,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,85.0,78.33333333333333,58.333333333333336,35.0,21.666666666666668,6.666666666666667,8.333333333333332,1.6666666666666667,0.0,6.666666666666667,75.0,95.0,56.666666666666664,38.333333333333336,25.0,11.666666666666666,11.666666666666666,0.0,0.0,10.0
A Tale of Two Cities,91.0,25.0,4.0,5.0,19.0,12.0,20.0,9.0,0.0,14.000000000000002,74.0,31.0,6.0,20.0,16.0,13.0,13.0,8.0,0.0,14.000000000000002
A thousand splendid suns,8.51063829787234,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventures of Huckleberry Finn,33.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Adventures of Sherlock Holmes,16.0,0.0,2.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,7.000000000000001,0.0,2.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0
Alice in Wonderland,95.65217391304348,78.26086956521739,56.52173913043478,0.0,69.56521739130434,45.65217391304348,26.08695652173913,60.86956521739131,2.1739130434782608,63.04347826086957,100.0,97.82608695652173,82.6086956521739,0.0,65.21739130434783,71.73913043478261,41.30434782608695,76.08695652173914,0.0,78.26086956521739
Dracula,68.88888888888889,60.0,50.0,0.0,25.555555555555554,18.88888888888889,14.444444444444443,11.11111111111111,0.0,20.0,56.666666666666664,37.77777777777778,32.22222222222222,10.0,15.555555555555555,10.0,10.0,10.0,0.0,4.444444444444445
Dune,37.0,21.0,2.0,16.0,12.0,12.0,6.0,14.000000000000002,0.0,12.0,27.0,16.0,4.0,11.0,13.0,11.0,7.000000000000001,9.0,0.0,10.0
Fahrenheit 451,76.47058823529412,70.58823529411765,42.35294117647059,23.52941176470588,5.88235294117647,9.411764705882353,2.3529411764705883,38.82352941176471,0.0,0.0,71.76470588235294,47.05882352941176,29.411764705882355,34.11764705882353,3.5294117647058822,2.3529411764705883,0.0,8.235294117647058,0.0,0.0
Frankenstein,70.58823529411765,45.09803921568628,17.647058823529413,33.33333333333333,9.803921568627452,3.9215686274509802,5.88235294117647,11.76470588235294,0.0,5.88235294117647,62.745098039215684,37.254901960784316,7.8431372549019605,11.76470588235294,5.88235294117647,11.76470588235294,1.9607843137254901,7.8431372549019605,0.0,1.9607843137254901
Harry Potter and the Deathly Hallows,6.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Of Mice and Men,75.0,35.41666666666667,0.0,0.0,2.083333333333333,4.166666666666666,0.0,2.083333333333333,0.0,0.0,41.66666666666667,29.166666666666668,0.0,0.0,4.166666666666666,6.25,10.416666666666668,8.333333333333332,0.0,0.0
Paper Towns,34.21052631578947,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.3157894736842104,,,,,,
Percy Jackson The Lightning Thief,13.402061855670103,0.0,0.0,0.0,1.0309278350515463,3.0927835051546393,2.0618556701030926,1.0309278350515463,0.0,0.0,5.154639175257731,0.0,0.0,0.0,1.0309278350515463,0.0,1.0309278350515463,1.0309278350515463,0.0,1.0309278350515463
Pride and Prejudice,92.0,79.0,2.0,30.0,15.0,0.0,9.0,3.0,0.0,1.0,98.0,60.0,16.0,37.0,17.0,3.0,10.0,5.0,0.0,0.0
Sense and sensibility,83.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,57.99999999999999,8.0,1.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0
The Boy in the Striped Pyjamas,23.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The Great Gatsby,74.07407407407408,31.48148148148148,7.4074074074074066,0.0,18.51851851851852,1.8518518518518516,16.666666666666664,5.555555555555555,0.0,0.0,62.96296296296296,20.37037037037037,12.962962962962962,29.629629629629626,16.666666666666664,11.11111111111111,14.814814814814813,7.4074074074074066,0.0,0.0
The Handmaid s Tale,49.0,0.0,2.0,6.0,8.0,10.0,2.0,7.000000000000001,0.0,1.0,11.0,0.0,0.0,2.0,4.0,7.000000000000001,0.0,4.0,0.0,0.0
The Picture of Dorian Gray,78.08219178082192,16.43835616438356,5.47945205479452,0.0,13.698630136986301,2.73972602739726,8.21917808219178,9.58904109589041,0.0,1.36986301369863,38.35616438356164,13.698630136986301,2.73972602739726,12.32876712328767,16.43835616438356,2.73972602739726,12.32876712328767,5.47945205479452,0.0,0.0
