,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,83.33333333333334,85.0,78.33333333333333,60.0,25.0,11.666666666666666,3.3333333333333335,5.0,0.0,10.0,78.33333333333333,75.0,70.0,65.0,23.333333333333332,40.0,15.0,0.0,3.3333333333333335,18.333333333333332
A Tale of Two Cities,96.0,51.0,16.0,9.0,27.0,26.0,24.0,16.0,0.0,30.0,81.0,37.0,27.0,35.0,21.0,31.0,23.0,16.0,0.0,31.0
A thousand splendid suns,17.02127659574468,8.51063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventures of Huckleberry Finn,62.0,6.0,4.0,5.0,15.0,10.0,5.0,1.0,0.0,1.0,45.0,9.0,5.0,9.0,10.0,8.0,2.0,0.0,0.0,1.0
Adventures of Sherlock Holmes,10.0,4.0,0.0,4.0,0.0,3.0,2.0,6.0,0.0,0.0,24.0,18.0,22.0,27.0,0.0,2.0,0.0,13.0,0.0,0.0
Alice in Wonderland,93.47826086956522,73.91304347826086,95.65217391304348,60.86956521739131,67.3913043478261,82.6086956521739,36.95652173913043,84.78260869565217,0.0,69.56521739130434,97.82608695652173,67.3913043478261,84.78260869565217,80.43478260869566,73.91304347826086,95.65217391304348,41.30434782608695,82.6086956521739,0.0,69.56521739130434
Dracula,73.33333333333333,66.66666666666666,44.44444444444444,6.666666666666667,32.22222222222222,33.33333333333333,15.555555555555555,22.22222222222222,0.0,21.11111111111111,55.55555555555556,41.11111111111111,32.22222222222222,34.44444444444444,17.77777777777778,20.0,13.333333333333334,14.444444444444443,0.0,8.88888888888889
Dune,38.0,32.0,4.0,22.0,14.000000000000002,18.0,9.0,17.0,0.0,17.0,30.0,18.0,14.000000000000002,9.0,16.0,15.0,10.0,15.0,0.0,13.0
Fahrenheit 451,52.94117647058824,50.588235294117645,24.705882352941178,43.529411764705884,7.0588235294117645,54.11764705882353,4.705882352941177,44.70588235294118,0.0,2.3529411764705883,47.05882352941176,28.235294117647058,35.294117647058826,25.882352941176475,2.3529411764705883,17.647058823529413,1.1764705882352942,12.941176470588237,0.0,0.0
Frankenstein,72.54901960784314,52.94117647058824,19.607843137254903,45.09803921568628,15.686274509803921,31.372549019607842,9.803921568627452,29.411764705882355,0.0,17.647058823529413,54.90196078431373,45.09803921568628,25.49019607843137,21.568627450980394,17.647058823529413,29.411764705882355,5.88235294117647,27.450980392156865,0.0,11.76470588235294
Harry Potter and the Deathly Hallows,25.0,12.0,0.0,23.0,1.0,3.0,0.0,1.0,0.0,7.000000000000001,24.0,42.0,27.0,42.0,1.0,1.0,0.0,0.0,0.0,2.0
Of Mice and Men,54.166666666666664,39.58333333333333,2.083333333333333,0.0,0.0,8.333333333333332,0.0,4.166666666666666,0.0,4.166666666666666,39.58333333333333,0.0,4.166666666666666,2.083333333333333,8.333333333333332,16.666666666666664,8.333333333333332,12.5,0.0,4.166666666666666
Paper Towns,36.84210526315789,17.105263157894736,2.631578947368421,5.263157894736842,,,,,,,10.526315789473683,9.210526315789473,5.263157894736842,6.578947368421052,,,,,,
Percy Jackson The Lightning Thief,15.463917525773196,0.0,0.0,0.0,8.24742268041237,8.24742268041237,6.185567010309279,2.0618556701030926,0.0,1.0309278350515463,8.24742268041237,1.0309278350515463,3.0927835051546393,0.0,9.278350515463918,7.216494845360824,5.154639175257731,1.0309278350515463,0.0,1.0309278350515463
Pride and Prejudice,93.0,85.0,26.0,56.00000000000001,28.000000000000004,25.0,18.0,9.0,0.0,1.0,88.0,57.99999999999999,51.0,64.0,32.0,32.0,20.0,12.0,0.0,5.0
Sense and sensibility,82.0,28.999999999999996,0.0,3.0,6.0,13.0,2.0,2.0,0.0,0.0,64.0,54.0,28.000000000000004,51.0,3.0,23.0,0.0,2.0,0.0,0.0
The Boy in the Striped Pyjamas,28.999999999999996,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0
The Great Gatsby,74.07407407407408,46.2962962962963,9.25925925925926,3.7037037037037033,33.33333333333333,5.555555555555555,27.77777777777778,18.51851851851852,0.0,1.8518518518518516,48.148148148148145,25.925925925925924,24.074074074074073,38.88888888888889,18.51851851851852,18.51851851851852,16.666666666666664,16.666666666666664,0.0,1.8518518518518516
The Handmaid s Tale,46.0,1.0,2.0,1.0,7.000000000000001,19.0,0.0,5.0,0.0,2.0,8.0,0.0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,1.0
The Picture of Dorian Gray,79.45205479452055,43.83561643835616,8.21917808219178,12.32876712328767,20.54794520547945,15.068493150684931,13.698630136986301,15.068493150684931,0.0,0.0,38.35616438356164,21.91780821917808,19.17808219178082,26.027397260273972,21.91780821917808,15.068493150684931,15.068493150684931,9.58904109589041,0.0,0.0
