,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,58.333333333333336,38.333333333333336,18.333333333333332,18.333333333333332,18.333333333333332,23.333333333333332,10.0,11.666666666666666,1.6666666666666667,21.666666666666668,35.0,36.666666666666664,23.333333333333332,6.666666666666667,10.0,11.666666666666666,8.333333333333332,6.666666666666667,1.6666666666666667,15.0
A Tale of Two Cities,51.0,16.0,23.0,22.0,13.0,9.0,4.0,3.0,3.0,7.000000000000001,15.0,15.0,18.0,39.0,6.0,7.000000000000001,6.0,4.0,0.0,4.0
A thousand splendid suns,2.127659574468085,8.51063829787234,2.127659574468085,0.0,0.0,4.25531914893617,0.0,0.0,0.0,0.0,0.0,4.25531914893617,0.0,2.127659574468085,0.0,0.0,0.0,2.127659574468085,0.0,0.0
Adventures of Huckleberry Finn,82.0,7.000000000000001,1.0,3.0,4.0,7.000000000000001,1.0,0.0,0.0,2.0,45.0,2.0,1.0,3.0,5.0,6.0,1.0,1.0,0.0,3.0
Adventures of Sherlock Holmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice in Wonderland,97.82608695652173,17.391304347826086,28.26086956521739,28.26086956521739,26.08695652173913,41.30434782608695,6.521739130434782,23.91304347826087,4.3478260869565215,32.608695652173914,60.86956521739131,8.695652173913043,23.91304347826087,28.26086956521739,19.565217391304348,34.78260869565217,0.0,10.869565217391305,2.1739130434782608,26.08695652173913
Dracula,25.555555555555554,14.444444444444443,7.777777777777778,15.555555555555555,8.88888888888889,6.666666666666667,1.1111111111111112,3.3333333333333335,0.0,6.666666666666667,15.555555555555555,8.88888888888889,6.666666666666667,15.555555555555555,6.666666666666667,6.666666666666667,2.2222222222222223,2.2222222222222223,0.0,4.444444444444445
Dune,35.0,26.0,21.0,21.0,,,,,,,30.0,23.0,23.0,20.0,,,,,,
Fahrenheit 451,21.666666666666668,30.0,23.333333333333332,5.0,,,,,,,10.0,35.0,23.333333333333332,1.6666666666666667,,,,,,
Frankenstein,70.58823529411765,23.52941176470588,3.9215686274509802,9.803921568627452,,,,,,,45.09803921568628,7.8431372549019605,1.9607843137254901,1.9607843137254901,,,,,,
Harry Potter and the Deathly Hallows,18.0,13.0,6.0,9.0,,,,,,,10.0,6.0,6.0,5.0,,,,,,
Of Mice and Men,45.83333333333333,6.25,4.166666666666666,10.416666666666668,,,,,,,20.833333333333336,8.333333333333332,8.333333333333332,6.25,,,,,,
Paper Towns,2.631578947368421,0.0,1.3157894736842104,0.0,,,,,,,1.3157894736842104,0.0,0.0,0.0,,,,,,
Percy Jackson The Lightning Thief,19.587628865979383,4.123711340206185,9.278350515463918,11.34020618556701,,,,,,,10.309278350515463,0.0,6.185567010309279,9.278350515463918,,,,,,
Pride and Prejudice,88.0,40.0,26.0,14.000000000000002,,,,,,,76.0,32.0,28.999999999999996,10.0,,,,,,
Sense and sensibility,7.000000000000001,9.0,12.0,1.0,,,,,,,2.0,8.0,8.0,3.0,,,,,,
The Boy in the Striped Pyjamas,10.309278350515463,4.123711340206185,3.0927835051546393,8.24742268041237,,,,,,,2.0618556701030926,1.0309278350515463,1.0309278350515463,3.0927835051546393,,,,,,
The Great Gatsby,68.51851851851852,40.74074074074074,44.44444444444444,59.25925925925925,,,,,,,44.44444444444444,31.48148148148148,40.74074074074074,61.111111111111114,,,,,,
The Handmaid s Tale,23.0,2.0,0.0,1.0,,,,,,,2.0,0.0,0.0,0.0,,,,,,
The Picture of Dorian Gray,39.726027397260275,13.698630136986301,53.42465753424658,6.8493150684931505,,,,,,,16.43835616438356,19.17808219178082,45.20547945205479,1.36986301369863,,,,,,
