,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,71.66666666666667,68.33333333333333,56.666666666666664,48.333333333333336,25.0,25.0,18.333333333333332,8.333333333333332,43.333333333333336,28.333333333333332,40.0,40.0,51.66666666666667,8.333333333333332,10.0,13.333333333333334,8.333333333333332,8.333333333333332,25.0,15.0
A Tale of Two Cities,59.0,16.0,13.0,20.0,13.0,14.000000000000002,8.0,5.0,19.0,14.000000000000002,17.0,14.000000000000002,16.0,18.0,9.0,9.0,5.0,5.0,6.0,9.0
A thousand splendid suns,8.51063829787234,8.51063829787234,2.127659574468085,6.382978723404255,2.127659574468085,6.382978723404255,0.0,2.127659574468085,2.127659574468085,4.25531914893617,6.382978723404255,12.76595744680851,0.0,6.382978723404255,2.127659574468085,4.25531914893617,0.0,0.0,0.0,0.0
Adventures of Huckleberry Finn,73.0,17.0,4.0,10.0,15.0,13.0,5.0,3.0,21.0,10.0,56.99999999999999,8.0,6.0,4.0,7.000000000000001,8.0,5.0,0.0,9.0,6.0
Adventures of Sherlock Holmes,11.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Alice in Wonderland,95.65217391304348,80.43478260869566,80.43478260869566,76.08695652173914,41.30434782608695,58.69565217391305,17.391304347826086,26.08695652173913,52.17391304347826,58.69565217391305,73.91304347826086,52.17391304347826,71.73913043478261,30.434782608695656,28.26086956521739,34.78260869565217,10.869565217391305,17.391304347826086,36.95652173913043,47.82608695652174
Dracula,76.66666666666667,64.44444444444444,45.55555555555556,24.444444444444443,28.888888888888886,23.333333333333332,8.88888888888889,4.444444444444445,13.333333333333334,16.666666666666664,34.44444444444444,27.77777777777778,26.666666666666668,23.333333333333332,17.77777777777778,13.333333333333334,5.555555555555555,3.3333333333333335,10.0,11.11111111111111
Dune,68.0,42.0,59.0,28.000000000000004,24.0,24.0,11.0,17.0,7.000000000000001,23.0,41.0,28.999999999999996,40.0,20.0,20.0,21.0,10.0,17.0,1.0,18.0
Fahrenheit 451,26.666666666666668,45.0,30.0,8.333333333333332,8.333333333333332,6.666666666666667,5.0,5.0,10.0,8.333333333333332,13.333333333333334,36.666666666666664,31.666666666666664,3.3333333333333335,5.0,5.0,3.3333333333333335,3.3333333333333335,1.6666666666666667,5.0
Frankenstein,90.19607843137256,72.54901960784314,54.90196078431373,50.98039215686274,21.568627450980394,19.607843137254903,9.803921568627452,7.8431372549019605,21.568627450980394,21.568627450980394,70.58823529411765,35.294117647058826,19.607843137254903,1.9607843137254901,5.88235294117647,7.8431372549019605,7.8431372549019605,0.0,11.76470588235294,13.725490196078432
Harry Potter and the Deathly Hallows,27.0,7.000000000000001,6.0,12.0,4.0,4.0,2.0,1.0,2.0,4.0,10.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Of Mice and Men,72.91666666666666,14.583333333333334,2.083333333333333,18.75,8.333333333333332,12.5,6.25,14.583333333333334,10.416666666666668,16.666666666666664,33.33333333333333,8.333333333333332,18.75,6.25,4.166666666666666,8.333333333333332,2.083333333333333,2.083333333333333,4.166666666666666,6.25
Paper Towns,14.473684210526317,3.9473684210526314,0.0,0.0,1.3157894736842104,5.263157894736842,0.0,0.0,1.3157894736842104,0.0,13.157894736842104,5.263157894736842,6.578947368421052,17.105263157894736,0.0,2.631578947368421,1.3157894736842104,0.0,0.0,0.0
Percy Jackson The Lightning Thief,26.804123711340207,1.0309278350515463,4.123711340206185,1.0309278350515463,5.154639175257731,8.24742268041237,5.154639175257731,3.0927835051546393,4.123711340206185,8.24742268041237,16.49484536082474,0.0,5.154639175257731,11.34020618556701,2.0618556701030926,6.185567010309279,3.0927835051546393,3.0927835051546393,0.0,4.123711340206185
Pride and Prejudice,95.0,73.0,25.0,28.999999999999996,27.0,23.0,24.0,9.0,52.0,25.0,88.0,52.0,46.0,13.0,12.0,11.0,8.0,8.0,46.0,22.0
Sense and sensibility,30.0,18.0,0.0,6.0,6.0,5.0,3.0,1.0,0.0,5.0,12.0,13.0,9.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0
The Boy in the Striped Pyjamas,9.278350515463918,5.154639175257731,3.0927835051546393,7.216494845360824,2.0618556701030926,1.0309278350515463,2.0618556701030926,0.0,1.0309278350515463,0.0,4.123711340206185,1.0309278350515463,3.0927835051546393,4.123711340206185,0.0,1.0309278350515463,0.0,0.0,0.0,0.0
The Great Gatsby,85.18518518518519,57.407407407407405,29.629629629629626,59.25925925925925,40.74074074074074,42.592592592592595,29.629629629629626,27.77777777777778,42.592592592592595,44.44444444444444,46.2962962962963,35.18518518518518,48.148148148148145,59.25925925925925,25.925925925925924,29.629629629629626,22.22222222222222,12.962962962962962,33.33333333333333,31.48148148148148
The Handmaid s Tale,72.0,28.000000000000004,18.0,4.0,2.0,2.0,2.0,0.0,7.000000000000001,0.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
The Picture of Dorian Gray,65.75342465753424,47.94520547945205,63.013698630136986,30.136986301369863,28.767123287671232,21.91780821917808,15.068493150684931,5.47945205479452,31.506849315068493,21.91780821917808,30.136986301369863,26.027397260273972,56.16438356164384,2.73972602739726,12.32876712328767,6.8493150684931505,5.47945205479452,1.36986301369863,19.17808219178082,15.068493150684931
