Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['serena'],<output>unknown,0,0.1,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect
['serena'],emily,0,0.18,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['vampyre'],werewolf,0,0.27,incorrect,logan,0,0.17,incorrect,logan,0,0.17,incorrect
['lark'],blythe,0,0.2,incorrect,father,0,0.4,incorrect,father,0,0.4,incorrect
['cal'],emily,0,0.25,incorrect,emily,0,0.25,incorrect,emily,0,0.25,incorrect
['vampyres'],vampires,0,0.88,correct,faust,0,0.31,incorrect,faust,0,0.31,incorrect
['vampyres'],humans,0,0.29,incorrect,darwin,0,0.29,incorrect,darwin,0,0.29,incorrect
['davenport'],winthrop,0,0.24,incorrect,governor,0,0.59,incorrect,governor,0,0.59,incorrect
['davenport'],whitaker,0,0.35,incorrect,governor,0,0.59,incorrect,governor,0,0.59,incorrect
['vampyres'],vulkran,0,0.27,incorrect,human,0,0.15,incorrect,human,0,0.15,incorrect
['abel'],jason,0,0.22,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect
['roscoe'],eric,0,0.4,incorrect,caesar,0,0.33,incorrect,caesar,0,0.33,incorrect
['roscoe'],tarzan,0,0.17,incorrect,darwin,0,0.17,incorrect,darwin,0,0.17,incorrect
['serena'],pierce,0,0.5,incorrect,dracula,0,0.31,incorrect,dracula,0,0.31,incorrect
['vampyre'],alpha,0,0.33,incorrect,alpha,0,0.33,incorrect,alpha,0,0.33,incorrect
['serena'],dracula,0,0.31,incorrect,victor,0,0.17,incorrect,victor,0,0.17,incorrect
['vampyres'],<output>unknown,0,0.09,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['essen'],hawthorne,0,0.14,incorrect,councilman,0,0.13,incorrect,councilman,0,0.13,incorrect
['davenport'],arnold,0,0.4,incorrect,governor,0,0.59,incorrect,governor,0,0.59,incorrect
['vampyre'],governor,0,0.27,incorrect,humans,0,0.15,incorrect,humans,0,0.15,incorrect
['serena'],lucy,0,0.0,incorrect,mary,0,0.2,incorrect,mary,0,0.2,incorrect
['moreland'],unknown,0,0.27,incorrect,shit,0,0.0,incorrect,shit,0,0.0,incorrect
['moreland'],john,0,0.33,incorrect,john,0,0.33,incorrect,john,0,0.33,incorrect
['vampyre'],lucian,0,0.15,incorrect,hulk,0,0.0,incorrect,hulk,0,0.0,incorrect
['moreland'],andy,0,0.5,incorrect,not,0,0.18,incorrect,not,0,0.18,incorrect
['moreland'],jane,0,0.33,incorrect,tom,0,0.18,incorrect,tom,0,0.18,incorrect
['moreland'],shane,0,0.31,incorrect,james,0,0.31,incorrect,james,0,0.31,incorrect
['lark'],havisham,0,0.17,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['serena'],name,0,0.4,incorrect,dracula,0,0.31,incorrect,dracula,0,0.31,incorrect
['ana'],jessica,0,0.2,incorrect,lucy,0,0.0,incorrect,lucy,0,0.0,incorrect
['serena'],alex,0,0.2,incorrect,herbert,0,0.46,incorrect,herbert,0,0.46,incorrect
['juno'],<output>riveting>,0,0.19,incorrect,james,0,0.22,incorrect,james,0,0.22,incorrect
['ana'],serena,0,0.44,incorrect,serena,0,0.44,incorrect,serena,0,0.44,incorrect
['serena'],alex,0,0.2,incorrect,murders,0,0.31,incorrect,murders,0,0.31,incorrect
['serena'],emily,0,0.18,incorrect,hannah,0,0.33,incorrect,hannah,0,0.33,incorrect
['serena'],jane,0,0.2,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['serena'],herald,0,0.5,incorrect,herald,0,0.5,incorrect,herald,0,0.5,incorrect
['serena'],alex,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['serena'],jane,0,0.2,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect
['serena'],butterfly,0,0.27,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['serena'],<output>someone,0,0.29,incorrect,hag,0,0.22,incorrect,hag,0,0.22,incorrect
['vampyres'],vampires,0,0.88,correct,heathcliff,0,0.11,incorrect,heathcliff,0,0.11,incorrect
['alex'],lowe,0,0.5,incorrect,lowe,0,0.5,incorrect,lowe,0,0.5,incorrect
['alex'],jacob,0,0.22,incorrect,sherlock,0,0.17,incorrect,sherlock,0,0.17,incorrect
['alex'],emma,0,0.25,incorrect,alpha,0,0.44,incorrect,alpha,0,0.44,incorrect
['serena'],misery,0,0.5,incorrect,sheldon,0,0.46,incorrect,sheldon,0,0.46,incorrect
['serena'],zoey,0,0.2,incorrect,vampyres,0,0.29,incorrect,vampyres,0,0.29,incorrect
['l'],<output>e.,0,0.0,incorrect,geocities,0,0.0,incorrect,geocities,0,0.0,incorrect
['serena'],hester,0,0.5,incorrect,governor,0,0.43,incorrect,governor,0,0.43,incorrect
['serena'],emily,0,0.18,incorrect,she,0,0.44,incorrect,she,0,0.44,incorrect
['vampyres'],damien,0,0.43,incorrect,jason,0,0.31,incorrect,jason,0,0.31,incorrect
['max'],lowe,0,0.0,incorrect,lowe,0,0.0,incorrect,lowe,0,0.0,incorrect
['max'],gavriel,0,0.2,incorrect,hamlet,0,0.22,incorrect,hamlet,0,0.22,incorrect
['max'],hercules,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect
['max'],jane,0,0.29,incorrect,hamlet,0,0.22,incorrect,hamlet,0,0.22,incorrect
['juno'],lowe,0,0.25,incorrect,lowe,0,0.25,incorrect,lowe,0,0.25,incorrect
['serena'],collateral,0,0.38,incorrect,collateral,0,0.38,incorrect,collateral,0,0.38,incorrect
['vampyre'],lucia,0,0.17,incorrect,hercules,0,0.27,incorrect,hercules,0,0.27,incorrect
