Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['ruth', 'crawford', 'ruth crawford']",oprah,0,0.44,incorrect,agent,0,0.22,incorrect,agent,0,0.22,incorrect
['mark'],mike,0,0.5,incorrect,emma,0,0.5,incorrect,emma,0,0.5,incorrect
['butch'],norman,0,0.0,incorrect,warren,0,0.0,incorrect,warren,0,0.0,incorrect
['crawford'],finch,0,0.15,incorrect,abigail,0,0.13,incorrect,abigail,0,0.13,incorrect
['dave'],me,0,0.33,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['butch'],stephen king,0,0.24,incorrect,elvis,0,0.0,incorrect,elvis,0,0.0,incorrect
['alden'],sheila,0,0.18,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['carmody'],pop,0,0.2,incorrect,book,0,0.18,incorrect,book,0,0.18,incorrect
"['ruth', 'crawford', 'ruth crawford']",miss spalding,0,0.23,incorrect,korner,0,0.29,incorrect,korner,0,0.29,incorrect
"['ruth', 'crawford', 'ruth crawford']",jennifer,0,0.25,incorrect,barbie,0,0.29,incorrect,barbie,0,0.29,incorrect
['crawford'],bradstreet,0,0.33,incorrect,ms. fields,0,0.22,incorrect,ms. fields,0,0.22,incorrect
['dave'],your father,0,0.27,incorrect,mr. old,0,0.18,incorrect,mr. old,0,0.18,incorrect
['dave'],grandfather,0,0.4,incorrect,harley,0,0.4,incorrect,harley,0,0.4,incorrect
"['butch', 'uncle butch', 'uncle']",warhol,0,0.18,incorrect,warhol,0,0.18,incorrect,warhol,0,0.18,incorrect
['hathaway'],roberts,0,0.13,incorrect,mother,0,0.29,incorrect,mother,0,0.29,incorrect
['butch'],uncle,0,0.4,incorrect,wood,0,0.0,incorrect,wood,0,0.0,incorrect
"['robert', 'johnson', 'robert johnson']",robert johnson,1,1.0,correct,robert johnson,1,1.0,correct,robert johnson,1,1.0,correct
['ruth'],sheila,0,0.2,incorrect,corolla,0,0.18,incorrect,corolla,0,0.18,incorrect
['carmody'],elvis,0,0.0,incorrect,mr. kup,0,0.14,incorrect,mr. kup,0,0.14,incorrect
['ruth'],she,0,0.29,incorrect,poppy,0,0.0,incorrect,poppy,0,0.0,incorrect
['butch'],he,0,0.29,incorrect,jilasi,0,0.0,incorrect,jilasi,0,0.0,incorrect
['butch'],norman,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['butch'],heathcliff,0,0.27,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect
['butch'],shorty,0,0.18,incorrect,nellybelle,0,0.13,incorrect,nellybelle,0,0.13,incorrect
['butch'],pap,0,0.0,incorrect,nellybelle,0,0.13,incorrect,nellybelle,0,0.13,incorrect
['ylla'],what you did,0,0.12,incorrect,mr. tulliver,0,0.25,incorrect,mr. tulliver,0,0.25,incorrect
['jack'],he,0,0.0,incorrect,thor,0,0.0,incorrect,thor,0,0.0,incorrect
['brown'],harvard,0,0.17,incorrect,harvard,0,0.17,incorrect,harvard,0,0.17,incorrect
['danny'],harry,0,0.4,incorrect,everyone's,0,0.13,incorrect,everyone's,0,0.13,incorrect
['danny'],he,0,0.0,incorrect,yuck,0,0.22,incorrect,yuck,0,0.22,incorrect
['danny'],him,0,0.0,incorrect,paul,0,0.22,incorrect,paul,0,0.22,incorrect
['danny'],he,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['danny'],no one,0,0.36,incorrect,mcdonald's,0,0.27,incorrect,mcdonald's,0,0.27,incorrect
['danny'],he,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['danny'],his name,0,0.15,incorrect,texaco,0,0.18,incorrect,texaco,0,0.18,incorrect
['danny'],he,0,0.0,incorrect,colorado,0,0.15,incorrect,colorado,0,0.15,incorrect
['danny'],mr. staszewski,0,0.11,incorrect,wilder,0,0.18,incorrect,wilder,0,0.18,incorrect
['danny'],he,0,0.0,incorrect,principal's,0,0.12,incorrect,principal's,0,0.12,incorrect
['jesse'],coach,0,0.0,incorrect,lebron,0,0.18,incorrect,lebron,0,0.18,incorrect
['pat'],he,0,0.0,incorrect,stack,0,0.25,incorrect,stack,0,0.25,incorrect
['danny'],he,0,0.0,incorrect,texaco,0,0.18,incorrect,texaco,0,0.18,incorrect
