Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['jarvis lorry', 'mauricio lorry', 'mauricio', 'jarvis', 'mr jarvis lorry', 'mr', 'jarvis lorr', 'lorr', 'lorry']",mr. jarvis lorry,0,0.97,correct,bank,0,0.2,incorrect,mr. jarvis lorry,0,0.97,correct,carton,0,0.43,incorrect,mr. lorry,0,0.71,correct,mr. tellson,0,0.4,incorrect,tellson,0,0.36,incorrect,miss manette,0,0.3,incorrect,telemann,0,0.25,incorrect,bank,0,0.2,incorrect,mr. jarvis lorry,0,0.97,correct,bank,0,0.2,incorrect,bank,0,0.2,incorrect,carton,0,0.43,incorrect,mr. tellson,0,0.4,incorrect,miss manette,0,0.3,incorrect,bank,0,0.2,incorrect,bank,0,0.2,incorrect,mr. jarvis lorry,0,0.97,correct,miss manette,0,0.3,incorrect,barsad,0,0.5,incorrect,mr. lorry,0,0.71,correct,jerry,0,0.6,incorrect,ngan,0,0.2,incorrect,senor lorry,0,0.62,incorrect,mr. lorry,0,0.71,correct,miss manette,0,0.3,incorrect,mr. lorry,0,0.71,correct,ngan,0,0.2,incorrect,mr. lorry,0,0.71,correct
"['mr', 'lorry', 'mr lorry']",david copperfield,0,0.24,incorrect,white cliffs,0,0.2,incorrect,david copperfield,0,0.24,incorrect,whitby,0,0.18,incorrect,god,0,0.25,incorrect,david livingstone,0,0.24,incorrect,robinson crusoe,0,0.26,incorrect,david,0,0.0,incorrect,charles dickens,0,0.17,incorrect,turner,0,0.36,incorrect,david copperfield,0,0.24,incorrect,dover,0,0.4,incorrect,white cliffs,0,0.2,incorrect,whitby,0,0.18,incorrect,david livingstone,0,0.24,incorrect,david,0,0.0,incorrect,turner,0,0.36,incorrect,dover,0,0.4,incorrect,mr. jarvis lorry,0,0.67,incorrect,david,0,0.0,incorrect,charles dickens,0,0.17,incorrect,deniz,0,0.0,incorrect,david copperfield,0,0.24,incorrect,dover,0,0.4,incorrect,el cura,0,0.33,incorrect,dover,0,0.4,incorrect,david,0,0.0,incorrect,deniz,0,0.0,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect
"['miss', 'miss manette', 'manette']",mr. rutherford,0,0.31,incorrect,god,0,0.0,incorrect,marlow,0,0.31,incorrect,abraham,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,abraham,0,0.18,incorrect,abraham,0,0.18,incorrect,watt,0,0.55,incorrect,mcdonald,0,0.27,incorrect,scrooge,0,0.21,incorrect,herodote,0,0.4,incorrect,god,0,0.0,incorrect,abraham,0,0.18,incorrect,god,0,0.0,incorrect,abraham,0,0.18,incorrect,mcdonald,0,0.27,incorrect,herodote,0,0.4,incorrect,redlaw,0,0.15,incorrect,manager,0,0.57,incorrect,mr. ramsay,0,0.36,incorrect,bay,0,0.2,incorrect,dai uy,0,0.22,incorrect,thu ky,0,0.15,incorrect,asuncion,0,0.27,incorrect,senorita,0,0.3,incorrect,manager,0,0.57,incorrect,bay,0,0.2,incorrect,thu ky,0,0.15,incorrect,senorita,0,0.3,incorrect
"['mr', 'lorry', 'mr lorry']",god,0,0.25,incorrect,israel,0,0.29,incorrect,god,0,0.25,incorrect,abraham,0,0.22,incorrect,god,0,0.25,incorrect,israel,0,0.29,incorrect,job,0,0.25,incorrect,job,0,0.25,incorrect,god,0,0.25,incorrect,odysseus,0,0.31,incorrect,job,0,0.25,incorrect,god,0,0.25,incorrect,israel,0,0.29,incorrect,abraham,0,0.22,incorrect,israel,0,0.29,incorrect,job,0,0.25,incorrect,odysseus,0,0.31,incorrect,god,0,0.25,incorrect,arthur,0,0.36,incorrect,gentleman,0,0.18,incorrect,heathcliff,0,0.13,incorrect,yakup,0,0.2,incorrect,emily,0,0.46,incorrect,thuy kieu,0,0.14,incorrect,ita,0,0.0,incorrect,ulises,0,0.18,incorrect,gentleman,0,0.18,incorrect,yakup,0,0.2,incorrect,thuy kieu,0,0.14,incorrect,ulises,0,0.18,incorrect
"['mr', 'lorry', 'mr lorry']",god,0,0.25,incorrect,israel,0,0.29,incorrect,heathcliff,0,0.13,incorrect,ati,0,0.0,incorrect,banker,0,0.25,incorrect,god,0,0.25,incorrect,abraham,0,0.22,incorrect,esther,0,0.25,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,israel,0,0.29,incorrect,ati,0,0.0,incorrect,god,0,0.25,incorrect,esther,0,0.25,incorrect,heathcliff,0,0.13,incorrect,god,0,0.25,incorrect,mr. bulstrode,0,0.48,incorrect,miss banker,0,0.32,incorrect,bayan wilfer,0,0.3,incorrect,banker,0,0.25,incorrect,dong,0,0.22,incorrect,emily,0,0.46,incorrect,banquero,0,0.25,incorrect,maria,0,0.57,incorrect,miss banker,0,0.32,incorrect,banker,0,0.25,incorrect,emily,0,0.46,incorrect,maria,0,0.57,incorrect
"['madame defarge', 'señora defarge', 'señora', 'madam defarge', 'madam', 'defarge', 'madame']",rebecca,0,0.31,incorrect,seneca,0,0.67,incorrect,madam,1,1.0,correct,esther,0,0.5,incorrect,abel,0,0.4,incorrect,esther,0,0.5,incorrect,josephine,0,0.4,incorrect,trump,0,0.2,incorrect,rebecca,0,0.31,incorrect,winston,0,0.31,incorrect,madame loisel,0,0.63,incorrect,esther,0,0.5,incorrect,seneca,0,0.67,incorrect,esther,0,0.5,incorrect,esther,0,0.5,incorrect,trump,0,0.2,incorrect,winston,0,0.31,incorrect,esther,0,0.5,incorrect,mrs. merdle,0,0.42,incorrect,madame,1,1.0,correct,nan,0,0.44,incorrect,adam,0,0.89,correct,trifaldin,0,0.29,incorrect,dao,0,0.5,incorrect,la tabernera,0,0.44,incorrect,maria,0,0.6,incorrect,madame,1,1.0,correct,adam,0,0.89,correct,dao,0,0.5,incorrect,maria,0,0.6,incorrect
"['madame defarge', 'señora defarge', 'señora', 'madam defarge', 'madam', 'defarge', 'madame']",stephen,0,0.46,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,abel,0,0.4,incorrect,jesus,0,0.18,incorrect,christ,0,0.17,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,noah,0,0.6,incorrect,adam,0,0.89,correct,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,abel,0,0.4,incorrect,christ,0,0.17,incorrect,jesus,0,0.18,incorrect,adam,0,0.89,correct,mrs. sparsit,0,0.32,incorrect,christian,0,0.27,incorrect,bay hamza,0,0.43,incorrect,pinokyo,0,0.31,incorrect,thi,0,0.0,incorrect,em,0,0.29,incorrect,duquesa,0,0.43,incorrect,maria,0,0.6,incorrect,christian,0,0.27,incorrect,pinokyo,0,0.31,incorrect,em,0,0.29,incorrect,maria,0,0.6,incorrect
"['monsieur', 'monsieur defarge', 'mösyö', 'defarge', 'mösyö defarge']",esau,0,0.36,incorrect,adam,0,0.36,incorrect,abraham,0,0.29,incorrect,abraham,0,0.29,incorrect,samuel,0,0.32,incorrect,israel,0,0.36,incorrect,abraham,0,0.29,incorrect,adam,0,0.36,incorrect,mr. lorry,0,0.43,incorrect,adam,0,0.36,incorrect,samy,0,0.44,incorrect,adama,0,0.33,incorrect,adam,0,0.36,incorrect,abraham,0,0.29,incorrect,israel,0,0.36,incorrect,adam,0,0.36,incorrect,adam,0,0.36,incorrect,adama,0,0.33,incorrect,deans,0,0.5,incorrect,mr,0,0.4,incorrect,adam,0,0.36,incorrect,bay hamlet,0,0.35,incorrect,dac,0,0.4,incorrect,ong gia,0,0.4,incorrect,el tabernero,0,0.42,incorrect,don quijote,0,0.42,incorrect,mr,0,0.4,incorrect,bay hamlet,0,0.35,incorrect,ong gia,0,0.4,incorrect,don quijote,0,0.42,incorrect
['defarge'],god,0,0.2,incorrect,long,0,0.18,incorrect,lucifer,0,0.29,incorrect,god,0,0.2,incorrect,long gone demo,0,0.19,incorrect,cummings,0,0.13,incorrect,diabolo,0,0.29,incorrect,diabolo,0,0.29,incorrect,macbeth,0,0.29,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,long,0,0.18,incorrect,god,0,0.2,incorrect,cummings,0,0.13,incorrect,diabolo,0,0.29,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,heathcliff,0,0.24,incorrect,god,0,0.2,incorrect,iblis,0,0.0,incorrect,seytan,0,0.31,incorrect,raskolnikov,0,0.11,incorrect,duc,0,0.2,incorrect,don benito,0,0.24,incorrect,mefistofeles,0,0.32,incorrect,god,0,0.2,incorrect,seytan,0,0.31,incorrect,duc,0,0.2,incorrect,mefistofeles,0,0.32,incorrect
"['mr', 'lorry', 'mr lorry']",he,0,0.0,incorrect,adam,0,0.33,incorrect,oliver twist,0,0.24,incorrect,abraham,0,0.22,incorrect,jesus,0,0.0,incorrect,adam,0,0.33,incorrect,frankenstein,0,0.14,incorrect,abraham,0,0.22,incorrect,macduff,0,0.22,incorrect,heathcliff,0,0.13,incorrect,andriamahilala,0,0.18,incorrect,adam,0,0.33,incorrect,adam,0,0.33,incorrect,abraham,0,0.22,incorrect,adam,0,0.33,incorrect,abraham,0,0.22,incorrect,heathcliff,0,0.13,incorrect,adam,0,0.33,incorrect,dimmesdale,0,0.22,incorrect,emily,0,0.46,incorrect,heathcliff,0,0.13,incorrect,hamlet,0,0.29,incorrect,ong lao,0,0.4,incorrect,thuy kieu,0,0.14,incorrect,padre,0,0.29,incorrect,david,0,0.0,incorrect,emily,0,0.46,incorrect,hamlet,0,0.29,incorrect,thuy kieu,0,0.14,incorrect,david,0,0.0,incorrect
