Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['tía lydia', 'lydia', 'lydia teyze', 'aunt', 'tía', 'teyze', 'aunt lydia']",orunmila,0,0.44,incorrect,heaven,0,0.4,incorrect,samson,0,0.4,incorrect,adam,0,0.46,incorrect,adam,0,0.46,incorrect,adam,0,0.46,incorrect,god,0,0.25,incorrect,helios,0,0.36,incorrect,voltaire,0,0.36,incorrect,job,0,0.0,incorrect,phoofolo,0,0.15,incorrect,heaven,0,0.4,incorrect,adam,0,0.46,incorrect,adam,0,0.46,incorrect,helios,0,0.36,incorrect,job,0,0.0,incorrect,ortega,0,0.44,incorrect,emily,0,0.43,incorrect,epikur,0,0.22,incorrect,epikur,0,0.22,incorrect,ursula,0,0.38,incorrect,thich quang duc,0,0.42,incorrect,simon de beauvoir,0,0.31,incorrect,helios,0,0.36,incorrect,emily,0,0.43,incorrect,epikur,0,0.22,incorrect,thich quang duc,0,0.42,incorrect,helios,0,0.36,incorrect
['cora'],god,0,0.29,incorrect,job,0,0.29,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,abraham,0,0.36,incorrect,noah,0,0.5,incorrect,god,0,0.29,incorrect,youtube,0,0.18,incorrect,job,0,0.29,incorrect,job,0,0.29,incorrect,god,0,0.29,incorrect,job,0,0.29,incorrect,god,0,0.29,incorrect,noah,0,0.5,incorrect,youtube,0,0.18,incorrect,job,0,0.29,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,ona,0,0.57,incorrect,hitler,0,0.2,incorrect,chung ta,0,0.33,incorrect,dai nam,0,0.18,incorrect,esther,0,0.2,incorrect,shakira,0,0.36,incorrect,god,0,0.29,incorrect,hitler,0,0.2,incorrect,dai nam,0,0.18,incorrect,shakira,0,0.36,incorrect
['rita'],robinson crusoe,0,0.21,incorrect,abraham,0,0.36,incorrect,god,0,0.0,incorrect,israel,0,0.4,incorrect,adam,0,0.25,incorrect,abraham,0,0.36,incorrect,adam,0,0.25,incorrect,adam,0,0.25,incorrect,god,0,0.0,incorrect,adam,0,0.25,incorrect,ke,0,0.0,incorrect,abraham,0,0.36,incorrect,israel,0,0.4,incorrect,abraham,0,0.36,incorrect,adam,0,0.25,incorrect,adam,0,0.25,incorrect,mother,0,0.2,incorrect,christ,0,0.6,incorrect,ann,0,0.29,incorrect,deri,0,0.5,incorrect,me,0,0.0,incorrect,michelangelo,0,0.25,incorrect,maria,0,0.67,incorrect,adan,0,0.25,incorrect,christ,0,0.6,incorrect,deri,0,0.5,incorrect,michelangelo,0,0.25,incorrect,adan,0,0.25,incorrect
"['serena joy', 'joy', 'serena']",julie andrews,0,0.32,incorrect,marie,0,0.36,incorrect,mary,0,0.29,incorrect,madonna,0,0.31,incorrect,mahalia,0,0.15,incorrect,jesus,0,0.25,incorrect,wendy bagwell,0,0.32,incorrect,jesus,0,0.25,incorrect,choir director,0,0.25,incorrect,salome,0,0.38,incorrect,jesus,0,0.25,incorrect,marie,0,0.36,incorrect,madonna,0,0.31,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,salome,0,0.38,incorrect,wynonna,0,0.31,incorrect,mahalia,0,0.15,incorrect,wendy bagwell,0,0.32,incorrect,disney,0,0.38,incorrect,ngoc lan,0,0.29,incorrect,maria,0,0.36,incorrect,estela,0,0.5,incorrect,maria,0,0.36,incorrect,mahalia,0,0.15,incorrect,disney,0,0.38,incorrect,maria,0,0.36,incorrect,maria,0,0.36,incorrect
['luke'],oliver twist,0,0.25,incorrect,abraham lincoln,0,0.11,incorrect,god,0,0.0,incorrect,israel,0,0.2,incorrect,adam,0,0.0,incorrect,noah,0,0.0,incorrect,emily,0,0.22,incorrect,walt disney,0,0.27,incorrect,tom,0,0.0,incorrect,andriamanitra,0,0.0,incorrect,shakespeare,0,0.27,incorrect,abraham lincoln,0,0.11,incorrect,israel,0,0.2,incorrect,noah,0,0.0,incorrect,walt disney,0,0.27,incorrect,andriamanitra,0,0.0,incorrect,emily,0,0.22,incorrect,trampoline,0,0.29,incorrect,annem,0,0.22,incorrect,annem,0,0.22,incorrect,dang,0,0.0,incorrect,thoreau,0,0.18,incorrect,maria,0,0.0,incorrect,disney,0,0.2,incorrect,trampoline,0,0.29,incorrect,annem,0,0.22,incorrect,thoreau,0,0.18,incorrect,disney,0,0.2,incorrect
"['tía lydia', 'lydia', 'lydia teyze', 'aunt', 'tía', 'teyze', 'aunt lydia']",frederick douglass,0,0.3,incorrect,america,0,0.4,incorrect,democracy,0,0.3,incorrect,genesis,0,0.33,incorrect,adam,0,0.46,incorrect,elijah,0,0.55,incorrect,john,0,0.25,incorrect,india,0,0.6,incorrect,voltaire,0,0.36,incorrect,andriamena,0,0.5,incorrect,god,0,0.25,incorrect,america,0,0.4,incorrect,genesis,0,0.33,incorrect,elijah,0,0.55,incorrect,india,0,0.6,incorrect,andriamena,0,0.5,incorrect,dmitri,0,0.44,incorrect,patrick henry,0,0.36,incorrect,stalin,0,0.53,incorrect,epikur,0,0.22,incorrect,thi,0,0.67,incorrect,thich nhat hanh,0,0.42,incorrect,winston churchill,0,0.3,incorrect,diogenes,0,0.42,incorrect,patrick henry,0,0.36,incorrect,epikur,0,0.22,incorrect,thich nhat hanh,0,0.42,incorrect,diogenes,0,0.42,incorrect
['janine'],god,0,0.0,incorrect,moses,0,0.18,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect,abraham,0,0.15,incorrect,angel,0,0.55,incorrect,donald,0,0.17,incorrect,job,0,0.22,incorrect,adam,0,0.2,incorrect,barbie,0,0.5,incorrect,moses,0,0.18,incorrect,adam,0,0.2,incorrect,abraham,0,0.15,incorrect,donald,0,0.17,incorrect,adam,0,0.2,incorrect,angel,0,0.55,incorrect,angel,0,0.55,incorrect,melek,0,0.18,incorrect,elizabet,0,0.29,incorrect,em,0,0.25,incorrect,em,0,0.25,incorrect,maria,0,0.36,incorrect,adan,0,0.4,incorrect,angel,0,0.55,incorrect,elizabet,0,0.29,incorrect,em,0,0.25,incorrect,adan,0,0.4,incorrect
['luke'],jack,0,0.25,incorrect,abraham,0,0.0,incorrect,mr j.l.b. matekoni,0,0.18,incorrect,precious ramotswe,0,0.19,incorrect,abraham,0,0.0,incorrect,abraham,0,0.0,incorrect,martha,0,0.0,incorrect,bag,0,0.0,incorrect,marie,0,0.22,incorrect,alaska,0,0.4,incorrect,jack,0,0.25,incorrect,abraham,0,0.0,incorrect,precious ramotswe,0,0.19,incorrect,abraham,0,0.0,incorrect,bag,0,0.0,incorrect,alaska,0,0.4,incorrect,my husband,0,0.14,incorrect,god,0,0.0,incorrect,annem,0,0.22,incorrect,market,0,0.4,incorrect,anh,0,0.0,incorrect,do,0,0.0,incorrect,mi madre,0,0.17,incorrect,carrefour,0,0.15,incorrect,god,0,0.0,incorrect,market,0,0.4,incorrect,do,0,0.0,incorrect,carrefour,0,0.15,incorrect
"['deglen', 'gleninki', 'ofglen']",esther,0,0.33,incorrect,esther,0,0.33,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect,esther,0,0.33,incorrect,esther,0,0.33,incorrect,manet,0,0.18,incorrect,esther,0,0.33,incorrect,adam,0,0.2,incorrect,paul,0,0.2,incorrect,adam,0,0.2,incorrect,esther,0,0.33,incorrect,adam,0,0.2,incorrect,esther,0,0.33,incorrect,esther,0,0.33,incorrect,paul,0,0.2,incorrect,sheila,0,0.33,incorrect,emma,0,0.2,incorrect,charlie,0,0.31,incorrect,freud,0,0.36,incorrect,em,0,0.25,incorrect,emerson,0,0.46,incorrect,maria,0,0.15,incorrect,freud,0,0.36,incorrect,emma,0,0.2,incorrect,freud,0,0.36,incorrect,emerson,0,0.46,incorrect,freud,0,0.36,incorrect
"['tía lydia', 'lydia', 'lydia teyze', 'aunt', 'tía', 'teyze', 'aunt lydia']",esther,0,0.36,incorrect,imetomowa,0,0.33,incorrect,god,0,0.25,incorrect,boingotlo,0,0.32,incorrect,esther,0,0.36,incorrect,esther,0,0.36,incorrect,god,0,0.25,incorrect,heidi,0,0.43,incorrect,esther,0,0.36,incorrect,adam,0,0.46,incorrect,abel,0,0.31,incorrect,imetomowa,0,0.33,incorrect,boingotlo,0,0.32,incorrect,esther,0,0.36,incorrect,heidi,0,0.43,incorrect,adam,0,0.46,incorrect,offred,0,0.18,incorrect,emily,0,0.43,incorrect,ataturk,0,0.4,incorrect,peri,0,0.29,incorrect,dinh,0,0.44,incorrect,ngoc,0,0.25,incorrect,emily,0,0.43,incorrect,madre,0,0.29,incorrect,emily,0,0.43,incorrect,peri,0,0.29,incorrect,ngoc,0,0.25,incorrect,madre,0,0.29,incorrect
