,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,76.66666666666667,58.333333333333336,43.333333333333336,18.333333333333332,21.666666666666668,23.333333333333332,8.333333333333332,5.0,25.0,26.666666666666668,41.66666666666667,35.0,25.0,6.666666666666667,10.0,11.666666666666666,8.333333333333332,10.0,8.333333333333332,13.333333333333334
A Tale of Two Cities,57.99999999999999,14.000000000000002,11.0,8.0,5.0,2.0,5.0,4.0,5.0,6.0,16.0,10.0,8.0,13.0,5.0,3.0,3.0,4.0,3.0,4.0
A thousand splendid suns,12.76595744680851,10.638297872340425,2.127659574468085,2.127659574468085,2.127659574468085,2.127659574468085,0.0,2.127659574468085,0.0,2.127659574468085,2.127659574468085,8.51063829787234,0.0,4.25531914893617,0.0,0.0,0.0,0.0,0.0,2.127659574468085
Adventures of Huckleberry Finn,79.0,12.0,2.0,2.0,6.0,11.0,2.0,0.0,12.0,5.0,52.0,3.0,4.0,0.0,3.0,2.0,4.0,0.0,1.0,3.0
Adventures of Sherlock Holmes,8.0,2.0,7.000000000000001,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice in Wonderland,97.82608695652173,80.43478260869566,69.56521739130434,54.347826086956516,39.130434782608695,54.347826086956516,17.391304347826086,26.08695652173913,50.0,58.69565217391305,78.26086956521739,36.95652173913043,56.52173913043478,28.26086956521739,32.608695652173914,28.26086956521739,8.695652173913043,13.043478260869565,19.565217391304348,43.47826086956522
Dracula,80.0,55.55555555555556,25.555555555555554,23.333333333333332,26.666666666666668,16.666666666666664,4.444444444444445,2.2222222222222223,8.88888888888889,14.444444444444443,33.33333333333333,21.11111111111111,21.11111111111111,16.666666666666664,8.88888888888889,8.88888888888889,4.444444444444445,2.2222222222222223,5.555555555555555,7.777777777777778
Dune,77.0,52.0,56.99999999999999,27.0,21.0,23.0,10.0,17.0,5.0,24.0,47.0,39.0,48.0,20.0,20.0,22.0,9.0,16.0,3.0,22.0
Fahrenheit 451,30.0,40.0,28.333333333333332,5.0,6.666666666666667,6.666666666666667,5.0,5.0,1.6666666666666667,6.666666666666667,13.333333333333334,35.0,23.333333333333332,5.0,5.0,5.0,3.3333333333333335,3.3333333333333335,0.0,3.3333333333333335
Frankenstein,90.19607843137256,70.58823529411765,37.254901960784316,33.33333333333333,13.725490196078432,9.803921568627452,5.88235294117647,1.9607843137254901,9.803921568627452,9.803921568627452,74.50980392156863,25.49019607843137,9.803921568627452,0.0,1.9607843137254901,1.9607843137254901,0.0,0.0,0.0,1.9607843137254901
Harry Potter and the Deathly Hallows,34.0,12.0,7.000000000000001,15.0,7.000000000000001,5.0,1.0,2.0,2.0,6.0,13.0,2.0,5.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0
Of Mice and Men,75.0,18.75,0.0,4.166666666666666,6.25,10.416666666666668,6.25,10.416666666666668,4.166666666666666,12.5,31.25,6.25,6.25,4.166666666666666,4.166666666666666,6.25,4.166666666666666,6.25,0.0,8.333333333333332
Percy Jackson The Lightning Thief,26.804123711340207,1.0309278350515463,2.0618556701030926,0.0,6.185567010309279,11.34020618556701,4.123711340206185,2.0618556701030926,6.185567010309279,7.216494845360824,15.463917525773196,0.0,0.0,3.0927835051546393,4.123711340206185,7.216494845360824,1.0309278350515463,0.0,0.0,4.123711340206185
Pride and Prejudice,97.0,71.0,18.0,10.0,15.0,7.000000000000001,10.0,7.000000000000001,16.0,9.0,93.0,41.0,14.000000000000002,10.0,11.0,9.0,5.0,6.0,2.0,9.0
Sense and sensibility,25.0,14.000000000000002,0.0,2.0,5.0,4.0,2.0,2.0,0.0,2.0,15.0,9.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0
The Boy in the Striped Pyjamas,13.402061855670103,5.154639175257731,2.0618556701030926,3.0927835051546393,2.0618556701030926,0.0,2.0618556701030926,0.0,0.0,0.0,5.154639175257731,2.0618556701030926,4.123711340206185,1.0309278350515463,0.0,0.0,0.0,0.0,1.0309278350515463,1.0309278350515463
The Great Gatsby,85.18518518518519,48.148148148148145,24.074074074074073,22.22222222222222,29.629629629629626,31.48148148148148,18.51851851851852,16.666666666666664,16.666666666666664,31.48148148148148,27.77777777777778,25.925925925925924,27.77777777777778,50.0,16.666666666666664,18.51851851851852,11.11111111111111,11.11111111111111,12.962962962962962,22.22222222222222
The Handmaid s Tale,79.0,22.0,7.000000000000001,1.0,1.0,2.0,1.0,0.0,3.0,0.0,7.000000000000001,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
The Picture of Dorian Gray,61.64383561643836,47.94520547945205,52.054794520547944,12.32876712328767,9.58904109589041,4.10958904109589,4.10958904109589,1.36986301369863,9.58904109589041,5.47945205479452,16.43835616438356,21.91780821917808,47.94520547945205,2.73972602739726,2.73972602739726,2.73972602739726,0.0,0.0,0.0,1.36986301369863
