,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,86.66666666666667,85.0,81.66666666666667,66.66666666666666,53.333333333333336,80.0,21.666666666666668,15.0,5.0,65.0,70.0,80.0,81.66666666666667,58.333333333333336,20.0,75.0,16.666666666666664,10.0,3.3333333333333335,56.666666666666664
A Tale of Two Cities,97.0,75.0,95.0,93.0,67.0,90.0,52.0,74.0,1.0,77.0,91.0,68.0,92.0,89.0,67.0,86.0,47.0,69.0,2.0,83.0
A thousand splendid suns,6.382978723404255,14.893617021276595,0.0,14.893617021276595,0.0,21.27659574468085,0.0,2.127659574468085,0.0,8.51063829787234,6.382978723404255,14.893617021276595,0.0,12.76595744680851,0.0,14.893617021276595,0.0,6.382978723404255,0.0,6.382978723404255
Adventures of Huckleberry Finn,83.0,55.00000000000001,26.0,50.0,36.0,46.0,10.0,18.0,0.0,43.0,59.0,30.0,12.0,35.0,21.0,44.0,5.0,26.0,0.0,38.0
Adventures of Sherlock Holmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice in Wonderland,100.0,89.13043478260869,97.82608695652173,100.0,71.73913043478261,100.0,39.130434782608695,86.95652173913044,23.91304347826087,95.65217391304348,100.0,71.73913043478261,100.0,93.47826086956522,58.69565217391305,97.82608695652173,32.608695652173914,80.43478260869566,6.521739130434782,97.82608695652173
Dracula,62.22222222222222,57.77777777777777,60.0,62.22222222222222,37.77777777777778,50.0,17.77777777777778,33.33333333333333,1.1111111111111112,47.77777777777778,61.111111111111114,60.0,54.44444444444444,58.88888888888889,24.444444444444443,45.55555555555556,16.666666666666664,26.666666666666668,0.0,33.33333333333333
Dune,42.0,23.0,21.0,22.0,15.0,21.0,7.000000000000001,16.0,0.0,19.0,32.0,18.0,20.0,18.0,13.0,18.0,7.000000000000001,14.000000000000002,0.0,14.000000000000002
Fahrenheit 451,85.88235294117646,80.0,81.17647058823529,82.35294117647058,36.470588235294116,81.17647058823529,7.0588235294117645,74.11764705882354,0.0,72.94117647058823,82.35294117647058,77.64705882352942,80.0,80.0,8.235294117647058,25.882352941176475,4.705882352941177,18.823529411764707,0.0,23.52941176470588
Frankenstein,70.58823529411765,60.78431372549019,50.98039215686274,54.90196078431373,23.52941176470588,45.09803921568628,13.725490196078432,43.13725490196079,0.0,35.294117647058826,58.82352941176471,50.98039215686274,41.17647058823529,41.17647058823529,19.607843137254903,39.21568627450981,13.725490196078432,29.411764705882355,0.0,33.33333333333333
Harry Potter and the Deathly Hallows,20.0,16.0,14.000000000000002,19.0,13.0,14.000000000000002,8.0,9.0,0.0,12.0,17.0,13.0,15.0,16.0,8.0,10.0,2.0,4.0,0.0,12.0
Of Mice and Men,95.83333333333334,58.333333333333336,47.91666666666667,72.91666666666666,35.41666666666667,58.333333333333336,18.75,45.83333333333333,2.083333333333333,37.5,85.41666666666666,54.166666666666664,54.166666666666664,45.83333333333333,27.083333333333332,58.333333333333336,10.416666666666668,41.66666666666667,0.0,39.58333333333333
Paper Towns,30.263157894736842,2.631578947368421,7.894736842105263,2.631578947368421,,,,,,,14.473684210526317,0.0,11.842105263157894,0.0,,,,,,
Percy Jackson The Lightning Thief,44.329896907216494,12.371134020618557,37.11340206185567,28.865979381443296,21.649484536082475,38.144329896907216,10.309278350515463,21.649484536082475,0.0,24.742268041237114,38.144329896907216,12.371134020618557,27.835051546391753,21.649484536082475,15.463917525773196,31.958762886597935,8.24742268041237,17.525773195876287,0.0,20.618556701030926
Pride and Prejudice,95.0,90.0,90.0,82.0,51.0,84.0,24.0,36.0,35.0,47.0,94.0,81.0,86.0,76.0,40.0,80.0,23.0,37.0,19.0,39.0
Sense and sensibility,84.0,71.0,70.0,60.0,39.0,51.0,9.0,28.999999999999996,0.0,38.0,71.0,68.0,60.0,59.0,20.0,56.99999999999999,16.0,27.0,0.0,43.0
The Boy in the Striped Pyjamas,23.0,11.0,21.0,42.0,10.0,27.0,1.0,0.0,0.0,10.0,13.0,15.0,30.0,34.0,2.0,51.0,2.0,0.0,0.0,17.0
The Great Gatsby,88.88888888888889,66.66666666666666,66.66666666666666,62.96296296296296,57.407407407407405,57.407407407407405,35.18518518518518,37.03703703703704,11.11111111111111,57.407407407407405,68.51851851851852,53.70370370370371,59.25925925925925,61.111111111111114,33.33333333333333,50.0,27.77777777777778,25.925925925925924,12.962962962962962,51.85185185185185
The Handmaid s Tale,48.0,11.0,10.0,23.0,12.0,35.0,4.0,14.000000000000002,0.0,14.000000000000002,11.0,1.0,3.0,12.0,1.0,12.0,0.0,6.0,0.0,6.0
The Picture of Dorian Gray,80.82191780821918,50.68493150684932,71.23287671232876,43.83561643835616,43.83561643835616,38.35616438356164,30.136986301369863,47.94520547945205,9.58904109589041,41.0958904109589,49.31506849315068,30.136986301369863,43.83561643835616,39.726027397260275,35.61643835616438,38.35616438356164,32.87671232876712,31.506849315068493,9.58904109589041,35.61643835616438
