Title,en_results_title_match,en_results_author_match,en_results_both_match,es_results_title_match,es_results_author_match,es_results_both_match,tr_results_title_match,tr_results_author_match,tr_results_both_match,vi_results_title_match,vi_results_author_match,vi_results_both_match
1984,86.66666666666667,88.33333333333333,86.66666666666667,76.66666666666667,85.0,76.66666666666667,81.66666666666667,81.66666666666667,81.66666666666667,65.0,70.0,65.0
Pride_and_Prejudice,95.0,98.0,95.0,90.0,90.0,90.0,90.0,91.0,90.0,82.0,82.0,82.0
The_Great_Gatsby,88.88888888888889,88.88888888888889,88.88888888888889,66.66666666666666,68.51851851851852,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,62.96296296296296,62.96296296296296,62.96296296296296
Adventures_of_Huckleberry_Finn,83.0,96.0,83.0,55.00000000000001,70.0,55.00000000000001,26.0,51.0,26.0,50.0,68.0,50.0
Adventures_of_Sherlock_Holmes,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Alice_in_Wonderland,100.0,100.0,100.0,89.13043478260869,91.30434782608695,89.13043478260869,97.82608695652173,100.0,97.82608695652173,100.0,100.0,100.0
The_Boy_in_the_Striped_Pyjamas,23.0,23.0,23.0,11.0,11.0,11.0,21.0,21.0,21.0,42.0,42.0,42.0
Sense_and_sensibility,84.0,96.0,84.0,71.0,83.0,71.0,70.0,84.0,70.0,60.0,73.0,60.0
Percy_Jackson_The_Lightning_Thief,44.329896907216494,50.51546391752577,44.329896907216494,12.371134020618557,29.896907216494846,12.371134020618557,37.11340206185567,42.2680412371134,37.11340206185567,28.865979381443296,32.98969072164948,28.865979381443296
Frankenstein,70.58823529411765,70.58823529411765,70.58823529411765,60.78431372549019,60.78431372549019,60.78431372549019,50.98039215686274,50.98039215686274,50.98039215686274,54.90196078431373,54.90196078431373,54.90196078431373
Harry_Potter_and_the_Deathly_Hallows,20.0,99.0,20.0,16.0,93.0,16.0,14.000000000000002,92.0,14.000000000000002,19.0,91.0,19.0
A_Tale_of_Two_Cities,97.0,98.0,97.0,75.0,78.0,75.0,95.0,95.0,95.0,93.0,96.0,93.0
Of_Mice_and_Men,95.83333333333334,97.91666666666666,95.83333333333334,58.333333333333336,60.416666666666664,58.333333333333336,47.91666666666667,52.083333333333336,47.91666666666667,72.91666666666666,72.91666666666666,72.91666666666666
The_Handmaid_s_Tale,48.0,53.0,48.0,11.0,17.0,11.0,10.0,15.0,10.0,23.0,23.0,23.0
A_thousand_splendid_suns,6.382978723404255,82.97872340425532,6.382978723404255,14.893617021276595,78.72340425531915,14.893617021276595,0.0,12.76595744680851,0.0,14.893617021276595,82.97872340425532,14.893617021276595
Dune,42.0,42.0,42.0,23.0,23.0,23.0,21.0,21.0,21.0,22.0,22.0,22.0
The_Picture_of_Dorian_Gray,80.82191780821918,82.1917808219178,80.82191780821918,50.68493150684932,65.75342465753424,50.68493150684932,71.23287671232876,73.97260273972603,71.23287671232876,43.83561643835616,43.83561643835616,43.83561643835616
Dracula,62.22222222222222,62.22222222222222,62.22222222222222,57.77777777777777,60.0,57.77777777777777,60.0,60.0,60.0,62.22222222222222,62.22222222222222,62.22222222222222
