Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['smith', 'winston smith', 'winston']",winston,1,1.0,correct,victory,0,0.43,incorrect,winston,1,1.0,correct,mansions,0,0.53,incorrect,winston,1,1.0,correct,april,0,0.2,incorrect,winston,1,1.0,correct,victory,0,0.43,incorrect,winston,1,1.0,correct,vijay,0,0.2,incorrect,victory,0,0.43,incorrect,victory,0,0.43,incorrect,winston,1,1.0,correct,victory,0,0.43,incorrect,ahmet,0,0.4,incorrect,zafer,0,0.0,incorrect,winston,1,1.0,correct,thang,0,0.4,incorrect,winston,1,1.0,correct,victoria,0,0.4,incorrect,victory,0,0.43,incorrect,mansions,0,0.53,incorrect,april,0,0.2,incorrect,victory,0,0.43,incorrect,vijay,0,0.2,incorrect,victory,0,0.43,incorrect,victory,0,0.43,incorrect,zafer,0,0.0,incorrect,thang,0,0.4,incorrect,victoria,0,0.4,incorrect
['winston'],unknown,0,0.43,incorrect,esita,0,0.33,incorrect,big brother,0,0.22,incorrect,arakunrin,0,0.25,incorrect,mma ausi,0,0.13,incorrect,mzansi,0,0.31,incorrect,rahi,0,0.18,incorrect,tahiti,0,0.31,incorrect,big brother,0,0.22,incorrect,varikaj yu,0,0.12,incorrect,big brother,0,0.22,incorrect,big brother,0,0.22,incorrect,winston,1,1.0,correct,brother,0,0.14,incorrect,winston,1,1.0,correct,nefret,0,0.31,incorrect,winston,1,1.0,correct,tien,0,0.36,incorrect,winston,1,1.0,correct,te,0,0.22,incorrect,esita,0,0.33,incorrect,arakunrin,0,0.25,incorrect,mzansi,0,0.31,incorrect,tahiti,0,0.31,incorrect,varikaj yu,0,0.12,incorrect,big brother,0,0.22,incorrect,brother,0,0.14,incorrect,nefret,0,0.31,incorrect,tien,0,0.36,incorrect,te,0,0.22,incorrect
"['winston', 'wiston']",jane,0,0.2,incorrect,daniel,0,0.17,incorrect,name,0,0.2,incorrect,sugbon,0,0.5,incorrect,none,0,0.55,incorrect,gago,0,0.2,incorrect,big brother,0,0.24,incorrect,michael,0,0.15,incorrect,winston,1,1.0,correct,brother,0,0.15,incorrect,winston,1,1.0,correct,brother,0,0.15,incorrect,winston,1,1.0,correct,brother,0,0.15,incorrect,winston,1,1.0,correct,sayfanin,0,0.29,incorrect,winston,1,1.0,correct,nam,0,0.22,incorrect,winston,1,1.0,correct,pablo,0,0.18,incorrect,daniel,0,0.17,incorrect,sugbon,0,0.5,incorrect,gago,0,0.2,incorrect,michael,0,0.15,incorrect,brother,0,0.15,incorrect,brother,0,0.15,incorrect,brother,0,0.15,incorrect,sayfanin,0,0.29,incorrect,nam,0,0.22,incorrect,pablo,0,0.18,incorrect
"['señora parsons', 'bayan parsons', 'señora', 'parsons', 'bayan']",sefako,0,0.5,incorrect,sebele,0,0.33,incorrect,tola,0,0.4,incorrect,wole,0,0.2,incorrect,john,0,0.36,incorrect,fishin',0,0.31,incorrect,pierre,0,0.33,incorrect,tamarii,0,0.33,incorrect,smith,0,0.18,incorrect,ram,0,0.44,incorrect,samuel,0,0.33,incorrect,sarah,0,0.55,incorrect,sylvia,0,0.36,incorrect,mary,0,0.44,incorrect,ahmet,0,0.2,incorrect,ahmet,0,0.2,incorrect,lan,0,0.5,incorrect,hom,0,0.22,incorrect,mujer,0,0.36,incorrect,hoy,0,0.25,incorrect,sebele,0,0.33,incorrect,wole,0,0.2,incorrect,fishin',0,0.31,incorrect,tamarii,0,0.33,incorrect,ram,0,0.44,incorrect,sarah,0,0.55,incorrect,mary,0,0.44,incorrect,ahmet,0,0.2,incorrect,hom,0,0.22,incorrect,hoy,0,0.25,incorrect
['tom'],john,0,0.29,incorrect,michael,0,0.2,incorrect,mary,0,0.29,incorrect,oni,0,0.33,incorrect,thabo,0,0.5,incorrect,she,0,0.0,incorrect,fare,0,0.0,incorrect,rima,0,0.29,incorrect,ram,0,0.33,incorrect,krishna,0,0.0,incorrect,marie,0,0.25,incorrect,ranaivo,0,0.2,incorrect,tom,1,1.0,correct,he,0,0.0,incorrect,ali,0,0.0,incorrect,ahmet,0,0.25,incorrect,hung,0,0.0,incorrect,nam,0,0.33,incorrect,juan,0,0.0,incorrect,leandro,0,0.2,incorrect,michael,0,0.2,incorrect,oni,0,0.33,incorrect,she,0,0.0,incorrect,rima,0,0.29,incorrect,krishna,0,0.0,incorrect,ranaivo,0,0.2,incorrect,he,0,0.0,incorrect,ahmet,0,0.25,incorrect,nam,0,0.33,incorrect,leandro,0,0.2,incorrect
"['winston', 'eurasia']",winston,1,1.0,correct,eurasia,1,1.0,correct,ronu,0,0.36,incorrect,eurasia,1,1.0,correct,michael,0,0.29,incorrect,mary,0,0.18,incorrect,ta,0,0.22,incorrect,alexander,0,0.25,incorrect,rajesh,0,0.46,incorrect,alex,0,0.18,incorrect,napoleon,0,0.4,incorrect,alexander,0,0.25,incorrect,winston,1,1.0,correct,napoleon,0,0.4,incorrect,winston,1,1.0,correct,avrasya,0,0.57,incorrect,goldstein,0,0.38,incorrect,winston,1,1.0,correct,winston,1,1.0,correct,malas,0,0.33,incorrect,eurasia,1,1.0,correct,eurasia,1,1.0,correct,mary,0,0.18,incorrect,alexander,0,0.25,incorrect,alex,0,0.18,incorrect,alexander,0,0.25,incorrect,napoleon,0,0.4,incorrect,avrasya,0,0.57,incorrect,winston,1,1.0,correct,malas,0,0.33,incorrect
['winston'],mohala,0,0.15,incorrect,cain,0,0.36,incorrect,winston,1,1.0,correct,jerks,0,0.17,incorrect,mogala,0,0.15,incorrect,mokgatlho,0,0.25,incorrect,john,0,0.36,incorrect,jerks,0,0.17,incorrect,winston,1,1.0,correct,suresh,0,0.15,incorrect,winston,1,1.0,correct,flashbox,0,0.27,incorrect,winston,1,1.0,correct,winston,1,1.0,correct,winston,1,1.0,correct,tele,0,0.18,incorrect,winston,1,1.0,correct,dang,0,0.18,incorrect,winston,1,1.0,correct,fisicas,0,0.29,incorrect,cain,0,0.36,incorrect,jerks,0,0.17,incorrect,mokgatlho,0,0.25,incorrect,jerks,0,0.17,incorrect,suresh,0,0.15,incorrect,flashbox,0,0.27,incorrect,winston,1,1.0,correct,tele,0,0.18,incorrect,dang,0,0.18,incorrect,fisicas,0,0.29,incorrect
"[""winston'ın"", 'winston’s', 'winston']",winston,1,1.0,correct,london,0,0.46,incorrect,winston,1,1.0,correct,london,0,0.46,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,england,0,0.29,incorrect,emotion,0,0.43,incorrect,london,0,0.46,incorrect,winston,1,1.0,correct,airstrip one,0,0.53,incorrect,winston,1,1.0,correct,londra,0,0.31,incorrect,winston,1,1.0,correct,britain,0,0.47,incorrect,winston,1,1.0,correct,londres,0,0.38,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,england,0,0.29,incorrect,london,0,0.46,incorrect,airstrip one,0,0.53,incorrect,londra,0,0.31,incorrect,britain,0,0.47,incorrect,londres,0,0.38,incorrect
['winston'],winston,1,1.0,correct,colchester,0,0.24,incorrect,winston,1,1.0,correct,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,peneia'e,0,0.13,incorrect,winston,1,1.0,correct,colchester,0,0.24,incorrect,winston,1,1.0,correct,colchester,0,0.24,incorrect,winston,1,1.0,correct,colchester,0,0.24,incorrect,winston,1,1.0,correct,colchester,0,0.24,incorrect,winston,1,1.0,correct,me,0,0.0,incorrect,winston,1,1.0,correct,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,peneia'e,0,0.13,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,me,0,0.0,incorrect,colchester,0,0.24,incorrect
['winston'],john,0,0.36,incorrect,john,0,0.36,incorrect,thomas,0,0.31,incorrect,olu,0,0.2,incorrect,<output>neither the name is explicitly mentioned in the given passage nor can it be directly inferred from this text alone.,0,0.09,incorrect,thato,0,0.33,incorrect,tei,0,0.2,incorrect,tei,0,0.2,incorrect,rajesh,0,0.15,incorrect,ramesh,0,0.15,incorrect,rabe,0,0.0,incorrect,tokony,0,0.46,incorrect,winston,1,1.0,correct,smith,0,0.33,incorrect,ahmet,0,0.17,incorrect,ali,0,0.2,incorrect,nam,0,0.2,incorrect,nam,0,0.2,incorrect,juan,0,0.18,incorrect,juan,0,0.18,incorrect,john,0,0.36,incorrect,olu,0,0.2,incorrect,thato,0,0.33,incorrect,tei,0,0.2,incorrect,ramesh,0,0.15,incorrect,tokony,0,0.46,incorrect,smith,0,0.33,incorrect,ali,0,0.2,incorrect,nam,0,0.2,incorrect,juan,0,0.18,incorrect
