Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['george'],thabo,0,0.18,incorrect,john,0,0.2,incorrect,olu,0,0.22,incorrect,si,0,0.0,incorrect,john,0,0.2,incorrect,sweet,0,0.36,incorrect,tatara,0,0.17,incorrect,taamu,0,0.0,incorrect,ram,0,0.22,incorrect,bindal,0,0.0,incorrect,rabe,0,0.4,incorrect,banky,0,0.0,incorrect,george,1,1.0,correct,george,1,1.0,correct,mehmet,0,0.33,incorrect,ali,0,0.0,incorrect,nam,0,0.0,incorrect,tao,0,0.22,incorrect,juan,0,0.0,incorrect,juan,0,0.0,incorrect,john,0,0.2,incorrect,si,0,0.0,incorrect,sweet,0,0.36,incorrect,taamu,0,0.0,incorrect,bindal,0,0.0,incorrect,banky,0,0.0,incorrect,george,1,1.0,correct,ali,0,0.0,incorrect,tao,0,0.22,incorrect,juan,0,0.0,incorrect
['george'],john,0,0.2,incorrect,matsoho,0,0.15,incorrect,ade,0,0.22,incorrect,mi,0,0.0,incorrect,gone,0,0.6,incorrect,gone,0,0.6,incorrect,aue,0,0.22,incorrect,pereue,0,0.5,incorrect,ram,0,0.22,incorrect,dinesh,0,0.17,incorrect,andry,0,0.18,incorrect,unknown,0,0.15,incorrect,george,1,1.0,correct,john,0,0.2,incorrect,ahmet,0,0.18,incorrect,tabii,0,0.0,incorrect,nam,0,0.0,incorrect,no,0,0.25,incorrect,juan,0,0.0,incorrect,ah,0,0.0,incorrect,matsoho,0,0.15,incorrect,mi,0,0.0,incorrect,gone,0,0.6,incorrect,pereue,0,0.5,incorrect,dinesh,0,0.17,incorrect,unknown,0,0.15,incorrect,john,0,0.2,incorrect,tabii,0,0.0,incorrect,no,0,0.25,incorrect,ah,0,0.0,incorrect
['lennie'],ke,0,0.25,incorrect,keletso,0,0.31,incorrect,adele,0,0.36,incorrect,john,0,0.2,incorrect,stan,0,0.2,incorrect,stan,0,0.2,incorrect,homer,0,0.18,incorrect,teva,0,0.2,incorrect,jus,0,0.0,incorrect,stan,0,0.2,incorrect,stan,0,0.2,incorrect,stan,0,0.2,incorrect,tom,0,0.0,incorrect,stan,0,0.2,incorrect,ahmet,0,0.18,incorrect,ben,0,0.44,incorrect,nam,0,0.22,incorrect,minh,0,0.2,incorrect,pedro,0,0.18,incorrect,pablo,0,0.18,incorrect,keletso,0,0.31,incorrect,john,0,0.2,incorrect,stan,0,0.2,incorrect,teva,0,0.2,incorrect,stan,0,0.2,incorrect,stan,0,0.2,incorrect,stan,0,0.2,incorrect,ben,0,0.44,incorrect,minh,0,0.2,incorrect,pablo,0,0.18,incorrect
['lennie'],unknown,0,0.31,incorrect,ha,0,0.0,incorrect,james,0,0.18,incorrect,mi,0,0.25,incorrect,<output>ga ma pa,0,0.0,incorrect,ma,0,0.0,incorrect,noa,0,0.22,incorrect,eita,0,0.4,incorrect,ram,0,0.0,incorrect,krishna,0,0.15,incorrect,rakoto,0,0.0,incorrect,raha,0,0.0,incorrect,lennie,1,1.0,correct,himself,0,0.31,incorrect,ahmet,0,0.18,incorrect,ahmet,0,0.18,incorrect,nam,0,0.22,incorrect,khong,0,0.18,incorrect,maria,0,0.18,incorrect,nada,0,0.2,incorrect,ha,0,0.0,incorrect,mi,0,0.25,incorrect,ma,0,0.0,incorrect,eita,0,0.4,incorrect,krishna,0,0.15,incorrect,raha,0,0.0,incorrect,himself,0,0.31,incorrect,ahmet,0,0.18,incorrect,khong,0,0.18,incorrect,nada,0,0.2,incorrect
['george'],mpho,0,0.2,incorrect,david,0,0.0,incorrect,michael,0,0.15,incorrect,orun,0,0.4,incorrect,kgosi,0,0.36,incorrect,reuben,0,0.33,incorrect,hade,0,0.2,incorrect,rapa nui,0,0.14,incorrect,narak,0,0.18,incorrect,ravan,0,0.18,incorrect,rikoriko,0,0.29,incorrect,helo,0,0.4,incorrect,tom,0,0.22,incorrect,they,0,0.2,incorrect,rasim,0,0.18,incorrect,ali,0,0.0,incorrect,lan,0,0.0,incorrect,tong,0,0.4,incorrect,pedro,0,0.36,incorrect,nosotros,0,0.29,incorrect,david,0,0.0,incorrect,orun,0,0.4,incorrect,reuben,0,0.33,incorrect,rapa nui,0,0.14,incorrect,ravan,0,0.18,incorrect,helo,0,0.4,incorrect,they,0,0.2,incorrect,ali,0,0.0,incorrect,tong,0,0.4,incorrect,nosotros,0,0.29,incorrect
['george'],thabo,0,0.18,incorrect,john,0,0.2,incorrect,ayo,0,0.22,incorrect,michael,0,0.15,incorrect,molefi,0,0.33,incorrect,ga,0,0.25,incorrect,mask,0,0.0,incorrect,teva,0,0.2,incorrect,rajesh,0,0.33,incorrect,shanti,0,0.0,incorrect,ranaivo,0,0.15,incorrect,ny,0,0.0,incorrect,george,1,1.0,correct,time,0,0.2,incorrect,ahmet,0,0.18,incorrect,ahmet,0,0.18,incorrect,lao hac,0,0.15,incorrect,that,0,0.0,incorrect,juan,0,0.0,incorrect,mario,0,0.18,incorrect,john,0,0.2,incorrect,michael,0,0.15,incorrect,ga,0,0.25,incorrect,teva,0,0.2,incorrect,shanti,0,0.0,incorrect,ny,0,0.0,incorrect,time,0,0.2,incorrect,ahmet,0,0.18,incorrect,that,0,0.0,incorrect,mario,0,0.18,incorrect
['lennie'],jus,0,0.0,incorrect,moses,0,0.18,incorrect,tiwa,0,0.2,incorrect,an',0,0.22,incorrect,thabo,0,0.0,incorrect,kwa,0,0.0,incorrect,ape,0,0.22,incorrect,mai,0,0.22,incorrect,unknown,0,0.31,incorrect,mask,0,0.0,incorrect,jus,0,0.0,incorrect,jus,0,0.0,incorrect,george,0,0.33,incorrect,he,0,0.25,incorrect,hasan,0,0.18,incorrect,agirbas,0,0.15,incorrect,an,0,0.25,incorrect,anh,0,0.22,incorrect,gollum,0,0.17,incorrect,nadie,0,0.55,incorrect,moses,0,0.18,incorrect,an',0,0.22,incorrect,kwa,0,0.0,incorrect,mai,0,0.22,incorrect,mask,0,0.0,incorrect,jus,0,0.0,incorrect,he,0,0.25,incorrect,agirbas,0,0.15,incorrect,anh,0,0.22,incorrect,nadie,0,0.55,incorrect
"['geroge', 'george']",jack,0,0.0,incorrect,jack,0,0.0,incorrect,tesiwaju,0,0.14,incorrect,jack,0,0.0,incorrect,jehovah,0,0.31,incorrect,kgosi,0,0.36,incorrect,ua tamau,0,0.0,incorrect,fare,0,0.4,incorrect,jail,0,0.0,incorrect,jack,0,0.0,incorrect,jack,0,0.0,incorrect,jack,0,0.0,incorrect,george,1,1.0,correct,jack,0,0.0,incorrect,ahmet,0,0.18,incorrect,mehmet,0,0.33,incorrect,nam,0,0.0,incorrect,tuong,0,0.36,incorrect,juan,0,0.0,incorrect,conrad,0,0.33,incorrect,jack,0,0.0,incorrect,jack,0,0.0,incorrect,kgosi,0,0.36,incorrect,fare,0,0.4,incorrect,jack,0,0.0,incorrect,jack,0,0.0,incorrect,jack,0,0.0,incorrect,mehmet,0,0.33,incorrect,tuong,0,0.36,incorrect,conrad,0,0.33,incorrect
"['lennie', 'lenni']",lee,0,0.67,incorrect,john,0,0.22,incorrect,femi,0,0.44,incorrect,wahab,0,0.0,incorrect,john,0,0.22,incorrect,ok,0,0.0,incorrect,john,0,0.22,incorrect,mai,0,0.25,incorrect,ram,0,0.0,incorrect,ajay,0,0.0,incorrect,john,0,0.22,incorrect,michael,0,0.31,incorrect,george,0,0.33,incorrect,john,0,0.22,incorrect,ali,0,0.5,incorrect,ali,0,0.5,incorrect,quan,0,0.22,incorrect,hao,0,0.0,incorrect,pedro,0,0.2,incorrect,carlos,0,0.18,incorrect,john,0,0.22,incorrect,wahab,0,0.0,incorrect,ok,0,0.0,incorrect,mai,0,0.25,incorrect,ajay,0,0.0,incorrect,michael,0,0.31,incorrect,john,0,0.22,incorrect,ali,0,0.5,incorrect,hao,0,0.0,incorrect,carlos,0,0.18,incorrect
['george'],thabo,0,0.18,incorrect,yellow,0,0.33,incorrect,ola,0,0.22,incorrect,so,0,0.25,incorrect,saya,0,0.0,incorrect,hell,0,0.2,incorrect,teva,0,0.2,incorrect,ua,0,0.0,incorrect,unknown,0,0.15,incorrect,radha,0,0.18,incorrect,john,0,0.2,incorrect,lazao,0,0.18,incorrect,george,1,1.0,correct,matt,0,0.0,incorrect,ahmet,0,0.18,incorrect,ali,0,0.0,incorrect,nam,0,0.0,incorrect,vang,0,0.2,incorrect,juan,0,0.0,incorrect,eh,0,0.25,incorrect,yellow,0,0.33,incorrect,so,0,0.25,incorrect,hell,0,0.2,incorrect,ua,0,0.0,incorrect,radha,0,0.18,incorrect,lazao,0,0.18,incorrect,matt,0,0.0,incorrect,ali,0,0.0,incorrect,vang,0,0.2,incorrect,eh,0,0.25,incorrect
