Title,en_results_title_match,en_results_author_match,en_results_both_match,es_results_title_match,es_results_author_match,es_results_both_match,tr_results_title_match,tr_results_author_match,tr_results_both_match,vi_results_title_match,vi_results_author_match,vi_results_both_match
A_thousand_splendid_suns,2.127659574468085,31.914893617021278,2.127659574468085,2.127659574468085,14.893617021276595,2.127659574468085,0.0,0.0,0.0,0.0,14.893617021276595,0.0
The_Handmaid_s_Tale,44.0,44.0,44.0,7.000000000000001,8.0,7.000000000000001,8.0,8.0,8.0,10.0,11.0,10.0
Pride_and_Prejudice,93.0,98.0,93.0,80.0,87.0,80.0,61.0,62.0,61.0,56.99999999999999,56.99999999999999,56.00000000000001
The_Boy_in_the_Striped_Pyjamas,8.0,9.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0
Alice_in_Wonderland,100.0,100.0,100.0,89.13043478260869,93.47826086956522,89.13043478260869,91.30434782608695,93.47826086956522,91.30434782608695,2.1739130434782608,100.0,2.1739130434782608
Frankenstein,64.70588235294117,66.66666666666666,64.70588235294117,43.13725490196079,45.09803921568628,43.13725490196079,31.372549019607842,33.33333333333333,31.372549019607842,41.17647058823529,43.13725490196079,41.17647058823529
Sense_and_sensibility,85.0,96.0,85.0,60.0,88.0,60.0,44.0,66.0,44.0,14.000000000000002,33.0,14.000000000000002
Of_Mice_and_Men,72.91666666666666,77.08333333333334,72.91666666666666,43.75,43.75,43.75,37.5,43.75,37.5,22.916666666666664,27.083333333333332,22.916666666666664
1984,85.0,85.0,85.0,80.0,81.66666666666667,80.0,73.33333333333333,75.0,73.33333333333333,71.66666666666667,73.33333333333333,71.66666666666667
The_Picture_of_Dorian_Gray,67.12328767123287,83.56164383561644,67.12328767123287,17.80821917808219,61.64383561643836,17.80821917808219,24.65753424657534,43.83561643835616,24.65753424657534,27.397260273972602,35.61643835616438,27.397260273972602
Percy_Jackson_The_Lightning_Thief,17.525773195876287,40.20618556701031,17.525773195876287,2.0618556701030926,27.835051546391753,2.0618556701030926,0.0,26.804123711340207,0.0,1.0309278350515463,20.618556701030926,1.0309278350515463
Adventures_of_Sherlock_Holmes,7.000000000000001,1.0,0.0,1.0,0.0,0.0,8.0,12.0,0.0,14.000000000000002,5.0,4.0
Dune,41.0,41.0,41.0,28.999999999999996,28.999999999999996,28.999999999999996,12.0,18.0,12.0,19.0,19.0,19.0
Adventures_of_Huckleberry_Finn,38.0,86.0,38.0,11.0,44.0,11.0,7.000000000000001,35.0,7.000000000000001,13.0,26.0,13.0
A_Tale_of_Two_Cities,96.0,99.0,96.0,62.0,67.0,62.0,56.99999999999999,83.0,56.99999999999999,64.0,66.0,64.0
The_Great_Gatsby,74.07407407407408,74.07407407407408,74.07407407407408,53.70370370370371,53.70370370370371,53.70370370370371,38.88888888888889,50.0,38.88888888888889,51.85185185185185,51.85185185185185,51.85185185185185
Dracula,67.77777777777779,67.77777777777779,67.77777777777779,58.88888888888889,58.88888888888889,58.88888888888889,54.44444444444444,55.55555555555556,54.44444444444444,24.444444444444443,32.22222222222222,24.444444444444443
Harry_Potter_and_the_Deathly_Hallows,3.0,94.0,3.0,1.0,86.0,1.0,0.0,87.0,0.0,0.0,85.0,0.0
