,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,85.0,80.0,73.33333333333333,71.66666666666667,48.333333333333336,43.333333333333336,28.333333333333332,16.666666666666664,1.6666666666666667,51.66666666666667,76.66666666666667,76.66666666666667,78.33333333333333,51.66666666666667,51.66666666666667,56.666666666666664,16.666666666666664,1.6666666666666667,0.0,38.333333333333336
A Tale of Two Cities,96.0,62.0,56.99999999999999,64.0,44.0,36.0,28.999999999999996,41.0,6.0,31.0,80.0,51.0,42.0,32.0,47.0,34.0,24.0,12.0,1.0,43.0
A thousand splendid suns,2.127659574468085,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,4.25531914893617,0.0,2.127659574468085,2.127659574468085,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Adventures of Huckleberry Finn,38.0,11.0,7.000000000000001,13.0,13.0,10.0,5.0,4.0,1.0,0.0,28.000000000000004,11.0,9.0,10.0,24.0,7.000000000000001,2.0,5.0,0.0,5.0
Adventures of Sherlock Holmes,7.000000000000001,1.0,8.0,13.0,26.0,2.0,4.0,15.0,3.0,7.000000000000001,6.0,12.0,7.000000000000001,20.0,20.0,4.0,2.0,13.0,0.0,10.0
Alice in Wonderland,100.0,89.13043478260869,91.30434782608695,2.1739130434782608,78.26086956521739,58.69565217391305,30.434782608695656,78.26086956521739,69.56521739130434,47.82608695652174,100.0,91.30434782608695,93.47826086956522,2.1739130434782608,71.73913043478261,60.86956521739131,19.565217391304348,23.91304347826087,17.391304347826086,39.130434782608695
Dracula,67.77777777777779,58.88888888888889,54.44444444444444,24.444444444444443,33.33333333333333,35.55555555555556,15.555555555555555,36.666666666666664,4.444444444444445,31.11111111111111,54.44444444444444,43.333333333333336,46.666666666666664,14.444444444444443,21.11111111111111,21.11111111111111,12.222222222222221,20.0,0.0,23.333333333333332
Dune,41.0,28.999999999999996,12.0,19.0,12.0,13.0,7.000000000000001,13.0,0.0,14.000000000000002,31.0,18.0,21.0,10.0,10.0,9.0,5.0,9.0,0.0,10.0
Fahrenheit 451,77.64705882352942,75.29411764705883,18.823529411764707,70.58823529411765,20.0,57.647058823529406,1.1764705882352942,54.11764705882353,0.0,21.176470588235293,71.76470588235294,58.82352941176471,55.294117647058826,49.411764705882355,5.88235294117647,18.823529411764707,2.3529411764705883,4.705882352941177,0.0,2.3529411764705883
Frankenstein,64.70588235294117,43.13725490196079,31.372549019607842,41.17647058823529,11.76470588235294,23.52941176470588,5.88235294117647,31.372549019607842,3.9215686274509802,23.52941176470588,50.98039215686274,43.13725490196079,29.411764705882355,19.607843137254903,17.647058823529413,21.568627450980394,3.9215686274509802,11.76470588235294,3.9215686274509802,15.686274509803921
Harry Potter and the Deathly Hallows,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Of Mice and Men,72.91666666666666,43.75,37.5,22.916666666666664,16.666666666666664,25.0,4.166666666666666,31.25,0.0,12.5,45.83333333333333,39.58333333333333,33.33333333333333,16.666666666666664,25.0,25.0,12.5,16.666666666666664,0.0,18.75
Percy Jackson The Lightning Thief,17.525773195876287,2.0618556701030926,0.0,1.0309278350515463,2.0618556701030926,2.0618556701030926,3.0927835051546393,1.0309278350515463,0.0,3.0927835051546393,4.123711340206185,0.0,0.0,0.0,3.0927835051546393,1.0309278350515463,0.0,1.0309278350515463,0.0,0.0
Pride and Prejudice,93.0,80.0,61.0,56.00000000000001,44.0,32.0,19.0,33.0,12.0,13.0,95.0,84.0,69.0,57.99999999999999,51.0,33.0,15.0,21.0,2.0,19.0
Sense and sensibility,85.0,60.0,44.0,14.000000000000002,39.0,45.0,8.0,13.0,0.0,16.0,66.0,56.99999999999999,38.0,28.999999999999996,38.0,34.0,13.0,4.0,0.0,19.0
The Boy in the Striped Pyjamas,8.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Great Gatsby,74.07407407407408,53.70370370370371,38.88888888888889,51.85185185185185,50.0,42.592592592592595,37.03703703703704,31.48148148148148,0.0,29.629629629629626,55.55555555555556,44.44444444444444,48.148148148148145,48.148148148148145,46.2962962962963,46.2962962962963,25.925925925925924,20.37037037037037,0.0,25.925925925925924
The Handmaid s Tale,44.0,7.000000000000001,8.0,10.0,11.0,16.0,3.0,13.0,0.0,9.0,13.0,0.0,5.0,5.0,4.0,7.000000000000001,0.0,7.000000000000001,0.0,4.0
The Picture of Dorian Gray,67.12328767123287,17.80821917808219,24.65753424657534,27.397260273972602,34.24657534246575,28.767123287671232,19.17808219178082,42.465753424657535,20.54794520547945,12.32876712328767,36.986301369863014,32.87671232876712,36.986301369863014,34.24657534246575,34.24657534246575,27.397260273972602,19.17808219178082,21.91780821917808,10.95890410958904,27.397260273972602
