Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['mr', 'mr bingley', 'bingley']",jesus,0,0.17,incorrect,god,0,0.2,incorrect,olodumare,0,0.36,incorrect,olodumare,0,0.36,incorrect,jesus,0,0.17,incorrect,god,0,0.2,incorrect,iesu,0,0.36,incorrect,jesus,0,0.17,incorrect,shakespeare,0,0.19,incorrect,shakuntala,0,0.24,incorrect,andriamanitra,0,0.27,incorrect,andriamanitra,0,0.27,incorrect,god,0,0.2,incorrect,olodumare,0,0.36,incorrect,god,0,0.2,incorrect,jesus,0,0.17,incorrect,shakuntala,0,0.24,incorrect,andriamanitra,0,0.27,incorrect,mr. bingley,0,0.95,correct,god,0,0.2,incorrect,erkek,0,0.29,incorrect,afrodite,0,0.33,incorrect,chung ta,0,0.27,incorrect,thuy,0,0.18,incorrect,hombre,0,0.5,incorrect,maria,0,0.57,incorrect,god,0,0.2,incorrect,afrodite,0,0.33,incorrect,thuy,0,0.18,incorrect,maria,0,0.57,incorrect
"['señor bennet', 'señor', 'mr bennet', 'bennet', 'mr']",madame de merteuil,0,0.37,incorrect,seventeen,0,0.48,incorrect,oliver twist,0,0.33,incorrect,oshun,0,0.4,incorrect,abraham lincoln,0,0.33,incorrect,adam,0,0.33,incorrect,adam,0,0.33,incorrect,te,0,0.29,incorrect,anna karenina,0,0.4,incorrect,shakespeare,0,0.38,incorrect,madame bovary,0,0.33,incorrect,adam,0,0.33,incorrect,seventeen,0,0.48,incorrect,oshun,0,0.4,incorrect,adam,0,0.33,incorrect,te,0,0.29,incorrect,shakespeare,0,0.38,incorrect,adam,0,0.33,incorrect,mr. bennet,0,0.95,correct,emma,0,0.33,incorrect,madam bovary,0,0.29,incorrect,flaubert,0,0.43,incorrect,chong,0,0.24,incorrect,tu ma nghi,0,0.32,incorrect,darcy,0,0.29,incorrect,maria,0,0.57,incorrect,emma,0,0.33,incorrect,flaubert,0,0.43,incorrect,tu ma nghi,0,0.32,incorrect,maria,0,0.57,incorrect
"['señora', 'long', 'señora long', 'mrs long', 'mrs']",abraham lincoln,0,0.46,incorrect,god,0,0.29,incorrect,jesus,0,0.25,incorrect,abraham,0,0.31,incorrect,seleka,0,0.5,incorrect,god,0,0.29,incorrect,adam,0,0.29,incorrect,jesus,0,0.25,incorrect,mr. bingley,0,0.53,incorrect,god,0,0.29,incorrect,job,0,0.29,incorrect,andriamanitra,0,0.33,incorrect,god,0,0.29,incorrect,abraham,0,0.31,incorrect,god,0,0.29,incorrect,jesus,0,0.25,incorrect,god,0,0.29,incorrect,andriamanitra,0,0.33,incorrect,aunt,0,0.27,incorrect,mr. darcy,0,0.35,incorrect,seniha,0,0.67,incorrect,insan,0,0.38,incorrect,chau,0,0.2,incorrect,tran hung dao,0,0.42,incorrect,senorita,0,0.86,correct,virgilio,0,0.38,incorrect,mr. darcy,0,0.35,incorrect,insan,0,0.38,incorrect,tran hung dao,0,0.42,incorrect,virgilio,0,0.38,incorrect
"['señora', 'mrs bennet', 'bennet', 'señora bennet', 'mrs']",morena,0,0.5,incorrect,morena,0,0.5,incorrect,jesus,0,0.25,incorrect,moremi,0,0.44,incorrect,jesus,0,0.25,incorrect,god,0,0.22,incorrect,teina,0,0.55,incorrect,jesus,0,0.25,incorrect,shakespeare,0,0.35,incorrect,shakespeare,0,0.35,incorrect,paul,0,0.2,incorrect,adama,0,0.25,incorrect,morena,0,0.5,incorrect,moremi,0,0.44,incorrect,god,0,0.22,incorrect,jesus,0,0.25,incorrect,shakespeare,0,0.35,incorrect,adama,0,0.25,incorrect,susan,0,0.36,incorrect,mr. darcy,0,0.33,incorrect,onun,0,0.4,incorrect,saskinlik,0,0.27,incorrect,nguoi cha,0,0.4,incorrect,thuc,0,0.2,incorrect,reina,0,0.55,incorrect,el quijote,0,0.26,incorrect,mr. darcy,0,0.33,incorrect,saskinlik,0,0.27,incorrect,thuc,0,0.2,incorrect,el quijote,0,0.26,incorrect
"['mr', 'bennet', 'mr bennet']",jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,oliver twist,0,0.29,incorrect,oluwa,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,shakespeare,0,0.24,incorrect,shakespeare,0,0.24,incorrect,andriamanitra,0,0.32,incorrect,andriamanitra,0,0.32,incorrect,jesus,0,0.18,incorrect,oluwa,0,0.0,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,shakespeare,0,0.24,incorrect,andriamanitra,0,0.32,incorrect,austen,0,0.33,incorrect,charlotte,0,0.22,incorrect,abdulmecit,0,0.38,incorrect,cok,0,0.0,incorrect,chi dau,0,0.12,incorrect,that,0,0.2,incorrect,papa,0,0.0,incorrect,padre,0,0.29,incorrect,charlotte,0,0.22,incorrect,cok,0,0.0,incorrect,that,0,0.2,incorrect,padre,0,0.29,incorrect
['lizzy'],mr. pickwick,0,0.12,incorrect,jesus,0,0.0,incorrect,olufemi,0,0.33,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,noah,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,job,0,0.0,incorrect,adam,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,noah,0,0.0,incorrect,god,0,0.0,incorrect,adam,0,0.0,incorrect,mr. darcy,0,0.14,incorrect,mr. darcy,0,0.14,incorrect,mr. darcy,0,0.14,incorrect,keske,0,0.0,incorrect,duc phat,0,0.0,incorrect,dang thuy tram,0,0.11,incorrect,mr. darcy,0,0.14,incorrect,maria,0,0.2,incorrect,mr. darcy,0,0.14,incorrect,keske,0,0.0,incorrect,dang thuy tram,0,0.11,incorrect,maria,0,0.2,incorrect
"['lucas–', 'miss lucas', 'miss', 'lucas']",jesus,0,0.44,incorrect,job,0,0.0,incorrect,jesus,0,0.44,incorrect,olodumare,0,0.43,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,edmund,0,0.25,incorrect,god,0,0.0,incorrect,jesus,0,0.44,incorrect,andriamanitra,0,0.26,incorrect,job,0,0.0,incorrect,olodumare,0,0.43,incorrect,god,0,0.0,incorrect,jesus,0,0.44,incorrect,god,0,0.0,incorrect,andriamanitra,0,0.26,incorrect,elizabeth bennet,0,0.19,incorrect,mr. darcy,0,0.32,incorrect,adam,0,0.25,incorrect,gururu,0,0.18,incorrect,ngoc,0,0.22,incorrect,tinh,0,0.25,incorrect,temple,0,0.25,incorrect,el,0,0.29,incorrect,mr. darcy,0,0.32,incorrect,gururu,0,0.18,incorrect,tinh,0,0.25,incorrect,el,0,0.29,incorrect
['mary'],epictetus,0,0.0,incorrect,god,0,0.0,incorrect,plato,0,0.22,incorrect,jesus,0,0.0,incorrect,plato,0,0.22,incorrect,god,0,0.0,incorrect,teva,0,0.25,incorrect,jesus,0,0.0,incorrect,david hume,0,0.14,incorrect,abhimanyu,0,0.46,incorrect,plato,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,abhimanyu,0,0.46,incorrect,god,0,0.0,incorrect,elizabeth bennet,0,0.1,incorrect,jane austen,0,0.13,incorrect,newton,0,0.0,incorrect,platon,0,0.2,incorrect,elizabeth bennet,0,0.1,incorrect,phu dong thien vuong,0,0.0,incorrect,maria,0,0.67,incorrect,shakespeare,0,0.27,incorrect,jane austen,0,0.13,incorrect,platon,0,0.2,incorrect,phu dong thien vuong,0,0.0,incorrect,shakespeare,0,0.27,incorrect
"['miss', 'eliza', 'miss eliza', 'eliz']",jesus,0,0.44,incorrect,god,0,0.0,incorrect,oliver twist,0,0.27,incorrect,jerusalem,0,0.31,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,shakespeare,0,0.38,incorrect,shakespeare,0,0.38,incorrect,andriamanitra,0,0.26,incorrect,andriamanitra,0,0.26,incorrect,god,0,0.0,incorrect,jerusalem,0,0.31,incorrect,god,0,0.0,incorrect,jesus,0,0.44,incorrect,shakespeare,0,0.38,incorrect,andriamanitra,0,0.26,incorrect,mr. darcy,0,0.32,incorrect,mr. darcy,0,0.32,incorrect,moliere,0,0.36,incorrect,ihsan,0,0.44,incorrect,thuy van,0,0.22,incorrect,dong nhi,0,0.22,incorrect,wickham,0,0.33,incorrect,usted,0,0.27,incorrect,mr. darcy,0,0.32,incorrect,ihsan,0,0.44,incorrect,dong nhi,0,0.22,incorrect,usted,0,0.27,incorrect
"['bennet––', 'mrs', 'bennet', 'mrs bennet']",jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,samuel,0,0.25,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,ramvilas paswan,0,0.32,incorrect,god,0,0.0,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,mr. bennet,0,0.9,correct,god,0,0.0,incorrect,annem,0,0.55,incorrect,annem,0,0.55,incorrect,cha,0,0.0,incorrect,the,0,0.22,incorrect,gertrudis,0,0.33,incorrect,yo,0,0.0,incorrect,god,0,0.0,incorrect,annem,0,0.55,incorrect,the,0,0.22,incorrect,yo,0,0.0,incorrect
