Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['bruno'],joan crawford,0,0.22,incorrect,god,0,0.25,incorrect,oliver twist,0,0.12,incorrect,jesus,0,0.2,incorrect,job,0,0.25,incorrect,god,0,0.25,incorrect,adam,0,0.0,incorrect,jesus,0,0.2,incorrect,she,0,0.0,incorrect,god,0,0.25,incorrect,madagascar,0,0.13,incorrect,madagascar,0,0.13,incorrect,god,0,0.25,incorrect,jesus,0,0.2,incorrect,god,0,0.25,incorrect,jesus,0,0.2,incorrect,god,0,0.25,incorrect,madagascar,0,0.13,incorrect,he,0,0.0,incorrect,make-up,0,0.17,incorrect,cocuk,0,0.2,incorrect,annesi,0,0.18,incorrect,cau,0,0.25,incorrect,trang,0,0.4,incorrect,el,0,0.0,incorrect,maquillaje de chanel,0,0.16,incorrect,make-up,0,0.17,incorrect,annesi,0,0.18,incorrect,trang,0,0.4,incorrect,maquillaje de chanel,0,0.16,incorrect
['gretel'],jesus,0,0.18,incorrect,morena,0,0.33,incorrect,mother,0,0.33,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,adam,0,0.0,incorrect,jesus,0,0.18,incorrect,mother,0,0.33,incorrect,god,0,0.22,incorrect,andriamanitra,0,0.21,incorrect,andriamanitra,0,0.21,incorrect,morena,0,0.33,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,jesus,0,0.18,incorrect,god,0,0.22,incorrect,andriamanitra,0,0.21,incorrect,your mother,0,0.35,incorrect,god,0,0.22,incorrect,annesi,0,0.17,incorrect,annen,0,0.18,incorrect,ba,0,0.0,incorrect,chu,0,0.0,incorrect,tu madre,0,0.29,incorrect,padre,0,0.36,incorrect,god,0,0.22,incorrect,annen,0,0.18,incorrect,chu,0,0.0,incorrect,padre,0,0.36,incorrect
['bruno'],albert einstein,0,0.3,incorrect,albert einstein,0,0.3,incorrect,oliver sacks,0,0.12,incorrect,jesus,0,0.2,incorrect,refilwe,0,0.17,incorrect,refilwe,0,0.17,incorrect,berlin,0,0.55,incorrect,jesus,0,0.2,incorrect,berlin,0,0.55,incorrect,albert einstein,0,0.3,incorrect,berlin,0,0.55,incorrect,god,0,0.25,incorrect,albert einstein,0,0.3,incorrect,jesus,0,0.2,incorrect,refilwe,0,0.17,incorrect,jesus,0,0.2,incorrect,albert einstein,0,0.3,incorrect,god,0,0.25,incorrect,harry,0,0.2,incorrect,otto,0,0.22,incorrect,anna,0,0.22,incorrect,atlas,0,0.0,incorrect,berlin,0,0.55,incorrect,o,0,0.33,incorrect,marie,0,0.2,incorrect,maria,0,0.2,incorrect,otto,0,0.22,incorrect,atlas,0,0.0,incorrect,o,0,0.33,incorrect,maria,0,0.2,incorrect
['bruno'],sehloho,0,0.17,incorrect,god,0,0.25,incorrect,joseph,0,0.18,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,god,0,0.25,incorrect,noah,0,0.44,incorrect,noah,0,0.44,incorrect,aladdin,0,0.17,incorrect,lord rama,0,0.14,incorrect,adam,0,0.0,incorrect,noah,0,0.44,incorrect,god,0,0.25,incorrect,jesus,0,0.2,incorrect,god,0,0.25,incorrect,noah,0,0.44,incorrect,lord rama,0,0.14,incorrect,noah,0,0.44,incorrect,his,0,0.0,incorrect,god,0,0.25,incorrect,ali,0,0.0,incorrect,noah,0,0.44,incorrect,cau,0,0.25,incorrect,o,0,0.33,incorrect,ella,0,0.0,incorrect,adan,0,0.22,incorrect,god,0,0.25,incorrect,noah,0,0.44,incorrect,o,0,0.33,incorrect,adan,0,0.22,incorrect
['bruno'],shakespeare,0,0.12,incorrect,jesus,0,0.2,incorrect,oliver twist,0,0.12,incorrect,god,0,0.25,incorrect,adam,0,0.0,incorrect,god,0,0.25,incorrect,adam,0,0.0,incorrect,jesus,0,0.2,incorrect,shakespeare,0,0.12,incorrect,shakespeare,0,0.12,incorrect,abraham lincoln,0,0.4,incorrect,andriamahilatsara,0,0.09,incorrect,jesus,0,0.2,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,jesus,0,0.2,incorrect,shakespeare,0,0.12,incorrect,andriamahilatsara,0,0.09,incorrect,he,0,0.0,incorrect,newton,0,0.36,incorrect,annenin,0,0.17,incorrect,annenin,0,0.17,incorrect,con,0,0.25,incorrect,con,0,0.25,incorrect,el,0,0.0,incorrect,ciencia,0,0.17,incorrect,newton,0,0.36,incorrect,annenin,0,0.17,incorrect,con,0,0.25,incorrect,ciencia,0,0.17,incorrect
"['maria', 'maría']",sena,0,0.22,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,tahiti,0,0.36,incorrect,barbie,0,0.55,incorrect,barbie,0,0.55,incorrect,andy warhol,0,0.25,incorrect,andriamanitra,0,0.44,incorrect,jesus,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,tahiti,0,0.36,incorrect,barbie,0,0.55,incorrect,andriamanitra,0,0.44,incorrect,his wife,0,0.15,incorrect,house,0,0.0,incorrect,cocugun,0,0.0,incorrect,odasinin,0,0.31,incorrect,ai do,0,0.4,incorrect,ngo tat to,0,0.13,incorrect,ella,0,0.22,incorrect,maria,1,1.0,correct,house,0,0.0,incorrect,odasinin,0,0.31,incorrect,ngo tat to,0,0.13,incorrect,maria,1,1.0,correct
"['maria', 'maría']",god,0,0.0,incorrect,god,0,0.0,incorrect,olodumare,0,0.43,incorrect,olodumare,0,0.43,incorrect,botswana,0,0.31,incorrect,mary,0,0.67,incorrect,jesus,0,0.0,incorrect,tahiti,0,0.36,incorrect,maay,0,0.67,incorrect,shirt,0,0.2,incorrect,god,0,0.0,incorrect,andriamanitra,0,0.44,incorrect,god,0,0.0,incorrect,olodumare,0,0.43,incorrect,mary,0,0.67,incorrect,tahiti,0,0.36,incorrect,shirt,0,0.2,incorrect,andriamanitra,0,0.44,incorrect,his mother,0,0.27,incorrect,god,0,0.0,incorrect,annem,0,0.2,incorrect,annem,0,0.2,incorrect,chi,0,0.25,incorrect,duc,0,0.0,incorrect,el,0,0.0,incorrect,mi,0,0.57,incorrect,god,0,0.0,incorrect,annem,0,0.2,incorrect,duc,0,0.0,incorrect,mi,0,0.57,incorrect
['bruno'],noah,0,0.44,incorrect,samson,0,0.18,incorrect,oduduwa,0,0.17,incorrect,abraham,0,0.33,incorrect,joseph,0,0.18,incorrect,god,0,0.25,incorrect,noah,0,0.44,incorrect,noah,0,0.44,incorrect,jack,0,0.0,incorrect,andrew,0,0.18,incorrect,noah,0,0.44,incorrect,andriamanitra,0,0.22,incorrect,samson,0,0.18,incorrect,abraham,0,0.33,incorrect,god,0,0.25,incorrect,noah,0,0.44,incorrect,andrew,0,0.18,incorrect,andriamanitra,0,0.22,incorrect,harry potter,0,0.24,incorrect,jack,0,0.0,incorrect,ali,0,0.0,incorrect,parcasi,0,0.17,incorrect,harry potter,0,0.24,incorrect,dong,0,0.22,incorrect,alguien,0,0.33,incorrect,leon,0,0.22,incorrect,jack,0,0.0,incorrect,parcasi,0,0.17,incorrect,dong,0,0.22,incorrect,leon,0,0.22,incorrect
['bruno'],samson,0,0.18,incorrect,god,0,0.25,incorrect,oliver twist,0,0.12,incorrect,orunmila,0,0.46,incorrect,job,0,0.25,incorrect,god,0,0.25,incorrect,noah,0,0.44,incorrect,jesus,0,0.2,incorrect,gulliver,0,0.15,incorrect,yoga,0,0.22,incorrect,noah,0,0.44,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,orunmila,0,0.46,incorrect,god,0,0.25,incorrect,jesus,0,0.2,incorrect,yoga,0,0.22,incorrect,god,0,0.25,incorrect,max,0,0.0,incorrect,mile,0,0.0,incorrect,cicu,0,0.22,incorrect,herakles,0,0.15,incorrect,chu em,0,0.18,incorrect,gio,0,0.25,incorrect,gregorio samsa,0,0.21,incorrect,nino,0,0.44,incorrect,mile,0,0.0,incorrect,herakles,0,0.15,incorrect,gio,0,0.25,incorrect,nino,0,0.44,incorrect
['bruno'],job,0,0.25,incorrect,israel,0,0.18,incorrect,oliver twist,0,0.12,incorrect,jesus,0,0.2,incorrect,joseph,0,0.18,incorrect,god,0,0.25,incorrect,adam,0,0.0,incorrect,noah,0,0.44,incorrect,tom,0,0.25,incorrect,besii,0,0.2,incorrect,job,0,0.25,incorrect,adam,0,0.0,incorrect,israel,0,0.18,incorrect,jesus,0,0.2,incorrect,god,0,0.25,incorrect,noah,0,0.44,incorrect,besii,0,0.2,incorrect,adam,0,0.0,incorrect,tom,0,0.25,incorrect,he,0,0.0,incorrect,tom,0,0.25,incorrect,cikardigi,0,0.14,incorrect,ngoi nha,0,0.31,incorrect,cau,0,0.25,incorrect,tom,0,0.25,incorrect,alfombra,0,0.31,incorrect,he,0,0.0,incorrect,cikardigi,0,0.14,incorrect,cau,0,0.25,incorrect,alfombra,0,0.31,incorrect
