Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['gatsby'],god,0,0.22,incorrect,ke,0,0.0,incorrect,oliver goldsmith,0,0.18,incorrect,oduduwa,0,0.15,incorrect,god,0,0.22,incorrect,botswana,0,0.29,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,byron,0,0.36,incorrect,shakespeare,0,0.24,incorrect,jack london,0,0.12,incorrect,andriamanitra,0,0.21,incorrect,ke,0,0.0,incorrect,oduduwa,0,0.15,incorrect,botswana,0,0.29,incorrect,jesus,0,0.18,incorrect,shakespeare,0,0.24,incorrect,andriamanitra,0,0.21,incorrect,gatsby,1,1.0,correct,walt whitman,0,0.22,incorrect,iffet,0,0.18,incorrect,insan,0,0.18,incorrect,nick,0,0.0,incorrect,hanh,0,0.2,incorrect,gatsby,1,1.0,correct,lord byron,0,0.25,incorrect,walt whitman,0,0.22,incorrect,insan,0,0.18,incorrect,hanh,0,0.2,incorrect,lord byron,0,0.25,incorrect
"['tom', 'buchanan', 'tom buchanan']",georgia,0,0.21,incorrect,georgia,0,0.21,incorrect,jordan baker,0,0.33,incorrect,georgia,0,0.21,incorrect,fora,0,0.29,incorrect,washington,0,0.33,incorrect,jesus,0,0.15,incorrect,adam,0,0.33,incorrect,nick,0,0.17,incorrect,george,0,0.22,incorrect,jordan baker,0,0.33,incorrect,madagascar,0,0.27,incorrect,georgia,0,0.21,incorrect,georgia,0,0.21,incorrect,washington,0,0.33,incorrect,adam,0,0.33,incorrect,george,0,0.22,incorrect,madagascar,0,0.27,incorrect,daisy,0,0.15,incorrect,colonial williamsburg,0,0.24,incorrect,tom,1,1.0,correct,east egg,0,0.2,incorrect,nick,0,0.17,incorrect,windsor,0,0.2,incorrect,daisy,0,0.15,incorrect,east egg,0,0.2,incorrect,colonial williamsburg,0,0.24,incorrect,east egg,0,0.2,incorrect,windsor,0,0.2,incorrect,east egg,0,0.2,incorrect
"['tom', 'buchanan', 'tom buchanan']",god,0,0.33,incorrect,joalokaha,0,0.29,incorrect,jesus,0,0.15,incorrect,jesus,0,0.15,incorrect,god,0,0.33,incorrect,jesus,0,0.15,incorrect,jesus,0,0.15,incorrect,te manahune,0,0.52,incorrect,naaraaynn,0,0.35,incorrect,marie antoinette,0,0.36,incorrect,herodoto,0,0.36,incorrect,andriamanitra,0,0.38,incorrect,joalokaha,0,0.29,incorrect,jesus,0,0.15,incorrect,jesus,0,0.15,incorrect,te manahune,0,0.52,incorrect,marie antoinette,0,0.36,incorrect,andriamanitra,0,0.38,incorrect,nick,0,0.17,incorrect,balloon,0,0.4,incorrect,salon,0,0.31,incorrect,tablo,0,0.5,incorrect,toi,0,0.67,incorrect,trang,0,0.35,incorrect,yo,0,0.4,incorrect,maria,0,0.35,incorrect,balloon,0,0.4,incorrect,tablo,0,0.5,incorrect,trang,0,0.35,incorrect,maria,0,0.35,incorrect
['daisy'],jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,omobinrin,0,0.14,incorrect,yemoja,0,0.18,incorrect,esther,0,0.18,incorrect,mosetsana,0,0.14,incorrect,hina,0,0.22,incorrect,jesus,0,0.2,incorrect,radha,0,0.4,incorrect,shakespeare,0,0.25,incorrect,adam,0,0.44,incorrect,eve,0,0.0,incorrect,jesus,0,0.2,incorrect,yemoja,0,0.18,incorrect,mosetsana,0,0.14,incorrect,jesus,0,0.2,incorrect,shakespeare,0,0.25,incorrect,eve,0,0.0,incorrect,jordan,0,0.36,incorrect,emily,0,0.4,incorrect,bay,0,0.5,incorrect,oteki,0,0.2,incorrect,co ay,0,0.4,incorrect,thuy kieu,0,0.14,incorrect,maria,0,0.4,incorrect,ella,0,0.22,incorrect,emily,0,0.4,incorrect,oteki,0,0.2,incorrect,thuy kieu,0,0.14,incorrect,ella,0,0.22,incorrect
"['bayan', 'miss', 'miss baker', 'bayan baker', 'baker']",jesus,0,0.44,incorrect,ho,0,0.0,incorrect,david,0,0.22,incorrect,david,0,0.22,incorrect,jesus,0,0.44,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.44,incorrect,god,0,0.0,incorrect,lord,0,0.22,incorrect,god,0,0.0,incorrect,mazava,0,0.36,incorrect,ho,0,0.0,incorrect,david,0,0.22,incorrect,god,0,0.0,incorrect,jesus,0,0.44,incorrect,lord,0,0.22,incorrect,mazava,0,0.36,incorrect,she,0,0.31,incorrect,her,0,0.5,incorrect,adam,0,0.44,incorrect,tam,0,0.29,incorrect,co,0,0.0,incorrect,co,0,0.0,incorrect,ella,0,0.22,incorrect,europa,0,0.36,incorrect,her,0,0.5,incorrect,tam,0,0.29,incorrect,co,0,0.0,incorrect,europa,0,0.36,incorrect
"['bayan', 'bayan baker', 'baker']",walt disney,0,0.27,incorrect,jesus,0,0.2,incorrect,oluwakanyinsola,0,0.31,incorrect,jesus,0,0.2,incorrect,god,0,0.0,incorrect,matlho,0,0.18,incorrect,teina,0,0.25,incorrect,jesus,0,0.2,incorrect,miss marple,0,0.27,incorrect,albert einstein,0,0.31,incorrect,monica,0,0.24,incorrect,nigeria,0,0.33,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,matlho,0,0.18,incorrect,jesus,0,0.2,incorrect,albert einstein,0,0.31,incorrect,nigeria,0,0.33,incorrect,daisy,0,0.4,incorrect,miss grey,0,0.2,incorrect,ozge,0,0.22,incorrect,ataturk,0,0.33,incorrect,co,0,0.0,incorrect,ngoc han,0,0.32,incorrect,miss universe,0,0.25,incorrect,monroe,0,0.24,incorrect,miss grey,0,0.2,incorrect,ataturk,0,0.33,incorrect,ngoc han,0,0.32,incorrect,monroe,0,0.24,incorrect
['daisy'],ke,0,0.0,incorrect,ke,0,0.0,incorrect,abraham,0,0.17,incorrect,olodumare,0,0.29,incorrect,galileo galilei,0,0.2,incorrect,guinness,0,0.31,incorrect,te pahonoraa,0,0.12,incorrect,noah,0,0.22,incorrect,summer solstice,0,0.1,incorrect,sunday,0,0.55,incorrect,god,0,0.25,incorrect,nigeria,0,0.17,incorrect,ke,0,0.0,incorrect,olodumare,0,0.29,incorrect,guinness,0,0.31,incorrect,noah,0,0.22,incorrect,sunday,0,0.55,incorrect,nigeria,0,0.17,incorrect,daisy,1,1.0,correct,christmas,0,0.29,incorrect,bayram,0,0.36,incorrect,nese,0,0.22,incorrect,nguoi dan ong,0,0.22,incorrect,duc phat,0,0.31,incorrect,sam,0,0.25,incorrect,navidad,0,0.33,incorrect,christmas,0,0.29,incorrect,nese,0,0.22,incorrect,duc phat,0,0.31,incorrect,navidad,0,0.33,incorrect
"['tom', 'tom”']",jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,olodumare,0,0.33,incorrect,olodumare,0,0.33,incorrect,samson,0,0.22,incorrect,god,0,0.33,incorrect,adam,0,0.29,incorrect,jesus,0,0.0,incorrect,god,0,0.33,incorrect,lord rama,0,0.33,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,jesus,0,0.0,incorrect,olodumare,0,0.33,incorrect,god,0,0.33,incorrect,jesus,0,0.0,incorrect,lord rama,0,0.33,incorrect,god,0,0.33,incorrect,lennie,0,0.0,incorrect,beast,0,0.25,incorrect,ahmet,0,0.25,incorrect,sen,0,0.0,incorrect,anh,0,0.0,incorrect,daisy,0,0.0,incorrect,ignorante,0,0.17,incorrect,don quijote,0,0.14,incorrect,beast,0,0.25,incorrect,sen,0,0.0,incorrect,daisy,0,0.0,incorrect,don quijote,0,0.14,incorrect
['daisy'],dracula,0,0.33,incorrect,elvis,0,0.4,incorrect,esther,0,0.18,incorrect,mo,0,0.0,incorrect,joseph,0,0.18,incorrect,adam,0,0.44,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,lord mahavira,0,0.33,incorrect,shakespeare,0,0.25,incorrect,god,0,0.25,incorrect,andriamanitra,0,0.33,incorrect,elvis,0,0.4,incorrect,mo,0,0.0,incorrect,adam,0,0.44,incorrect,jesus,0,0.2,incorrect,shakespeare,0,0.25,incorrect,andriamanitra,0,0.33,incorrect,she,0,0.25,incorrect,emily,0,0.4,incorrect,annecigim,0,0.29,incorrect,gece,0,0.0,incorrect,nguoi phu nu,0,0.12,incorrect,thuy kieu,0,0.14,incorrect,maria,0,0.4,incorrect,nina,0,0.22,incorrect,emily,0,0.4,incorrect,gece,0,0.0,incorrect,thuy kieu,0,0.14,incorrect,nina,0,0.22,incorrect
['tom'],ke,0,0.0,incorrect,jesus,0,0.0,incorrect,god,0,0.33,incorrect,jesus,0,0.0,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,jesus,0,0.0,incorrect,god,0,0.33,incorrect,jesus,0,0.0,incorrect,andriamanitra,0,0.12,incorrect,andriamanitra,0,0.12,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,god,0,0.33,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,andriamanitra,0,0.12,incorrect,daisy,0,0.0,incorrect,god,0,0.33,incorrect,tanri,0,0.25,incorrect,ben,0,0.0,incorrect,cha,0,0.0,incorrect,ngoc,0,0.29,incorrect,dios,0,0.29,incorrect,freud,0,0.0,incorrect,god,0,0.33,incorrect,ben,0,0.0,incorrect,ngoc,0,0.29,incorrect,freud,0,0.0,incorrect
"['ton', 'buchanan', 'tom buchanan', 'tom', 'ton buchanan']",shakespeare,0,0.32,incorrect,london,0,0.44,incorrect,arabinrin,0,0.35,incorrect,oduduwa,0,0.32,incorrect,adam and eve,0,0.33,incorrect,botswana,0,0.5,incorrect,marie curie,0,0.26,incorrect,te i i i auahi,0,0.31,incorrect,miss blandy,0,0.43,incorrect,charles dickens,0,0.35,incorrect,london,0,0.44,incorrect,andriamanitra,0,0.38,incorrect,london,0,0.44,incorrect,oduduwa,0,0.32,incorrect,botswana,0,0.5,incorrect,te i i i auahi,0,0.31,incorrect,charles dickens,0,0.35,incorrect,andriamanitra,0,0.38,incorrect,myrtle wilson,0,0.38,incorrect,london,0,0.44,incorrect,trene,0,0.5,incorrect,bogazici,0,0.25,incorrect,dong,0,0.57,incorrect,nguyen dinh chieu,0,0.28,incorrect,don juan,0,0.6,incorrect,orfeo,0,0.25,incorrect,london,0,0.44,incorrect,bogazici,0,0.25,incorrect,nguyen dinh chieu,0,0.28,incorrect,orfeo,0,0.25,incorrect
['tom'],amtrak,0,0.22,incorrect,new york,0,0.18,incorrect,john f. kennedy,0,0.11,incorrect,new york,0,0.18,incorrect,train,0,0.25,incorrect,york,0,0.29,incorrect,washington,0,0.31,incorrect,noah,0,0.29,incorrect,woody allen,0,0.14,incorrect,albert einstein,0,0.11,incorrect,edgar allan poe,0,0.11,incorrect,new york,0,0.18,incorrect,new york,0,0.18,incorrect,new york,0,0.18,incorrect,york,0,0.29,incorrect,noah,0,0.29,incorrect,albert einstein,0,0.11,incorrect,new york,0,0.18,incorrect,nick,0,0.0,incorrect,god,0,0.33,incorrect,charlie,0,0.0,incorrect,new york,0,0.18,incorrect,nick,0,0.0,incorrect,new york,0,0.18,incorrect,el,0,0.0,incorrect,el,0,0.0,incorrect,god,0,0.33,incorrect,new york,0,0.18,incorrect,new york,0,0.18,incorrect,el,0,0.0,incorrect
"['bayan', 'bayan wilson', 'wilson', 'mistress wilson', 'wilso', 'mistress']",king,0,0.4,incorrect,terrier,0,0.4,incorrect,jesus,0,0.46,incorrect,jesus,0,0.46,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,adam,0,0.44,incorrect,jesus,0,0.46,incorrect,esme,0,0.33,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,terrier,0,0.4,incorrect,terrier,0,0.4,incorrect,jesus,0,0.46,incorrect,god,0,0.25,incorrect,jesus,0,0.46,incorrect,god,0,0.25,incorrect,terrier,0,0.4,incorrect,missis,0,0.71,correct,terhune's,0,0.47,incorrect,jack,0,0.22,incorrect,karisinin,0,0.4,incorrect,chong,0,0.36,incorrect,terrier,0,0.4,incorrect,jack london,0,0.43,incorrect,terremoto,0,0.35,incorrect,terhune's,0,0.47,incorrect,karisinin,0,0.4,incorrect,terrier,0,0.4,incorrect,terremoto,0,0.35,incorrect
"['bayan', 'myrtle', 'bayan wilson', 'wilson', 'mistress wilson', 'mistress']",christopher columbus,0,0.4,incorrect,street,0,0.57,incorrect,henry,0,0.2,incorrect,george washington,0,0.44,incorrect,mosadinyana,0,0.5,incorrect,victoria,0,0.38,incorrect,nostradamus,0,0.42,incorrect,james cook,0,0.4,incorrect,elizabeth,0,0.27,incorrect,trump,0,0.31,incorrect,santa,0,0.4,incorrect,central park,0,0.24,incorrect,street,0,0.57,incorrect,george washington,0,0.44,incorrect,victoria,0,0.38,incorrect,james cook,0,0.4,incorrect,trump,0,0.31,incorrect,central park,0,0.24,incorrect,sylvia,0,0.36,incorrect,harlem,0,0.5,incorrect,west,0,0.4,incorrect,central park,0,0.24,incorrect,chi,0,0.22,incorrect,west,0,0.4,incorrect,la reina,0,0.4,incorrect,reina,0,0.4,incorrect,harlem,0,0.5,incorrect,central park,0,0.24,incorrect,west,0,0.4,incorrect,reina,0,0.4,incorrect
['catherine'],charlie,0,0.62,incorrect,jesus,0,0.14,incorrect,arabinrin,0,0.44,incorrect,arabinrin,0,0.44,incorrect,adam,0,0.15,incorrect,jesus,0,0.14,incorrect,moana,0,0.29,incorrect,jesus,0,0.14,incorrect,bhin,0,0.46,incorrect,bob,0,0.0,incorrect,madagascar,0,0.32,incorrect,madagascar,0,0.32,incorrect,jesus,0,0.14,incorrect,arabinrin,0,0.44,incorrect,jesus,0,0.14,incorrect,jesus,0,0.14,incorrect,bob,0,0.0,incorrect,madagascar,0,0.32,incorrect,jordan,0,0.27,incorrect,madame,0,0.27,incorrect,kardes,0,0.4,incorrect,tabiatin,0,0.47,incorrect,co em,0,0.29,incorrect,nguyen,0,0.27,incorrect,la hermana,0,0.53,incorrect,maria,0,0.43,incorrect,madame,0,0.27,incorrect,tabiatin,0,0.47,incorrect,nguyen,0,0.27,incorrect,maria,0,0.43,incorrect
"['mister mckee', 'bay mckee', 'bay', 'mister', 'mckee']",abraham lincoln,0,0.33,incorrect,jesus,0,0.2,incorrect,joseph,0,0.33,incorrect,jesus,0,0.2,incorrect,god,0,0.0,incorrect,jesus,0,0.2,incorrect,adam,0,0.31,incorrect,jesus,0,0.2,incorrect,albert einstein,0,0.38,incorrect,albert einstein,0,0.38,incorrect,herbert,0,0.33,incorrect,andriamanitra,0,0.42,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,albert einstein,0,0.38,incorrect,andriamanitra,0,0.42,incorrect,wilson,0,0.33,incorrect,lincoln,0,0.21,incorrect,ben,0,0.33,incorrect,cevval,0,0.36,incorrect,anh,0,0.33,incorrect,nguyen du,0,0.22,incorrect,el,0,0.29,incorrect,marcel,0,0.55,incorrect,lincoln,0,0.21,incorrect,cevval,0,0.36,incorrect,nguyen du,0,0.22,incorrect,marcel,0,0.55,incorrect
"['jordan', 'jordan baker', 'baker']",god,0,0.44,incorrect,morena,0,0.5,incorrect,jesus,0,0.24,incorrect,jesus,0,0.24,incorrect,jesus,0,0.24,incorrect,israel,0,0.36,incorrect,noah,0,0.4,incorrect,tahiti,0,0.18,incorrect,lord curzon,0,0.47,incorrect,shah jahan,0,0.38,incorrect,alaotra,0,0.46,incorrect,madagascar,0,0.36,incorrect,morena,0,0.5,incorrect,jesus,0,0.24,incorrect,israel,0,0.36,incorrect,tahiti,0,0.18,incorrect,shah jahan,0,0.38,incorrect,madagascar,0,0.36,incorrect,darcy,0,0.4,incorrect,staircase,0,0.29,incorrect,hamdullah,0,0.27,incorrect,osman,0,0.55,incorrect,anh,0,0.44,incorrect,thach sanh,0,0.27,incorrect,ella,0,0.22,incorrect,don juan,0,0.43,incorrect,staircase,0,0.29,incorrect,osman,0,0.55,incorrect,thach sanh,0,0.27,incorrect,don juan,0,0.43,incorrect
