Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['snape—', 'snape']",god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,heaven,0,0.36,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,tahiti,0,0.18,incorrect,tahiti,0,0.18,incorrect,harry potter,0,0.35,incorrect,shani,0,0.4,incorrect,minister,0,0.31,incorrect,minister,0,0.31,incorrect,god,0,0.0,incorrect,heaven,0,0.36,incorrect,god,0,0.0,incorrect,tahiti,0,0.18,incorrect,shani,0,0.4,incorrect,minister,0,0.31,incorrect,severus snape,0,0.56,incorrect,justice,0,0.33,incorrect,harry,0,0.2,incorrect,turkiye,0,0.17,incorrect,severus snape,0,0.56,incorrect,phap,0,0.44,incorrect,harry,0,0.2,incorrect,orden,0,0.2,incorrect,justice,0,0.33,incorrect,turkiye,0,0.17,incorrect,phap,0,0.44,incorrect,orden,0,0.2,incorrect
"['snape—', 'snape']",jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,god,0,0.0,incorrect,yoruba,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,tahiti,0,0.18,incorrect,tahiti,0,0.18,incorrect,lord buddha,0,0.12,incorrect,government,0,0.27,incorrect,god,0,0.0,incorrect,madagascar,0,0.27,incorrect,jesus,0,0.2,incorrect,yoruba,0,0.18,incorrect,god,0,0.0,incorrect,tahiti,0,0.18,incorrect,government,0,0.27,incorrect,madagascar,0,0.27,incorrect,severus snape,0,0.56,incorrect,ministry,0,0.15,incorrect,lenin,0,0.2,incorrect,ulastirma,0,0.29,incorrect,harry potter,0,0.35,incorrect,phap,0,0.44,incorrect,alguien,0,0.33,incorrect,policia,0,0.17,incorrect,ministry,0,0.15,incorrect,ulastirma,0,0.29,incorrect,phap,0,0.44,incorrect,policia,0,0.17,incorrect
"['lucius malfoy', 'malfoy', 'lucius']",eve,0,0.0,incorrect,jesus,0,0.36,incorrect,sango,0,0.36,incorrect,orunmila,0,0.29,incorrect,jesus,0,0.36,incorrect,god,0,0.22,incorrect,te kahu,0,0.2,incorrect,egypt,0,0.18,incorrect,ghost,0,0.18,incorrect,rama,0,0.4,incorrect,jesus,0,0.36,incorrect,andriamanitra,0,0.23,incorrect,jesus,0,0.36,incorrect,orunmila,0,0.29,incorrect,god,0,0.22,incorrect,egypt,0,0.18,incorrect,rama,0,0.4,incorrect,andriamanitra,0,0.23,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect,adam,0,0.2,incorrect,islami,0,0.33,incorrect,nguyen,0,0.21,incorrect,duc phat,0,0.38,incorrect,someone,0,0.31,incorrect,la llorona,0,0.38,incorrect,he,0,0.0,incorrect,islami,0,0.33,incorrect,duc phat,0,0.38,incorrect,la llorona,0,0.38,incorrect
"['luciu', 'lucius']",morena,0,0.0,incorrect,morena,0,0.0,incorrect,oliver,0,0.36,incorrect,god,0,0.0,incorrect,morena,0,0.0,incorrect,god,0,0.0,incorrect,tahiti,0,0.18,incorrect,tahiti,0,0.18,incorrect,god,0,0.0,incorrect,india,0,0.2,incorrect,tompo,0,0.0,incorrect,andriamanitra,0,0.11,incorrect,morena,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,tahiti,0,0.18,incorrect,india,0,0.2,incorrect,andriamanitra,0,0.11,incorrect,my dear,0,0.0,incorrect,god,0,0.0,incorrect,evrim,0,0.2,incorrect,eyup,0,0.22,incorrect,nguoi,0,0.4,incorrect,duc phat,0,0.31,incorrect,jose,0,0.2,incorrect,jesus,0,0.36,incorrect,god,0,0.0,incorrect,eyup,0,0.22,incorrect,duc phat,0,0.31,incorrect,jesus,0,0.36,incorrect
"['malfoys', 'malfoy']",israel,0,0.33,incorrect,jesus,0,0.17,incorrect,israelites,0,0.35,incorrect,olodumare,0,0.27,incorrect,jesus,0,0.17,incorrect,god,0,0.22,incorrect,tahiti,0,0.17,incorrect,tahiti,0,0.17,incorrect,lord rama,0,0.27,incorrect,ram,0,0.22,incorrect,jesus,0,0.17,incorrect,madagascar,0,0.35,incorrect,jesus,0,0.17,incorrect,olodumare,0,0.27,incorrect,god,0,0.22,incorrect,tahiti,0,0.17,incorrect,ram,0,0.22,incorrect,madagascar,0,0.35,incorrect,israelites,0,0.35,incorrect,god,0,0.22,incorrect,vampir,0,0.17,incorrect,nietzsche,0,0.12,incorrect,chung ta,0,0.14,incorrect,khong tu,0,0.14,incorrect,enemigos,0,0.4,incorrect,jesus,0,0.17,incorrect,god,0,0.22,incorrect,nietzsche,0,0.12,incorrect,khong tu,0,0.14,incorrect,jesus,0,0.17,incorrect
"['draco', 'draco malfoy', 'malfoy']",mary,0,0.6,incorrect,jesus,0,0.0,incorrect,odin,0,0.22,incorrect,abraham,0,0.33,incorrect,hilary,0,0.33,incorrect,clinton,0,0.33,incorrect,tahiti,0,0.18,incorrect,tahiti,0,0.18,incorrect,prfulit,0,0.21,incorrect,ram,0,0.5,incorrect,eve,0,0.0,incorrect,andriamanitra,0,0.4,incorrect,jesus,0,0.0,incorrect,abraham,0,0.33,incorrect,clinton,0,0.33,incorrect,tahiti,0,0.18,incorrect,ram,0,0.5,incorrect,andriamanitra,0,0.4,incorrect,he,0,0.0,incorrect,jesus,0,0.0,incorrect,cocuk,0,0.4,incorrect,reza,0,0.44,incorrect,no,0,0.29,incorrect,nguyen,0,0.17,incorrect,jose,0,0.22,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,reza,0,0.44,incorrect,nguyen,0,0.17,incorrect,jesus,0,0.0,incorrect
"['hermione‘ye', 'hermione']",shakespeare,0,0.42,incorrect,jesus,0,0.15,incorrect,archimedes,0,0.38,incorrect,shakespeare,0,0.42,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect,tahiti,0,0.29,incorrect,jesus,0,0.15,incorrect,harry potter,0,0.4,incorrect,harry potter,0,0.4,incorrect,leonardo da vinci,0,0.32,incorrect,harry potter,0,0.4,incorrect,jesus,0,0.15,incorrect,shakespeare,0,0.42,incorrect,god,0,0.18,incorrect,jesus,0,0.15,incorrect,harry potter,0,0.4,incorrect,harry potter,0,0.4,incorrect,harry,0,0.38,incorrect,harry,0,0.38,incorrect,harry,0,0.38,incorrect,harry,0,0.38,incorrect,dumbledore,0,0.33,incorrect,dong y,0,0.35,incorrect,albus dumbledore,0,0.25,incorrect,harry,0,0.38,incorrect,harry,0,0.38,incorrect,harry,0,0.38,incorrect,dong y,0,0.35,incorrect,harry,0,0.38,incorrect
['harry'],samson,0,0.18,incorrect,jesus,0,0.0,incorrect,macbeth,0,0.17,incorrect,freud,0,0.2,incorrect,samson,0,0.18,incorrect,africa,0,0.36,incorrect,herod,0,0.4,incorrect,tahiti,0,0.18,incorrect,godan,0,0.2,incorrect,charu,0,0.6,incorrect,facebook,0,0.15,incorrect,madagascar,0,0.27,incorrect,jesus,0,0.0,incorrect,freud,0,0.2,incorrect,africa,0,0.36,incorrect,tahiti,0,0.18,incorrect,charu,0,0.6,incorrect,madagascar,0,0.27,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect,orhan kemal,0,0.25,incorrect,tiksinti,0,0.0,incorrect,nguyen tuan,0,0.12,incorrect,ho,0,0.29,incorrect,el,0,0.0,incorrect,hulk,0,0.22,incorrect,he,0,0.29,incorrect,tiksinti,0,0.0,incorrect,ho,0,0.29,incorrect,hulk,0,0.22,incorrect
['harry'],adam,0,0.22,incorrect,jesus,0,0.0,incorrect,oliver,0,0.18,incorrect,olodumare,0,0.29,incorrect,jesus,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,lainga,0,0.18,incorrect,andriamanitra,0,0.33,incorrect,jesus,0,0.0,incorrect,olodumare,0,0.29,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,john,0,0.22,incorrect,andriamanitra,0,0.33,incorrect,someone,0,0.0,incorrect,neighbor,0,0.31,incorrect,adam,0,0.22,incorrect,arabasini,0,0.29,incorrect,nguoi,0,0.0,incorrect,duc,0,0.0,incorrect,juan,0,0.22,incorrect,juan,0,0.22,incorrect,neighbor,0,0.31,incorrect,arabasini,0,0.29,incorrect,duc,0,0.0,incorrect,juan,0,0.22,incorrect
"['dumbledore‘un', 'albus', 'albus dumbledore‘un', 'dumbledore', 'albus dumbledore']",jesus,0,0.4,incorrect,google,0,0.25,incorrect,orun,0,0.47,incorrect,odin,0,0.24,incorrect,job,0,0.25,incorrect,god,0,0.15,incorrect,tahiti,0,0.18,incorrect,tahiti,0,0.18,incorrect,god,0,0.15,incorrect,einstein,0,0.29,incorrect,olombelona,0,0.43,incorrect,andriamanitra,0,0.28,incorrect,google,0,0.25,incorrect,odin,0,0.24,incorrect,god,0,0.15,incorrect,tahiti,0,0.18,incorrect,einstein,0,0.29,incorrect,andriamanitra,0,0.28,incorrect,dumbledore,1,1.0,correct,albus,1,1.0,correct,mudurun,0,0.5,incorrect,tanri,0,0.2,incorrect,ong,0,0.25,incorrect,thay,0,0.22,incorrect,el,0,0.29,incorrect,hogwarts,0,0.31,incorrect,albus,1,1.0,correct,tanri,0,0.2,incorrect,thay,0,0.22,incorrect,hogwarts,0,0.31,incorrect
