Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['ruth', 'crawford', 'ruth crawford']",oprah,0,0.44,incorrect,agent,0,0.22,incorrect,agent,0,0.22,incorrect
['mark'],john,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['butch'],norman rockwell,0,0.1,incorrect,einstein,0,0.15,incorrect,einstein,0,0.15,incorrect
['crawford'],johnson,0,0.13,incorrect,virginia,0,0.25,incorrect,virginia,0,0.25,incorrect
['dave'],she,0,0.29,incorrect,america,0,0.36,incorrect,america,0,0.36,incorrect
['butch'],elvis,0,0.0,incorrect,elvis,0,0.0,incorrect,elvis,0,0.0,incorrect
['alden'],she,0,0.25,incorrect,eddie,0,0.4,incorrect,eddie,0,0.4,incorrect
['carmody'],pop,0,0.2,incorrect,orson,0,0.33,incorrect,orson,0,0.33,incorrect
"['ruth', 'crawford', 'ruth crawford']",pop,0,0.18,incorrect,koffee kup,0,0.14,incorrect,koffee kup,0,0.14,incorrect
"['ruth', 'crawford', 'ruth crawford']",jennifer,0,0.25,incorrect,mask,0,0.17,incorrect,mask,0,0.17,incorrect
['crawford'],jessica,0,0.27,incorrect,interviewer,0,0.32,incorrect,interviewer,0,0.32,incorrect
['dave'],your father,0,0.27,incorrect,derby,0,0.44,incorrect,derby,0,0.44,incorrect
['dave'],he,0,0.33,incorrect,harley-davidson,0,0.32,incorrect,harley-davidson,0,0.32,incorrect
"['butch', 'uncle butch', 'uncle']",he,0,0.29,incorrect,warhol,0,0.18,incorrect,warhol,0,0.18,incorrect
['hathaway'],johnson,0,0.13,incorrect,dormitory,0,0.24,incorrect,dormitory,0,0.24,incorrect
['butch'],mother,0,0.36,incorrect,blaze,0,0.2,incorrect,blaze,0,0.2,incorrect
"['robert', 'johnson', 'robert johnson']",robert johnson,1,1.0,correct,robert johnson,1,1.0,correct,robert johnson,1,1.0,correct
['ruth'],she,0,0.29,incorrect,toyota,0,0.2,incorrect,toyota,0,0.2,incorrect
['carmody'],pop,0,0.2,incorrect,kup,0,0.0,incorrect,kup,0,0.0,incorrect
['ruth'],eve,0,0.0,incorrect,star,0,0.25,incorrect,star,0,0.25,incorrect
['butch'],he,0,0.29,incorrect,willys,0,0.0,incorrect,willys,0,0.0,incorrect
['butch'],someone,0,0.0,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect
['butch'],he,0,0.29,incorrect,partner,0,0.17,incorrect,partner,0,0.17,incorrect
['butch'],someone in the group or crew,0,0.12,incorrect,london,0,0.0,incorrect,london,0,0.0,incorrect
['butch'],pap,0,0.0,incorrect,nellybelle,0,0.13,incorrect,nellybelle,0,0.13,incorrect
['ylla'],eddie,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['jack'],someone,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['brown'],harvard,0,0.17,incorrect,harvard,0,0.17,incorrect,harvard,0,0.17,incorrect
['danny'],harry,0,0.4,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['danny'],he,0,0.0,incorrect,lincoln,0,0.33,incorrect,lincoln,0,0.33,incorrect
['danny'],him,0,0.0,incorrect,dorothy,0,0.33,incorrect,dorothy,0,0.33,incorrect
['danny'],he,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
