Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['nancy', 'bobofit', 'nancy bobofit']",qetellong,0,0.14,incorrect,jesus,0,0.0,incorrect,oluwa,0,0.2,incorrect,nike,0,0.24,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,jesus,0,0.0,incorrect,tahiti,0,0.32,incorrect,picasso,0,0.2,incorrect,ram,0,0.25,incorrect,andriamanitra,0,0.38,incorrect,god,0,0.2,incorrect,jesus,0,0.0,incorrect,nike,0,0.24,incorrect,god,0,0.2,incorrect,tahiti,0,0.32,incorrect,ram,0,0.25,incorrect,god,0,0.2,incorrect,someone,0,0.29,incorrect,will,0,0.18,incorrect,arkadasim,0,0.18,incorrect,adem,0,0.22,incorrect,nguoi dan ong,0,0.38,incorrect,nguyen du,0,0.29,incorrect,jose,0,0.18,incorrect,venus,0,0.2,incorrect,will,0,0.18,incorrect,adem,0,0.22,incorrect,nguyen du,0,0.29,incorrect,venus,0,0.2,incorrect
"['brunner', 'bay', 'bay brunner']",god,0,0.0,incorrect,jesus,0,0.17,incorrect,socrates,0,0.27,incorrect,plato,0,0.25,incorrect,epictetus,0,0.12,incorrect,god,0,0.0,incorrect,paul,0,0.29,incorrect,alexander,0,0.4,incorrect,achilles,0,0.21,incorrect,dyslexia,0,0.21,incorrect,alexander,0,0.4,incorrect,alexander,0,0.4,incorrect,jesus,0,0.17,incorrect,plato,0,0.25,incorrect,god,0,0.0,incorrect,alexander,0,0.4,incorrect,dyslexia,0,0.21,incorrect,alexander,0,0.4,incorrect,mr.,0,0.2,incorrect,dyslexia,0,0.21,incorrect,socrates,0,0.27,incorrect,alexander,0,0.4,incorrect,giao vien,0,0.3,incorrect,phuc sinh,0,0.25,incorrect,mi profesor,0,0.36,incorrect,aristoteles,0,0.27,incorrect,dyslexia,0,0.21,incorrect,alexander,0,0.4,incorrect,phuc sinh,0,0.25,incorrect,aristoteles,0,0.27,incorrect
"['brunner', 'bay', 'murmuré', 'bay brunner']",jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,oliver twist,0,0.21,incorrect,jesus,0,0.17,incorrect,keabetswe,0,0.3,incorrect,god,0,0.0,incorrect,tahiti,0,0.22,incorrect,tahiti,0,0.22,incorrect,lord ram,0,0.27,incorrect,ramayana,0,0.36,incorrect,god,0,0.0,incorrect,nigeria,0,0.43,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,god,0,0.0,incorrect,tahiti,0,0.22,incorrect,ramayana,0,0.36,incorrect,nigeria,0,0.43,incorrect,he,0,0.22,incorrect,elijah,0,0.22,incorrect,o,0,0.0,incorrect,turkiye,0,0.43,incorrect,dung,0,0.36,incorrect,thay,0,0.57,incorrect,el,0,0.22,incorrect,mexico,0,0.31,incorrect,elijah,0,0.22,incorrect,turkiye,0,0.43,incorrect,thay,0,0.57,incorrect,mexico,0,0.31,incorrect
"['brunner', 'bay', 'bay brunner']",leonardo da vinci,0,0.21,incorrect,london,0,0.31,incorrect,odin,0,0.18,incorrect,jesus,0,0.17,incorrect,shakespeare,0,0.27,incorrect,god,0,0.0,incorrect,tahiti,0,0.22,incorrect,tahiti,0,0.22,incorrect,rabindranath tagore,0,0.33,incorrect,pen,0,0.2,incorrect,jesus,0,0.17,incorrect,andriamasinavalona,0,0.28,incorrect,london,0,0.31,incorrect,jesus,0,0.17,incorrect,god,0,0.0,incorrect,tahiti,0,0.22,incorrect,pen,0,0.2,incorrect,andriamasinavalona,0,0.28,incorrect,stephen hawking,0,0.18,incorrect,da vinci,0,0.32,incorrect,picasso,0,0.2,incorrect,resim,0,0.33,incorrect,dat,0,0.33,incorrect,duc,0,0.2,incorrect,guardia,0,0.29,incorrect,moma,0,0.29,incorrect,da vinci,0,0.32,incorrect,resim,0,0.33,incorrect,duc,0,0.2,incorrect,moma,0,0.29,incorrect
"['bayan', 'dodds', 'señora', 'señora dodds', 'bayan dodds']",stephen king,0,0.33,incorrect,sesotho,0,0.46,incorrect,hell,0,0.2,incorrect,sulfur,0,0.33,incorrect,god,0,0.5,incorrect,god,0,0.5,incorrect,tahiti,0,0.18,incorrect,tahiti,0,0.18,incorrect,es. paavr,0,0.29,incorrect,jenaa,0,0.55,incorrect,madagascar,0,0.29,incorrect,andriamanitra,0,0.33,incorrect,sesotho,0,0.46,incorrect,sulfur,0,0.33,incorrect,god,0,0.5,incorrect,tahiti,0,0.18,incorrect,jenaa,0,0.55,incorrect,andriamanitra,0,0.33,incorrect,medusa,0,0.36,incorrect,satan,0,0.6,incorrect,sodom,0,0.47,incorrect,sodom,0,0.47,incorrect,ba,0,0.57,incorrect,thien,0,0.36,incorrect,bestia,0,0.36,incorrect,satan,0,0.6,incorrect,satan,0,0.6,incorrect,sodom,0,0.47,incorrect,thien,0,0.36,incorrect,satan,0,0.6,incorrect
"['señor', 'jackson', 'bay', 'señor jackson', 'bay jackson']",morena,0,0.36,incorrect,sesotho,0,0.5,incorrect,oliver,0,0.36,incorrect,sunday,0,0.44,incorrect,twitter,0,0.33,incorrect,god,0,0.25,incorrect,elijah,0,0.32,incorrect,tahiti,0,0.22,incorrect,john,0,0.55,incorrect,god,0,0.25,incorrect,andriamanitra,0,0.31,incorrect,andriamanitra,0,0.31,incorrect,sesotho,0,0.5,incorrect,sunday,0,0.44,incorrect,god,0,0.25,incorrect,tahiti,0,0.22,incorrect,god,0,0.25,incorrect,andriamanitra,0,0.31,incorrect,student,0,0.5,incorrect,pen,0,0.5,incorrect,arkadaslar,0,0.35,incorrect,turkiye,0,0.2,incorrect,em,0,0.29,incorrect,chua,0,0.29,incorrect,senor,1,1.0,correct,pluma,0,0.25,incorrect,pen,0,0.5,incorrect,turkiye,0,0.2,incorrect,chua,0,0.29,incorrect,pluma,0,0.25,incorrect
"['bayan dodds', 'bayan', 'dodds']",psychologist,0,0.26,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jerusalem,0,0.14,incorrect,google,0,0.18,incorrect,god,0,0.5,incorrect,tahiti,0,0.18,incorrect,tahiti,0,0.18,incorrect,sigmund freud,0,0.25,incorrect,freud,0,0.2,incorrect,freud,0,0.2,incorrect,freud,0,0.2,incorrect,jesus,0,0.2,incorrect,jerusalem,0,0.14,incorrect,god,0,0.5,incorrect,tahiti,0,0.18,incorrect,freud,0,0.2,incorrect,freud,0,0.2,incorrect,shakespeare,0,0.25,incorrect,einstein,0,0.21,incorrect,galileo,0,0.22,incorrect,tanri,0,0.4,incorrect,nhung,0,0.2,incorrect,thanh,0,0.4,incorrect,reina,0,0.2,incorrect,jesus,0,0.2,incorrect,einstein,0,0.21,incorrect,tanri,0,0.4,incorrect,thanh,0,0.4,incorrect,jesus,0,0.2,incorrect
"['bayan', 'dodds', 'señora', 'señora dodds', 'bayan dodds']",jesus,0,0.24,incorrect,jesus,0,0.24,incorrect,eagle,0,0.36,incorrect,jesus,0,0.24,incorrect,google,0,0.22,incorrect,god,0,0.5,incorrect,tahiti,0,0.18,incorrect,tahiti,0,0.18,incorrect,dracula,0,0.33,incorrect,ram,0,0.44,incorrect,andriamanitra,0,0.33,incorrect,andriamahilala,0,0.3,incorrect,jesus,0,0.24,incorrect,jesus,0,0.24,incorrect,god,0,0.5,incorrect,tahiti,0,0.18,incorrect,ram,0,0.44,incorrect,andriamahilala,0,0.3,incorrect,satan,0,0.6,incorrect,egypt,0,0.2,incorrect,seytan,0,0.55,incorrect,kar,0,0.25,incorrect,mu ba,0,0.4,incorrect,dong,0,0.44,incorrect,quimera,0,0.46,incorrect,pesadillas,0,0.36,incorrect,egypt,0,0.2,incorrect,kar,0,0.25,incorrect,dong,0,0.44,incorrect,pesadillas,0,0.36,incorrect
"['nancy', 'bobofit', 'nancy bobofit']",jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,einstein,0,0.31,incorrect,jerusalem,0,0.14,incorrect,god,0,0.2,incorrect,university,0,0.27,incorrect,tahiti,0,0.32,incorrect,tahiti,0,0.32,incorrect,shakespeare,0,0.12,incorrect,ram,0,0.25,incorrect,madagascar,0,0.27,incorrect,nia,0,0.5,incorrect,jesus,0,0.0,incorrect,jerusalem,0,0.14,incorrect,university,0,0.27,incorrect,tahiti,0,0.32,incorrect,ram,0,0.25,incorrect,nia,0,0.5,incorrect,mom,0,0.2,incorrect,school,0,0.32,incorrect,ben,0,0.25,incorrect,turkiye,0,0.17,incorrect,nguoi ban,0,0.43,incorrect,nguyen dinh chieu,0,0.27,incorrect,mama,0,0.22,incorrect,yo,0,0.29,incorrect,school,0,0.32,incorrect,turkiye,0,0.17,incorrect,nguyen dinh chieu,0,0.27,incorrect,yo,0,0.29,incorrect
"['brunner', 'bay', 'bay brunner']",jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,america,0,0.33,incorrect,latin,0,0.25,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,god,0,0.0,incorrect,america,0,0.33,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,he,0,0.22,incorrect,caesar,0,0.35,incorrect,ogretmen,0,0.27,incorrect,olum,0,0.18,incorrect,giao,0,0.29,incorrect,dong,0,0.18,incorrect,el,0,0.22,incorrect,matematicas,0,0.18,incorrect,caesar,0,0.35,incorrect,olum,0,0.18,incorrect,dong,0,0.18,incorrect,matematicas,0,0.18,incorrect
