,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,93.33333333333333,81.66666666666667,78.33333333333333,41.66666666666667,8.333333333333332,53.333333333333336,6.666666666666667,1.6666666666666667,0.0,21.666666666666668,76.66666666666667,30.0,78.33333333333333,28.333333333333332,3.3333333333333335,61.66666666666667,1.6666666666666667,1.6666666666666667,0.0,21.666666666666668
A Tale of Two Cities,97.0,63.0,86.0,60.0,39.0,67.0,36.0,37.0,0.0,46.0,85.0,49.0,66.0,56.99999999999999,37.0,63.0,31.0,40.0,0.0,47.0
A thousand splendid suns,6.382978723404255,4.25531914893617,0.0,4.25531914893617,0.0,6.382978723404255,0.0,0.0,0.0,0.0,2.127659574468085,0.0,0.0,4.25531914893617,0.0,8.51063829787234,0.0,0.0,0.0,0.0
Adventures of Huckleberry Finn,85.0,19.0,4.0,6.0,11.0,13.0,4.0,5.0,0.0,8.0,54.0,5.0,2.0,11.0,3.0,7.000000000000001,3.0,1.0,0.0,2.0
Adventures of Sherlock Holmes,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
Alice in Wonderland,100.0,45.65217391304348,86.95652173913044,82.6086956521739,41.30434782608695,84.78260869565217,10.869565217391305,30.434782608695656,0.0,52.17391304347826,100.0,23.91304347826087,100.0,71.73913043478261,47.82608695652174,89.13043478260869,21.73913043478261,47.82608695652174,0.0,56.52173913043478
Dracula,68.88888888888889,61.111111111111114,48.888888888888886,40.0,33.33333333333333,38.88888888888889,17.77777777777778,28.888888888888886,0.0,43.333333333333336,60.0,47.77777777777778,40.0,40.0,18.88888888888889,32.22222222222222,12.222222222222221,15.555555555555555,0.0,24.444444444444443
Dune,46.0,24.0,18.0,24.0,15.0,21.0,9.0,14.000000000000002,0.0,17.0,39.0,19.0,15.0,20.0,16.0,22.0,9.0,15.0,0.0,18.0
Fahrenheit 451,83.52941176470588,76.47058823529412,80.0,52.94117647058824,10.588235294117647,76.47058823529412,2.3529411764705883,14.117647058823529,0.0,38.82352941176471,80.0,54.11764705882353,72.94117647058823,36.470588235294116,3.5294117647058822,21.176470588235293,1.1764705882352942,4.705882352941177,0.0,15.294117647058824
Frankenstein,70.58823529411765,52.94117647058824,37.254901960784316,39.21568627450981,23.52941176470588,43.13725490196079,13.725490196078432,31.372549019607842,0.0,31.372549019607842,52.94117647058824,41.17647058823529,27.450980392156865,31.372549019607842,19.607843137254903,33.33333333333333,9.803921568627452,27.450980392156865,0.0,27.450980392156865
Harry Potter and the Deathly Hallows,21.0,3.0,18.0,25.0,8.0,13.0,4.0,6.0,0.0,9.0,18.0,8.0,16.0,13.0,7.000000000000001,9.0,1.0,2.0,0.0,11.0
Of Mice and Men,89.58333333333334,50.0,43.75,31.25,16.666666666666664,37.5,6.25,8.333333333333332,0.0,14.583333333333334,70.83333333333334,22.916666666666664,41.66666666666667,25.0,14.583333333333334,33.33333333333333,8.333333333333332,12.5,0.0,14.583333333333334
Percy Jackson The Lightning Thief,48.45360824742268,7.216494845360824,29.896907216494846,14.432989690721648,16.49484536082474,31.958762886597935,10.309278350515463,10.309278350515463,1.0309278350515463,18.556701030927837,25.773195876288657,9.278350515463918,25.773195876288657,17.525773195876287,19.587628865979383,28.865979381443296,7.216494845360824,6.185567010309279,0.0,14.432989690721648
Pride and Prejudice,99.0,92.0,84.0,59.0,25.0,73.0,16.0,15.0,20.0,12.0,95.0,72.0,87.0,52.0,21.0,70.0,10.0,18.0,6.0,10.0
Sense and sensibility,79.0,67.0,53.0,35.0,11.0,10.0,5.0,8.0,0.0,9.0,65.0,46.0,48.0,40.0,11.0,23.0,1.0,5.0,0.0,7.000000000000001
The Boy in the Striped Pyjamas,28.999999999999996,7.000000000000001,8.0,15.0,2.0,8.0,0.0,0.0,0.0,0.0,16.0,5.0,6.0,10.0,1.0,22.0,0.0,0.0,0.0,0.0
The Great Gatsby,90.74074074074075,55.55555555555556,37.03703703703704,57.407407407407405,48.148148148148145,50.0,33.33333333333333,35.18518518518518,9.25925925925926,35.18518518518518,53.70370370370371,38.88888888888889,38.88888888888889,53.70370370370371,29.629629629629626,40.74074074074074,22.22222222222222,24.074074074074073,3.7037037037037033,27.77777777777778
The Handmaid s Tale,44.0,8.0,6.0,14.000000000000002,9.0,27.0,4.0,8.0,0.0,10.0,11.0,0.0,1.0,5.0,2.0,8.0,0.0,4.0,0.0,6.0
The Picture of Dorian Gray,82.1917808219178,9.58904109589041,31.506849315068493,41.0958904109589,27.397260273972602,35.61643835616438,19.17808219178082,19.17808219178082,8.21917808219178,21.91780821917808,49.31506849315068,15.068493150684931,34.24657534246575,38.35616438356164,13.698630136986301,23.28767123287671,8.21917808219178,8.21917808219178,1.36986301369863,9.58904109589041
