Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['mum'],rg,0,0.0,incorrect,dad,0,0.0,incorrect,dad,0,0.0,incorrect
['eden'],herself,0,0.36,incorrect,hawaii,0,0.0,incorrect,hawaii,0,0.0,incorrect
"['gopal', 'gopal das', 'das']",brimmer,0,0.0,incorrect,brimmer,0,0.0,incorrect,brimmer,0,0.0,incorrect
"['gopal', 'gopal das', 'das']",he,0,0.0,incorrect,gaia,0,0.46,incorrect,gaia,0,0.46,incorrect
['thomas'],someone,0,0.31,incorrect,your,0,0.2,incorrect,your,0,0.2,incorrect
['arabella'],augusta,0,0.27,incorrect,augusta,0,0.27,incorrect,augusta,0,0.27,incorrect
['thomas'],mask,0,0.6,incorrect,thatcham,0,0.43,incorrect,thatcham,0,0.43,incorrect
['arabella'],mary,0,0.33,incorrect,hong kong,0,0.0,incorrect,hong kong,0,0.0,incorrect
['eden'],she,0,0.29,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['eden'],arabella,0,0.17,incorrect,arabella,0,0.17,incorrect,arabella,0,0.17,incorrect
['arabella'],5,0,0.0,incorrect,beah-tree-chey,0,0.27,incorrect,beah-tree-chey,0,0.27,incorrect
['arabella'],lady jing,0,0.24,incorrect,lady,0,0.33,incorrect,lady,0,0.33,incorrect
['arabella'],she,0,0.18,incorrect,father,0,0.29,incorrect,father,0,0.29,incorrect
['arabella'],the countess,0,0.1,incorrect,bella,0,0.77,correct,bella,0,0.77,correct
"['thomas tong', 'thomas', 'tong']",dr. john,0,0.33,incorrect,dr.,0,0.0,incorrect,dr.,0,0.0,incorrect
['eden'],jane,0,0.25,incorrect,plantation,0,0.14,incorrect,plantation,0,0.14,incorrect
['eden'],someone,0,0.36,incorrect,her,0,0.29,incorrect,her,0,0.29,incorrect
['eden'],she,0,0.29,incorrect,late woman,0,0.29,incorrect,late woman,0,0.29,incorrect
['eden'],she,0,0.29,incorrect,her,0,0.29,incorrect,her,0,0.29,incorrect
['rufus'],he,0,0.0,incorrect,eden,0,0.0,incorrect,eden,0,0.0,incorrect
['rufus'],puako beach road,0,0.1,incorrect,beach,0,0.0,incorrect,beach,0,0.0,incorrect
['rufus'],someone,0,0.17,incorrect,cistern,0,0.17,incorrect,cistern,0,0.17,incorrect
