Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['ryan'],he,0,0.0,incorrect,jasmine,0,0.36,incorrect,jasmine,0,0.36,incorrect
['ryan'],he,0,0.0,incorrect,his,0,0.0,incorrect,his,0,0.0,incorrect
['ryan'],i,0,0.0,incorrect,mba,0,0.29,incorrect,mba,0,0.29,incorrect
['ryan'],he,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['ryan'],i,0,0.0,incorrect,ivan,0,0.5,incorrect,ivan,0,0.5,incorrect
['ryan'],someone,0,0.18,incorrect,mask,0,0.25,incorrect,mask,0,0.25,incorrect
['ryan'],someone,0,0.18,incorrect,hips,0,0.0,incorrect,hips,0,0.0,incorrect
['ryan'],he,0,0.0,incorrect,morning,0,0.36,incorrect,morning,0,0.36,incorrect
['ryan'],he,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['ryan'],tahoe,0,0.22,incorrect,forbing,0,0.36,incorrect,forbing,0,0.36,incorrect
['pat'],someone,0,0.0,incorrect,his,0,0.0,incorrect,his,0,0.0,incorrect
['pat'],he,0,0.0,incorrect,ryan,0,0.29,incorrect,ryan,0,0.29,incorrect
['ryan'],his,0,0.0,incorrect,cvs,0,0.0,incorrect,cvs,0,0.0,incorrect
['ryan'],saturday,0,0.33,incorrect,myra,0,0.5,incorrect,myra,0,0.5,incorrect
['ryan'],her,0,0.29,incorrect,name,0,0.25,incorrect,name,0,0.25,incorrect
['ryan'],she,0,0.0,incorrect,louisiana,0,0.31,incorrect,louisiana,0,0.31,incorrect
['ryan'],he,0,0.0,incorrect,grandfather,0,0.4,incorrect,grandfather,0,0.4,incorrect
['ryan'],someone,0,0.18,incorrect,dark,0,0.25,incorrect,dark,0,0.25,incorrect
['ryan'],he,0,0.0,incorrect,box,0,0.0,incorrect,box,0,0.0,incorrect
['rogers'],mrs. smith,0,0.25,incorrect,azalea,0,0.17,incorrect,azalea,0,0.17,incorrect
['ryan'],he,0,0.0,incorrect,fashioneds,0,0.29,incorrect,fashioneds,0,0.29,incorrect
['ryan'],he,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['ryan'],he,0,0.0,incorrect,tahoe,0,0.22,incorrect,tahoe,0,0.22,incorrect
['ryan'],the second,0,0.14,incorrect,him,0,0.0,incorrect,him,0,0.0,incorrect
['ryan'],he,0,0.0,incorrect,holding,0,0.18,incorrect,holding,0,0.18,incorrect
['ryan'],he,0,0.0,incorrect,mother,0,0.2,incorrect,mother,0,0.2,incorrect
['ryan'],he,0,0.0,incorrect,hides,0,0.0,incorrect,hides,0,0.0,incorrect
['sara'],mask,0,0.25,incorrect,courtesy,0,0.17,incorrect,courtesy,0,0.17,incorrect
['ryan'],the women,0,0.15,incorrect,mary,0,0.5,incorrect,mary,0,0.5,incorrect
['ryan'],his,0,0.0,incorrect,the,0,0.0,incorrect,the,0,0.0,incorrect
['ryan'],someone,0,0.18,incorrect,chair,0,0.22,incorrect,chair,0,0.22,incorrect
['ryan'],he,0,0.0,incorrect,hours,0,0.22,incorrect,hours,0,0.22,incorrect
['ryan'],someone,0,0.18,incorrect,one,0,0.29,incorrect,one,0,0.29,incorrect
['ryan'],he,0,0.0,incorrect,his,0,0.0,incorrect,his,0,0.0,incorrect
['ryan'],he,0,0.0,incorrect,who,0,0.0,incorrect,who,0,0.0,incorrect
['ryan'],him,0,0.0,incorrect,him,0,0.0,incorrect,him,0,0.0,incorrect
['ryan'],he,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['ryan'],name,0,0.25,incorrect,her,0,0.29,incorrect,her,0,0.29,incorrect
['ryan'],he,0,0.0,incorrect,quick,0,0.0,incorrect,quick,0,0.0,incorrect
['ryan'],moving,0,0.2,incorrect,amy,0,0.29,incorrect,amy,0,0.29,incorrect
['ryan'],he,0,0.0,incorrect,his,0,0.0,incorrect,his,0,0.0,incorrect
['ryan'],she,0,0.0,incorrect,browns,0,0.4,incorrect,browns,0,0.4,incorrect
['ryan'],the man,0,0.36,incorrect,hers,0,0.25,incorrect,hers,0,0.25,incorrect
['james'],he,0,0.29,incorrect,her,0,0.25,incorrect,her,0,0.25,incorrect
['ryan'],i,0,0.0,incorrect,friend,0,0.4,incorrect,friend,0,0.4,incorrect
['eden'],mask,0,0.0,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['mama'],honey,0,0.0,incorrect,school,0,0.0,incorrect,school,0,0.0,incorrect
['lucca'],you,0,0.25,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['mama'],mother,0,0.2,incorrect,carolina,0,0.33,incorrect,carolina,0,0.33,incorrect
['mama'],her,0,0.0,incorrect,herself,0,0.0,incorrect,herself,0,0.0,incorrect
['ryan'],he,0,0.0,incorrect,sign,0,0.25,incorrect,sign,0,0.25,incorrect
['ryan'],peter,0,0.22,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
