Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['peter'],said,0,0.0,incorrect,invitation,0,0.13,incorrect,invitation,0,0.13,incorrect
['peter'],someone,0,0.33,incorrect,lo,0,0.0,incorrect,lo,0,0.0,incorrect
['daphne'],hers,0,0.4,incorrect,moment,0,0.17,incorrect,moment,0,0.17,incorrect
['peter'],he,0,0.29,incorrect,wedding,0,0.17,incorrect,wedding,0,0.17,incorrect
['dorner'],mr. smith,0,0.13,incorrect,say,0,0.0,incorrect,say,0,0.0,incorrect
['petra'],jessica,0,0.33,incorrect,stoner,0,0.36,incorrect,stoner,0,0.36,incorrect
['peter'],sarah,0,0.2,incorrect,isabel,0,0.18,incorrect,isabel,0,0.18,incorrect
['daphne'],she,0,0.44,incorrect,she,0,0.44,incorrect,she,0,0.44,incorrect
['peter'],mask,0,0.0,incorrect,you,0,0.0,incorrect,you,0,0.0,incorrect
['peter'],she,0,0.25,incorrect,she,0,0.25,incorrect,she,0,0.25,incorrect
['daph'],mask,0,0.25,incorrect,father,0,0.4,incorrect,father,0,0.4,incorrect
['peter'],he,0,0.29,incorrect,mac,0,0.0,incorrect,mac,0,0.0,incorrect
['peter'],he,0,0.29,incorrect,fool,0,0.0,incorrect,fool,0,0.0,incorrect
['peter'],mask,0,0.0,incorrect,bay,0,0.0,incorrect,bay,0,0.0,incorrect
['arham'],one of the kids,0,0.1,incorrect,people,0,0.0,incorrect,people,0,0.0,incorrect
['fontana'],triplets,0,0.13,incorrect,the,0,0.2,incorrect,the,0,0.2,incorrect
['renesmee'],mary,0,0.17,incorrect,child,0,0.0,incorrect,child,0,0.0,incorrect
['landon'],patron services assistant,0,0.19,incorrect,thrills,0,0.15,incorrect,thrills,0,0.15,incorrect
['peter'],john,0,0.0,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect
['peter'],the other guy,0,0.44,incorrect,one,0,0.25,incorrect,one,0,0.25,incorrect
"['munch', 'edvard', 'edvard munch']",munch,1,1.0,correct,scream,0,0.33,incorrect,scream,0,0.33,incorrect
['peter'],miles,0,0.2,incorrect,miles,0,0.2,incorrect,miles,0,0.2,incorrect
['peter'],him,0,0.0,incorrect,him,0,0.0,incorrect,him,0,0.0,incorrect
['peter'],someone,0,0.33,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect
['maya'],she,0,0.0,incorrect,junior,0,0.0,incorrect,junior,0,0.0,incorrect
['harvey'],branch manager,0,0.3,incorrect,her,0,0.44,incorrect,her,0,0.44,incorrect
['petra'],she,0,0.25,incorrect,librarian,0,0.29,incorrect,librarian,0,0.29,incorrect
['peterverse'],chill coast,0,0.1,incorrect,bay,0,0.0,incorrect,bay,0,0.0,incorrect
"['petty', 'tom', 'tom petty']",music,0,0.25,incorrect,bartender,0,0.22,incorrect,bartender,0,0.22,incorrect
['peter'],mask,0,0.0,incorrect,way,0,0.0,incorrect,way,0,0.0,incorrect
['landon'],someone,0,0.31,incorrect,nineteenversion,0,0.29,incorrect,nineteenversion,0,0.29,incorrect
['petra'],she,0,0.25,incorrect,she,0,0.25,incorrect,she,0,0.25,incorrect
['mulder'],kid,0,0.22,incorrect,she,0,0.22,incorrect,she,0,0.22,incorrect
['mulder'],sarah,0,0.18,incorrect,mom's,0,0.18,incorrect,mom's,0,0.18,incorrect
['peter'],we,0,0.29,incorrect,mask,0,0.0,incorrect,mask,0,0.0,incorrect
['batman'],lunchbox,0,0.14,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['daphne'],mask,0,0.2,incorrect,chardonnay,0,0.25,incorrect,chardonnay,0,0.25,incorrect
['greg'],craig,0,0.44,incorrect,craig,0,0.44,incorrect,craig,0,0.44,incorrect
['daphne'],get,0,0.22,incorrect,he,0,0.5,incorrect,he,0,0.5,incorrect
['daphne'],big louie,0,0.13,incorrect,louie,0,0.18,incorrect,louie,0,0.18,incorrect
['peter'],he,0,0.29,incorrect,guy,0,0.0,incorrect,guy,0,0.0,incorrect
['peter'],he,0,0.29,incorrect,mom,0,0.0,incorrect,mom,0,0.0,incorrect
['peter'],we,0,0.29,incorrect,name,0,0.22,incorrect,name,0,0.22,incorrect
['peter'],he,0,0.29,incorrect,him,0,0.0,incorrect,him,0,0.0,incorrect
['petra'],she,0,0.25,incorrect,ex-boyfriend,0,0.24,incorrect,ex-boyfriend,0,0.24,incorrect
['peter'],voice,0,0.2,incorrect,skull,0,0.0,incorrect,skull,0,0.0,incorrect
['peter'],waning bay,0,0.0,incorrect,bay,0,0.0,incorrect,bay,0,0.0,incorrect
['cooper'],she,0,0.22,incorrect,she,0,0.22,incorrect,she,0,0.22,incorrect
['cooper'],sally,0,0.0,incorrect,choice,0,0.5,incorrect,choice,0,0.5,incorrect
['peter'],damian,0,0.0,incorrect,sophia,0,0.18,incorrect,sophia,0,0.18,incorrect
['maya'],girl,0,0.0,incorrect,somewhere,0,0.15,incorrect,somewhere,0,0.15,incorrect
['peter'],she,0,0.25,incorrect,mary,0,0.22,incorrect,mary,0,0.22,incorrect
['peter'],jane,0,0.22,incorrect,her,0,0.5,incorrect,her,0,0.5,incorrect
['peter'],him,0,0.0,incorrect,burner,0,0.36,incorrect,burner,0,0.36,incorrect
['harvey'],mask,0,0.2,incorrect,bay,0,0.44,incorrect,bay,0,0.44,incorrect
"['morgan freeman', 'freeman', 'morgan']",someone,0,0.46,incorrect,he,0,0.22,incorrect,he,0,0.22,incorrect
['harvey'],weasley,0,0.46,incorrect,friday,0,0.33,incorrect,friday,0,0.33,incorrect
['daphne'],big bad wolf,0,0.11,incorrect,wolf,0,0.0,incorrect,wolf,0,0.0,incorrect
['barb'],the smaller of the two women,0,0.12,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['barb'],the other woman,0,0.11,incorrect,her,0,0.29,incorrect,her,0,0.29,incorrect
['martín'],chef,0,0.0,incorrect,cheesemonger,0,0.22,incorrect,cheesemonger,0,0.22,incorrect
['clarence'],he,0,0.2,incorrect,curly,0,0.31,incorrect,curly,0,0.31,incorrect
['daphne'],guy,0,0.0,incorrect,guy,0,0.0,incorrect,guy,0,0.0,incorrect
"['santa claus', 'santa', 'claus']",him,0,0.0,incorrect,dream,0,0.2,incorrect,dream,0,0.2,incorrect
['petra'],miles,0,0.2,incorrect,miles,0,0.2,incorrect,miles,0,0.2,incorrect
['petra'],her,0,0.5,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect
['ben'],his brother,0,0.29,incorrect,eve,0,0.33,incorrect,eve,0,0.33,incorrect
['pam'],lady,0,0.29,incorrect,jane,0,0.29,incorrect,jane,0,0.29,incorrect
"['ryan reynolds', 'ryan', 'reynolds']",mask,0,0.25,incorrect,sidekick,0,0.12,incorrect,sidekick,0,0.12,incorrect
['daphne'],god,0,0.22,incorrect,his,0,0.22,incorrect,his,0,0.22,incorrect
"['lucas', 'charlotte lucas', 'charlotte']",stupid,0,0.19,incorrect,probably,0,0.26,incorrect,probably,0,0.26,incorrect
['daphne'],roommate,0,0.29,incorrect,her,0,0.44,incorrect,her,0,0.44,incorrect
['jules'],neighbor,0,0.15,incorrect,our,0,0.25,incorrect,our,0,0.25,incorrect
['daphne'],miles,0,0.18,incorrect,miles's,0,0.15,incorrect,miles's,0,0.15,incorrect
['daphne'],mask,0,0.2,incorrect,me,0,0.25,incorrect,me,0,0.25,incorrect
"['stanley', 'handsy stanley', 'handsy']",someone,0,0.43,incorrect,elizabeth,0,0.25,incorrect,elizabeth,0,0.25,incorrect
['petra'],he,0,0.29,incorrect,i,0,0.0,incorrect,i,0,0.0,incorrect
['daphne'],yes,0,0.22,incorrect,little,0,0.17,incorrect,little,0,0.17,incorrect
['daphne'],mask,0,0.2,incorrect,arm,0,0.22,incorrect,arm,0,0.22,incorrect
['beard'],someone,0,0.17,incorrect,his,0,0.0,incorrect,his,0,0.0,incorrect
['petra'],hated,0,0.2,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect
['duke'],name,0,0.25,incorrect,can,0,0.0,incorrect,can,0,0.0,incorrect
['duke'],she,0,0.29,incorrect,ymca,0,0.0,incorrect,ymca,0,0.0,incorrect
['duke'],he,0,0.33,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['daphne'],you,0,0.0,incorrect,alice,0,0.36,incorrect,alice,0,0.36,incorrect
['petra'],mask,0,0.22,incorrect,woman,0,0.2,incorrect,woman,0,0.2,incorrect
['harvey'],someone,0,0.15,incorrect,someone,0,0.15,incorrect,someone,0,0.15,incorrect
['harvey'],ashleigh,0,0.29,incorrect,ashleigh,0,0.29,incorrect,ashleigh,0,0.29,incorrect
['harvey'],she,0,0.44,incorrect,fifth,0,0.18,incorrect,fifth,0,0.18,incorrect
['lenore'],she,0,0.22,incorrect,she,0,0.22,incorrect,she,0,0.22,incorrect
['daphne'],[mask],0,0.17,incorrect,he,0,0.5,incorrect,he,0,0.5,incorrect
['lance'],mask,0,0.22,incorrect,host,0,0.0,incorrect,host,0,0.0,incorrect
['petra'],jane,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['petra'],her,0,0.5,incorrect,she,0,0.25,incorrect,she,0,0.25,incorrect
['jules'],miles,0,0.6,incorrect,miles,0,0.6,incorrect,miles,0,0.6,incorrect
['daphne'],someone,0,0.31,incorrect,my,0,0.0,incorrect,my,0,0.0,incorrect
['daphne'],camel,0,0.36,incorrect,him,0,0.22,incorrect,him,0,0.22,incorrect
['mulder'],he,0,0.25,incorrect,sedona,0,0.17,incorrect,sedona,0,0.17,incorrect
['duke'],you,0,0.29,incorrect,house,0,0.44,incorrect,house,0,0.44,incorrect
['duke'],he/she/they,0,0.13,incorrect,furniture,0,0.31,incorrect,furniture,0,0.31,incorrect
