Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['george'],hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,sweet,0,0.36,incorrect,hester,0,0.33,incorrect,aita,0,0.0,incorrect,binit,0,0.0,incorrect,delhi,0,0.18,incorrect,someone,0,0.46,incorrect,sahala,0,0.0,incorrect,mary,0,0.2,incorrect,hester,0,0.33,incorrect,sweet,0,0.36,incorrect,aita,0,0.0,incorrect,delhi,0,0.18,incorrect,sahala,0,0.0,incorrect,he,0,0.25,incorrect,irony,0,0.18,incorrect,sirri,0,0.18,incorrect,kopukleri,0,0.27,incorrect,nguoi do,0,0.29,incorrect,nuoc tao,0,0.14,incorrect,juan,0,0.0,incorrect,hatillo,0,0.15,incorrect,irony,0,0.18,incorrect,kopukleri,0,0.27,incorrect,nuoc tao,0,0.14,incorrect,hatillo,0,0.15,incorrect
['george'],dajudaju,0,0.0,incorrect,hester,0,0.33,incorrect,jaanong,0,0.31,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,aita,0,0.0,incorrect,hester,0,0.33,incorrect,earth,0,0.36,incorrect,nandeha,0,0.15,incorrect,nandeha,0,0.15,incorrect,matsoho,0,0.15,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,aita,0,0.0,incorrect,earth,0,0.36,incorrect,nandeha,0,0.15,incorrect,sir,0,0.22,incorrect,his,0,0.0,incorrect,cart,0,0.2,incorrect,buyuk gozlerini kaybettim,0,0.26,incorrect,anh,0,0.0,incorrect,no,0,0.25,incorrect,persona,0,0.31,incorrect,mi,0,0.0,incorrect,his,0,0.0,incorrect,buyuk gozlerini kaybettim,0,0.26,incorrect,no,0,0.25,incorrect,mi,0,0.0,incorrect
['lennie'],emi,0,0.44,incorrect,emi,0,0.44,incorrect,stan,0,0.2,incorrect,stan,0,0.2,incorrect,vau,0,0.0,incorrect,hester,0,0.33,incorrect,stan,0,0.2,incorrect,stan,0,0.2,incorrect,stan,0,0.2,incorrect,aza stan,0,0.14,incorrect,theohela,0,0.29,incorrect,emi,0,0.44,incorrect,stan,0,0.2,incorrect,hester,0,0.33,incorrect,stan,0,0.2,incorrect,aza stan,0,0.14,incorrect,he,0,0.25,incorrect,stan',0,0.18,incorrect,ben,0,0.44,incorrect,ben,0,0.44,incorrect,personx,0,0.31,incorrect,mat,0,0.0,incorrect,persona,0,0.31,incorrect,su,0,0.0,incorrect,stan',0,0.18,incorrect,ben,0,0.44,incorrect,mat,0,0.0,incorrect,su,0,0.0,incorrect
['lennie'],emi,0,0.44,incorrect,hester,0,0.33,incorrect,ke re ga ma pa,0,0.2,incorrect,re,0,0.25,incorrect,hester,0,0.33,incorrect,eita,0,0.4,incorrect,shylock,0,0.15,incorrect,hamlet,0,0.33,incorrect,dia,0,0.22,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,re,0,0.25,incorrect,eita,0,0.4,incorrect,hamlet,0,0.33,incorrect,hester,0,0.33,incorrect,danny,0,0.36,incorrect,himself,0,0.31,incorrect,kendi kendine,0,0.53,incorrect,kendine,0,0.62,incorrect,hester,0,0.33,incorrect,nhi,0,0.44,incorrect,someone,0,0.46,incorrect,nada,0,0.2,incorrect,himself,0,0.31,incorrect,kendine,0,0.62,incorrect,nhi,0,0.44,incorrect,nada,0,0.2,incorrect
['george'],god,0,0.44,incorrect,won,0,0.22,incorrect,someone,0,0.46,incorrect,rebecca,0,0.31,incorrect,aita,0,0.0,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,dante,0,0.18,incorrect,helo,0,0.4,incorrect,mihazakazaka,0,0.0,incorrect,mary,0,0.2,incorrect,won,0,0.22,incorrect,rebecca,0,0.31,incorrect,hester,0,0.33,incorrect,dante,0,0.18,incorrect,mihazakazaka,0,0.0,incorrect,run us out,0,0.12,incorrect,they,0,0.2,incorrect,maskat,0,0.0,incorrect,bulamadilar,0,0.12,incorrect,tong co,0,0.31,incorrect,tong,0,0.4,incorrect,rafael,0,0.33,incorrect,rabia,0,0.18,incorrect,they,0,0.2,incorrect,bulamadilar,0,0.12,incorrect,tong,0,0.4,incorrect,rabia,0,0.18,incorrect
['george'],hester,0,0.33,incorrect,mi,0,0.0,incorrect,jane,0,0.2,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,te ia,0,0.18,incorrect,akhara,0,0.17,incorrect,shanti,0,0.0,incorrect,someone,0,0.46,incorrect,tsy mboala,0,0.12,incorrect,hester,0,0.33,incorrect,mi,0,0.0,incorrect,hester,0,0.33,incorrect,te ia,0,0.18,incorrect,shanti,0,0.0,incorrect,tsy mboala,0,0.12,incorrect,swell,0,0.18,incorrect,time,0,0.2,incorrect,hepsi,0,0.18,incorrect,asik,0,0.0,incorrect,nguoi do,0,0.29,incorrect,tao,0,0.22,incorrect,el personaje,0,0.33,incorrect,nombre,0,0.5,incorrect,time,0,0.2,incorrect,asik,0,0.0,incorrect,tao,0,0.22,incorrect,nombre,0,0.5,incorrect
['lennie'],hester,0,0.33,incorrect,omobee,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,eita,0,0.4,incorrect,charlie,0,0.46,incorrect,hester,0,0.33,incorrect,jus,0,0.0,incorrect,raha,0,0.0,incorrect,qoba,0,0.0,incorrect,omobee,0,0.33,incorrect,hester,0,0.33,incorrect,eita,0,0.4,incorrect,hester,0,0.33,incorrect,raha,0,0.0,incorrect,he,0,0.25,incorrect,mice,0,0.4,incorrect,ayse,0,0.2,incorrect,parelerimi,0,0.38,incorrect,no,0,0.25,incorrect,anh,0,0.22,incorrect,eludio,0,0.33,incorrect,elisa,0,0.36,incorrect,mice,0,0.4,incorrect,parelerimi,0,0.38,incorrect,anh,0,0.22,incorrect,elisa,0,0.36,incorrect
"['geroge', 'george']",hester,0,0.33,incorrect,jack,0,0.0,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,aita,0,0.0,incorrect,hester,0,0.33,incorrect,jake,0,0.2,incorrect,jack,0,0.0,incorrect,jack,0,0.0,incorrect,blowin,0,0.17,incorrect,jack,0,0.0,incorrect,hester,0,0.33,incorrect,aita,0,0.0,incorrect,jake,0,0.2,incorrect,jack,0,0.0,incorrect,we,0,0.25,incorrect,jakes,0,0.18,incorrect,ve,0,0.25,incorrect,bizim,0,0.0,incorrect,bon ho,0,0.17,incorrect,quan,0,0.0,incorrect,alguien,0,0.31,incorrect,conrad,0,0.33,incorrect,jakes,0,0.18,incorrect,bizim,0,0.0,incorrect,quan,0,0.0,incorrect,conrad,0,0.33,incorrect
"['lenni', 'lennie']",dajudaju,0,0.0,incorrect,dajudaju,0,0.0,incorrect,hester,0,0.33,incorrect,ok,0,0.0,incorrect,hester,0,0.33,incorrect,ua,0,0.0,incorrect,hamina,0,0.18,incorrect,jane,0,0.4,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,lee,0,0.67,incorrect,dajudaju,0,0.0,incorrect,ok,0,0.0,incorrect,ua,0,0.0,incorrect,jane,0,0.4,incorrect,hester,0,0.33,incorrect,you,0,0.0,incorrect,mask,0,0.0,incorrect,mask,0,0.0,incorrect,buraya,0,0.0,incorrect,nguyen,0,0.36,incorrect,may,0,0.0,incorrect,juan,0,0.22,incorrect,bueno,0,0.4,incorrect,mask,0,0.0,incorrect,buraya,0,0.0,incorrect,may,0,0.0,incorrect,bueno,0,0.4,incorrect
['george'],hester,0,0.33,incorrect,hester,0,0.33,incorrect,saya,0,0.0,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,ua,0,0.0,incorrect,alice,0,0.18,incorrect,delani,0,0.17,incorrect,nojereny,0,0.43,incorrect,lazao,0,0.18,incorrect,oona,0,0.2,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,ua,0,0.0,incorrect,delani,0,0.17,incorrect,lazao,0,0.18,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect,silke,0,0.18,incorrect,raflik,0,0.17,incorrect,nguoi do,0,0.29,incorrect,vong,0,0.4,incorrect,person,0,0.33,incorrect,miro,0,0.2,incorrect,he,0,0.25,incorrect,raflik,0,0.17,incorrect,vong,0,0.4,incorrect,miro,0,0.2,incorrect
['lennie'],stetson,0,0.31,incorrect,okurin,0,0.17,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,john,0,0.2,incorrect,united,0,0.5,incorrect,hester,0,0.33,incorrect,nanao,0,0.36,incorrect,latch,0,0.18,incorrect,okurin,0,0.17,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,united,0,0.5,incorrect,nanao,0,0.36,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect,yatagini yapan,0,0.2,incorrect,fatima,0,0.17,incorrect,nguoi do,0,0.29,incorrect,gillette,0,0.43,incorrect,alguien,0,0.46,incorrect,stetson,0,0.31,incorrect,he,0,0.25,incorrect,fatima,0,0.17,incorrect,gillette,0,0.43,incorrect,stetson,0,0.31,incorrect
