Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['wotton', 'lord', 'henry', 'henry wotton', 'lord henry wotton']",london,0,0.6,incorrect,london,0,0.6,incorrect,hester,0,0.55,incorrect,tswana,0,0.33,incorrect,peresia,0,0.33,incorrect,hester,0,0.55,incorrect,edgar allan poe,0,0.31,incorrect,firdausi,0,0.33,incorrect,londres,0,0.55,incorrect,jade,0,0.25,incorrect,hester,0,0.55,incorrect,london,0,0.6,incorrect,tswana,0,0.33,incorrect,hester,0,0.55,incorrect,firdausi,0,0.33,incorrect,jade,0,0.25,incorrect,he,0,0.57,incorrect,japan,0,0.2,incorrect,mask,0,0.0,incorrect,tokyo,0,0.36,incorrect,huan tuoc tokugawa,0,0.4,incorrect,tokyo,0,0.36,incorrect,charles,0,0.33,incorrect,tokyo,0,0.36,incorrect,japan,0,0.2,incorrect,tokyo,0,0.36,incorrect,tokyo,0,0.36,incorrect,tokyo,0,0.36,incorrect
"['basil hallwar', 'basil', 'basil hallward', 'hallward', 'hallwar']",hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hannah,0,0.46,incorrect,hester,0,0.31,incorrect,artist,0,0.36,incorrect,chitra,0,0.31,incorrect,hester,0,0.31,incorrect,tao,0,0.25,incorrect,bohareng,0,0.4,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,chitra,0,0.31,incorrect,tao,0,0.25,incorrect,the artist himself,0,0.35,incorrect,artist,0,0.36,incorrect,maskull,0,0.5,incorrect,guzelkaya,0,0.27,incorrect,nguyen van[to_name],0,0.19,incorrect,mahela,0,0.46,incorrect,gustav white,0,0.24,incorrect,juan,0,0.22,incorrect,artist,0,0.36,incorrect,guzelkaya,0,0.27,incorrect,mahela,0,0.46,incorrect,juan,0,0.22,incorrect
"['henry', 'lord', 'lord henry']",hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,iei,0,0.25,incorrect,hester,0,0.55,incorrect,lorelei,0,0.55,incorrect,hoy,0,0.5,incorrect,nibolisatra,0,0.27,incorrect,le,0,0.33,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,iei,0,0.25,incorrect,lorelei,0,0.55,incorrect,nibolisatra,0,0.27,incorrect,mask,0,0.0,incorrect,theo,0,0.44,incorrect,bahar,0,0.4,incorrect,otlar,0,0.44,incorrect,edmund,0,0.36,incorrect,ngoc,0,0.25,incorrect,martin,0,0.25,incorrect,jardin,0,0.4,incorrect,theo,0,0.44,incorrect,otlar,0,0.44,incorrect,ngoc,0,0.25,incorrect,jardin,0,0.4,incorrect
"['henry', 'lord', 'lord henry']",daisy,0,0.27,incorrect,daisy,0,0.27,incorrect,hester,0,0.55,incorrect,hore,0,0.5,incorrect,hester,0,0.55,incorrect,ua,0,0.0,incorrect,muskiya,0,0.17,incorrect,hester,0,0.55,incorrect,nitsiky,0,0.33,incorrect,nitsiky,0,0.33,incorrect,daisy,0,0.27,incorrect,daisy,0,0.27,incorrect,hore,0,0.5,incorrect,ua,0,0.0,incorrect,hester,0,0.55,incorrect,nitsiky,0,0.33,incorrect,he,0,0.57,incorrect,daisy,0,0.27,incorrect,gul,0,0.29,incorrect,elindeki,0,0.33,incorrect,huan tuoc ly,0,0.35,incorrect,huan,0,0.44,incorrect,alguien,0,0.35,incorrect,margarita,0,0.21,incorrect,daisy,0,0.27,incorrect,elindeki,0,0.33,incorrect,huan,0,0.44,incorrect,margarita,0,0.21,incorrect
['agatha'],aunt hester,0,0.35,incorrect,awon ibadan,0,0.35,incorrect,hester,0,0.17,incorrect,bareetsi,0,0.29,incorrect,tatia,0,0.55,incorrect,tati,0,0.4,incorrect,mrs. reed,0,0.0,incorrect,shostakovich,0,0.22,incorrect,hester,0,0.17,incorrect,hampihavana,0,0.35,incorrect,hester,0,0.17,incorrect,awon ibadan,0,0.35,incorrect,bareetsi,0,0.29,incorrect,tati,0,0.4,incorrect,shostakovich,0,0.22,incorrect,hampihavana,0,0.35,incorrect,aunt margaret,0,0.42,incorrect,aunt,0,0.4,incorrect,halim,0,0.36,incorrect,halam,0,0.36,incorrect,diana,0,0.36,incorrect,thinh,0,0.36,incorrect,tia tessa,0,0.4,incorrect,maria,0,0.36,incorrect,aunt,0,0.4,incorrect,halam,0,0.36,incorrect,thinh,0,0.36,incorrect,maria,0,0.36,incorrect
"['doria', 'dorian']",jinle,0,0.36,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hoho'a,0,0.36,incorrect,a hoho'a,0,0.31,incorrect,akhil,0,0.2,incorrect,chall,0,0.2,incorrect,avo,0,0.25,incorrect,hester,0,0.18,incorrect,hanyane,0,0.31,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,a hoho'a,0,0.31,incorrect,chall,0,0.2,incorrect,hester,0,0.18,incorrect,lad,0,0.25,incorrect,boy,0,0.25,incorrect,ressam,0,0.36,incorrect,birbirleri,0,0.27,incorrect,chang trai,0,0.27,incorrect,phien on,0,0.29,incorrect,un buen chico,0,0.11,incorrect,pintor,0,0.36,incorrect,boy,0,0.25,incorrect,birbirleri,0,0.27,incorrect,phien on,0,0.29,incorrect,pintor,0,0.36,incorrect
['basil'],hester,0,0.18,incorrect,sibele,0,0.55,incorrect,mafoko,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,fortune,0,0.0,incorrect,compagnie,0,0.29,incorrect,hery,0,0.0,incorrect,nandritra,0,0.29,incorrect,o ka,0,0.22,incorrect,sibele,0,0.55,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,compagnie,0,0.29,incorrect,nandritra,0,0.29,incorrect,masked person,0,0.22,incorrect,mask,0,0.44,incorrect,dorian,0,0.18,incorrect,dorian,0,0.18,incorrect,ngoc,0,0.0,incorrect,cau,0,0.25,incorrect,amigo,0,0.4,incorrect,las,0,0.5,incorrect,mask,0,0.44,incorrect,dorian,0,0.18,incorrect,cau,0,0.25,incorrect,las,0,0.5,incorrect
['harry'],hester,0,0.36,incorrect,oluwaseun,0,0.14,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,laughter,0,0.31,incorrect,priya,0,0.4,incorrect,hester,0,0.36,incorrect,nangina,0,0.17,incorrect,moratuwa,0,0.15,incorrect,oluwaseun,0,0.14,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,priya,0,0.4,incorrect,nangina,0,0.17,incorrect,he,0,0.29,incorrect,fellow,0,0.0,incorrect,halil,0,0.4,incorrect,resim,0,0.2,incorrect,anh ay,0,0.55,incorrect,cau,0,0.25,incorrect,mask,0,0.22,incorrect,maravillosa,0,0.25,incorrect,fellow,0,0.0,incorrect,resim,0,0.2,incorrect,cau,0,0.25,incorrect,maravillosa,0,0.25,incorrect
"['lord henry—', 'lord', 'henry', 'lord henry', 'henry—']",tosin,0,0.27,incorrect,olorunfunfun,0,0.38,incorrect,a person,0,0.33,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,huna,0,0.44,incorrect,indra,0,0.4,incorrect,shiva,0,0.2,incorrect,hester,0,0.55,incorrect,zavaboary,0,0.32,incorrect,hlollang,0,0.33,incorrect,olorunfunfun,0,0.38,incorrect,hester,0,0.55,incorrect,huna,0,0.44,incorrect,shiva,0,0.2,incorrect,zavaboary,0,0.32,incorrect,mask,0,0.0,incorrect,soul,0,0.25,incorrect,mask,0,0.0,incorrect,buyuk bir kisinin adi,0,0.19,incorrect,huan tuoc,0,0.29,incorrect,cau,0,0.0,incorrect,mariano,0,0.24,incorrect,alma,0,0.25,incorrect,soul,0,0.25,incorrect,buyuk bir kisinin adi,0,0.19,incorrect,cau,0,0.0,incorrect,alma,0,0.25,incorrect
"['dorian gray', 'gray', 'dorian']",oyin,0,0.6,incorrect,fin,0,0.44,incorrect,sethunya,0,0.21,incorrect,sethunya,0,0.21,incorrect,turia,0,0.55,incorrect,ua,0,0.33,incorrect,madhu,0,0.22,incorrect,madame lovelace,0,0.31,incorrect,tyro,0,0.25,incorrect,hitany,0,0.5,incorrect,palesa,0,0.24,incorrect,fin,0,0.44,incorrect,sethunya,0,0.21,incorrect,ua,0,0.33,incorrect,madame lovelace,0,0.31,incorrect,hitany,0,0.5,incorrect,he,0,0.0,incorrect,tyrian,0,0.67,incorrect,zeynep,0,0.2,incorrect,cicek,0,0.18,incorrect,ly,0,0.33,incorrect,hoa,0,0.44,incorrect,elisa,0,0.36,incorrect,lilium,0,0.17,incorrect,tyrian,0,0.67,incorrect,cicek,0,0.18,incorrect,hoa,0,0.44,incorrect,lilium,0,0.17,incorrect
"['lord henry—', 'lord', 'henry', 'lord henry', 'henry—']",hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,kahlin,0,0.36,incorrect,hema,0,0.44,incorrect,hester,0,0.55,incorrect,omeko,0,0.27,incorrect,ke,0,0.29,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hema,0,0.44,incorrect,omeko,0,0.27,incorrect,someone,0,0.35,incorrect,who,0,0.29,incorrect,elbette,0,0.24,incorrect,kim,0,0.0,incorrect,huan tuocarthur,0,0.32,incorrect,anh,0,0.25,incorrect,juan,0,0.22,incorrect,el,0,0.33,incorrect,who,0,0.29,incorrect,kim,0,0.0,incorrect,anh,0,0.25,incorrect,el,0,0.33,incorrect
"['lord henry—', 'lord', 'henry', 'lord henry', 'henry—']",white,0,0.4,incorrect,white,0,0.4,incorrect,let's go night night,0,0.33,incorrect,night,0,0.2,incorrect,white,0,0.4,incorrect,white,0,0.4,incorrect,chalkhin,0,0.33,incorrect,white,0,0.4,incorrect,andao,0,0.22,incorrect,white,0,0.4,incorrect,ke,0,0.29,incorrect,white,0,0.4,incorrect,night,0,0.2,incorrect,white,0,0.4,incorrect,white,0,0.4,incorrect,white,0,0.4,incorrect,he,0,0.57,incorrect,white,0,0.4,incorrect,mask,0,0.0,incorrect,white,0,0.4,incorrect,huan tuoc arthur,0,0.31,incorrect,white,0,0.4,incorrect,maskell,0,0.18,incorrect,white,0,0.4,incorrect,white,0,0.4,incorrect,white,0,0.4,incorrect,white,0,0.4,incorrect,white,0,0.4,incorrect
"['lord fermor', 'fermor', 'lord']",hester,0,0.33,incorrect,hester,0,0.33,incorrect,madi,0,0.25,incorrect,basha,0,0.0,incorrect,moni,0,0.4,incorrect,a,0,0.0,incorrect,chidi,0,0.22,incorrect,india,0,0.22,incorrect,hoy,0,0.29,incorrect,mipetraha,0,0.27,incorrect,chetele,0,0.22,incorrect,hester,0,0.33,incorrect,basha,0,0.0,incorrect,a,0,0.0,incorrect,india,0,0.22,incorrect,mipetraha,0,0.27,incorrect,mask,0,0.2,incorrect,young,0,0.22,incorrect,maskarade,0,0.31,incorrect,zamane,0,0.17,incorrect,edward,0,0.4,incorrect,nguyen,0,0.17,incorrect,mask,0,0.2,incorrect,dinero,0,0.5,incorrect,young,0,0.22,incorrect,zamane,0,0.17,incorrect,nguyen,0,0.17,incorrect,dinero,0,0.5,incorrect
"['henry', 'lord', 'lord henry']",hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,ester,0,0.4,incorrect,hester,0,0.55,incorrect,sahib,0,0.2,incorrect,hoy,0,0.5,incorrect,ratsy,0,0.4,incorrect,motho,0,0.27,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,ester,0,0.4,incorrect,sahib,0,0.2,incorrect,ratsy,0,0.4,incorrect,tolstoy,0,0.36,incorrect,one,0,0.31,incorrect,hester,0,0.55,incorrect,dostoevsky,0,0.3,incorrect,edgar,0,0.4,incorrect,tan,0,0.25,incorrect,maskell,0,0.18,incorrect,debemos,0,0.24,incorrect,one,0,0.31,incorrect,dostoevsky,0,0.3,incorrect,tan,0,0.25,incorrect,debemos,0,0.24,incorrect
