Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['peter'],he,0,0.29,incorrect,no,0,0.0,incorrect,no,0,0.0,incorrect
['peter'],oscar wilde,0,0.12,incorrect,chaplin,0,0.17,incorrect,chaplin,0,0.17,incorrect
['daphne'],her,0,0.44,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect
['peter'],the groom,0,0.43,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['dorner'],mr. johnson,0,0.24,incorrect,mr. rattling,0,0.22,incorrect,mr. rattling,0,0.22,incorrect
['petra'],paris hilton,0,0.24,incorrect,harvard,0,0.33,incorrect,harvard,0,0.33,incorrect
['peter'],the person who lives in the house,0,0.21,incorrect,edgar allan poe,0,0.2,incorrect,edgar allan poe,0,0.2,incorrect
['daphne'],her,0,0.44,incorrect,she,0,0.44,incorrect,she,0,0.44,incorrect
['peter'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['peter'],emily,0,0.2,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['daph'],abraham lincoln,0,0.21,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['peter'],christ,0,0.18,incorrect,macdonald,0,0.0,incorrect,macdonald,0,0.0,incorrect
['peter'],he,0,0.29,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['peter'],waning,0,0.0,incorrect,bay,0,0.0,incorrect,bay,0,0.0,incorrect
['arham'],linus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect
['fontana'],triplets,0,0.13,incorrect,mom,0,0.2,incorrect,mom,0,0.2,incorrect
['renesmee'],emily,0,0.31,incorrect,beckham,0,0.27,incorrect,beckham,0,0.27,incorrect
['landon'],tom,0,0.22,incorrect,jack,0,0.2,incorrect,jack,0,0.2,incorrect
['peter'],harry,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect
['peter'],personality,0,0.38,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
"['edvard munch', 'edvard', 'munch']",edvard munch,1,1.0,correct,edvard munch,1,1.0,correct,edvard munch,1,1.0,correct
['peter'],spencer,0,0.67,incorrect,are,0,0.25,incorrect,are,0,0.25,incorrect
['peter'],john,0,0.0,incorrect,facebook,0,0.15,incorrect,facebook,0,0.15,incorrect
['peter'],sam,0,0.0,incorrect,chipotle,0,0.46,incorrect,chipotle,0,0.46,incorrect
['maya'],wednesday,0,0.31,incorrect,cambridge,0,0.15,incorrect,cambridge,0,0.15,incorrect
['harvey'],ordinarily,0,0.38,incorrect,harvard,0,0.62,incorrect,harvard,0,0.62,incorrect
