Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['attila', 'magyard', 'atila']",attila,1,1.0,correct,arpad,0,0.5,incorrect,attila,1,1.0,correct,herodotus,0,0.25,incorrect,transylvania,0,0.35,incorrect,attila,1,1.0,correct,attila,1,1.0,correct,attila,1,1.0,correct,attila,1,1.0,correct,transylvania,0,0.35,incorrect,romans,0,0.31,incorrect,attila,1,1.0,correct,arpad,0,0.5,incorrect,herodotus,0,0.25,incorrect,attila,1,1.0,correct,attila,1,1.0,correct,transylvania,0,0.35,incorrect,attila,1,1.0,correct,attila,1,1.0,correct,romans,0,0.31,incorrect,drakula,0,0.5,incorrect,attila,1,1.0,correct,magyar,0,0.92,correct,attila,1,1.0,correct,attila,1,1.0,correct,dracula,0,0.5,incorrect,romans,0,0.31,incorrect,attila,1,1.0,correct,attila,1,1.0,correct,dracula,0,0.5,incorrect
"['kont dracula', 'kont', 'conde', 'dracula', 'drácula', 'conde drácula']",count of monte cristo,0,0.35,incorrect,count,0,0.67,incorrect,count thun,0,0.45,incorrect,count,0,0.67,incorrect,ke ne ke mmotsa gore a o ne a itse balepodi,0,0.25,incorrect,botswana,0,0.4,incorrect,jesus christ,0,0.24,incorrect,jesus christ,0,0.24,incorrect,count,0,0.67,incorrect,albert einstein,0,0.21,incorrect,baden,0,0.4,incorrect,albert einstein,0,0.21,incorrect,count,0,0.67,incorrect,count,0,0.67,incorrect,botswana,0,0.4,incorrect,jesus christ,0,0.24,incorrect,albert einstein,0,0.21,incorrect,albert einstein,0,0.21,incorrect,dracula,1,1.0,correct,dracula,1,1.0,correct,conte de monte cristo,0,0.41,incorrect,adam,0,0.36,incorrect,ngai ba tuoc,0,0.33,incorrect,duc,0,0.4,incorrect,conde,1,1.0,correct,el,0,0.29,incorrect,dracula,1,1.0,correct,adam,0,0.36,incorrect,duc,0,0.4,incorrect,el,0,0.29,incorrect
"['kont dracula', 'kont', 'conde', 'dracula', 'drácula', 'conde drácula']",count of monte cristo,0,0.35,incorrect,count pahlen,0,0.5,incorrect,count thun,0,0.45,incorrect,count,0,0.67,incorrect,ke ne ke mmotsa gore a o ne a itse balepodi,0,0.25,incorrect,god,0,0.5,incorrect,jesus christ,0,0.24,incorrect,jesus,0,0.22,incorrect,count,0,0.67,incorrect,hitler,0,0.22,incorrect,baden,0,0.4,incorrect,hitler,0,0.22,incorrect,count pahlen,0,0.5,incorrect,count,0,0.67,incorrect,god,0,0.5,incorrect,jesus,0,0.22,incorrect,hitler,0,0.22,incorrect,hitler,0,0.22,incorrect,dracula,1,1.0,correct,count,0,0.67,incorrect,cont,0,0.75,correct,mayis,0,0.17,incorrect,ngai ba tuoc,0,0.33,incorrect,duc,0,0.4,incorrect,conde,1,1.0,correct,goethe,0,0.4,incorrect,count,0,0.67,incorrect,mayis,0,0.17,incorrect,duc,0,0.4,incorrect,goethe,0,0.4,incorrect
"['mr', 'mr hawkins', 'hawkins']",god,0,0.0,incorrect,god,0,0.0,incorrect,oliver twist,0,0.45,incorrect,oduduwa,0,0.14,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,adam,0,0.33,incorrect,jesus,0,0.17,incorrect,william shakespeare,0,0.41,incorrect,shakespeare,0,0.44,incorrect,madagascar,0,0.33,incorrect,andrianjaka,0,0.33,incorrect,god,0,0.0,incorrect,oduduwa,0,0.14,incorrect,god,0,0.0,incorrect,jesus,0,0.17,incorrect,shakespeare,0,0.44,incorrect,andrianjaka,0,0.33,incorrect,shakespeare,0,0.44,incorrect,he,0,0.22,incorrect,ataturk,0,0.29,incorrect,kont,0,0.36,incorrect,ong giao,0,0.22,incorrect,doc,0,0.0,incorrect,el rey,0,0.25,incorrect,shakespeare,0,0.44,incorrect,he,0,0.22,incorrect,kont,0,0.36,incorrect,doc,0,0.0,incorrect,shakespeare,0,0.44,incorrect
"['kont dracula', 'drácula', 'dracula', 'kont']",albert luthuli,0,0.31,incorrect,senekal,0,0.32,incorrect,count dracula,0,0.88,correct,count cagliostro,0,0.43,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,charles darwin,0,0.29,incorrect,paul gauguin,0,0.42,incorrect,kaauntt ddraikulaa,0,0.67,incorrect,bisttrittj,0,0.18,incorrect,montfort,0,0.5,incorrect,count moa,0,0.48,incorrect,senekal,0,0.32,incorrect,count cagliostro,0,0.43,incorrect,jesus,0,0.17,incorrect,paul gauguin,0,0.42,incorrect,bisttrittj,0,0.18,incorrect,count moa,0,0.48,incorrect,dracula,1,1.0,correct,dracula,1,1.0,correct,dracula,1,1.0,correct,boynuma,0,0.42,incorrect,dracula,1,1.0,correct,jesus,0,0.17,incorrect,dracula,1,1.0,correct,bistritz,0,0.2,incorrect,dracula,1,1.0,correct,boynuma,0,0.42,incorrect,jesus,0,0.17,incorrect,bistritz,0,0.2,incorrect
['lucy'],jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,abraham lincoln,0,0.21,incorrect,jesus,0,0.22,incorrect,home it's gonna be a,0,0.0,incorrect,home,0,0.0,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,ramayana,0,0.17,incorrect,shakespeare,0,0.0,incorrect,adam,0,0.0,incorrect,adam,0,0.0,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,home,0,0.0,incorrect,jesus,0,0.22,incorrect,shakespeare,0,0.0,incorrect,adam,0,0.0,incorrect,she,0,0.0,incorrect,abbey,0,0.22,incorrect,manastir,0,0.0,incorrect,manastir,0,0.0,incorrect,nguyen tuong tam,0,0.2,incorrect,nguyen tat thanh,0,0.2,incorrect,charlotte bronte,0,0.1,incorrect,maria,0,0.0,incorrect,abbey,0,0.22,incorrect,manastir,0,0.0,incorrect,nguyen tat thanh,0,0.2,incorrect,maria,0,0.0,incorrect
['lucy'],jesus,0,0.22,incorrect,god,0,0.0,incorrect,oliver twist,0,0.12,incorrect,oduduwa,0,0.18,incorrect,jalo,0,0.25,incorrect,god,0,0.0,incorrect,john,0,0.0,incorrect,jesus,0,0.22,incorrect,mudaa,0,0.22,incorrect,shakespeare,0,0.0,incorrect,adam,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,oduduwa,0,0.18,incorrect,god,0,0.0,incorrect,jesus,0,0.22,incorrect,shakespeare,0,0.0,incorrect,god,0,0.0,incorrect,she,0,0.0,incorrect,he,0,0.0,incorrect,ayag,0,0.25,incorrect,ayag,0,0.25,incorrect,co,0,0.33,incorrect,nguyen dinh chieu,0,0.19,incorrect,don quijote,0,0.13,incorrect,ortiz,0,0.0,incorrect,he,0,0.0,incorrect,ayag,0,0.25,incorrect,nguyen dinh chieu,0,0.19,incorrect,ortiz,0,0.0,incorrect
['renfield'],israel,0,0.43,incorrect,jesus,0,0.15,incorrect,olutoju,0,0.13,incorrect,olutoju,0,0.13,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect,jesus,0,0.15,incorrect,jesus,0,0.15,incorrect,lord rama,0,0.24,incorrect,dr. vishwas,0,0.21,incorrect,god,0,0.18,incorrect,madagascar,0,0.11,incorrect,jesus,0,0.15,incorrect,olutoju,0,0.13,incorrect,god,0,0.18,incorrect,jesus,0,0.15,incorrect,dr. vishwas,0,0.21,incorrect,madagascar,0,0.11,incorrect,mr. popof,0,0.24,incorrect,dr. williams,0,0.3,incorrect,hastabakici,0,0.11,incorrect,adem,0,0.17,incorrect,chang,0,0.15,incorrect,dong,0,0.17,incorrect,papa,0,0.0,incorrect,san lucas,0,0.24,incorrect,dr. williams,0,0.3,incorrect,adem,0,0.17,incorrect,dong,0,0.17,incorrect,san lucas,0,0.24,incorrect
['olgaren'],abraham lincoln,0,0.27,incorrect,phupu,0,0.0,incorrect,olodumare,0,0.62,incorrect,keje,0,0.18,incorrect,god,0,0.2,incorrect,botswana,0,0.4,incorrect,jesus,0,0.17,incorrect,te uati,0,0.14,incorrect,noah,0,0.36,incorrect,lord jim,0,0.27,incorrect,andriamahilaniina,0,0.25,incorrect,madagascar,0,0.35,incorrect,phupu,0,0.0,incorrect,keje,0,0.18,incorrect,botswana,0,0.4,incorrect,te uati,0,0.14,incorrect,lord jim,0,0.27,incorrect,madagascar,0,0.35,incorrect,mr. poole,0,0.38,incorrect,jesus,0,0.17,incorrect,kaptan,0,0.31,incorrect,noah,0,0.36,incorrect,thuy thu,0,0.0,incorrect,nguyen,0,0.46,incorrect,el capitan,0,0.35,incorrect,noe,0,0.4,incorrect,jesus,0,0.17,incorrect,noah,0,0.36,incorrect,nguyen,0,0.46,incorrect,noe,0,0.4,incorrect
"['jonathan', 'jona']",jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,olodumare,0,0.31,incorrect,olodumare,0,0.31,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,jesus,0,0.22,incorrect,teihea,0,0.43,incorrect,robert louis stevenson,0,0.2,incorrect,samudra,0,0.27,incorrect,adam,0,0.33,incorrect,abraham lincoln,0,0.35,incorrect,jesus,0,0.22,incorrect,olodumare,0,0.31,incorrect,god,0,0.29,incorrect,teihea,0,0.43,incorrect,samudra,0,0.27,incorrect,abraham lincoln,0,0.35,incorrect,he,0,0.2,incorrect,god,0,0.29,incorrect,deniz,0,0.22,incorrect,keske,0,0.0,incorrect,anh ay,0,0.43,incorrect,tran,0,0.5,incorrect,el,0,0.0,incorrect,colon,0,0.44,incorrect,god,0,0.29,incorrect,keske,0,0.0,incorrect,tran,0,0.5,incorrect,colon,0,0.44,incorrect
