Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['mr', 'mr bingley', 'bingley']",jesus,0,0.17,incorrect,nitori,0,0.25,incorrect,moses,0,0.29,incorrect,god,0,0.2,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,beauty,0,0.46,incorrect,princess,0,0.44,incorrect,david,0,0.17,incorrect,david,0,0.17,incorrect,god,0,0.2,incorrect,nitori,0,0.25,incorrect,god,0,0.2,incorrect,jesus,0,0.17,incorrect,princess,0,0.44,incorrect,david,0,0.17,incorrect,mr.,0,0.8,correct,mr.,0,0.8,correct,sen,0,0.2,incorrect,sevgi,0,0.17,incorrect,dua,0,0.0,incorrect,dua,0,0.0,incorrect,el rey,0,0.46,incorrect,maria,0,0.57,incorrect,mr.,0,0.8,correct,sevgi,0,0.17,incorrect,dua,0,0.0,incorrect,maria,0,0.57,incorrect
"['señor bennet', 'señor', 'mr bennet', 'bennet', 'mr']",madame bovary,0,0.33,incorrect,okan,0,0.25,incorrect,job,0,0.27,incorrect,elizabeth,0,0.4,incorrect,ma'iri,0,0.5,incorrect,te faaipoiporaa,0,0.3,incorrect,emma,0,0.33,incorrect,elizabeth,0,0.4,incorrect,caprice,0,0.25,incorrect,caprice,0,0.25,incorrect,kelello,0,0.33,incorrect,okan,0,0.25,incorrect,elizabeth,0,0.4,incorrect,te faaipoiporaa,0,0.3,incorrect,elizabeth,0,0.4,incorrect,caprice,0,0.25,incorrect,mr.,0,0.8,correct,elinor,0,0.73,correct,ali,0,0.0,incorrect,adam,0,0.33,incorrect,do thuy,0,0.32,incorrect,dau,0,0.0,incorrect,emma,0,0.33,incorrect,wickham,0,0.22,incorrect,elinor,0,0.73,correct,adam,0,0.33,incorrect,dau,0,0.0,incorrect,wickham,0,0.22,incorrect
"['señora', 'long', 'señora long', 'mrs long', 'mrs']",jesus,0,0.25,incorrect,orere,0,0.36,incorrect,ruri,0,0.29,incorrect,jesus,0,0.25,incorrect,david,0,0.18,incorrect,papu,0,0.2,incorrect,smith,0,0.25,incorrect,lord,0,0.5,incorrect,stevenson,0,0.53,incorrect,samuel,0,0.35,incorrect,david,0,0.18,incorrect,orere,0,0.36,incorrect,jesus,0,0.25,incorrect,papu,0,0.2,incorrect,lord,0,0.5,incorrect,samuel,0,0.35,incorrect,mr.,0,0.67,incorrect,elizabeth,0,0.27,incorrect,sen,0,0.67,incorrect,titiz,0,0.0,incorrect,dan ba,0,0.33,incorrect,quyen,0,0.36,incorrect,wickham,0,0.2,incorrect,celebro,0,0.36,incorrect,elizabeth,0,0.27,incorrect,titiz,0,0.0,incorrect,quyen,0,0.36,incorrect,celebro,0,0.36,incorrect
"['señora', 'mrs bennet', 'bennet', 'señora bennet', 'mrs']",sam,0,0.44,incorrect,yoruba,0,0.5,incorrect,jesus,0,0.25,incorrect,leletsepa,0,0.4,incorrect,adam,0,0.29,incorrect,te,0,0.25,incorrect,shakespeare,0,0.35,incorrect,sam,0,0.44,incorrect,samuel,0,0.33,incorrect,samuel,0,0.33,incorrect,job,0,0.25,incorrect,yoruba,0,0.5,incorrect,leletsepa,0,0.4,incorrect,te,0,0.25,incorrect,sam,0,0.44,incorrect,samuel,0,0.33,incorrect,elizabeth,0,0.45,incorrect,mr.,0,0.67,incorrect,bay,0,0.22,incorrect,elizabeth,0,0.45,incorrect,dua,0,0.22,incorrect,da,0,0.25,incorrect,marie,0,0.5,incorrect,el,0,0.25,incorrect,mr.,0,0.67,incorrect,elizabeth,0,0.45,incorrect,da,0,0.25,incorrect,el,0,0.25,incorrect
"['mr', 'bennet', 'mr bennet']",olorun,0,0.27,incorrect,oyin,0,0.2,incorrect,kgabagare,0,0.27,incorrect,kgabagare,0,0.27,incorrect,david,0,0.0,incorrect,tere,0,0.4,incorrect,ram,0,0.4,incorrect,elizabeth,0,0.4,incorrect,endrey,0,0.5,incorrect,david,0,0.0,incorrect,empa,0,0.33,incorrect,oyin,0,0.2,incorrect,kgabagare,0,0.27,incorrect,tere,0,0.4,incorrect,elizabeth,0,0.4,incorrect,david,0,0.0,incorrect,mr.,0,0.8,correct,emily,0,0.29,incorrect,john,0,0.2,incorrect,ali,0,0.0,incorrect,dan ba,0,0.27,incorrect,that,0,0.2,incorrect,augusto,0,0.15,incorrect,estaba,0,0.33,incorrect,emily,0,0.29,incorrect,ali,0,0.0,incorrect,that,0,0.2,incorrect,estaba,0,0.33,incorrect
['lizzy'],olorunfunmi,0,0.25,incorrect,nitori,0,0.18,incorrect,monna,0,0.0,incorrect,david,0,0.2,incorrect,jesus,0,0.0,incorrect,te e,0,0.0,incorrect,dracula,0,0.17,incorrect,hamlet,0,0.18,incorrect,david,0,0.2,incorrect,enga,0,0.0,incorrect,etsoe,0,0.0,incorrect,nitori,0,0.18,incorrect,david,0,0.2,incorrect,te e,0,0.0,incorrect,hamlet,0,0.18,incorrect,enga,0,0.0,incorrect,mr.,0,0.0,incorrect,mr. collins,0,0.25,incorrect,adam,0,0.0,incorrect,adam,0,0.0,incorrect,dang,0,0.0,incorrect,duc,0,0.0,incorrect,walter,0,0.18,incorrect,don quijote,0,0.12,incorrect,mr. collins,0,0.25,incorrect,adam,0,0.0,incorrect,duc,0,0.0,incorrect,don quijote,0,0.12,incorrect
"['lucas–', 'miss lucas', 'miss', 'lucas']",abraham,0,0.18,incorrect,eniyan,0,0.25,incorrect,boikgogomoso,0,0.25,incorrect,boikgogomoso,0,0.25,incorrect,god,0,0.0,incorrect,mai oteheraa,0,0.36,incorrect,epictetus,0,0.32,incorrect,family,0,0.4,incorrect,aladdin,0,0.33,incorrect,david,0,0.22,incorrect,joseph,0,0.2,incorrect,eniyan,0,0.25,incorrect,boikgogomoso,0,0.25,incorrect,mai oteheraa,0,0.36,incorrect,family,0,0.4,incorrect,david,0,0.22,incorrect,elizabeth,0,0.29,incorrect,mr. darcy,0,0.32,incorrect,dorian,0,0.25,incorrect,adamin,0,0.4,incorrect,nguoi dan ong,0,0.26,incorrect,quy,0,0.25,incorrect,walter,0,0.18,incorrect,senorita,0,0.22,incorrect,mr. darcy,0,0.32,incorrect,adamin,0,0.4,incorrect,quy,0,0.25,incorrect,senorita,0,0.22,incorrect
['mary'],olorunfunmi,0,0.13,incorrect,asan,0,0.25,incorrect,moses,0,0.22,incorrect,job,0,0.0,incorrect,te'ote'o,0,0.0,incorrect,te ra,0,0.22,incorrect,pride,0,0.22,incorrect,pride,0,0.22,incorrect,avonavona,0,0.15,incorrect,david,0,0.22,incorrect,david,0,0.22,incorrect,asan,0,0.25,incorrect,job,0,0.0,incorrect,te ra,0,0.22,incorrect,pride,0,0.22,incorrect,david,0,0.22,incorrect,elizabeth,0,0.15,incorrect,pride,0,0.22,incorrect,adam,0,0.25,incorrect,adam,0,0.25,incorrect,emily,0,0.44,incorrect,phu,0,0.0,incorrect,jane,0,0.25,incorrect,orgullo,0,0.18,incorrect,pride,0,0.22,incorrect,adam,0,0.25,incorrect,phu,0,0.0,incorrect,orgullo,0,0.18,incorrect
"['miss', 'eliza', 'miss eliza', 'eliz']",yoruba,0,0.18,incorrect,samson,0,0.4,incorrect,jesus,0,0.44,incorrect,david,0,0.22,incorrect,jesus,0,0.44,incorrect,maori,0,0.44,incorrect,shakespeare,0,0.38,incorrect,shakespeare,0,0.38,incorrect,david,0,0.22,incorrect,david,0,0.22,incorrect,job,0,0.0,incorrect,samson,0,0.4,incorrect,david,0,0.22,incorrect,maori,0,0.44,incorrect,shakespeare,0,0.38,incorrect,david,0,0.22,incorrect,walter,0,0.2,incorrect,walter,0,0.2,incorrect,frederic,0,0.33,incorrect,hamlet,0,0.25,incorrect,dan ong,0,0.17,incorrect,minh,0,0.5,incorrect,juliet,0,0.4,incorrect,madame,0,0.25,incorrect,walter,0,0.2,incorrect,hamlet,0,0.25,incorrect,minh,0,0.5,incorrect,madame,0,0.25,incorrect
"['bennet––', 'mrs', 'bennet', 'mrs bennet']",samuel,0,0.25,incorrect,ololufe,0,0.15,incorrect,david,0,0.0,incorrect,david,0,0.0,incorrect,jesus,0,0.25,incorrect,mai,0,0.33,incorrect,smith,0,0.27,incorrect,sam,0,0.33,incorrect,samuel,0,0.25,incorrect,paul,0,0.0,incorrect,david,0,0.0,incorrect,ololufe,0,0.15,incorrect,david,0,0.0,incorrect,mai,0,0.33,incorrect,sam,0,0.33,incorrect,paul,0,0.0,incorrect,mr.,0,0.67,incorrect,dimmesdale,0,0.31,incorrect,ibrahim,0,0.2,incorrect,anna,0,0.4,incorrect,hamlet,0,0.38,incorrect,ngu,0,0.22,incorrect,madame,0,0.25,incorrect,esteban,0,0.35,incorrect,dimmesdale,0,0.31,incorrect,anna,0,0.4,incorrect,ngu,0,0.22,incorrect,esteban,0,0.35,incorrect
