Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['tía lydia', 'lydia', 'lydia teyze', 'aunt', 'tía', 'teyze', 'aunt lydia']",israel,0,0.44,incorrect,jesus,0,0.22,incorrect,david,0,0.4,incorrect,ke,0,0.29,incorrect,jesus,0,0.22,incorrect,teia,0,0.86,correct,love,0,0.27,incorrect,rama,0,0.31,incorrect,pluto,0,0.44,incorrect,velona,0,0.36,incorrect,david,0,0.4,incorrect,jesus,0,0.22,incorrect,ke,0,0.29,incorrect,teia,0,0.86,correct,rama,0,0.31,incorrect,velona,0,0.36,incorrect,virginia woolf,0,0.35,incorrect,prison,0,0.22,incorrect,voltaire,0,0.36,incorrect,canliyim,0,0.56,incorrect,di,0,0.57,incorrect,dong,0,0.25,incorrect,ernst,0,0.44,incorrect,estoy,0,0.4,incorrect,prison,0,0.22,incorrect,canliyim,0,0.56,incorrect,dong,0,0.25,incorrect,estoy,0,0.4,incorrect
['cora'],ogun,0,0.25,incorrect,lonakona,0,0.33,incorrect,god,0,0.29,incorrect,botswana,0,0.33,incorrect,jesus,0,0.0,incorrect,noa,0,0.57,incorrect,god,0,0.29,incorrect,heart,0,0.22,incorrect,jesus,0,0.0,incorrect,david,0,0.22,incorrect,ha,0,0.33,incorrect,lonakona,0,0.33,incorrect,botswana,0,0.33,incorrect,noa,0,0.57,incorrect,heart,0,0.22,incorrect,david,0,0.22,incorrect,god,0,0.29,incorrect,scarlett,0,0.33,incorrect,tom,0,0.29,incorrect,richard,0,0.36,incorrect,dan ba,0,0.2,incorrect,nguyen du,0,0.0,incorrect,jo,0,0.33,incorrect,de,0,0.0,incorrect,scarlett,0,0.33,incorrect,richard,0,0.36,incorrect,nguyen du,0,0.0,incorrect,de,0,0.0,incorrect
['rita'],jesus,0,0.0,incorrect,ebi,0,0.29,incorrect,david,0,0.22,incorrect,molapo,0,0.2,incorrect,moses,0,0.0,incorrect,te nei,0,0.2,incorrect,pygmalion,0,0.15,incorrect,hand,0,0.25,incorrect,david,0,0.22,incorrect,mangetaheta,0,0.27,incorrect,ke,0,0.0,incorrect,ebi,0,0.29,incorrect,molapo,0,0.2,incorrect,te nei,0,0.2,incorrect,hand,0,0.25,incorrect,mangetaheta,0,0.27,incorrect,bread,0,0.44,incorrect,leather,0,0.18,incorrect,bread,0,0.44,incorrect,elif,0,0.25,incorrect,banh,0,0.25,incorrect,dien,0,0.25,incorrect,carne,0,0.22,incorrect,martha,0,0.6,incorrect,leather,0,0.18,incorrect,elif,0,0.25,incorrect,dien,0,0.25,incorrect,martha,0,0.6,incorrect
"['serena joy', 'joy', 'serena']",maria,0,0.36,incorrect,aku,0,0.22,incorrect,phyllis,0,0.2,incorrect,god,0,0.33,incorrect,jesus,0,0.25,incorrect,hour,0,0.29,incorrect,rebecca,0,0.46,incorrect,jesus,0,0.25,incorrect,maraina,0,0.46,incorrect,alahady,0,0.24,incorrect,david,0,0.18,incorrect,aku,0,0.22,incorrect,god,0,0.33,incorrect,hour,0,0.29,incorrect,jesus,0,0.25,incorrect,alahady,0,0.24,incorrect,reba rambo gore,0,0.4,incorrect,hour,0,0.29,incorrect,adriana caselotti,0,0.37,incorrect,mary,0,0.29,incorrect,phan thi dieu thuc,0,0.14,incorrect,phuc,0,0.0,incorrect,la madre teresa,0,0.38,incorrect,maria,0,0.36,incorrect,hour,0,0.29,incorrect,mary,0,0.29,incorrect,phuc,0,0.0,incorrect,maria,0,0.36,incorrect
['luke'],oyin,0,0.0,incorrect,aku,0,0.29,incorrect,sontaga,0,0.0,incorrect,sebetwane,0,0.15,incorrect,sam,0,0.0,incorrect,noa,0,0.0,incorrect,john,0,0.0,incorrect,independence,0,0.12,incorrect,mohammed,0,0.17,incorrect,alahady,0,0.18,incorrect,re,0,0.33,incorrect,aku,0,0.29,incorrect,sebetwane,0,0.15,incorrect,noa,0,0.0,incorrect,independence,0,0.12,incorrect,alahady,0,0.18,incorrect,emily,0,0.22,incorrect,playground,0,0.29,incorrect,john,0,0.0,incorrect,aladdin,0,0.18,incorrect,nguyen,0,0.4,incorrect,chu,0,0.29,incorrect,emily,0,0.22,incorrect,disney,0,0.2,incorrect,playground,0,0.29,incorrect,aladdin,0,0.18,incorrect,chu,0,0.29,incorrect,disney,0,0.2,incorrect
"['tía lydia', 'lydia', 'lydia teyze', 'aunt', 'tía', 'teyze', 'aunt lydia']",jesus,0,0.22,incorrect,nigeria,0,0.4,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,david,0,0.4,incorrect,ti'amaraa,0,0.5,incorrect,france,0,0.4,incorrect,liberty,0,0.44,incorrect,david,0,0.4,incorrect,david,0,0.4,incorrect,david,0,0.4,incorrect,nigeria,0,0.4,incorrect,jesus,0,0.22,incorrect,ti'amaraa,0,0.5,incorrect,liberty,0,0.44,incorrect,david,0,0.4,incorrect,mr. atkinson,0,0.27,incorrect,liberty,0,0.44,incorrect,anarsi,0,0.4,incorrect,anarsi,0,0.4,incorrect,liberty,0,0.44,incorrect,giai,0,0.57,incorrect,proudhon,0,0.33,incorrect,anarquia,0,0.44,incorrect,liberty,0,0.44,incorrect,anarsi,0,0.4,incorrect,giai,0,0.57,incorrect,anarquia,0,0.44,incorrect
['janine'],oyin,0,0.4,incorrect,mo,0,0.0,incorrect,joseph,0,0.33,incorrect,david,0,0.36,incorrect,joseph,0,0.33,incorrect,pererau,0,0.15,incorrect,emily,0,0.18,incorrect,rose,0,0.2,incorrect,david,0,0.36,incorrect,smirk,0,0.18,incorrect,olivia,0,0.17,incorrect,mo,0,0.0,incorrect,david,0,0.36,incorrect,pererau,0,0.15,incorrect,rose,0,0.2,incorrect,smirk,0,0.18,incorrect,lilith,0,0.17,incorrect,clara,0,0.18,incorrect,lucy,0,0.0,incorrect,elbise,0,0.33,incorrect,do,0,0.0,incorrect,lips,0,0.2,incorrect,scarlett,0,0.29,incorrect,labios,0,0.33,incorrect,clara,0,0.18,incorrect,elbise,0,0.33,incorrect,lips,0,0.2,incorrect,labios,0,0.33,incorrect
['luke'],oduduwa,0,0.18,incorrect,moses,0,0.22,incorrect,mma ramotswe,0,0.12,incorrect,precious,0,0.17,incorrect,samuel,0,0.4,incorrect,ua,0,0.33,incorrect,maan,0,0.0,incorrect,bag,0,0.0,incorrect,david,0,0.0,incorrect,halako,0,0.4,incorrect,ke,0,0.67,incorrect,moses,0,0.22,incorrect,precious,0,0.17,incorrect,ua,0,0.33,incorrect,bag,0,0.0,incorrect,halako,0,0.4,incorrect,he,0,0.33,incorrect,plastic,0,0.18,incorrect,annem,0,0.22,incorrect,plastik,0,0.36,incorrect,anh,0,0.0,incorrect,do,0,0.0,incorrect,mama,0,0.0,incorrect,plastico,0,0.17,incorrect,plastic,0,0.18,incorrect,plastik,0,0.36,incorrect,do,0,0.0,incorrect,plastico,0,0.17,incorrect
"['deglen', 'gleninki', 'ofglen']",jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,jesus,0,0.18,incorrect,ua,0,0.0,incorrect,madonna,0,0.31,incorrect,madame,0,0.33,incorrect,jesus,0,0.18,incorrect,lucy,0,0.2,incorrect,re,0,0.25,incorrect,jesus,0,0.18,incorrect,god,0,0.22,incorrect,ua,0,0.0,incorrect,madame,0,0.33,incorrect,lucy,0,0.2,incorrect,emily,0,0.36,incorrect,hawthorne,0,0.27,incorrect,lucy,0,0.2,incorrect,madonna,0,0.31,incorrect,dan ba kia,0,0.33,incorrect,dan,0,0.44,incorrect,las mujeres,0,0.24,incorrect,madonna,0,0.31,incorrect,hawthorne,0,0.27,incorrect,madonna,0,0.31,incorrect,dan,0,0.44,incorrect,madonna,0,0.31,incorrect
"['tía lydia', 'lydia', 'lydia teyze', 'aunt', 'tía', 'teyze', 'aunt lydia']",yoruba,0,0.36,incorrect,emi,0,0.33,incorrect,basetsana,0,0.33,incorrect,sebele,0,0.36,incorrect,israel,0,0.44,incorrect,david,0,0.4,incorrect,madonna,0,0.38,incorrect,ram,0,0.33,incorrect,david,0,0.4,incorrect,aza eny,0,0.44,incorrect,seo,0,0.25,incorrect,emi,0,0.33,incorrect,sebele,0,0.36,incorrect,david,0,0.4,incorrect,ram,0,0.33,incorrect,aza eny,0,0.44,incorrect,audrey,0,0.4,incorrect,modesty,0,0.33,incorrect,alfred,0,0.4,incorrect,alcak,0,0.43,incorrect,kim,0,0.33,incorrect,dong,0,0.25,incorrect,madame,0,0.4,incorrect,voz,0,0.25,incorrect,modesty,0,0.33,incorrect,alcak,0,0.43,incorrect,dong,0,0.25,incorrect,voz,0,0.25,incorrect
