Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['mum'],robert,0,0.0,incorrect,google,0,0.0,incorrect,google,0,0.0,incorrect
['eden'],ava,0,0.0,incorrect,hawaii,0,0.0,incorrect,hawaii,0,0.0,incorrect
"['gopal das', 'gopal', 'das']",four winds shaman school,0,0.3,incorrect,brimmer,0,0.0,incorrect,brimmer,0,0.0,incorrect
"['gopal das', 'gopal', 'das']",yoga master,0,0.5,incorrect,yoda,0,0.57,incorrect,yoda,0,0.57,incorrect
['thomas'],dr. smith,0,0.27,incorrect,dimmesdale,0,0.25,incorrect,dimmesdale,0,0.25,incorrect
['arabella'],augusta,0,0.27,incorrect,augusta,0,0.27,incorrect,augusta,0,0.27,incorrect
['thomas'],emily,0,0.18,incorrect,instagram,0,0.27,incorrect,instagram,0,0.27,incorrect
['arabella'],tai tai,0,0.27,incorrect,victoria,0,0.25,incorrect,victoria,0,0.25,incorrect
['eden'],jess,0,0.25,incorrect,pierre,0,0.4,incorrect,pierre,0,0.4,incorrect
['eden'],godolphin,0,0.31,incorrect,arabella,0,0.17,incorrect,arabella,0,0.17,incorrect
['arabella'],betty,0,0.31,incorrect,beatrice,0,0.38,incorrect,beatrice,0,0.38,incorrect
['arabella'],lady whistler,0,0.19,incorrect,lady,0,0.33,incorrect,lady,0,0.33,incorrect
['arabella'],ching-he,0,0.12,incorrect,li,0,0.2,incorrect,li,0,0.2,incorrect
['arabella'],bella,0,0.77,correct,marco,0,0.31,incorrect,marco,0,0.31,incorrect
"['thomas tong', 'tong', 'thomas']",dr. watson,0,0.43,incorrect,mr.,0,0.22,incorrect,mr.,0,0.22,incorrect
['eden'],audrey,0,0.4,incorrect,nightingale,0,0.13,incorrect,nightingale,0,0.13,incorrect
['eden'],alice,0,0.22,incorrect,fin,0,0.29,incorrect,fin,0,0.29,incorrect
['eden'],jess,0,0.25,incorrect,elizabeth,0,0.31,incorrect,elizabeth,0,0.31,incorrect
['eden'],charlie,0,0.18,incorrect,nike,0,0.25,incorrect,nike,0,0.25,incorrect
['rufus'],eden,0,0.0,incorrect,wolseley,0,0.15,incorrect,wolseley,0,0.15,incorrect
['rufus'],mike,0,0.0,incorrect,puako,0,0.2,incorrect,puako,0,0.2,incorrect
['rufus'],max,0,0.0,incorrect,water tank,0,0.13,incorrect,water tank,0,0.13,incorrect
['rufus'],you,0,0.25,incorrect,prince,0,0.18,incorrect,prince,0,0.18,incorrect
['arabella'],shepard,0,0.27,incorrect,rufus,0,0.15,incorrect,rufus,0,0.15,incorrect
