Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['wotton', 'henry', 'lord henry wotton', 'henry wotton', 'lord']",japan,0,0.2,incorrect,japan,0,0.2,incorrect,victor,0,0.4,incorrect,london,0,0.6,incorrect,disney,0,0.36,incorrect,harriet,0,0.33,incorrect,peresia,0,0.33,incorrect,peresia,0,0.33,incorrect,laburnum,0,0.33,incorrect,shakespeare,0,0.38,incorrect,london,0,0.6,incorrect,toy,0,0.44,incorrect,japan,0,0.2,incorrect,london,0,0.6,incorrect,harriet,0,0.33,incorrect,peresia,0,0.33,incorrect,shakespeare,0,0.38,incorrect,toy,0,0.44,incorrect,winston,0,0.62,incorrect,moon,0,0.6,incorrect,dorian,0,0.4,incorrect,henry,1,1.0,correct,da nghi,0,0.25,incorrect,london,0,0.6,incorrect,don,0,0.44,incorrect,madame bovary,0,0.33,incorrect,moon,0,0.6,incorrect,henry,1,1.0,correct,london,0,0.6,incorrect,madame bovary,0,0.33,incorrect
"['hallwar', 'hallward', 'basil hallward', 'basil', 'basil hallwar']",newton,0,0.15,incorrect,bohareng,0,0.4,incorrect,joseph,0,0.21,incorrect,jesus,0,0.2,incorrect,david,0,0.4,incorrect,mo,0,0.0,incorrect,maori,0,0.4,incorrect,maori,0,0.4,incorrect,van gogh,0,0.29,incorrect,michelangelo,0,0.32,incorrect,david,0,0.4,incorrect,tao,0,0.25,incorrect,bohareng,0,0.4,incorrect,jesus,0,0.2,incorrect,mo,0,0.0,incorrect,maori,0,0.4,incorrect,michelangelo,0,0.32,incorrect,tao,0,0.25,incorrect,van gogh,0,0.29,incorrect,van,0,0.25,incorrect,van gogh,0,0.29,incorrect,leonardo,0,0.5,incorrect,van gogh,0,0.29,incorrect,duc phanxico,0,0.24,incorrect,van dyck,0,0.27,incorrect,leonardo,0,0.5,incorrect,van,0,0.25,incorrect,leonardo,0,0.5,incorrect,duc phanxico,0,0.24,incorrect,leonardo,0,0.5,incorrect
"['lord henry', 'henry', 'lord']",elizabeth,0,0.21,incorrect,laurel,0,0.4,incorrect,pinocchio,0,0.21,incorrect,laurel,0,0.4,incorrect,the,0,0.5,incorrect,laurel,0,0.4,incorrect,david,0,0.22,incorrect,isaac newton,0,0.27,incorrect,charlie,0,0.33,incorrect,paul,0,0.25,incorrect,queen elizabeth,0,0.2,incorrect,tao,0,0.29,incorrect,laurel,0,0.4,incorrect,laurel,0,0.4,incorrect,laurel,0,0.4,incorrect,isaac newton,0,0.27,incorrect,paul,0,0.25,incorrect,tao,0,0.29,incorrect,wilde,0,0.44,incorrect,emily,0,0.4,incorrect,willa,0,0.22,incorrect,flower,0,0.6,incorrect,wycherley,0,0.57,incorrect,anh,0,0.25,incorrect,elizabeth,0,0.21,incorrect,margaritas,0,0.2,incorrect,emily,0,0.4,incorrect,flower,0,0.6,incorrect,anh,0,0.25,incorrect,margaritas,0,0.2,incorrect
"['lord henry', 'henry', 'lord']",goldilocks,0,0.29,incorrect,daisy,0,0.27,incorrect,goldilocks,0,0.29,incorrect,daisy,0,0.27,incorrect,job,0,0.29,incorrect,david,0,0.22,incorrect,adam,0,0.25,incorrect,ua,0,0.0,incorrect,scarlett,0,0.22,incorrect,david,0,0.22,incorrect,lucy,0,0.29,incorrect,nitsiky,0,0.33,incorrect,daisy,0,0.27,incorrect,daisy,0,0.27,incorrect,david,0,0.22,incorrect,ua,0,0.0,incorrect,david,0,0.22,incorrect,nitsiky,0,0.33,incorrect,alfred,0,0.6,incorrect,flora,0,0.67,incorrect,pinocchio,0,0.21,incorrect,inanmaya,0,0.31,incorrect,camilla,0,0.18,incorrect,phan,0,0.44,incorrect,don quijote,0,0.29,incorrect,margarita,0,0.21,incorrect,flora,0,0.67,incorrect,inanmaya,0,0.31,incorrect,phan,0,0.44,incorrect,margarita,0,0.21,incorrect
['agatha'],madame,0,0.33,incorrect,god,0,0.22,incorrect,madame,0,0.33,incorrect,beethoven,0,0.27,incorrect,david,0,0.18,incorrect,bareetsi,0,0.29,incorrect,titus,0,0.18,incorrect,maori,0,0.18,incorrect,elton,0,0.18,incorrect,beethoven,0,0.27,incorrect,nenitoa,0,0.31,incorrect,rehefa,0,0.33,incorrect,god,0,0.22,incorrect,beethoven,0,0.27,incorrect,bareetsi,0,0.29,incorrect,maori,0,0.18,incorrect,beethoven,0,0.27,incorrect,rehefa,0,0.33,incorrect,audrey,0,0.17,incorrect,aunt,0,0.4,incorrect,abbas,0,0.36,incorrect,halam,0,0.36,incorrect,nguyen,0,0.17,incorrect,dong,0,0.2,incorrect,tia,0,0.44,incorrect,beethoven,0,0.27,incorrect,aunt,0,0.4,incorrect,halam,0,0.36,incorrect,dong,0,0.2,incorrect,beethoven,0,0.27,incorrect
"['doria', 'dorian']",david,0,0.4,incorrect,david,0,0.4,incorrect,yoruba,0,0.55,incorrect,samson,0,0.33,incorrect,david,0,0.4,incorrect,david,0,0.4,incorrect,jesus,0,0.0,incorrect,joseph,0,0.18,incorrect,boy,0,0.25,incorrect,ram,0,0.5,incorrect,david,0,0.4,incorrect,madagascar,0,0.27,incorrect,david,0,0.4,incorrect,samson,0,0.33,incorrect,david,0,0.4,incorrect,joseph,0,0.18,incorrect,ram,0,0.5,incorrect,madagascar,0,0.27,incorrect,david,0,0.4,incorrect,michelangelo,0,0.33,incorrect,leonardo,0,0.31,incorrect,michelangelo,0,0.33,incorrect,hoa sy,0,0.36,incorrect,duc giesu,0,0.29,incorrect,tom,0,0.25,incorrect,francisco,0,0.4,incorrect,michelangelo,0,0.33,incorrect,michelangelo,0,0.33,incorrect,duc giesu,0,0.29,incorrect,francisco,0,0.4,incorrect
['basil'],david,0,0.4,incorrect,leha,0,0.22,incorrect,yoruba,0,0.36,incorrect,israel,0,0.36,incorrect,job,0,0.25,incorrect,job,0,0.25,incorrect,maui,0,0.44,incorrect,noa,0,0.25,incorrect,raskolnikov,0,0.38,incorrect,ram,0,0.25,incorrect,david,0,0.4,incorrect,david,0,0.4,incorrect,leha,0,0.22,incorrect,israel,0,0.36,incorrect,job,0,0.25,incorrect,noa,0,0.25,incorrect,ram,0,0.25,incorrect,david,0,0.4,incorrect,stephen,0,0.17,incorrect,heathcliff,0,0.27,incorrect,dorian,0,0.18,incorrect,dorian,0,0.18,incorrect,minh,0,0.22,incorrect,dong,0,0.0,incorrect,carlos,0,0.36,incorrect,azar,0,0.22,incorrect,heathcliff,0,0.27,incorrect,dorian,0,0.18,incorrect,dong,0,0.0,incorrect,azar,0,0.22,incorrect
['harry'],jesus,0,0.0,incorrect,ha,0,0.57,incorrect,jesus,0,0.0,incorrect,mo,0,0.0,incorrect,you,0,0.25,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,van gogh,0,0.15,incorrect,monet,0,0.0,incorrect,david,0,0.2,incorrect,nangina mino,0,0.12,incorrect,ha,0,0.57,incorrect,mo,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,monet,0,0.0,incorrect,nangina mino,0,0.12,incorrect,john,0,0.22,incorrect,mr.,0,0.25,incorrect,sen,0,0.0,incorrect,resim,0,0.2,incorrect,arthur,0,0.55,incorrect,dan ong,0,0.17,incorrect,arthur,0,0.55,incorrect,labios,0,0.18,incorrect,mr.,0,0.25,incorrect,resim,0,0.2,incorrect,dan ong,0,0.17,incorrect,labios,0,0.18,incorrect
"['henry—', 'lord henry—', 'lord henry', 'henry', 'lord']",job,0,0.29,incorrect,uhlollang,0,0.32,incorrect,job,0,0.29,incorrect,olorun,0,0.6,incorrect,baarin,0,0.25,incorrect,mma,0,0.0,incorrect,god,0,0.57,incorrect,ua,0,0.0,incorrect,william james,0,0.26,incorrect,shakespeare,0,0.38,incorrect,jesus,0,0.2,incorrect,zavaboary,0,0.32,incorrect,uhlollang,0,0.32,incorrect,olorun,0,0.6,incorrect,mma,0,0.0,incorrect,ua,0,0.0,incorrect,shakespeare,0,0.38,incorrect,zavaboary,0,0.32,incorrect,alan,0,0.29,incorrect,ralph waldo emerson,0,0.34,incorrect,descartes,0,0.32,incorrect,adam,0,0.25,incorrect,arthur,0,0.38,incorrect,duc,0,0.29,incorrect,don juan,0,0.33,incorrect,frankenstein,0,0.27,incorrect,ralph waldo emerson,0,0.34,incorrect,adam,0,0.25,incorrect,duc,0,0.29,incorrect,frankenstein,0,0.27,incorrect
"['dorian gray', 'gray', 'dorian']",andrea,0,0.5,incorrect,me,0,0.0,incorrect,persephone,0,0.25,incorrect,titian,0,0.5,incorrect,go,0,0.33,incorrect,sethunya,0,0.21,incorrect,turia,0,0.55,incorrect,ua,0,0.33,incorrect,madhumakhi,0,0.25,incorrect,titania,0,0.46,incorrect,david,0,0.36,incorrect,david,0,0.36,incorrect,me,0,0.0,incorrect,titian,0,0.5,incorrect,sethunya,0,0.21,incorrect,ua,0,0.33,incorrect,titania,0,0.46,incorrect,david,0,0.36,incorrect,marlow,0,0.24,incorrect,he,0,0.0,incorrect,ari,0,0.44,incorrect,ari,0,0.44,incorrect,con ong,0,0.44,incorrect,doa,0,0.67,incorrect,el,0,0.0,incorrect,la abeja,0,0.32,incorrect,he,0,0.0,incorrect,ari,0,0.44,incorrect,doa,0,0.67,incorrect,la abeja,0,0.32,incorrect
