Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['nancy bobofit', 'nancy', 'bobofit']",scrooge,0,0.3,incorrect,qetellong,0,0.14,incorrect,se,0,0.0,incorrect,nikeyin,0,0.33,incorrect,job,0,0.4,incorrect,job,0,0.4,incorrect,hope,0,0.18,incorrect,samuel,0,0.18,incorrect,stella,0,0.18,incorrect,rapunzel,0,0.31,incorrect,david,0,0.22,incorrect,farany,0,0.55,incorrect,qetellong,0,0.14,incorrect,nikeyin,0,0.33,incorrect,job,0,0.4,incorrect,samuel,0,0.18,incorrect,rapunzel,0,0.31,incorrect,farany,0,0.55,incorrect,jason,0,0.4,incorrect,dimmesdale,0,0.13,incorrect,heracles,0,0.31,incorrect,herakles,0,0.15,incorrect,dang,0,0.44,incorrect,dong,0,0.22,incorrect,laocoonte,0,0.45,incorrect,galatea,0,0.2,incorrect,dimmesdale,0,0.13,incorrect,herakles,0,0.15,incorrect,dong,0,0.22,incorrect,galatea,0,0.2,incorrect
"['bay brunner', 'brunner', 'bay']",david,0,0.25,incorrect,david,0,0.25,incorrect,julius,0,0.15,incorrect,julius,0,0.15,incorrect,jesus,0,0.17,incorrect,mogerika,0,0.27,incorrect,julius,0,0.15,incorrect,julius,0,0.15,incorrect,apollo,0,0.22,incorrect,discord,0,0.14,incorrect,jesus,0,0.17,incorrect,ary,0,0.67,incorrect,david,0,0.25,incorrect,julius,0,0.15,incorrect,mogerika,0,0.27,incorrect,julius,0,0.15,incorrect,discord,0,0.14,incorrect,ary,0,0.67,incorrect,mr.,0,0.2,incorrect,apollo,0,0.22,incorrect,alexander,0,0.4,incorrect,julius,0,0.15,incorrect,apollonius,0,0.19,incorrect,la,0,0.4,incorrect,julio cesar,0,0.33,incorrect,veras,0,0.33,incorrect,apollo,0,0.22,incorrect,julius,0,0.15,incorrect,la,0,0.4,incorrect,veras,0,0.33,incorrect
"['bay brunner', 'murmuré', 'brunner', 'bay']",job,0,0.33,incorrect,job,0,0.33,incorrect,samson,0,0.24,incorrect,samson,0,0.24,incorrect,mma morwadi,0,0.33,incorrect,morwadi,0,0.29,incorrect,elizabeth,0,0.3,incorrect,ua,0,0.4,incorrect,emily,0,0.25,incorrect,elizabeth,0,0.3,incorrect,jesus,0,0.17,incorrect,maria,0,0.33,incorrect,job,0,0.33,incorrect,samson,0,0.24,incorrect,morwadi,0,0.29,incorrect,ua,0,0.4,incorrect,elizabeth,0,0.3,incorrect,maria,0,0.33,incorrect,eleven,0,0.15,incorrect,hester,0,0.31,incorrect,ali,0,0.33,incorrect,emily,0,0.25,incorrect,nguyen,0,0.31,incorrect,duc phanxico,0,0.21,incorrect,el,0,0.22,incorrect,estela,0,0.22,incorrect,hester,0,0.31,incorrect,emily,0,0.25,incorrect,duc phanxico,0,0.21,incorrect,estela,0,0.22,incorrect
"['bay brunner', 'brunner', 'bay']",rembrandt,0,0.38,incorrect,van gogh,0,0.21,incorrect,lucifer,0,0.43,incorrect,abraham,0,0.4,incorrect,david,0,0.25,incorrect,joseph,0,0.15,incorrect,jesus,0,0.17,incorrect,minuti,0,0.15,incorrect,emily,0,0.25,incorrect,raphael,0,0.29,incorrect,jesus,0,0.17,incorrect,madagascar,0,0.19,incorrect,van gogh,0,0.21,incorrect,abraham,0,0.4,incorrect,joseph,0,0.15,incorrect,minuti,0,0.15,incorrect,raphael,0,0.29,incorrect,madagascar,0,0.19,incorrect,smith,0,0.0,incorrect,da vinci,0,0.32,incorrect,van gogh,0,0.21,incorrect,van gogh,0,0.21,incorrect,da vinci,0,0.32,incorrect,thay,0,0.57,incorrect,leonardo,0,0.27,incorrect,moma,0,0.29,incorrect,da vinci,0,0.32,incorrect,van gogh,0,0.21,incorrect,thay,0,0.57,incorrect,moma,0,0.29,incorrect
"['bayan', 'señora dodds', 'señora', 'bayan dodds', 'dodds']",sam,0,0.44,incorrect,sam,0,0.44,incorrect,lucifer,0,0.31,incorrect,lucifer,0,0.31,incorrect,job,0,0.25,incorrect,david,0,0.4,incorrect,france,0,0.36,incorrect,samuel,0,0.33,incorrect,sam,0,0.44,incorrect,gunpowder,0,0.4,incorrect,scott,0,0.36,incorrect,samuel,0,0.33,incorrect,sam,0,0.44,incorrect,lucifer,0,0.31,incorrect,david,0,0.4,incorrect,samuel,0,0.33,incorrect,gunpowder,0,0.4,incorrect,samuel,0,0.33,incorrect,sandy,0,0.4,incorrect,dragon,0,0.36,incorrect,lucifer,0,0.31,incorrect,volcano,0,0.33,incorrect,medusa,0,0.36,incorrect,phan,0,0.44,incorrect,pelevin,0,0.31,incorrect,icaro,0,0.25,incorrect,dragon,0,0.36,incorrect,volcano,0,0.33,incorrect,phan,0,0.44,incorrect,icaro,0,0.25,incorrect
"['señor jackson', 'bay', 'señor', 'jackson', 'bay jackson']",david,0,0.25,incorrect,david,0,0.25,incorrect,jesus,0,0.33,incorrect,friday,0,0.44,incorrect,jesus,0,0.33,incorrect,tsweetswee,0,0.27,incorrect,jesus,0,0.33,incorrect,ua,0,0.4,incorrect,pen,0,0.5,incorrect,lord,0,0.44,incorrect,jesus,0,0.33,incorrect,rakoto,0,0.46,incorrect,david,0,0.25,incorrect,friday,0,0.44,incorrect,tsweetswee,0,0.27,incorrect,ua,0,0.4,incorrect,lord,0,0.44,incorrect,rakoto,0,0.46,incorrect,student,0,0.5,incorrect,pen,0,0.5,incorrect,pen,0,0.5,incorrect,albert,0,0.36,incorrect,day,0,0.67,incorrect,thay,0,0.57,incorrect,leon,0,0.44,incorrect,levanto,0,0.5,incorrect,pen,0,0.5,incorrect,albert,0,0.36,incorrect,thay,0,0.57,incorrect,levanto,0,0.5,incorrect
"['bayan dodds', 'dodds', 'bayan']",psycho,0,0.24,incorrect,psycho,0,0.24,incorrect,jesus,0,0.2,incorrect,samuel,0,0.18,incorrect,god,0,0.5,incorrect,david,0,0.4,incorrect,joseph,0,0.36,incorrect,joseph,0,0.36,incorrect,freud,0,0.2,incorrect,freud,0,0.2,incorrect,sigmund,0,0.22,incorrect,psycho,0,0.24,incorrect,psycho,0,0.24,incorrect,samuel,0,0.18,incorrect,david,0,0.4,incorrect,joseph,0,0.36,incorrect,freud,0,0.2,incorrect,psycho,0,0.24,incorrect,shakespeare,0,0.25,incorrect,freud,0,0.2,incorrect,sam,0,0.25,incorrect,lucifer,0,0.0,incorrect,nguoi yeu,0,0.2,incorrect,than,0,0.44,incorrect,la pasionaria,0,0.33,incorrect,psycho,0,0.24,incorrect,freud,0,0.2,incorrect,lucifer,0,0.0,incorrect,than,0,0.44,incorrect,psycho,0,0.24,incorrect
"['bayan', 'señora dodds', 'señora', 'bayan dodds', 'dodds']",claws,0,0.25,incorrect,sam,0,0.44,incorrect,lucifer,0,0.31,incorrect,sam,0,0.44,incorrect,sam,0,0.44,incorrect,sam,0,0.44,incorrect,elizabeth,0,0.27,incorrect,isaac,0,0.4,incorrect,newton,0,0.33,incorrect,shakespeare,0,0.35,incorrect,david,0,0.4,incorrect,david,0,0.4,incorrect,sam,0,0.44,incorrect,sam,0,0.44,incorrect,sam,0,0.44,incorrect,isaac,0,0.4,incorrect,shakespeare,0,0.35,incorrect,david,0,0.4,incorrect,dragons,0,0.5,incorrect,dracula,0,0.33,incorrect,dracula,0,0.33,incorrect,angel,0,0.4,incorrect,dracula,0,0.33,incorrect,madame,0,0.36,incorrect,dragon,0,0.36,incorrect,dracula,0,0.33,incorrect,dracula,0,0.33,incorrect,angel,0,0.4,incorrect,madame,0,0.36,incorrect,dracula,0,0.33,incorrect
"['nancy bobofit', 'nancy', 'bobofit']",mauna loa,0,0.36,incorrect,sam,0,0.25,incorrect,leon,0,0.22,incorrect,david,0,0.22,incorrect,ds,0,0.0,incorrect,ke,0,0.0,incorrect,ds,0,0.0,incorrect,ua,0,0.29,incorrect,tom,0,0.2,incorrect,david,0,0.22,incorrect,jesus,0,0.0,incorrect,madagascar,0,0.27,incorrect,sam,0,0.25,incorrect,david,0,0.22,incorrect,ke,0,0.0,incorrect,ua,0,0.29,incorrect,david,0,0.22,incorrect,madagascar,0,0.27,incorrect,mother,0,0.31,incorrect,hester prynne,0,0.22,incorrect,d,0,0.0,incorrect,albert,0,0.32,incorrect,do thanh nhan,0,0.33,incorrect,phaedra,0,0.17,incorrect,mi maestro,0,0.24,incorrect,hamlet,0,0.21,incorrect,hester prynne,0,0.22,incorrect,albert,0,0.32,incorrect,phaedra,0,0.17,incorrect,hamlet,0,0.21,incorrect
"['bay brunner', 'brunner', 'bay']",jesus,0,0.17,incorrect,lucifer,0,0.43,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,god,0,0.0,incorrect,latin,0,0.25,incorrect,jesus,0,0.17,incorrect,carpe,0,0.38,incorrect,julius,0,0.15,incorrect,plato,0,0.25,incorrect,rehefa,0,0.31,incorrect,lucifer,0,0.43,incorrect,jesus,0,0.17,incorrect,god,0,0.0,incorrect,jesus,0,0.17,incorrect,julius,0,0.15,incorrect,rehefa,0,0.31,incorrect,mr.,0,0.2,incorrect,virgil,0,0.15,incorrect,caesar,0,0.35,incorrect,latince,0,0.33,incorrect,virgil,0,0.15,incorrect,duc phanxico,0,0.21,incorrect,mi profesor,0,0.36,incorrect,hamlet,0,0.24,incorrect,virgil,0,0.15,incorrect,latince,0,0.33,incorrect,duc phanxico,0,0.21,incorrect,hamlet,0,0.24,incorrect
