Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['snape—', 'snape']",shakespeare,0,0.5,incorrect,sebaka,0,0.36,incorrect,ase,0,0.5,incorrect,abameta,0,0.33,incorrect,taelo,0,0.4,incorrect,labotlhano,0,0.13,incorrect,faatereraa hau,0,0.21,incorrect,faatereraa,0,0.27,incorrect,minister,0,0.31,incorrect,ministry of defence,0,0.25,incorrect,queen,0,0.2,incorrect,order,0,0.2,incorrect,sebaka,0,0.36,incorrect,abameta,0,0.33,incorrect,labotlhano,0,0.13,incorrect,faatereraa,0,0.27,incorrect,ministry of defence,0,0.25,incorrect,order,0,0.2,incorrect,minister,0,0.31,incorrect,napoleon,0,0.62,incorrect,yoldas,0,0.18,incorrect,yoldaslik,0,0.14,incorrect,dong tac,0,0.31,incorrect,thuat,0,0.2,incorrect,ministerio,0,0.27,incorrect,sabado,0,0.36,incorrect,napoleon,0,0.62,incorrect,yoldaslik,0,0.14,incorrect,thuat,0,0.2,incorrect,sabado,0,0.36,incorrect
"['snape—', 'snape']",david,0,0.2,incorrect,david,0,0.2,incorrect,oduduwa,0,0.17,incorrect,abraham,0,0.17,incorrect,ba ne,0,0.4,incorrect,taelo,0,0.4,incorrect,haapa'o,0,0.33,incorrect,haapa'o,0,0.33,incorrect,donald,0,0.36,incorrect,ministry,0,0.15,incorrect,ratsira,0,0.33,incorrect,madagascar,0,0.27,incorrect,david,0,0.2,incorrect,abraham,0,0.17,incorrect,taelo,0,0.4,incorrect,haapa'o,0,0.33,incorrect,ministry,0,0.15,incorrect,madagascar,0,0.27,incorrect,regula,0,0.18,incorrect,ministry,0,0.15,incorrect,robbie,0,0.18,incorrect,ismail,0,0.36,incorrect,ministry,0,0.15,incorrect,minister,0,0.31,incorrect,sam,0,0.5,incorrect,regula,0,0.18,incorrect,ministry,0,0.15,incorrect,ismail,0,0.36,incorrect,minister,0,0.31,incorrect,regula,0,0.18,incorrect
"['lucius', 'malfoy', 'lucius malfoy']",esther,0,0.17,incorrect,letlalo,0,0.46,incorrect,samson,0,0.33,incorrect,samson,0,0.33,incorrect,letlalo,0,0.46,incorrect,letlalo,0,0.46,incorrect,samson,0,0.33,incorrect,ua,0,0.27,incorrect,dracula,0,0.31,incorrect,shadow,0,0.33,incorrect,david,0,0.18,incorrect,rehefa,0,0.17,incorrect,letlalo,0,0.46,incorrect,samson,0,0.33,incorrect,letlalo,0,0.46,incorrect,ua,0,0.27,incorrect,shadow,0,0.33,incorrect,rehefa,0,0.17,incorrect,grinch,0,0.17,incorrect,scrooge,0,0.2,incorrect,dracula,0,0.31,incorrect,dracula,0,0.31,incorrect,scar,0,0.24,incorrect,lua,0,0.44,incorrect,scrooge,0,0.2,incorrect,hamlet,0,0.33,incorrect,scrooge,0,0.2,incorrect,dracula,0,0.31,incorrect,lua,0,0.44,incorrect,hamlet,0,0.33,incorrect
"['lucius', 'luciu']",jesus,0,0.36,incorrect,empa,0,0.0,incorrect,elizabeth,0,0.29,incorrect,sam,0,0.22,incorrect,jesus,0,0.36,incorrect,keleboga,0,0.15,incorrect,jesus,0,0.36,incorrect,ua,0,0.29,incorrect,family,0,0.18,incorrect,independence,0,0.12,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,empa,0,0.0,incorrect,sam,0,0.22,incorrect,keleboga,0,0.15,incorrect,ua,0,0.29,incorrect,independence,0,0.12,incorrect,jesus,0,0.36,incorrect,edward,0,0.0,incorrect,nathaniel,0,0.14,incorrect,ozgurluk,0,0.31,incorrect,sen,0,0.22,incorrect,arthur,0,0.18,incorrect,mi,0,0.29,incorrect,arthur,0,0.18,incorrect,maria,0,0.2,incorrect,nathaniel,0,0.14,incorrect,sen,0,0.22,incorrect,mi,0,0.29,incorrect,maria,0,0.2,incorrect
"['malfoys', 'malfoy']",job,0,0.22,incorrect,noah,0,0.2,incorrect,israel,0,0.33,incorrect,jesus,0,0.17,incorrect,moses,0,0.5,incorrect,david,0,0.18,incorrect,paul,0,0.4,incorrect,noa,0,0.22,incorrect,jesus,0,0.17,incorrect,winter,0,0.0,incorrect,david,0,0.18,incorrect,moa,0,0.44,incorrect,noah,0,0.2,incorrect,jesus,0,0.17,incorrect,david,0,0.18,incorrect,noa,0,0.22,incorrect,winter,0,0.0,incorrect,moa,0,0.44,incorrect,napoleon,0,0.43,incorrect,dimmesdale,0,0.38,incorrect,insanlar,0,0.29,incorrect,insanlar,0,0.29,incorrect,caesar,0,0.31,incorrect,dinh,0,0.0,incorrect,napoleon,0,0.43,incorrect,hamlet,0,0.33,incorrect,dimmesdale,0,0.38,incorrect,insanlar,0,0.29,incorrect,dinh,0,0.0,incorrect,hamlet,0,0.33,incorrect
"['draco malfoy', 'malfoy', 'draco']",david,0,0.4,incorrect,david,0,0.4,incorrect,oyin,0,0.4,incorrect,yoruba,0,0.36,incorrect,hilary,0,0.33,incorrect,clinton,0,0.33,incorrect,joseph,0,0.18,incorrect,ua,0,0.29,incorrect,ram,0,0.5,incorrect,ram,0,0.5,incorrect,david,0,0.4,incorrect,david,0,0.4,incorrect,david,0,0.4,incorrect,yoruba,0,0.36,incorrect,clinton,0,0.33,incorrect,ua,0,0.29,incorrect,ram,0,0.5,incorrect,david,0,0.4,incorrect,arthur,0,0.18,incorrect,emily,0,0.55,incorrect,reza,0,0.44,incorrect,murat,0,0.4,incorrect,cha,0,0.27,incorrect,dong,0,0.44,incorrect,tim,0,0.22,incorrect,la,0,0.29,incorrect,emily,0,0.55,incorrect,murat,0,0.4,incorrect,dong,0,0.44,incorrect,la,0,0.29,incorrect
"['hermione', 'hermione‘ye']",david,0,0.15,incorrect,empa,0,0.33,incorrect,god,0,0.18,incorrect,oduduwa,0,0.13,incorrect,jesus,0,0.15,incorrect,david,0,0.15,incorrect,maui,0,0.33,incorrect,ma,0,0.2,incorrect,albus,0,0.0,incorrect,pinocchio,0,0.35,incorrect,jesus,0,0.15,incorrect,adaladala,0,0.0,incorrect,empa,0,0.33,incorrect,oduduwa,0,0.13,incorrect,david,0,0.15,incorrect,ma,0,0.2,incorrect,pinocchio,0,0.35,incorrect,adaladala,0,0.0,incorrect,howl,0,0.33,incorrect,arthur,0,0.29,incorrect,albus dumbledore,0,0.25,incorrect,aladdin,0,0.27,incorrect,harry,0,0.38,incorrect,duc,0,0.0,incorrect,hermione,1,1.0,correct,waverley,0,0.42,incorrect,arthur,0,0.29,incorrect,aladdin,0,0.27,incorrect,duc,0,0.0,incorrect,waverley,0,0.42,incorrect
['harry'],esther,0,0.36,incorrect,khalefo,0,0.33,incorrect,frankenstein,0,0.12,incorrect,revulsion,0,0.14,incorrect,david,0,0.2,incorrect,david,0,0.2,incorrect,samuel,0,0.18,incorrect,ua,0,0.29,incorrect,mark,0,0.44,incorrect,raskolnikov,0,0.12,incorrect,nokapohiny,0,0.27,incorrect,paris,0,0.4,incorrect,khalefo,0,0.33,incorrect,revulsion,0,0.14,incorrect,david,0,0.2,incorrect,ua,0,0.29,incorrect,raskolnikov,0,0.12,incorrect,paris,0,0.4,incorrect,joe,0,0.0,incorrect,revulsion,0,0.14,incorrect,emily,0,0.2,incorrect,duvara,0,0.36,incorrect,nguoi,0,0.0,incorrect,dong,0,0.0,incorrect,john,0,0.22,incorrect,ham,0,0.5,incorrect,revulsion,0,0.14,incorrect,duvara,0,0.36,incorrect,dong,0,0.0,incorrect,ham,0,0.5,incorrect
['harry'],esther,0,0.36,incorrect,joseph,0,0.18,incorrect,irabini,0,0.17,incorrect,sam,0,0.25,incorrect,david,0,0.2,incorrect,joseph,0,0.18,incorrect,momoni,0,0.0,incorrect,maori,0,0.4,incorrect,john,0,0.22,incorrect,machine,0,0.17,incorrect,lainga,0,0.18,incorrect,lainga,0,0.18,incorrect,joseph,0,0.18,incorrect,sam,0,0.25,incorrect,joseph,0,0.18,incorrect,maori,0,0.4,incorrect,machine,0,0.17,incorrect,lainga,0,0.18,incorrect,john,0,0.22,incorrect,nick,0,0.0,incorrect,emily,0,0.2,incorrect,yalanlar,0,0.31,incorrect,john,0,0.22,incorrect,ong,0,0.0,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect,nick,0,0.0,incorrect,yalanlar,0,0.31,incorrect,ong,0,0.0,incorrect,tom,0,0.0,incorrect
"['dumbledore', 'dumbledore‘un', 'albus', 'albus dumbledore‘un', 'albus dumbledore']",caesar,0,0.36,incorrect,madiba,0,0.36,incorrect,ogun,0,0.35,incorrect,ogun,0,0.35,incorrect,david,0,0.27,incorrect,god,0,0.15,incorrect,harriet,0,0.26,incorrect,ua,0,0.29,incorrect,principal,0,0.29,incorrect,professor,0,0.32,incorrect,alaivo,0,0.36,incorrect,madagascar,0,0.3,incorrect,madiba,0,0.36,incorrect,ogun,0,0.35,incorrect,god,0,0.15,incorrect,ua,0,0.29,incorrect,professor,0,0.32,incorrect,madagascar,0,0.3,incorrect,albus,1,1.0,correct,dimmesdale,0,0.5,incorrect,dracula,0,0.35,incorrect,hamlet,0,0.38,incorrect,hieu truong,0,0.33,incorrect,duc,0,0.31,incorrect,mr. carstairs,0,0.22,incorrect,hamlet,0,0.38,incorrect,dimmesdale,0,0.5,incorrect,hamlet,0,0.38,incorrect,duc,0,0.31,incorrect,hamlet,0,0.38,incorrect
