Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['attila', 'magyard', 'atila']",magyars,0,0.86,correct,magyars,0,0.86,correct,magyars,0,0.86,correct,count wallachs,0,0.32,incorrect,transylvania,0,0.35,incorrect,charles i of hungary,0,0.3,incorrect,wallachs,0,0.46,incorrect,attila,1,1.0,correct,magyar,0,0.92,correct,vijygngaa,0,0.29,incorrect,transylvanians,0,0.32,incorrect,izaho magyars,0,0.6,incorrect,magyars,0,0.86,correct,count wallachs,0,0.32,incorrect,charles i of hungary,0,0.3,incorrect,attila,1,1.0,correct,vijygngaa,0,0.29,incorrect,izaho magyars,0,0.6,incorrect,szekelys,0,0.15,incorrect,magyars,0,0.86,correct,macarlar,0,0.53,incorrect,eflak,0,0.4,incorrect,teutonic,0,0.43,incorrect,toi szekely,0,0.38,incorrect,los hunos,0,0.14,incorrect,leo,0,0.25,incorrect,magyars,0,0.86,correct,eflak,0,0.4,incorrect,toi szekely,0,0.38,incorrect,leo,0,0.25,incorrect
"['kont', 'kont dracula', 'conde drácula', 'dracula', 'drácula', 'conde']",count,0,0.67,incorrect,count,0,0.67,incorrect,count,0,0.67,incorrect,count,0,0.67,incorrect,balepodi,0,0.31,incorrect,balepodi,0,0.31,incorrect,aora'i o te faatereraa hau,0,0.32,incorrect,ua,0,0.44,incorrect,mkaan maalik,0,0.42,incorrect,jrmn,0,0.25,incorrect,count dracula,0,0.88,correct,alemana,0,0.43,incorrect,count,0,0.67,incorrect,count,0,0.67,incorrect,balepodi,0,0.31,incorrect,ua,0,0.44,incorrect,jrmn,0,0.25,incorrect,alemana,0,0.43,incorrect,count,0,0.67,incorrect,count,0,0.67,incorrect,adam,0,0.36,incorrect,adam,0,0.36,incorrect,brunhilde,0,0.43,incorrect,to huu,0,0.33,incorrect,don carlos,0,0.45,incorrect,conde,1,1.0,correct,count,0,0.67,incorrect,adam,0,0.36,incorrect,to huu,0,0.33,incorrect,conde,1,1.0,correct
"['kont', 'kont dracula', 'conde drácula', 'dracula', 'drácula', 'conde']",count,0,0.67,incorrect,bonyane,0,0.5,incorrect,count,0,0.67,incorrect,count,0,0.67,incorrect,balepodi,0,0.31,incorrect,balepodi,0,0.31,incorrect,aora'i o te faatereraa hau,0,0.32,incorrect,te o no maru tahi,0,0.41,incorrect,mkaan maalik,0,0.42,incorrect,aanaa hmr,0,0.29,incorrect,count dracula,0,0.88,correct,rehefa,0,0.31,incorrect,bonyane,0,0.5,incorrect,count,0,0.67,incorrect,balepodi,0,0.31,incorrect,te o no maru tahi,0,0.41,incorrect,aanaa hmr,0,0.29,incorrect,rehefa,0,0.31,incorrect,count,0,0.67,incorrect,count,0,0.67,incorrect,adam,0,0.36,incorrect,adam,0,0.36,incorrect,brunhilde,0,0.43,incorrect,toi,0,0.29,incorrect,don carlos,0,0.45,incorrect,conde,1,1.0,correct,count,0,0.67,incorrect,adam,0,0.36,incorrect,toi,0,0.29,incorrect,conde,1,1.0,correct
"['mr', 'hawkins', 'mr hawkins']",lehloko,0,0.29,incorrect,bonyane,0,0.29,incorrect,oluwande,0,0.27,incorrect,mo,0,0.5,incorrect,maoto,0,0.29,incorrect,bonyana,0,0.29,incorrect,te rangi,0,0.33,incorrect,ua,0,0.22,incorrect,hunkaa,0,0.31,incorrect,dell inc.,0,0.32,incorrect,avy,0,0.2,incorrect,nosokafany,0,0.24,incorrect,bonyane,0,0.29,incorrect,mo,0,0.5,incorrect,bonyana,0,0.29,incorrect,ua,0,0.22,incorrect,dell inc.,0,0.32,incorrect,nosokafany,0,0.24,incorrect,mr. darcy,0,0.42,incorrect,he,0,0.22,incorrect,kont,0,0.36,incorrect,mektup,0,0.25,incorrect,nguyen dinh thi,0,0.24,incorrect,lao thu,0,0.24,incorrect,juan,0,0.36,incorrect,maria,0,0.57,incorrect,he,0,0.22,incorrect,mektup,0,0.25,incorrect,lao thu,0,0.24,incorrect,maria,0,0.57,incorrect
"['dracula', 'kont dracula', 'kont', 'drácula']",mookameli,0,0.29,incorrect,bistritz,0,0.2,incorrect,count,0,0.67,incorrect,bistritz,0,0.2,incorrect,jehofa,0,0.22,incorrect,jaanong,0,0.36,incorrect,bistritz,0,0.2,incorrect,dracula,1,1.0,correct,caarls ddii ricrdds,0,0.26,incorrect,chlaah,0,0.46,incorrect,count dracula,0,0.88,correct,count,0,0.67,incorrect,bistritz,0,0.2,incorrect,bistritz,0,0.2,incorrect,jaanong,0,0.36,incorrect,dracula,1,1.0,correct,chlaah,0,0.46,incorrect,count,0,0.67,incorrect,count dracula,0,0.88,correct,count,0,0.67,incorrect,kont,1,1.0,correct,kont,1,1.0,correct,lupescu,0,0.29,incorrect,bistritz,0,0.2,incorrect,el conde,0,0.33,incorrect,count dracula,0,0.88,correct,count,0,0.67,incorrect,kont,1,1.0,correct,bistritz,0,0.2,incorrect,count dracula,0,0.88,correct
['lucy'],mohahla,0,0.18,incorrect,mehato,0,0.0,incorrect,abbey,0,0.22,incorrect,abbey,0,0.22,incorrect,the horse,0,0.0,incorrect,tota,0,0.0,incorrect,tuimanu,0,0.18,incorrect,te,0,0.0,incorrect,o htti gelaah,0,0.12,incorrect,vkrm,0,0.0,incorrect,malefaka,0,0.17,incorrect,mitarika,0,0.0,incorrect,mehato,0,0.0,incorrect,abbey,0,0.22,incorrect,tota,0,0.0,incorrect,te,0,0.0,incorrect,vkrm,0,0.0,incorrect,mitarika,0,0.0,incorrect,abbey,0,0.22,incorrect,abbey,0,0.22,incorrect,kasabadan,0,0.0,incorrect,ben,0,0.0,incorrect,toi,0,0.0,incorrect,toi,0,0.0,incorrect,caballo,0,0.18,incorrect,conde,0,0.22,incorrect,abbey,0,0.22,incorrect,ben,0,0.0,incorrect,toi,0,0.0,incorrect,conde,0,0.22,incorrect
['lucy'],joang,0,0.0,incorrect,lebang,0,0.2,incorrect,ijoba amerika,0,0.0,incorrect,okuta,0,0.22,incorrect,jalo,0,0.25,incorrect,o boneng,0,0.0,incorrect,te vahi ta'u,0,0.12,incorrect,nahea,0,0.0,incorrect,mudaa,0,0.22,incorrect,khush,0,0.22,incorrect,thomas,0,0.0,incorrect,ny izany,0,0.17,incorrect,lebang,0,0.2,incorrect,okuta,0,0.22,incorrect,o boneng,0,0.0,incorrect,nahea,0,0.0,incorrect,khush,0,0.22,incorrect,ny izany,0,0.17,incorrect,mr. wemmle,0,0.14,incorrect,how,0,0.0,incorrect,yunan,0,0.22,incorrect,ayla,0,0.25,incorrect,nguoi do,0,0.17,incorrect,thay,0,0.25,incorrect,don pedro,0,0.0,incorrect,pedro penasco,0,0.12,incorrect,how,0,0.0,incorrect,ayla,0,0.25,incorrect,thay,0,0.25,incorrect,pedro penasco,0,0.12,incorrect
['renfield'],mohlanka,0,0.12,incorrect,mohlanthe,0,0.24,incorrect,olorun,0,0.29,incorrect,olutoju,0,0.13,incorrect,tumelo,0,0.29,incorrect,tumelo,0,0.29,incorrect,te po,0,0.15,incorrect,ua,0,0.0,incorrect,ddonkttr,0,0.12,incorrect,paricharak,0,0.22,incorrect,mpikarakara,0,0.11,incorrect,dr. vao,0,0.13,incorrect,mohlanthe,0,0.24,incorrect,olutoju,0,0.13,incorrect,tumelo,0,0.29,incorrect,ua,0,0.0,incorrect,paricharak,0,0.22,incorrect,dr. vao,0,0.13,incorrect,mr. crow,0,0.12,incorrect,john,0,0.17,incorrect,sabah,0,0.0,incorrect,hasatabakici,0,0.1,incorrect,nguyen dinh thi,0,0.26,incorrect,thi doc lap,0,0.21,incorrect,el pollo,0,0.25,incorrect,verme,0,0.31,incorrect,john,0,0.17,incorrect,hasatabakici,0,0.1,incorrect,thi doc lap,0,0.21,incorrect,verme,0,0.31,incorrect
['olgaren'],phupu,0,0.0,incorrect,phupu,0,0.0,incorrect,adebayo,0,0.29,incorrect,keje,0,0.18,incorrect,phukwi,0,0.0,incorrect,phukwi,0,0.0,incorrect,te huru,0,0.14,incorrect,te ua,0,0.17,incorrect,jhaangiir,0,0.25,incorrect,jhaaj dl,0,0.13,incorrect,sambo,0,0.17,incorrect,nanaraka,0,0.27,incorrect,phupu,0,0.0,incorrect,keje,0,0.18,incorrect,phukwi,0,0.0,incorrect,te ua,0,0.17,incorrect,jhaaj dl,0,0.13,incorrect,nanaraka,0,0.27,incorrect,green,0,0.67,incorrect,thomas,0,0.31,incorrect,jack,0,0.18,incorrect,nobeti,0,0.31,incorrect,nguyen hong,0,0.33,incorrect,toi,0,0.2,incorrect,elon,0,0.36,incorrect,el gran hermano,0,0.45,incorrect,thomas,0,0.31,incorrect,nobeti,0,0.31,incorrect,toi,0,0.2,incorrect,el gran hermano,0,0.45,incorrect
"['jonathan', 'jona']",bobeli,0,0.2,incorrect,sebotsane,0,0.47,incorrect,john,0,0.75,correct,onkowe alokowe wole soyinka,0,0.23,incorrect,moses,0,0.22,incorrect,moses,0,0.22,incorrect,te mata'i,0,0.35,incorrect,teihea,0,0.43,incorrect,bhore-bhore,0,0.21,incorrect,bndrgaahk,0,0.35,incorrect,antananarivo,0,0.4,incorrect,aiza,0,0.33,incorrect,sebotsane,0,0.47,incorrect,onkowe alokowe wole soyinka,0,0.23,incorrect,moses,0,0.22,incorrect,teihea,0,0.43,incorrect,bndrgaahk,0,0.35,incorrect,aiza,0,0.33,incorrect,john,0,0.75,correct,he,0,0.2,incorrect,edwin,0,0.22,incorrect,ned,0,0.29,incorrect,nguyen dinh hai,0,0.26,incorrect,bau bien,0,0.25,incorrect,el nino,0,0.27,incorrect,el puerto de santa maria,0,0.25,incorrect,he,0,0.2,incorrect,ned,0,0.29,incorrect,bau bien,0,0.25,incorrect,el puerto de santa maria,0,0.25,incorrect
