Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['tía lydia', 'lydia', 'lydia teyze', 'aunt', 'tía', 'teyze', 'aunt lydia']",empa,0,0.29,incorrect,empa,0,0.29,incorrect,omooba,0,0.22,incorrect,obafemi awolowo,0,0.25,incorrect,lebogang,0,0.33,incorrect,mme,0,0.25,incorrect,tuimanu,0,0.6,incorrect,te ia'u,0,0.6,incorrect,muda,0,0.44,incorrect,khulayith,0,0.43,incorrect,thomas,0,0.44,incorrect,ny tombontsoa,0,0.26,incorrect,empa,0,0.29,incorrect,obafemi awolowo,0,0.25,incorrect,mme,0,0.25,incorrect,te ia'u,0,0.6,incorrect,khulayith,0,0.43,incorrect,ny tombontsoa,0,0.26,incorrect,wallace stevens,0,0.46,incorrect,john,0,0.25,incorrect,ozdemir,0,0.33,incorrect,seven,0,0.4,incorrect,ngoi sao,0,0.36,incorrect,nguyen hue,0,0.3,incorrect,adolf hitler,0,0.35,incorrect,maria,0,0.5,incorrect,john,0,0.25,incorrect,seven,0,0.4,incorrect,nguyen hue,0,0.3,incorrect,maria,0,0.5,incorrect
['cora'],molapo,0,0.4,incorrect,lilemong,0,0.17,incorrect,olorun,0,0.4,incorrect,olorun,0,0.4,incorrect,botlhe,0,0.2,incorrect,magoo,0,0.22,incorrect,parau,0,0.44,incorrect,te noa,0,0.4,incorrect,oona,0,0.5,incorrect,utterances,0,0.29,incorrect,antananarivo,0,0.12,incorrect,ranomafana,0,0.29,incorrect,lilemong,0,0.17,incorrect,olorun,0,0.4,incorrect,magoo,0,0.22,incorrect,te noa,0,0.4,incorrect,utterances,0,0.29,incorrect,ranomafana,0,0.29,incorrect,kim kardashian,0,0.22,incorrect,john,0,0.25,incorrect,osman,0,0.44,incorrect,ogul,0,0.25,incorrect,nguoi dan ong,0,0.24,incorrect,sao ay,0,0.4,incorrect,diez anos,0,0.15,incorrect,de,0,0.0,incorrect,john,0,0.25,incorrect,ogul,0,0.25,incorrect,sao ay,0,0.4,incorrect,de,0,0.0,incorrect
['rita'],matsoho,0,0.18,incorrect,lesela,0,0.2,incorrect,eran,0,0.5,incorrect,ebi,0,0.29,incorrect,senkgwe,0,0.0,incorrect,lesela,0,0.2,incorrect,te aore,0,0.36,incorrect,te ra,0,0.44,incorrect,"yaa hm rottii bnybaame shaaytaa krb, apn haath ken ohi nrm prtirodhii grmiime dduubaa deb je maans jkaan achi /",0,0.07,incorrect,karabak,0,0.36,incorrect,"na hanampy ratsiraka hanao ny mofo aho, ka hampilentika ny tanako ao anatin'ilay hafanana malefaka mahatohitra izay mitovy amin'ny nofo. mangetaheta ny hikasika zavatra hafa ankoatra ny lamba na hazo aho. mangetaheta mafy aho ny hanao ny asa mifand",0,0.03,incorrect,mangetaheta,0,0.27,incorrect,lesela,0,0.2,incorrect,ebi,0,0.29,incorrect,lesela,0,0.2,incorrect,te ra,0,0.44,incorrect,karabak,0,0.36,incorrect,mangetaheta,0,0.27,incorrect,john,0,0.0,incorrect,jesus,0,0.0,incorrect,ali,0,0.29,incorrect,dokunma,0,0.18,incorrect,ba ho,0,0.22,incorrect,toi,0,0.29,incorrect,carne,0,0.22,incorrect,carne,0,0.22,incorrect,jesus,0,0.0,incorrect,dokunma,0,0.18,incorrect,toi,0,0.29,incorrect,carne,0,0.22,incorrect
"['serena joy', 'joy', 'serena']",sontaha,0,0.46,incorrect,ukelele,0,0.31,incorrect,olukoni mary,0,0.27,incorrect,leyin,0,0.36,incorrect,sontaga,0,0.46,incorrect,soprano,0,0.47,incorrect,sabati,0,0.33,incorrect,te ta'ita'i na hour,0,0.34,incorrect,jakhana khanna,0,0.25,incorrect,jenaa,0,0.55,incorrect,marie,0,0.36,incorrect,filazantsara,0,0.33,incorrect,ukelele,0,0.31,incorrect,leyin,0,0.36,incorrect,soprano,0,0.47,incorrect,te ta'ita'i na hour,0,0.34,incorrect,jenaa,0,0.55,incorrect,filazantsara,0,0.33,incorrect,rebecca,0,0.46,incorrect,grace,0,0.36,incorrect,incil,0,0.18,incorrect,sarisin,0,0.46,incorrect,phuc am,0,0.15,incorrect,ba trong chu,0,0.27,incorrect,sarah,0,0.55,incorrect,maria,0,0.36,incorrect,grace,0,0.36,incorrect,sarisin,0,0.46,incorrect,ba trong chu,0,0.27,incorrect,maria,0,0.36,incorrect
['luke'],lisontaha,0,0.15,incorrect,lebohang,0,0.33,incorrect,ile nla atijo,0,0.24,incorrect,olufunmilayo,0,0.25,incorrect,sontaga,0,0.0,incorrect,sontaga,0,0.0,incorrect,te atua,0,0.18,incorrect,ua,0,0.33,incorrect,meraa bccaa,0,0.13,incorrect,rviindrnaath ttaagor,0,0.0,incorrect,izaho,0,0.0,incorrect,nana,0,0.0,incorrect,lebohang,0,0.33,incorrect,olufunmilayo,0,0.25,incorrect,sontaga,0,0.0,incorrect,ua,0,0.33,incorrect,rviindrnaath ttaagor,0,0.0,incorrect,nana,0,0.0,incorrect,tom,0,0.0,incorrect,swings,0,0.0,incorrect,evliya,0,0.2,incorrect,yakupoglu,0,0.31,incorrect,toi,0,0.0,incorrect,chu du,0,0.2,incorrect,carlos,0,0.2,incorrect,carlos,0,0.2,incorrect,swings,0,0.0,incorrect,yakupoglu,0,0.31,incorrect,chu du,0,0.2,incorrect,carlos,0,0.2,incorrect
"['tía lydia', 'lydia', 'lydia teyze', 'aunt', 'tía', 'teyze', 'aunt lydia']",tokoloho,0,0.24,incorrect,tokoloho,0,0.24,incorrect,freedom,0,0.33,incorrect,independence,0,0.26,incorrect,mme jaanong,0,0.27,incorrect,kgololesego,0,0.27,incorrect,te huia,0,0.6,incorrect,ti'amaraa,0,0.5,incorrect,bhagat singh,0,0.36,incorrect,bhagat singh,0,0.36,incorrect,radama i,0,0.35,incorrect,fahafahana,0,0.3,incorrect,tokoloho,0,0.24,incorrect,independence,0,0.26,incorrect,kgololesego,0,0.27,incorrect,ti'amaraa,0,0.5,incorrect,bhagat singh,0,0.36,incorrect,fahafahana,0,0.3,incorrect,aristotle,0,0.32,incorrect,john,0,0.25,incorrect,demokrat,0,0.33,incorrect,anarsim,0,0.36,incorrect,ly tu trong,0,0.36,incorrect,nguoi manh,0,0.32,incorrect,aristoteles,0,0.38,incorrect,en la de anarquia,0,0.44,incorrect,john,0,0.25,incorrect,anarsim,0,0.36,incorrect,nguoi manh,0,0.32,incorrect,en la de anarquia,0,0.44,incorrect
['janine'],sheba,0,0.18,incorrect,ke,0,0.25,incorrect,oluwa,0,0.18,incorrect,mo,0,0.0,incorrect,phatleng,0,0.29,incorrect,bobo,0,0.0,incorrect,te aho,0,0.17,incorrect,te i'o,0,0.17,incorrect,chatur,0,0.17,incorrect,hamra,0,0.18,incorrect,smirnoff,0,0.29,incorrect,manodidina,0,0.5,incorrect,ke,0,0.25,incorrect,mo,0,0.0,incorrect,bobo,0,0.0,incorrect,te i'o,0,0.17,incorrect,hamra,0,0.18,incorrect,manodidina,0,0.5,incorrect,angelica,0,0.43,incorrect,angelica,0,0.43,incorrect,yakup,0,0.18,incorrect,elbis,0,0.18,incorrect,phuong,0,0.17,incorrect,nguyen thi huyen,0,0.27,incorrect,maria,0,0.36,incorrect,maria,0,0.36,incorrect,angelica,0,0.43,incorrect,elbis,0,0.18,incorrect,nguyen thi huyen,0,0.27,incorrect,maria,0,0.36,incorrect
['luke'],butcher,0,0.36,incorrect,nako,0,0.25,incorrect,adebayo,0,0.18,incorrect,mo,0,0.0,incorrect,mma ramotswe,0,0.12,incorrect,ramotswe,0,0.17,incorrect,te taata tupai puaatoro,0,0.07,incorrect,mea,0,0.29,incorrect,okraa,0,0.22,incorrect,alamari,0,0.18,incorrect,ny hal,0,0.2,incorrect,nalainy,0,0.18,incorrect,nako,0,0.25,incorrect,mo,0,0.0,incorrect,ramotswe,0,0.17,incorrect,mea,0,0.29,incorrect,alamari,0,0.18,incorrect,nalainy,0,0.18,incorrect,henry,0,0.22,incorrect,supermarket,0,0.4,incorrect,supermarket,0,0.4,incorrect,plastik iple kasap,0,0.27,incorrect,anh ta,0,0.0,incorrect,toi,0,0.0,incorrect,bolsas,0,0.2,incorrect,cojo,0,0.0,incorrect,supermarket,0,0.4,incorrect,plastik iple kasap,0,0.27,incorrect,toi,0,0.0,incorrect,cojo,0,0.0,incorrect
"['deglen', 'gleninki', 'ofglen']",nyane,0,0.31,incorrect,re nyane,0,0.38,incorrect,mo,0,0.25,incorrect,mo,0,0.25,incorrect,ke,0,0.25,incorrect,looks,0,0.31,incorrect,teie mau vahine,0,0.29,incorrect,teie,0,0.4,incorrect,dait,0,0.2,incorrect,seho,0,0.2,incorrect,sta,0,0.0,incorrect,st. louis,0,0.24,incorrect,re nyane,0,0.38,incorrect,mo,0,0.25,incorrect,looks,0,0.31,incorrect,teie,0,0.4,incorrect,seho,0,0.2,incorrect,st. louis,0,0.24,incorrect,marina,0,0.29,incorrect,her,0,0.22,incorrect,adalet,0,0.5,incorrect,buyulu,0,0.17,incorrect,nguyen thi huyen,0,0.42,incorrect,nguyen dinh thi,0,0.52,incorrect,esas mujeres,0,0.22,incorrect,maria,0,0.15,incorrect,her,0,0.22,incorrect,buyulu,0,0.17,incorrect,nguyen dinh thi,0,0.52,incorrect,maria,0,0.15,incorrect
"['tía lydia', 'lydia', 'lydia teyze', 'aunt', 'tía', 'teyze', 'aunt lydia']",seo,0,0.25,incorrect,seo,0,0.25,incorrect,olufunmilayo,0,0.36,incorrect,imetomowa ohun,0,0.33,incorrect,modumo,0,0.2,incorrect,boingotlo,0,0.32,incorrect,te raa,0,0.44,incorrect,eiaha,0,0.5,incorrect,hebaak,0,0.27,incorrect,chiitaang,0,0.33,incorrect,eny,0,0.5,incorrect,tsara,0,0.5,incorrect,seo,0,0.25,incorrect,imetomowa ohun,0,0.33,incorrect,boingotlo,0,0.32,incorrect,eiaha,0,0.5,incorrect,chiitaang,0,0.33,incorrect,tsara,0,0.5,incorrect,virginia woolf,0,0.35,incorrect,modesty,0,0.33,incorrect,halil,0,0.43,incorrect,alcak,0,0.43,incorrect,nguyen dinh thi,0,0.4,incorrect,dung,0,0.5,incorrect,recato,0,0.4,incorrect,os voz,0,0.24,incorrect,modesty,0,0.33,incorrect,alcak,0,0.43,incorrect,dung,0,0.5,incorrect,os voz,0,0.24,incorrect
