Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['winston', 'winston smith', 'smith']",victory mansions,0,0.43,incorrect,victory,0,0.43,incorrect,kerin,0,0.33,incorrect,victory,0,0.43,incorrect,victory mansions,0,0.43,incorrect,victory,0,0.43,incorrect,victory mansions,0,0.43,incorrect,victory,0,0.43,incorrect,aparte,0,0.18,incorrect,april,0,0.2,incorrect,lapan'i victory,0,0.29,incorrect,mangatsiaka,0,0.33,incorrect,victory,0,0.43,incorrect,victory,0,0.43,incorrect,victory,0,0.43,incorrect,victory,0,0.43,incorrect,april,0,0.2,incorrect,mangatsiaka,0,0.33,incorrect,victor,0,0.46,incorrect,a,0,0.0,incorrect,zafer konagi,0,0.24,incorrect,nisan,0,0.5,incorrect,nguoi do,0,0.29,incorrect,dan,0,0.2,incorrect,juan,0,0.18,incorrect,victoria,0,0.4,incorrect,a,0,0.0,incorrect,nisan,0,0.5,incorrect,dan,0,0.2,incorrect,victoria,0,0.4,incorrect
['winston'],rag,0,0.0,incorrect,esita,0,0.33,incorrect,doctor,0,0.31,incorrect,koda aje,0,0.13,incorrect,mzansi,0,0.31,incorrect,ausi,0,0.18,incorrect,tahiti,0,0.31,incorrect,tahiti,0,0.31,incorrect,siiddh'ii ke lel,0,0.09,incorrect,big gelala,0,0.12,incorrect,herinandron'ny fankahalana,0,0.24,incorrect,herinaratra,0,0.33,incorrect,esita,0,0.33,incorrect,koda aje,0,0.13,incorrect,ausi,0,0.18,incorrect,tahiti,0,0.31,incorrect,big gelala,0,0.12,incorrect,herinaratra,0,0.33,incorrect,winston,1,1.0,correct,brother,0,0.14,incorrect,"kirk bes yaslarinda, siyah gur biyikli, sert cizgileriyle bir erkek yuzu",0,0.1,incorrect,nefret,0,0.31,incorrect,anh ca,0,0.15,incorrect,[mask],0,0.15,incorrect,el hombre,0,0.12,incorrect,gran hermano,0,0.21,incorrect,brother,0,0.14,incorrect,nefret,0,0.31,incorrect,[mask],0,0.15,incorrect,gran hermano,0,0.21,incorrect
"['wiston', 'winston']",monyako,0,0.31,incorrect,ha,0,0.0,incorrect,isale pelu egbon okunrin,0,0.27,incorrect,bi okunrin,0,0.38,incorrect,kgoro,0,0.18,incorrect,new york,0,0.29,incorrect,big brother,0,0.24,incorrect,big,0,0.22,incorrect,dekhlni,0,0.15,incorrect,moronic muddle-headed sigh,0,0.12,incorrect,down with big brother,0,0.3,incorrect,efitrano,0,0.43,incorrect,ha,0,0.0,incorrect,bi okunrin,0,0.38,incorrect,new york,0,0.29,incorrect,big,0,0.22,incorrect,moronic muddle-headed sigh,0,0.12,incorrect,efitrano,0,0.43,incorrect,he,0,0.0,incorrect,brother,0,0.15,incorrect,elini,0,0.36,incorrect,kahrolsun,0,0.27,incorrect,ngu,0,0.22,incorrect,da,0,0.0,incorrect,ella,0,0.0,incorrect,hermano,0,0.29,incorrect,brother,0,0.15,incorrect,kahrolsun,0,0.27,incorrect,da,0,0.0,incorrect,hermano,0,0.29,incorrect
"['bayan', 'señora', 'señora parsons', 'parsons', 'bayan parsons']",s. mokhoa,0,0.4,incorrect,sebele,0,0.33,incorrect,awon omode,0,0.35,incorrect,yoruba,0,0.5,incorrect,ke bana,0,0.5,incorrect,gone,0,0.36,incorrect,ti'a'tu,0,0.17,incorrect,tamarii,0,0.33,incorrect,s. das,0,0.4,incorrect,das,0,0.4,incorrect,s. andriamanana,0,0.41,incorrect,s. tsy,0,0.31,incorrect,sebele,0,0.33,incorrect,yoruba,0,0.5,incorrect,gone,0,0.36,incorrect,tamarii,0,0.33,incorrect,das,0,0.4,incorrect,s. tsy,0,0.31,incorrect,s.,0,0.25,incorrect,haven't,0,0.33,incorrect,cocuklar,0,0.29,incorrect,tabii,0,0.2,incorrect,cac chau nha toi,0,0.34,incorrect,hom,0,0.22,incorrect,la maestra,0,0.38,incorrect,hoy,0,0.25,incorrect,haven't,0,0.33,incorrect,tabii,0,0.2,incorrect,hom,0,0.22,incorrect,hoy,0,0.25,incorrect
['tom'],ehlile,0,0.0,incorrect,botswana,0,0.18,incorrect,bee,0,0.0,incorrect,bee,0,0.0,incorrect,he,0,0.0,incorrect,ke,0,0.0,incorrect,oia,0,0.33,incorrect,samoa,0,0.25,incorrect,nishcit ruup sn,0,0.11,incorrect,aparta,0,0.22,incorrect,mazava,0,0.22,incorrect,tena,0,0.29,incorrect,botswana,0,0.18,incorrect,bee,0,0.0,incorrect,ke,0,0.0,incorrect,samoa,0,0.25,incorrect,aparta,0,0.22,incorrect,tena,0,0.29,incorrect,he,0,0.0,incorrect,he's,0,0.0,incorrect,evren,0,0.0,incorrect,person's,0,0.18,incorrect,nguoi ay,0,0.18,incorrect,anh,0,0.0,incorrect,alguien,0,0.0,incorrect,le habil,0,0.0,incorrect,he's,0,0.0,incorrect,person's,0,0.18,incorrect,anh,0,0.0,incorrect,le habil,0,0.0,incorrect
"['eurasia', 'winston']",nahana,0,0.31,incorrect,eurasia,1,1.0,correct,eurasia,1,1.0,correct,romans,0,0.46,incorrect,dikgang,0,0.29,incorrect,mme 20,0,0.15,incorrect,eurasia,1,1.0,correct,eurasia,1,1.0,correct,abi raha,0,0.4,incorrect,biis,0,0.36,incorrect,eorazia,0,0.71,correct,europe,0,0.46,incorrect,eurasia,1,1.0,correct,romans,0,0.46,incorrect,mme 20,0,0.15,incorrect,eurasia,1,1.0,correct,biis,0,0.36,incorrect,europe,0,0.46,incorrect,someone,0,0.43,incorrect,eurasian,0,0.93,correct,avrasya,0,0.57,incorrect,avrasya,0,0.57,incorrect,ha noi,0,0.31,incorrect,winston,1,1.0,correct,[mask],0,0.31,incorrect,ejercito,0,0.4,incorrect,eurasian,0,0.93,correct,avrasya,0,0.57,incorrect,winston,1,1.0,correct,ejercito,0,0.4,incorrect
['winston'],mokha oa kantle,0,0.18,incorrect,mokha,0,0.17,incorrect,outer party,0,0.11,incorrect,nigeria,0,0.14,incorrect,mokgatlho,0,0.25,incorrect,go 600,0,0.15,incorrect,jerks,0,0.17,incorrect,fiji,0,0.18,incorrect,ct,0,0.22,incorrect,new delhi,0,0.25,incorrect,antoko ivelany,0,0.38,incorrect,ivelany,0,0.29,incorrect,mokha,0,0.17,incorrect,nigeria,0,0.14,incorrect,go 600,0,0.15,incorrect,fiji,0,0.18,incorrect,new delhi,0,0.25,incorrect,ivelany,0,0.29,incorrect,he,0,0.0,incorrect,party,0,0.17,incorrect,memur,0,0.0,incorrect,beden,0,0.17,incorrect,vien chuc nha nuoc,0,0.24,incorrect,dang,0,0.18,incorrect,un oficinista,0,0.4,incorrect,un,0,0.22,incorrect,party,0,0.17,incorrect,beden,0,0.17,incorrect,dang,0,0.18,incorrect,un,0,0.22,incorrect
"['winston’s', 'winston', ""winston'ın""]",botswana,0,0.27,incorrect,london,0,0.46,incorrect,physical jerks,0,0.19,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,beyond,0,0.31,incorrect,lonedona,0,0.4,incorrect,lonely island,0,0.35,incorrect,airstrip one,0,0.53,incorrect,india,0,0.4,incorrect,airstrip one,0,0.53,incorrect,jerks,0,0.17,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,beyond,0,0.31,incorrect,lonely island,0,0.35,incorrect,india,0,0.4,incorrect,jerks,0,0.17,incorrect,the pain of the coughing fit had not quite driven out of his mind,0,0.19,incorrect,britain,0,0.47,incorrect,oksuruk nobeti,0,0.25,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,britain,0,0.47,incorrect,londres,0,0.38,incorrect,londres,0,0.38,incorrect,britain,0,0.47,incorrect,london,0,0.46,incorrect,britain,0,0.47,incorrect,londres,0,0.38,incorrect
['winston'],colchester,0,0.24,incorrect,qetellong,0,0.38,incorrect,boya,0,0.18,incorrect,niketin,0,0.43,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,aita oia i papu e,0,0.25,incorrect,colchester,0,0.24,incorrect,nishant,0,0.43,incorrect,shyam,0,0.17,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,qetellong,0,0.38,incorrect,niketin,0,0.43,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,shyam,0,0.17,incorrect,colchester,0,0.24,incorrect,he,0,0.0,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,anh,0,0.2,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect
['winston'],keengntho,0,0.38,incorrect,moputso,0,0.29,incorrect,irufe,0,0.17,incorrect,irufe,0,0.17,incorrect,someone,0,0.43,incorrect,tshwanelwa,0,0.24,incorrect,tei,0,0.2,incorrect,fatata rahi,0,0.11,incorrect,it,0,0.44,incorrect,base,0,0.18,incorrect,inona,0,0.67,incorrect,ambohitra,0,0.25,incorrect,moputso,0,0.29,incorrect,irufe,0,0.17,incorrect,tshwanelwa,0,0.24,incorrect,fatata rahi,0,0.11,incorrect,base,0,0.18,incorrect,ambohitra,0,0.25,incorrect,[mask],0,0.15,incorrect,one,0,0.4,incorrect,maskarade,0,0.12,incorrect,boldu,0,0.17,incorrect,nguoi do,0,0.27,incorrect,tu,0,0.22,incorrect,el usuario,0,0.24,incorrect,[mask],0,0.15,incorrect,one,0,0.4,incorrect,boldu,0,0.17,incorrect,tu,0,0.22,incorrect,[mask],0,0.15,incorrect
