,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,91.66666666666666,95.0,93.33333333333333,88.33333333333333,81.66666666666667,83.33333333333334,51.66666666666667,31.666666666666664,58.333333333333336,80.0,86.66666666666667,95.0,86.66666666666667,78.33333333333333,71.66666666666667,81.66666666666667,48.333333333333336,23.333333333333332,31.666666666666664,73.33333333333333
A Tale of Two Cities,99.0,73.0,6.0,48.0,67.0,87.0,48.0,73.0,17.0,82.0,97.0,70.0,80.0,90.0,59.0,89.0,45.0,73.0,7.000000000000001,73.0
A thousand splendid suns,68.08510638297872,25.53191489361702,2.127659574468085,6.382978723404255,40.42553191489361,38.297872340425535,12.76595744680851,10.638297872340425,2.127659574468085,23.404255319148938,55.319148936170215,44.680851063829785,2.127659574468085,53.191489361702125,12.76595744680851,21.27659574468085,2.127659574468085,6.382978723404255,2.127659574468085,17.02127659574468
Adventures of Huckleberry Finn,59.0,43.0,28.000000000000004,33.0,40.0,52.0,14.000000000000002,25.0,12.0,42.0,57.99999999999999,37.0,39.0,28.999999999999996,39.0,52.0,14.000000000000002,28.000000000000004,9.0,46.0
Adventures of Sherlock Holmes,0.0,0.0,0.0,0.0,4.0,13.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,19.0,6.0,1.0,0.0,0.0
Alice in Wonderland,100.0,100.0,97.82608695652173,84.78260869565217,82.6086956521739,97.82608695652173,50.0,93.47826086956522,97.82608695652173,100.0,97.82608695652173,95.65217391304348,100.0,95.65217391304348,82.6086956521739,97.82608695652173,47.82608695652174,93.47826086956522,93.47826086956522,100.0
Dracula,93.33333333333333,91.11111111111111,60.0,13.333333333333334,58.88888888888889,74.44444444444444,26.666666666666668,61.111111111111114,25.555555555555554,70.0,82.22222222222221,83.33333333333334,74.44444444444444,77.77777777777779,48.888888888888886,62.22222222222222,25.555555555555554,40.0,12.222222222222221,47.77777777777778
Dune,84.0,81.0,68.0,59.0,23.0,23.0,10.0,14.000000000000002,13.0,23.0,55.00000000000001,36.0,39.0,22.0,14.000000000000002,16.0,10.0,12.0,2.0,16.0
Fahrenheit 451,89.41176470588236,89.41176470588236,90.58823529411765,88.23529411764706,38.82352941176471,85.88235294117646,8.235294117647058,81.17647058823529,22.35294117647059,83.52941176470588,85.88235294117646,85.88235294117646,85.88235294117646,83.52941176470588,9.411764705882353,25.882352941176475,8.235294117647058,22.35294117647059,1.1764705882352942,25.882352941176475
Frankenstein,98.0392156862745,98.0392156862745,84.31372549019608,80.3921568627451,52.94117647058824,74.50980392156863,37.254901960784316,60.78431372549019,47.05882352941176,70.58823529411765,82.35294117647058,70.58823529411765,64.70588235294117,54.90196078431373,33.33333333333333,58.82352941176471,25.49019607843137,45.09803921568628,29.411764705882355,50.98039215686274
Harry Potter and the Deathly Hallows,33.0,5.0,14.000000000000002,7.000000000000001,4.0,6.0,4.0,1.0,2.0,6.0,14.000000000000002,3.0,8.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0
Of Mice and Men,97.91666666666666,72.91666666666666,52.083333333333336,60.416666666666664,64.58333333333334,91.66666666666666,35.41666666666667,70.83333333333334,39.58333333333333,75.0,89.58333333333334,68.75,68.75,52.083333333333336,50.0,81.25,25.0,50.0,22.916666666666664,68.75
Paper Towns,55.26315789473685,28.947368421052634,30.263157894736842,6.578947368421052,,,,,,,56.57894736842105,28.947368421052634,50.0,28.947368421052634,,,,,,
Percy Jackson The Lightning Thief,47.42268041237113,2.0618556701030926,0.0,1.0309278350515463,19.587628865979383,35.051546391752574,9.278350515463918,18.556701030927837,8.24742268041237,26.804123711340207,31.958762886597935,5.154639175257731,6.185567010309279,21.649484536082475,13.402061855670103,26.804123711340207,9.278350515463918,13.402061855670103,4.123711340206185,17.525773195876287
Pride and Prejudice,97.0,92.0,50.0,79.0,76.0,86.0,42.0,73.0,87.0,79.0,94.0,91.0,88.0,82.0,75.0,84.0,43.0,68.0,86.0,82.0
Sense and sensibility,90.0,84.0,6.0,21.0,53.0,66.0,30.0,42.0,18.0,57.99999999999999,70.0,64.0,49.0,60.0,46.0,61.0,30.0,38.0,16.0,53.0
The Boy in the Striped Pyjamas,57.99999999999999,12.0,51.0,45.0,37.0,60.0,4.0,0.0,5.0,13.0,43.0,10.0,52.0,48.0,10.0,33.0,3.0,0.0,0.0,3.0
The Great Gatsby,96.29629629629629,81.48148148148148,9.25925925925926,57.407407407407405,64.81481481481481,66.66666666666666,48.148148148148145,51.85185185185185,57.407407407407405,66.66666666666666,72.22222222222221,68.51851851851852,66.66666666666666,72.22222222222221,38.88888888888889,51.85185185185185,37.03703703703704,31.48148148148148,40.74074074074074,55.55555555555556
The Handmaid s Tale,80.0,46.0,32.0,20.0,15.0,39.0,4.0,15.0,11.0,17.0,22.0,11.0,15.0,10.0,4.0,18.0,0.0,7.000000000000001,2.0,6.0
The Picture of Dorian Gray,89.04109589041096,84.93150684931507,78.08219178082192,60.273972602739725,57.534246575342465,54.794520547945204,30.136986301369863,52.054794520547944,68.4931506849315,57.534246575342465,56.16438356164384,56.16438356164384,64.38356164383562,57.534246575342465,46.57534246575342,57.534246575342465,28.767123287671232,31.506849315068493,56.16438356164384,41.0958904109589
