,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,56.666666666666664,35.0,13.333333333333334,16.666666666666664,11.666666666666666,18.333333333333332,6.666666666666667,6.666666666666667,0.0,15.0,35.0,30.0,11.666666666666666,6.666666666666667,10.0,10.0,8.333333333333332,6.666666666666667,0.0,8.333333333333332
A Tale of Two Cities,18.0,3.0,10.0,7.000000000000001,2.0,5.0,0.0,2.0,0.0,0.0,7.000000000000001,1.0,7.000000000000001,7.000000000000001,1.0,5.0,0.0,1.0,0.0,0.0
A thousand splendid suns,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventures of Huckleberry Finn,69.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Adventures of Sherlock Holmes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice in Wonderland,95.65217391304348,4.3478260869565215,17.391304347826086,28.26086956521739,15.217391304347828,39.130434782608695,6.521739130434782,15.217391304347828,2.1739130434782608,10.869565217391305,82.6086956521739,2.1739130434782608,17.391304347826086,28.26086956521739,17.391304347826086,21.73913043478261,2.1739130434782608,4.3478260869565215,0.0,8.695652173913043
Dracula,16.666666666666664,7.777777777777778,7.777777777777778,14.444444444444443,2.2222222222222223,4.444444444444445,1.1111111111111112,1.1111111111111112,0.0,1.1111111111111112,8.88888888888889,3.3333333333333335,7.777777777777778,12.222222222222221,1.1111111111111112,3.3333333333333335,1.1111111111111112,1.1111111111111112,0.0,0.0
Dune,37.0,21.0,31.0,19.0,17.0,22.0,8.0,15.0,0.0,10.0,36.0,15.0,28.000000000000004,19.0,18.0,19.0,8.0,15.0,0.0,7.000000000000001
Fahrenheit 451,5.0,25.0,18.333333333333332,3.3333333333333335,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,3.3333333333333335,10.0,16.666666666666664,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0
Frankenstein,47.05882352941176,9.803921568627452,0.0,5.88235294117647,0.0,1.9607843137254901,0.0,0.0,0.0,0.0,29.411764705882355,0.0,1.9607843137254901,0.0,0.0,1.9607843137254901,0.0,0.0,0.0,0.0
Harry Potter and the Deathly Hallows,19.0,3.0,5.0,10.0,4.0,6.0,1.0,1.0,0.0,5.0,9.0,3.0,11.0,5.0,5.0,4.0,1.0,1.0,0.0,6.0
Of Mice and Men,4.166666666666666,2.083333333333333,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083333333333333,0.0,0.0,2.083333333333333,0.0,2.083333333333333,0.0,0.0,0.0,0.0
Percy Jackson The Lightning Thief,10.309278350515463,0.0,2.0618556701030926,6.185567010309279,1.0309278350515463,1.0309278350515463,1.0309278350515463,0.0,0.0,0.0,8.24742268041237,0.0,1.0309278350515463,0.0,1.0309278350515463,0.0,1.0309278350515463,0.0,0.0,0.0
Pride and Prejudice,92.0,19.0,19.0,7.000000000000001,3.0,5.0,3.0,2.0,0.0,2.0,52.0,19.0,19.0,7.000000000000001,4.0,6.0,2.0,0.0,0.0,2.0
Sense and sensibility,8.0,7.000000000000001,7.000000000000001,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
The Boy in the Striped Pyjamas,4.123711340206185,0.0,0.0,3.0927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,2.0618556701030926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Great Gatsby,62.96296296296296,24.074074074074073,31.48148148148148,53.70370370370371,14.814814814814813,25.925925925925924,9.25925925925926,7.4074074074074066,0.0,3.7037037037037033,68.51851851851852,7.4074074074074066,25.925925925925924,46.2962962962963,7.4074074074074066,16.666666666666664,7.4074074074074066,5.555555555555555,0.0,1.8518518518518516
The Handmaid s Tale,12.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Picture of Dorian Gray,46.57534246575342,6.8493150684931505,41.0958904109589,9.58904109589041,8.21917808219178,1.36986301369863,1.36986301369863,1.36986301369863,0.0,0.0,45.20547945205479,0.0,34.24657534246575,6.8493150684931505,2.73972602739726,1.36986301369863,0.0,0.0,1.36986301369863,0.0
