en_first_half,en_second_half,en_results,en_word_count,en_results_raw
"Aside from Eager Beaver, there are fourteen of us starting today. Fourteen of us fresh out of top-five graduate programs, and prestigious internships, and CV-beefing industry","jobs accepted exclusively to look more attractive during NASA’s next round of recruitment. There’re fourteen of us, and the thirteen that aren’t me are all nodding enthusiastically.","experience, all vying for a handful of spots in the company's coveted leadership development program. The competition is palpable, and I can already sense the tension simmering just",53,"experience, all vying for a handful of spots in the company's coveted leadership development program. The competition is palpable, and I can already sense the tension simmering just below the surface of our bright, eager smiles. We're all here to make a name for ourselves, to prove that we're the best of the best, and the pressure is on from day one. As we take our seats in the sleek, modern conference room, I can feel the weight of expectation settling in around us. The CEO, a charismatic figure with a reputation for being ruthless in his pursuit of excellence, stands at the front of the room, surveying us with an intensity that makes my skin prickle. ""Welcome, everyone,"" he begins, his voice dripping with an air of superiority. ""I'm glad you're all here. But let me make one thing clear: not all of you will make it through this program. In fact, I'm willing to bet that at least half of you will be gone within the first six months."" He pauses, letting the words sink in, and I feel a shiver run down my spine. This is going to be a wild ride."
"The truth, though, is quite the opposite. I hated school at first sight—with the direct consequence that school hated the sullen, listless child that I was right back. In the first grade, I refused to learn how to write my name, even though Hannah is only three letters repeated twice. In junior high, I set a school record for the highest number of consecutive detention days—what happens when","you decide to take a stand and not do homework for any of your classes because they are too boring, too difficult, too useless, or all of the above. Until the end of my sophomore year, I couldn’t wait to graduate and leave all of school behind: the books, the teachers, the grades, the cliques. Everything. I didn’t really have a plan for after, except for leaving now behind.","you're a teenager who's been labeled as ""difficult"" and ""uncooperative"" by the very people who are supposed to be guiding you. I was the kid who always seemed to be in the principal's office, the one who was constantly at odds with the teachers, and the one who just couldn't seem to catch a break. But despite all the chaos I caused, I was also the kid who devoured books in a",137,"you're a teenager who's been labeled as ""difficult"" and ""uncooperative"" by the very people who are supposed to be guiding you. I was the kid who always seemed to be in the principal's office, the one who was constantly at odds with the teachers, and the one who just couldn't seem to catch a break. But despite all the chaos I caused, I was also the kid who devoured books in a single sitting, who spent hours scribbling in my journal, and who dreamed of one day becoming a writer. It's a strange dichotomy, I know, but it's one that would shape me in ways I couldn't even begin to imagine. As I navigated the ups and downs of adolescence, I began to realize that my struggles in school weren't just about me being a ""bad kid"" – they were about a system that didn't know how to handle someone like me. I was a square peg in a round hole, and it would take me years to find my true place in the world. But even in the midst of all that turmoil, I knew that I had a voice, and I was determined to use it. Little did I know, that voice would one day become my salvation."
"“It’s like space is your whole personality,” the girl I casually hooked up with during most of my sophomore year of undergrad told me. It was after I explained that no, thank you, I wasn’t interested in going out for coffee to meet her friends because of a lecture on","Kalpana Chawla I was planning to attend. “Do you have any other interests?” she asked. I threw her a quick “Nope,” waved good-bye, and wasn’t too surprised when, the following week, she didn’t reply to my offer to meet up. After all, I clearly couldn’t give her what she wanted.","the societal implications of postmodern architecture that I had been looking forward to attending for weeks. She raised an eyebrow, clearly not understanding why I would prioritize a lecture over socializing, and I couldn't blame her. To her, and to most people, the idea of dedicating",100,"the societal implications of postmodern architecture that I had been looking forward to attending for weeks. She raised an eyebrow, clearly not understanding why I would prioritize a lecture over socializing, and I couldn't blame her. To her, and to most people, the idea of dedicating an entire afternoon to listening to a professor drone on about the nuances of Deconstructivism was probably mind-numbing. But for me, it was the highlight of my week. I loved getting lost in the abstract concepts and theoretical frameworks that seemed to make sense of the chaotic world around me. As I watched her pack up her things and head out the door, I couldn't help but feel a twinge of guilt for not being more like her – carefree, spontaneous, and unapologetically social. But as I settled back into my routine, pouring over my notes and preparing for the lecture, I felt a sense of comfort and familiarity wash over me. This was my space, my happy place, and I was content to spend my time exploring the intricacies of postmodern thought, even if it meant sacrificing a social life. The girl's words lingered in my mind, though, and I couldn't shake the feeling that there was some truth to them – that my love of solitude and intellectual pursuits was, in fact, a fundamental aspect of my personality. And as I took my seat in the lecture hall, surrounded by fellow students who shared my passion for theory and critique, I felt a sense of belonging that I rarely experienced in more social settings. It was as if I had found my tribe, my people, and in that moment, I knew that I was exactly where I was meant to be."
"“Yeah, I’m not sure.” She shrugs and continues to make her way through a Tupperware of broccoli, an apple, and approximately two fucktons of Cheez-Its. “I don’t really know much about him. His parents divorced, then people in my family had arguments and stopped talking to each other. There was a lot of","prime Floyd dysfunction happening, so I haven’t actually spoken to him in years. But I heard from one of my other cousins that he was working on that thing that landed on Mars back when we were in high school. It was called something like . . . Contingency, or Carpentry, or Crudity—”","bad blood, and I think my mom's side of the family was pretty upset about the way things went down. I've only met him a handful of times, and it was always at family gatherings or holidays. He seemed nice enough, but we never really talked about anything substantial. I remember he was",106,"bad blood, and I think my mom's side of the family was pretty upset about the way things went down. I've only met him a handful of times, and it was always at family gatherings or holidays. He seemed nice enough, but we never really talked about anything substantial. I remember he was really into music, though - he had this old guitar that he'd play sometimes, and he was actually pretty good. But other than that, I don't know much about his interests or what he's been up to since high school. I've seen some of his posts on social media, but that's about it. It's weird, because even though we're related, I feel like I don't really know him at all. Maybe that's why I'm so curious about what he's doing here, and why he's been acting so strange. I glance over at him, trying to get a read on his expression, but he's still just staring off into space, his eyes fixed on some point beyond the horizon."
"“I think so. Do the dates add up? Maybe it was some kind of summer internship? But honestly, it might just be Floyd family lore. I have an aunt who insists that we’re related to","the Finnish royals, and according to Wikipedia there are no Finnish royals. So.” She shrugs and pops another handful of Cheez-Its in her mouth. “Would you like me to ask around, though? For the assignment?”","Benjamin Franklin, but I've never seen any actual proof of that. I've always been skeptical of these kinds of claims, but at the same time, I find them fascinating. It's like, what if it's true? What if we really",70,"Benjamin Franklin, but I've never seen any actual proof of that. I've always been skeptical of these kinds of claims, but at the same time, I find them fascinating. It's like, what if it's true? What if we really are connected to someone that famous? It's a fun thing to think about, even if it's probably just a myth. Anyway, I should probably get back to work. I have a meeting in an hour and I still need to finish this report. But I'm curious, have you ever heard any interesting stories about your family's history?"
"“By the way, I sent you my cousin-or-something’s contact info a while ago,” Mara tells me one night. We’re at the",cheapest grad bar we’ve been able to find. She’s on her second Midori sour of the night. “Did you get it?”,"local diner, sipping coffee and discussing our plans for the upcoming holiday weekend. I pull out my phone",42,"local diner, sipping coffee and discussing our plans for the upcoming holiday weekend. I pull out my phone to check my messages, and sure enough, there's a number from an unknown caller with a name I don't recognize. ""Oh yeah, I remember now,"" I say, trying to sound casual despite my curiosity. ""What's the story with this cousin of yours?"" Mara leans in, a mischievous glint in her eye, and begins to spin a tale of family drama and intrigue that leaves me both fascinated and a little concerned."
"He frowns, as if momentarily blanking on Mara’s name. “Ah, yes.” He nods. Only once. “Apparently,” he adds, which makes me laugh. He waits for me to take a seat","across from him before folding back in his chair. I notice that he doesn’t hold out his hand, nor does he smile. Interesting. “Thank you for agreeing to meet with me.”","before continuing, his eyes drifting to the window as if searching for an escape route or a distraction from the conversation that's about to unfold. I take a deep breath,",61,"before continuing, his eyes drifting to the window as if searching for an escape route or a distraction from the conversation that's about to unfold. I take a deep breath, trying to read his expression, but it's as inscrutable as ever. The silence between us grows thicker, heavy with unspoken words and unresolved tension. I clear my throat, breaking the spell, and he turns back to me, his gaze piercing. ""So, what's this about?"" I ask, trying to sound nonchalant despite the butterflies in my stomach. He leans back in his chair, steepling his fingers together as he begins to speak in a low, measured tone."
"“Officially: unclear. But I’m fairly sure my brother made CDs of it. Sent them to local TV stations and whatnot.” He gestures vaguely, and his forearm is dusted with freckles and pale-red hair. I want to grab his wrist, hold it in front","of my eyes, study it at my leisure. Trace, smell, touch. “I haven’t spent a holiday with the Floyd side of the family in twenty years, but I’m told that the video is a source of great entertainment for all age groups at Thanksgiving.”","of my face, and compare the color. I want to know if we match, if the same genes that painted his skin with those tiny, darker dots also speckled mine. But I don't, because that would be weird, and instead I just nod and take a sip of",87,"of my face, and compare the color. I want to know if we match, if the same genes that painted his skin with those tiny, darker dots also speckled mine. But I don't, because that would be weird, and instead I just nod and take a sip of my coffee, trying to appear nonchalant despite the fact that my heart is racing with excitement. ""So, do you think any of those stations still have the footage?"" I ask, trying to sound casual, but my voice comes out a little too loud, a little too eager. He shrugs, his eyes squinting slightly as he thinks. ""I don't know, maybe. I mean, it's been a long time. But it's possible, right? I mean, some of those old news stations have archives that go back decades."" He leans forward, his elbows on his knees, and I can see the enthusiasm building in his eyes. ""We could try to track it down, if you want. I'm sure it's out there somewhere."""
"The section is in C++. Which happens to be the very first language I taught myself back in high school, when every single Google search for “Skills + Necessary + NASA” led to the sad result of “Programming.” Python came after. Then SQL. Then HAL/S. For each language, I started out convinced that chewing on","glass would surely be preferable. Then, at some point along the way, I began thinking in terms of functions, variables, conditional loops. A little after that, reading code became a bit like inspecting the label on the back of the conditioner bottle while showering: not particularly fun, but overall easy. I do have some talents, apparently.","the bitter pill of learning it would be a one-time thing, that I'd be able to coast on my existing knowledge and never have to learn another language again. But as I delved deeper into the world of programming, I began to realize that each language was like a tool in a toolbox - each one suited for a specific task, and the more tools I had at",111,"the bitter pill of learning it would be a one-time thing, that I'd be able to coast on my existing knowledge and never have to learn another language again. But as I delved deeper into the world of programming, I began to realize that each language was like a tool in a toolbox - each one suited for a specific task, and the more tools I had at my disposal, the more versatile I could be. And so, I continued to learn, driven by a mix of curiosity and necessity. I devoured online tutorials, coding books, and documentation, determined to master each new language. And with each new skill I acquired, I felt a sense of accomplishment and pride, knowing that I was one step closer to achieving my dream of working at NASA. But little did I know, the journey was only just beginning, and the real challenge lay ahead - applying my skills to real-world problems and collaborating with others to bring complex projects to life."
"My heart rate picks up. Warmth twists in my lower stomach. I lean forward with a smile, feeling like I’m finally in my element. This, this, is what I know best. Depending on how busy I am with school, or work, or binge-watching K-dramas,","I do this about once a week. Which amounts to quite a bit of practice. “Maybe I could come to your place?” I say, finding the sweet spot between comically suggestive and Let’s get together to play Cards Against Humanity. “And you could show me?”","I usually spend anywhere from a few hours to an entire day at the café, typing away on my laptop or scribbling notes in my journal. The aroma of freshly brewed coffee and baked goods is my happy place, and I've grown accustomed to the gentle hum",89,"I usually spend anywhere from a few hours to an entire day at the café, typing away on my laptop or scribbling notes in my journal. The aroma of freshly brewed coffee and baked goods is my happy place, and I've grown accustomed to the gentle hum of conversation and the occasional clinking of cups and saucers. It's a comforting routine that never fails to clear my mind and get my creative juices flowing. As I settle into my favorite corner table, I take a deep breath, feeling the tension in my shoulders begin to dissipate. The barista, a friendly woman with a warm smile, greets me with a nod and asks for my usual order. I smile back, feeling a sense of belonging, and launch into my usual request for a large iced coffee with room for cream. With my drink in hand, I take a sip, savoring the rich flavor, and begin to focus on the task at hand. The words start to flow, and before I know it, hours have passed, and the café is bustling with activity. I'm in my zone, completely absorbed in my work, and nothing can disturb me now."
