Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['moses', 'musa', 'moisés']",hester,0,0.36,incorrect,haufinyane,0,0.29,incorrect,hester,0,0.36,incorrect,nibi ebi nkankan ninu sugbon naa,0,0.17,incorrect,mme,0,0.5,incorrect,jalo,0,0.25,incorrect,hester,0,0.36,incorrect,mai,0,0.57,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,ary,0,0.29,incorrect,haufinyane,0,0.29,incorrect,nibi ebi nkankan ninu sugbon naa,0,0.17,incorrect,jalo,0,0.25,incorrect,mai,0,0.57,incorrect,hester,0,0.36,incorrect,ary,0,0.29,incorrect,widow,0,0.2,incorrect,she,0,0.5,incorrect,nuh,0,0.29,incorrect,nuh,0,0.29,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,juan,0,0.5,incorrect,maria,0,0.44,incorrect,she,0,0.5,incorrect,nuh,0,0.29,incorrect,hester,0,0.36,incorrect,maria,0,0.44,incorrect
"['sawyer', 'tom sawyer', 'tom']",hester,0,0.5,incorrect,ke,0,0.25,incorrect,hester,0,0.5,incorrect,nipa,0,0.2,incorrect,hester,0,0.5,incorrect,ke,0,0.25,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,nanontany,0,0.32,incorrect,ke,0,0.25,incorrect,nipa,0,0.2,incorrect,ke,0,0.25,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,nanontany,0,0.32,incorrect,john,0,0.29,incorrect,hester,0,0.5,incorrect,[mask]'in,0,0.21,incorrect,hester,0,0.5,incorrect,trang,0,0.27,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,maria,0,0.4,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,maria,0,0.4,incorrect
"['bayan', 'bayan watson', 'watson']",hester,0,0.17,incorrect,ke,0,0.0,incorrect,hester,0,0.17,incorrect,whippowill,0,0.25,incorrect,hester,0,0.17,incorrect,ke,0,0.0,incorrect,hester,0,0.17,incorrect,aita,0,0.44,incorrect,miss hester,0,0.17,incorrect,hester,0,0.17,incorrect,ramatoakely,0,0.35,incorrect,ramatoakely,0,0.35,incorrect,ke,0,0.0,incorrect,whippowill,0,0.25,incorrect,ke,0,0.0,incorrect,aita,0,0.44,incorrect,hester,0,0.17,incorrect,ramatoakely,0,0.35,incorrect,miss,0,0.2,incorrect,miss,0,0.2,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,miss,0,0.2,incorrect,senorita,0,0.29,incorrect,miss,0,0.2,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,senorita,0,0.29,incorrect
"['sawyer', 'tom sawyer', 'tom']",hester,0,0.5,incorrect,ebile,0,0.18,incorrect,hester,0,0.5,incorrect,taara,0,0.4,incorrect,mme,0,0.33,incorrect,lol,0,0.33,incorrect,corrie,0,0.25,incorrect,corrie,0,0.25,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,ary,0,0.44,incorrect,avy hahaha,0,0.25,incorrect,ebile,0,0.18,incorrect,taara,0,0.4,incorrect,lol,0,0.33,incorrect,corrie,0,0.25,incorrect,hester,0,0.5,incorrect,avy hahaha,0,0.25,incorrect,tom,1,1.0,correct,hester,0,0.5,incorrect,kitty,0,0.27,incorrect,miyav,0,0.27,incorrect,toi,0,0.67,incorrect,hester,0,0.5,incorrect,[mask],0,0.25,incorrect,juan,0,0.2,incorrect,hester,0,0.5,incorrect,miyav,0,0.27,incorrect,hester,0,0.5,incorrect,juan,0,0.2,incorrect
['tom'],hester,0,0.22,incorrect,re,0,0.0,incorrect,hester,0,0.22,incorrect,leyin,0,0.0,incorrect,mme morago,0,0.15,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,nandeha,0,0.0,incorrect,re,0,0.0,incorrect,leyin,0,0.0,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,nandeha,0,0.0,incorrect,[mask],0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,kara,0,0.0,incorrect,thang [mask],0,0.27,incorrect,thang,0,0.25,incorrect,[mask],0,0.22,incorrect,juan,0,0.0,incorrect,hester,0,0.22,incorrect,kara,0,0.0,incorrect,thang,0,0.25,incorrect,juan,0,0.0,incorrect
['tom'],matshidiso,0,0.31,incorrect,yaba,0,0.0,incorrect,hester,0,0.22,incorrect,nini,0,0.0,incorrect,mme tshwanetse,0,0.12,incorrect,tswanetse,0,0.17,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,bond,0,0.29,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,ary,0,0.0,incorrect,yaba,0,0.0,incorrect,nini,0,0.0,incorrect,tswanetse,0,0.17,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,ary,0,0.0,incorrect,"the name that fills the [mask] token in the passage is ""the gang"". however, since the task requires a proper name, i will provide the name that is most likely to be a proper name in the context of the passage. based on the context, i will provide the name ""the gang"" as the proper name that fills the [mask] token.",0,0.02,incorrect,john,0,0.29,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,[mask],0,0.22,incorrect,juan,0,0.0,incorrect,john,0,0.29,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,juan,0,0.0,incorrect
['tom'],hester,0,0.22,incorrect,motho,0,0.5,incorrect,hester,0,0.22,incorrect,gbogbo gbogbo gidi,0,0.1,incorrect,mme,0,0.33,incorrect,mme rona tshwanetse,0,0.09,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,nilaza,0,0.0,incorrect,motho,0,0.5,incorrect,gbogbo gbogbo gidi,0,0.1,incorrect,mme rona tshwanetse,0,0.09,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,nilaza,0,0.0,incorrect,captain,0,0.2,incorrect,he,0,0.0,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,[mask],0,0.22,incorrect,pedro,0,0.25,incorrect,he,0,0.0,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,pedro,0,0.25,incorrect
"['sawyer', 'tom sawyer', 'tom']",hester,0,0.5,incorrect,re,0,0.25,incorrect,hester,0,0.5,incorrect,a iyen,0,0.5,incorrect,hester,0,0.5,incorrect,rona,0,0.29,incorrect,iona,0,0.29,incorrect,iona,0,0.29,incorrect,highwayman,0,0.25,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,ajanonay,0,0.33,incorrect,re,0,0.25,incorrect,a iyen,0,0.5,incorrect,rona,0,0.29,incorrect,iona,0,0.29,incorrect,hester,0,0.5,incorrect,ajanonay,0,0.33,incorrect,highwaymen,0,0.38,incorrect,highwaymen,0,0.38,incorrect,robin,0,0.25,incorrect,hester,0,0.5,incorrect,tay cuong dao,0,0.35,incorrect,thang khach,0,0.29,incorrect,[mask],0,0.25,incorrect,roberto,0,0.4,incorrect,highwaymen,0,0.38,incorrect,hester,0,0.5,incorrect,thang khach,0,0.29,incorrect,roberto,0,0.4,incorrect
"['tommy barnes', 'barnes', 'tommy']",hanyane,0,0.46,incorrect,hanyane,0,0.46,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,mme rona tshwanetse,0,0.45,incorrect,hester,0,0.33,incorrect,te,0,0.29,incorrect,chott,0,0.2,incorrect,chottaa,0,0.21,incorrect,hester,0,0.33,incorrect,natory,0,0.55,incorrect,hanyane,0,0.46,incorrect,hester,0,0.33,incorrect,mme rona tshwanetse,0,0.45,incorrect,te,0,0.29,incorrect,chottaa,0,0.21,incorrect,natory,0,0.55,incorrect,robber,0,0.33,incorrect,john,0,0.25,incorrect,minik,0,0.24,incorrect,minik,0,0.24,incorrect,thang,0,0.36,incorrect,thang,0,0.36,incorrect,juan,0,0.4,incorrect,juan,0,0.4,incorrect,john,0,0.25,incorrect,minik,0,0.24,incorrect,thang,0,0.36,incorrect,juan,0,0.4,incorrect
['tom'],mme,0,0.33,incorrect,yaba,0,0.0,incorrect,nigeria,0,0.0,incorrect,ninu,0,0.0,incorrect,mme tshepo,0,0.31,incorrect,mme rona tshwanetse,0,0.09,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,saingy,0,0.0,incorrect,yaba,0,0.0,incorrect,ninu,0,0.0,incorrect,mme rona tshwanetse,0,0.09,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,saingy,0,0.0,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,hester,0,0.22,incorrect,john,0,0.29,incorrect,thang,0,0.25,incorrect,hester,0,0.22,incorrect,john,0,0.29,incorrect,juan,0,0.0,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,hester,0,0.22,incorrect,juan,0,0.0,incorrect
"['bayan', 'bayan watson', 'watson']",miss hester,0,0.17,incorrect,miss,0,0.2,incorrect,omidan,0,0.36,incorrect,miss,0,0.2,incorrect,mme tshwanetse,0,0.4,incorrect,mme rona tshwanetse,0,0.39,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,ramatoa,0,0.46,incorrect,miss,0,0.2,incorrect,miss,0,0.2,incorrect,miss,0,0.2,incorrect,mme rona tshwanetse,0,0.39,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,miss,0,0.2,incorrect,miss,0,0.2,incorrect,miss by-and-by,0,0.42,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,ba,0,0.57,incorrect,hester,0,0.17,incorrect,senorita,0,0.29,incorrect,senorita,0,0.29,incorrect,miss by-and-by,0,0.42,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,senorita,0,0.29,incorrect
