Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['montag'],lerato,0,0.17,incorrect,ngoanana,0,0.43,incorrect,salamander,0,0.25,incorrect,nigeria,0,0.31,incorrect,mosetsana,0,0.53,incorrect,mosetsana,0,0.53,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,salvador dali,0,0.21,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,nizanona,0,0.43,incorrect,ngoanana,0,0.43,incorrect,nigeria,0,0.31,incorrect,mosetsana,0,0.53,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,nizanona,0,0.43,incorrect,girl,0,0.2,incorrect,phoenix,0,0.31,incorrect,kiz,0,0.0,incorrect,kiz,0,0.0,incorrect,song,0,0.6,incorrect,song,0,0.6,incorrect,kiz,0,0.0,incorrect,kiz,0,0.0,incorrect,phoenix,0,0.31,incorrect,kiz,0,0.0,incorrect,song,0,0.6,incorrect,kiz,0,0.0,incorrect
['montag'],hester,0,0.17,incorrect,lesli,0,0.0,incorrect,hester,0,0.17,incorrect,ogun,0,0.4,incorrect,mme,0,0.22,incorrect,moonstones,0,0.5,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,nihorohoro,0,0.12,incorrect,lesli,0,0.0,incorrect,ogun,0,0.4,incorrect,moonstones,0,0.5,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,nihorohoro,0,0.12,incorrect,the house,0,0.13,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,tay,0,0.44,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,aytaslari,0,0.27,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,aytaslari,0,0.27,incorrect
['montag'],hester,0,0.17,incorrect,mahlo,0,0.36,incorrect,hester,0,0.17,incorrect,oju,0,0.22,incorrect,matlho,0,0.33,incorrect,matlho,0,0.33,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,madagascar,0,0.38,incorrect,nihidy,0,0.17,incorrect,mahlo,0,0.36,incorrect,oju,0,0.22,incorrect,matlho,0,0.33,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,nihidy,0,0.17,incorrect,the woman,0,0.27,incorrect,her,0,0.0,incorrect,kadin,0,0.18,incorrect,nazikce,0,0.31,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,kadin,0,0.18,incorrect,nazikce,0,0.31,incorrect,her,0,0.0,incorrect,nazikce,0,0.31,incorrect,hester,0,0.17,incorrect,nazikce,0,0.31,incorrect
['montag'],hester,0,0.17,incorrect,mabapi,0,0.33,incorrect,hester,0,0.17,incorrect,nipa,0,0.4,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,fatata,0,0.33,incorrect,hester,0,0.17,incorrect,library,0,0.15,incorrect,hester,0,0.17,incorrect,ary,0,0.22,incorrect,mabapi,0,0.33,incorrect,nipa,0,0.4,incorrect,hester,0,0.17,incorrect,fatata,0,0.33,incorrect,library,0,0.15,incorrect,ary,0,0.22,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,adam,0,0.2,incorrect,kutuphanesinin,0,0.2,incorrect,john,0,0.4,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,kutuphanesinin,0,0.2,incorrect
['mildred'],hester,0,0.15,incorrect,mabitso,0,0.29,incorrect,rara,0,0.18,incorrect,rara,0,0.18,incorrect,hester,0,0.15,incorrect,mme,0,0.4,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,nitsambikina,0,0.21,incorrect,mabitso,0,0.29,incorrect,rara,0,0.18,incorrect,mme,0,0.4,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,nitsambikina,0,0.21,incorrect,nicholas,0,0.27,incorrect,john,0,0.0,incorrect,hester,0,0.15,incorrect,adam,0,0.18,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,[mask],0,0.15,incorrect,adam,0,0.18,incorrect,john,0,0.0,incorrect,adam,0,0.18,incorrect,hester,0,0.15,incorrect,adam,0,0.18,incorrect
"['faber—', 'faber']",hester,0,0.36,incorrect,na,0,0.29,incorrect,hester,0,0.36,incorrect,mo,0,0.0,incorrect,tiro,0,0.22,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,firehouse,0,0.29,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,na,0,0.29,incorrect,mo,0,0.0,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,firehouse,0,0.29,incorrect,hester,0,0.36,incorrect,firehouse,0,0.29,incorrect,theodore roosevelt,0,0.17,incorrect,itfaiye merkezi,0,0.4,incorrect,itfaiye,0,0.5,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,fire station,0,0.24,incorrect,itfaiye,0,0.5,incorrect,theodore roosevelt,0,0.17,incorrect,itfaiye,0,0.5,incorrect,hester,0,0.36,incorrect,itfaiye,0,0.5,incorrect
['montag'],hester,0,0.17,incorrect,seliba,0,0.17,incorrect,janitorial,0,0.38,incorrect,janitorial,0,0.38,incorrect,cecile jany,0,0.12,incorrect,cecile mapodisi,0,0.19,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,mhilaa,0,0.33,incorrect,mhilaa,0,0.33,incorrect,janitorialy,0,0.35,incorrect,nandeha,0,0.31,incorrect,seliba,0,0.17,incorrect,janitorial,0,0.38,incorrect,cecile mapodisi,0,0.19,incorrect,hester,0,0.17,incorrect,mhilaa,0,0.33,incorrect,nandeha,0,0.31,incorrect,[mask],0,0.33,incorrect,janitorial,0,0.38,incorrect,kadin,0,0.18,incorrect,hester,0,0.17,incorrect,nguyen,0,0.33,incorrect,hester,0,0.17,incorrect,[mask],0,0.33,incorrect,kadin,0,0.18,incorrect,janitorial,0,0.38,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,kadin,0,0.18,incorrect
['montag'],hester,0,0.17,incorrect,mosali,0,0.5,incorrect,hester,0,0.17,incorrect,sports,0,0.33,incorrect,mosadi,0,0.5,incorrect,banna,0,0.36,incorrect,hester,0,0.17,incorrect,eita,0,0.4,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,sady saingy,0,0.24,incorrect,mosali,0,0.5,incorrect,sports,0,0.33,incorrect,banna,0,0.36,incorrect,eita,0,0.4,incorrect,hester,0,0.17,incorrect,sady saingy,0,0.24,incorrect,she,0,0.0,incorrect,hester,0,0.17,incorrect,kadin,0,0.18,incorrect,kadin,0,0.18,incorrect,ba,0,0.25,incorrect,hester,0,0.17,incorrect,kadin,0,0.18,incorrect,kadin,0,0.18,incorrect,hester,0,0.17,incorrect,kadin,0,0.18,incorrect,hester,0,0.17,incorrect,kadin,0,0.18,incorrect
['montag'],lee min ho,0,0.25,incorrect,lee,0,0.0,incorrect,innocent,0,0.43,incorrect,innocent,0,0.43,incorrect,tiiso,0,0.18,incorrect,buka,0,0.2,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,jereo,0,0.18,incorrect,lee,0,0.0,incorrect,innocent,0,0.43,incorrect,buka,0,0.2,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,jereo,0,0.18,incorrect,john,0,0.4,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,tay anh,0,0.31,incorrect,tay,0,0.44,incorrect,eli,0,0.0,incorrect,sihirbaz,0,0.14,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,tay,0,0.44,incorrect,sihirbaz,0,0.14,incorrect
['montag'],tora,0,0.4,incorrect,babele,0,0.17,incorrect,babel,0,0.18,incorrect,babel,0,0.18,incorrect,babele,0,0.17,incorrect,batho,0,0.18,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,babel,0,0.18,incorrect,babel,0,0.18,incorrect,babela,0,0.17,incorrect,aiza babela,0,0.12,incorrect,babele,0,0.17,incorrect,babel,0,0.18,incorrect,batho,0,0.18,incorrect,hester,0,0.17,incorrect,babel,0,0.18,incorrect,aiza babela,0,0.12,incorrect,moses,0,0.36,incorrect,babel,0,0.18,incorrect,hester,0,0.17,incorrect,babil,0,0.18,incorrect,ba,0,0.25,incorrect,hester,0,0.17,incorrect,abraham,0,0.15,incorrect,babil,0,0.18,incorrect,babel,0,0.18,incorrect,babil,0,0.18,incorrect,hester,0,0.17,incorrect,babil,0,0.18,incorrect
