Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['beaver', 'eager beaver', 'eager']",the narrator,0,0.42,incorrect,spacex,0,0.36,incorrect,spacex,0,0.36,incorrect
['hannah'],john,0,0.4,incorrect,harvard,0,0.46,incorrect,harvard,0,0.46,incorrect
"['chawla', 'kalpana', 'kalpana chawla']",foucault,0,0.43,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['floyd'],curiosity,0,0.29,incorrect,twitter,0,0.0,incorrect,twitter,0,0.0,incorrect
['floyd'],abraham lincoln,0,0.2,incorrect,wikipedia,0,0.14,incorrect,wikipedia,0,0.14,incorrect
['mara'],she,0,0.0,incorrect,facebook,0,0.17,incorrect,facebook,0,0.17,incorrect
['mara'],john,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['floyd'],maternal,0,0.15,incorrect,trace,0,0.0,incorrect,trace,0,0.0,incorrect
['python'],python,1,1.0,correct,google,0,0.17,incorrect,google,0,0.17,incorrect
['let'],jesus,0,0.25,incorrect,netflix,0,0.4,incorrect,netflix,0,0.4,incorrect
['fuck'],ian,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],caltech,0,0.31,incorrect,caltech,0,0.31,incorrect,caltech,0,0.31,incorrect
['mara'],ms. albright,0,0.38,incorrect,facebook,0,0.17,incorrect,facebook,0,0.17,incorrect
['merel'],dr. maria zuberi,0,0.29,incorrect,neil armstrong,0,0.21,incorrect,neil armstrong,0,0.21,incorrect
['hannah'],god,0,0.0,incorrect,united states,0,0.21,incorrect,united states,0,0.21,incorrect
['mara'],emily,0,0.22,incorrect,london,0,0.0,incorrect,london,0,0.0,incorrect
['mara'],greta thunberg,0,0.22,incorrect,greta thunberg,0,0.22,incorrect,greta thunberg,0,0.22,incorrect
['merel'],dr. maria zuberi,0,0.29,incorrect,dr. freud,0,0.29,incorrect,dr. freud,0,0.29,incorrect
['karl'],emily,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['haven'],god,0,0.0,incorrect,bill gates,0,0.27,incorrect,bill gates,0,0.27,incorrect
['arroyo'],heather smith,0,0.21,incorrect,phoenix,0,0.15,incorrect,phoenix,0,0.15,incorrect
['arroyo'],jemison,0,0.15,incorrect,mae jemison,0,0.24,incorrect,mae jemison,0,0.24,incorrect
['merel'],dr. smith,0,0.14,incorrect,elon musk,0,0.29,incorrect,elon musk,0,0.29,incorrect
['floyd'],you,0,0.25,incorrect,they,0,0.22,incorrect,they,0,0.22,incorrect
['merel'],dr. rodriguez,0,0.22,incorrect,amundsen,0,0.31,incorrect,amundsen,0,0.31,incorrect
['hannah'],harry,0,0.36,incorrect,hamlet,0,0.33,incorrect,hamlet,0,0.33,incorrect
['merel'],lucas,0,0.2,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],longyearbyen,0,0.22,incorrect,elon musk,0,0.13,incorrect,elon musk,0,0.13,incorrect
['merel'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['floyd'],michael,0,0.17,incorrect,god,0,0.5,incorrect,god,0,0.5,incorrect
['hannah'],the narrator,0,0.33,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],elon musk,0,0.13,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['merel'],ian,0,0.0,incorrect,ian,0,0.0,incorrect,ian,0,0.0,incorrect
['mara'],dr. lisa cuddy,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['mara'],her,0,0.29,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['floyd'],montague,0,0.15,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['mara'],jesus,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['mara'],sadie,0,0.22,incorrect,sadie,0,0.22,incorrect,sadie,0,0.22,incorrect
['great'],spider-man,0,0.27,incorrect,delphina,0,0.31,incorrect,delphina,0,0.31,incorrect
['hannah'],dr. alan grant,0,0.3,incorrect,david attenborough,0,0.25,incorrect,david attenborough,0,0.25,incorrect
['hannah'],harry,0,0.36,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],christian,0,0.4,incorrect,freud,0,0.0,incorrect,freud,0,0.0,incorrect
['hannah'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['mara'],martha stewart,0,0.44,incorrect,broccoli,0,0.17,incorrect,broccoli,0,0.17,incorrect
['hannah'],peeta,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],master,0,0.17,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],the vastitas borealis,0,0.22,incorrect,atlantis,0,0.29,incorrect,atlantis,0,0.29,incorrect
