Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['chad'],adam,0,0.5,incorrect,adam,0,0.5,incorrect,adam,0,0.5,incorrect
['chad'],good luck charm,0,0.32,incorrect,love,0,0.0,incorrect,love,0,0.0,incorrect
['chad'],hope,0,0.25,incorrect,hope,0,0.25,incorrect,hope,0,0.25,incorrect
['chad'],human,0,0.44,incorrect,griffon,0,0.0,incorrect,griffon,0,0.0,incorrect
['maddy'],mom,0,0.25,incorrect,kim,0,0.25,incorrect,kim,0,0.25,incorrect
['maddy'],she,0,0.0,incorrect,that,0,0.22,incorrect,that,0,0.22,incorrect
['maddy'],he,0,0.0,incorrect,hair dryer,0,0.4,incorrect,hair dryer,0,0.4,incorrect
['brad'],the dog,0,0.18,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['brad'],he,0,0.0,incorrect,joe,0,0.0,incorrect,joe,0,0.0,incorrect
['brad'],barney stinson,0,0.22,incorrect,elon musk,0,0.0,incorrect,elon musk,0,0.0,incorrect
['brad'],god,0,0.29,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['lutsen'],aspen,0,0.55,incorrect,disney,0,0.33,incorrect,disney,0,0.33,incorrect
['brad'],he,0,0.0,incorrect,google,0,0.0,incorrect,google,0,0.0,incorrect
['brad'],sam,0,0.29,incorrect,shakespeare,0,0.13,incorrect,shakespeare,0,0.13,incorrect
['brad'],god,0,0.29,incorrect,adam,0,0.5,incorrect,adam,0,0.5,incorrect
['brad'],she,0,0.0,incorrect,facebook,0,0.17,incorrect,facebook,0,0.17,incorrect
['maddy'],i,0,0.0,incorrect,facebook,0,0.15,incorrect,facebook,0,0.15,incorrect
['maddy'],emily,0,0.4,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['emma'],hello,0,0.22,incorrect,google,0,0.2,incorrect,google,0,0.2,incorrect
['brad'],god,0,0.29,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['brad'],god,0,0.29,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['maddy'],my wife,0,0.33,incorrect,netflix,0,0.0,incorrect,netflix,0,0.0,incorrect
['maddy'],she,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['maddy'],my mother,0,0.29,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['amber'],she,0,0.25,incorrect,florida,0,0.17,incorrect,florida,0,0.17,incorrect
['maddy'],the narrator,0,0.12,incorrect,queen elizabeth,0,0.1,incorrect,queen elizabeth,0,0.1,incorrect
['maddy'],dad,0,0.5,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['muse'],queen,0,0.44,incorrect,shakespeare,0,0.27,incorrect,shakespeare,0,0.27,incorrect
['maddy'],she,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['maddy'],he,0,0.0,incorrect,monet,0,0.2,incorrect,monet,0,0.2,incorrect
['maddy'],john,0,0.0,incorrect,atlanta,0,0.17,incorrect,atlanta,0,0.17,incorrect
['brad'],reddit,0,0.4,incorrect,nostradamus,0,0.4,incorrect,nostradamus,0,0.4,incorrect
['maddy'],my friend,0,0.29,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['emma'],my child,0,0.17,incorrect,mom's,0,0.44,incorrect,mom's,0,0.44,incorrect
['alex'],brother's name,0,0.22,incorrect,adam,0,0.25,incorrect,adam,0,0.25,incorrect
['sarah'],my sister,0,0.29,incorrect,mcdonald's,0,0.13,incorrect,mcdonald's,0,0.13,incorrect
['mcdonald'],christmas,0,0.24,incorrect,lucy,0,0.17,incorrect,lucy,0,0.17,incorrect
['maddy'],she,0,0.0,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['emma'],maria,0,0.44,incorrect,mexico,0,0.2,incorrect,mexico,0,0.2,incorrect
['maddy'],john,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['maddy'],she,0,0.0,incorrect,minneapolis,0,0.25,incorrect,minneapolis,0,0.25,incorrect
['maddy'],emily,0,0.4,incorrect,martha stewart,0,0.21,incorrect,martha stewart,0,0.21,incorrect
['maddy'],emily,0,0.4,incorrect,marble,0,0.36,incorrect,marble,0,0.36,incorrect
['maddy'],john,0,0.0,incorrect,martha's,0,0.31,incorrect,martha's,0,0.31,incorrect
['emma'],mom,0,0.57,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['maddy'],mark zuckerberg,0,0.2,incorrect,facebook,0,0.15,incorrect,facebook,0,0.15,incorrect
['maddy'],god,0,0.25,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['maddy'],the captain,0,0.12,incorrect,reverse,0,0.0,incorrect,reverse,0,0.0,incorrect
['maddy'],the captain,0,0.12,incorrect,captain,0,0.17,incorrect,captain,0,0.17,incorrect
['maddy'],john,0,0.0,incorrect,florida,0,0.17,incorrect,florida,0,0.17,incorrect
['maddy'],emily,0,0.4,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['benny'],she,0,0.25,incorrect,facebook,0,0.15,incorrect,facebook,0,0.15,incorrect
['jane'],the host,0,0.17,incorrect,the stairs,0,0.14,incorrect,the stairs,0,0.14,incorrect
['maddy'],emily,0,0.4,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['maddy'],she,0,0.0,incorrect,agatha christie,0,0.1,incorrect,agatha christie,0,0.1,incorrect
['emma'],he,0,0.33,incorrect,chanel,0,0.2,incorrect,chanel,0,0.2,incorrect
['maddy'],she,0,0.0,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['emma'],amber,0,0.22,incorrect,amber,0,0.22,incorrect,amber,0,0.22,incorrect
['emma'],emily,0,0.44,incorrect,uber,0,0.25,incorrect,uber,0,0.25,incorrect
['maddy'],emily,0,0.4,incorrect,sherry,0,0.18,incorrect,sherry,0,0.18,incorrect
['maddy'],she,0,0.0,incorrect,medusa,0,0.36,incorrect,medusa,0,0.36,incorrect
['maddy'],isabella,0,0.15,incorrect,crustaceans,0,0.12,incorrect,crustaceans,0,0.12,incorrect
['maddy'],mom,0,0.25,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['maddy'],she,0,0.0,incorrect,dad,0,0.5,incorrect,dad,0,0.5,incorrect
['maddy'],the boat,0,0.15,incorrect,her,0,0.0,incorrect,her,0,0.0,incorrect
['maddy'],adonis,0,0.36,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['amber'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['amber'],your mom,0,0.15,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['maddy'],emily,0,0.4,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['amber'],the fbi,0,0.17,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['maddy'],matilda,0,0.5,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['amber'],his wife,0,0.15,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['maddy'],he,0,0.0,incorrect,macgyver,0,0.46,incorrect,macgyver,0,0.46,incorrect
['emma'],my mother,0,0.31,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['emma'],she,0,0.29,incorrect,grace,0,0.22,incorrect,grace,0,0.22,incorrect
['amber'],juliet,0,0.18,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['emma'],dad,0,0.29,incorrect,dad,0,0.29,incorrect,dad,0,0.29,incorrect
['emma'],she,0,0.29,incorrect,dad,0,0.29,incorrect,dad,0,0.29,incorrect
['emma'],britney,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['emma'],she,0,0.29,incorrect,ziploc,0,0.0,incorrect,ziploc,0,0.0,incorrect
['emma'],my date,0,0.36,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['emma'],she,0,0.29,incorrect,martha stewart,0,0.22,incorrect,martha stewart,0,0.22,incorrect
['emma'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['emma'],her,0,0.29,incorrect,thelma and louise,0,0.29,incorrect,thelma and louise,0,0.29,incorrect
['sarah'],emily,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['emma'],jesus,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['amber'],she,0,0.25,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['amber'],god,0,0.0,incorrect,she,0,0.25,incorrect,she,0,0.25,incorrect
['alex'],ethan,0,0.22,incorrect,dr. smith,0,0.0,incorrect,dr. smith,0,0.0,incorrect
['sarah'],emily,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['emma'],elizabeth,0,0.31,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['sarah'],mom,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['sarah'],her mom,0,0.17,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['sarah'],she,0,0.5,incorrect,cinderella,0,0.27,incorrect,cinderella,0,0.27,incorrect
['emma'],dad,0,0.29,incorrect,citronella,0,0.29,incorrect,citronella,0,0.29,incorrect
['amber'],christiana bannister,0,0.32,incorrect,manager,0,0.5,incorrect,manager,0,0.5,incorrect
['amber'],she,0,0.25,incorrect,windshield,0,0.13,incorrect,windshield,0,0.13,incorrect
['alex'],uber,0,0.25,incorrect,uber,0,0.25,incorrect,uber,0,0.25,incorrect
['alex'],his mom,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['sarah'],mom,0,0.0,incorrect,mom,0,0.0,incorrect,mom,0,0.0,incorrect
