Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['lydia', 'teyze', 'aunt lydia', 'lydia teyze', 'tía', 'aunt', 'tía lydia']",shakespeare,0,0.27,incorrect,israel,0,0.44,incorrect,abraham,0,0.25,incorrect,abraham,0,0.25,incorrect,abel,0,0.31,incorrect,abraham,0,0.25,incorrect,adam,0,0.46,incorrect,adam,0,0.46,incorrect,god,0,0.25,incorrect,helios,0,0.36,incorrect,adam,0,0.46,incorrect,adriamaheritsy,0,0.4,incorrect,israel,0,0.44,incorrect,abraham,0,0.25,incorrect,abraham,0,0.25,incorrect,adam,0,0.46,incorrect,helios,0,0.36,incorrect,adriamaheritsy,0,0.4,incorrect,virginia woolf,0,0.35,incorrect,emily,0,0.43,incorrect,montaigne,0,0.33,incorrect,homeros,0,0.17,incorrect,dong trong,0,0.29,incorrect,thoreau,0,0.4,incorrect,oscar wilde,0,0.4,incorrect,helios,0,0.36,incorrect,emily,0,0.43,incorrect,homeros,0,0.17,incorrect,thoreau,0,0.4,incorrect,helios,0,0.36,incorrect
['cora'],god,0,0.29,incorrect,abraham,0,0.36,incorrect,oliver,0,0.4,incorrect,oliver twist,0,0.25,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,adam,0,0.25,incorrect,abraham,0,0.36,incorrect,god,0,0.29,incorrect,youtube,0,0.18,incorrect,abrahamy,0,0.33,incorrect,adam,0,0.25,incorrect,abraham,0,0.36,incorrect,oliver twist,0,0.25,incorrect,god,0,0.29,incorrect,abraham,0,0.36,incorrect,youtube,0,0.18,incorrect,adam,0,0.25,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,cehov,0,0.44,incorrect,yahya,0,0.22,incorrect,duc,0,0.29,incorrect,dong trang,0,0.43,incorrect,el,0,0.0,incorrect,shakira,0,0.36,incorrect,god,0,0.29,incorrect,yahya,0,0.22,incorrect,dong trang,0,0.43,incorrect,shakira,0,0.36,incorrect
['rita'],abel,0,0.25,incorrect,keorapetse,0,0.29,incorrect,abrahami,0,0.33,incorrect,abrahami,0,0.33,incorrect,god,0,0.0,incorrect,israel,0,0.4,incorrect,abraham lincoln,0,0.21,incorrect,adam,0,0.25,incorrect,adam,0,0.25,incorrect,shakespeare,0,0.13,incorrect,abrahamy,0,0.33,incorrect,mangetaheta,0,0.27,incorrect,keorapetse,0,0.29,incorrect,abrahami,0,0.33,incorrect,israel,0,0.4,incorrect,adam,0,0.25,incorrect,shakespeare,0,0.13,incorrect,mangetaheta,0,0.27,incorrect,marie,0,0.44,incorrect,christ,0,0.6,incorrect,annem,0,0.22,incorrect,newton,0,0.2,incorrect,marx,0,0.25,incorrect,nguyen,0,0.0,incorrect,maria,0,0.67,incorrect,maria,0,0.67,incorrect,christ,0,0.6,incorrect,newton,0,0.2,incorrect,nguyen,0,0.0,incorrect,maria,0,0.67,incorrect
"['joy', 'serena', 'serena joy']",jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,esther mahlatsi,0,0.38,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,john,0,0.57,incorrect,angel,0,0.18,incorrect,noah,0,0.4,incorrect,madagascar,0,0.25,incorrect,alahady,0,0.24,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,john,0,0.57,incorrect,noah,0,0.4,incorrect,alahady,0,0.24,incorrect,robertson,0,0.4,incorrect,mahalia,0,0.15,incorrect,incili serif saati,0,0.33,incorrect,mickey mouse,0,0.27,incorrect,trinity,0,0.35,incorrect,duc,0,0.0,incorrect,lucero,0,0.38,incorrect,maria,0,0.36,incorrect,mahalia,0,0.15,incorrect,mickey mouse,0,0.27,incorrect,duc,0,0.0,incorrect,maria,0,0.36,incorrect
['luke'],lesotho,0,0.36,incorrect,shakespeare,0,0.27,incorrect,oliver twist,0,0.25,incorrect,abraham,0,0.0,incorrect,seleka,0,0.4,incorrect,abel,0,0.25,incorrect,adam,0,0.0,incorrect,adam,0,0.0,incorrect,freud,0,0.22,incorrect,robinson crusoe,0,0.21,incorrect,abrahamy,0,0.0,incorrect,abrahamy,0,0.0,incorrect,shakespeare,0,0.27,incorrect,abraham,0,0.0,incorrect,abel,0,0.25,incorrect,adam,0,0.0,incorrect,robinson crusoe,0,0.21,incorrect,abrahamy,0,0.0,incorrect,emily,0,0.22,incorrect,walt,0,0.25,incorrect,marx,0,0.0,incorrect,ataturk,0,0.36,incorrect,nguyen nhat anh,0,0.21,incorrect,thoreau,0,0.18,incorrect,maria,0,0.0,incorrect,walt disney,0,0.27,incorrect,walt,0,0.25,incorrect,ataturk,0,0.36,incorrect,thoreau,0,0.18,incorrect,walt disney,0,0.27,incorrect
"['lydia', 'teyze', 'aunt lydia', 'lydia teyze', 'tía', 'aunt', 'tía lydia']",god,0,0.25,incorrect,marx,0,0.29,incorrect,god,0,0.25,incorrect,abraham lincoln,0,0.33,incorrect,google,0,0.24,incorrect,jesus,0,0.22,incorrect,adam,0,0.46,incorrect,abraham,0,0.25,incorrect,john,0,0.25,incorrect,rousseau,0,0.33,incorrect,adam,0,0.46,incorrect,abraham,0,0.25,incorrect,marx,0,0.29,incorrect,abraham lincoln,0,0.33,incorrect,jesus,0,0.22,incorrect,abraham,0,0.25,incorrect,rousseau,0,0.33,incorrect,abraham,0,0.25,incorrect,george orwell,0,0.22,incorrect,jefferson,0,0.29,incorrect,stalin,0,0.53,incorrect,stuart mill,0,0.4,incorrect,thich ca mau ni,0,0.42,incorrect,plato,0,0.44,incorrect,stuart mill,0,0.4,incorrect,diogenes,0,0.42,incorrect,jefferson,0,0.29,incorrect,stuart mill,0,0.4,incorrect,plato,0,0.44,incorrect,diogenes,0,0.42,incorrect
['janine'],barbie,0,0.5,incorrect,barbie,0,0.5,incorrect,oliver,0,0.33,incorrect,abraham,0,0.15,incorrect,god,0,0.0,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect,abraham,0,0.15,incorrect,oliver twist,0,0.22,incorrect,charlie chaplin,0,0.29,incorrect,adam,0,0.2,incorrect,adriana,0,0.46,incorrect,barbie,0,0.5,incorrect,abraham,0,0.15,incorrect,adam,0,0.2,incorrect,abraham,0,0.15,incorrect,charlie chaplin,0,0.29,incorrect,adriana,0,0.46,incorrect,angel,0,0.55,incorrect,cher,0,0.2,incorrect,esmeray,0,0.15,incorrect,elbise,0,0.33,incorrect,thuy van,0,0.29,incorrect,ngoc,0,0.2,incorrect,adan,0,0.4,incorrect,maria,0,0.36,incorrect,cher,0,0.2,incorrect,elbise,0,0.33,incorrect,ngoc,0,0.2,incorrect,maria,0,0.36,incorrect
['luke'],jack,0,0.25,incorrect,ke,0,0.67,incorrect,jesus,0,0.22,incorrect,abrahami,0,0.0,incorrect,donald trump,0,0.25,incorrect,jesus,0,0.22,incorrect,adam,0,0.0,incorrect,abraham,0,0.0,incorrect,marie curie,0,0.27,incorrect,walmart,0,0.18,incorrect,adam,0,0.0,incorrect,adam,0,0.0,incorrect,ke,0,0.67,incorrect,abrahami,0,0.0,incorrect,jesus,0,0.22,incorrect,abraham,0,0.0,incorrect,walmart,0,0.18,incorrect,adam,0,0.0,incorrect,my husband,0,0.14,incorrect,marie curie,0,0.27,incorrect,annem,0,0.22,incorrect,amazon,0,0.0,incorrect,marie,0,0.22,incorrect,nguyen,0,0.4,incorrect,mi madre,0,0.17,incorrect,marie curie,0,0.27,incorrect,marie curie,0,0.27,incorrect,amazon,0,0.0,incorrect,nguyen,0,0.4,incorrect,marie curie,0,0.27,incorrect
"['gleninki', 'ofglen', 'deglen']",shakespeare,0,0.24,incorrect,rebecca,0,0.31,incorrect,abrahami,0,0.12,incorrect,abrahami,0,0.12,incorrect,god,0,0.22,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect,eve,0,0.44,incorrect,marie curie,0,0.24,incorrect,job,0,0.22,incorrect,job,0,0.22,incorrect,rebecca,0,0.31,incorrect,abrahami,0,0.12,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect,marie curie,0,0.24,incorrect,job,0,0.22,incorrect,esther,0,0.33,incorrect,emily,0,0.36,incorrect,hamlet,0,0.33,incorrect,shakespeare,0,0.24,incorrect,thuy,0,0.0,incorrect,emily,0,0.36,incorrect,maria,0,0.15,incorrect,freud,0,0.36,incorrect,emily,0,0.36,incorrect,shakespeare,0,0.24,incorrect,emily,0,0.36,incorrect,freud,0,0.36,incorrect
"['lydia', 'teyze', 'aunt lydia', 'lydia teyze', 'tía', 'aunt', 'tía lydia']",seo,0,0.25,incorrect,adam,0,0.46,incorrect,abrahami,0,0.24,incorrect,oliver,0,0.36,incorrect,abraham,0,0.25,incorrect,boingotlo,0,0.32,incorrect,adam,0,0.46,incorrect,abraham,0,0.25,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,adam,0,0.46,incorrect,adam,0,0.46,incorrect,adam,0,0.46,incorrect,oliver,0,0.36,incorrect,boingotlo,0,0.32,incorrect,abraham,0,0.25,incorrect,god,0,0.25,incorrect,adam,0,0.46,incorrect,emily,0,0.43,incorrect,modesty,0,0.33,incorrect,elizabeth bennet,0,0.44,incorrect,alcak,0,0.43,incorrect,thanh,0,0.5,incorrect,thuy,0,0.44,incorrect,george orwell,0,0.22,incorrect,medusa,0,0.36,incorrect,modesty,0,0.33,incorrect,alcak,0,0.43,incorrect,thuy,0,0.44,incorrect,medusa,0,0.36,incorrect
