Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['adela'],hayley,0,0.36,incorrect,clinton,0,0.17,incorrect,clinton,0,0.17,incorrect
['adela'],dr. gregory house,0,0.18,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
"['graham gore', 'graham', 'gore']",horatio nelson,0,0.33,incorrect,franklin,0,0.29,incorrect,franklin,0,0.29,incorrect
['gore'],charles dickens,0,0.21,incorrect,disraeli,0,0.33,incorrect,disraeli,0,0.33,incorrect
['mm'],martha,0,0.25,incorrect,maytag,0,0.25,incorrect,maytag,0,0.25,incorrect
['gore'],marlowe,0,0.36,incorrect,marlboro,0,0.33,incorrect,marlboro,0,0.33,incorrect
['gore'],roto rooter,0,0.4,incorrect,porcelain,0,0.46,incorrect,porcelain,0,0.46,incorrect
['gore'],nelson,0,0.2,incorrect,archimedes,0,0.29,incorrect,archimedes,0,0.29,incorrect
['gore'],winston churchill,0,0.19,incorrect,winston churchill,0,0.19,incorrect,winston churchill,0,0.19,incorrect
['gore'],joseph conrad,0,0.24,incorrect,nelson,0,0.2,incorrect,nelson,0,0.2,incorrect
['gore'],my sister,0,0.15,incorrect,shakespeare,0,0.27,incorrect,shakespeare,0,0.27,incorrect
['gore'],jesus,0,0.22,incorrect,christ,0,0.2,incorrect,christ,0,0.2,incorrect
['gore'],legolas,0,0.36,incorrect,sancho,0,0.2,incorrect,sancho,0,0.2,incorrect
['stanley'],mr. wickham,0,0.11,incorrect,bayard,0,0.31,incorrect,bayard,0,0.31,incorrect
['gore'],jesus,0,0.22,incorrect,hamlet,0,0.2,incorrect,hamlet,0,0.2,incorrect
['gore'],franklin,0,0.17,incorrect,noah,0,0.25,incorrect,noah,0,0.25,incorrect
['gore'],kim,0,0.0,incorrect,freud,0,0.44,incorrect,freud,0,0.44,incorrect
['adela'],doc,0,0.25,incorrect,freud,0,0.2,incorrect,freud,0,0.2,incorrect
['adela'],doc,0,0.25,incorrect,newton,0,0.18,incorrect,newton,0,0.18,incorrect
['gore'],winston,0,0.18,incorrect,icarus,0,0.2,incorrect,icarus,0,0.2,incorrect
['gore'],larousse,0,0.33,incorrect,albert,0,0.2,incorrect,albert,0,0.2,incorrect
['gore'],sherlock,0,0.17,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect
['gore'],mr. woodhouse,0,0.24,incorrect,wilde,0,0.22,incorrect,wilde,0,0.22,incorrect
['ralph'],bond,0,0.0,incorrect,shakespeare,0,0.25,incorrect,shakespeare,0,0.25,incorrect
['ralph'],harry,0,0.2,incorrect,ministry,0,0.15,incorrect,ministry,0,0.15,incorrect
['negro'],nigger,0,0.55,incorrect,god,0,0.5,incorrect,god,0,0.5,incorrect
['black'],lady,0,0.44,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['graham'],barack,0,0.33,incorrect,google,0,0.17,incorrect,google,0,0.17,incorrect
['graham'],christian,0,0.27,incorrect,roommates,0,0.27,incorrect,roommates,0,0.27,incorrect
['arthur'],miss marple,0,0.24,incorrect,general,0,0.15,incorrect,general,0,0.15,incorrect
['stokes'],cook,0,0.4,incorrect,cook,0,0.4,incorrect,cook,0,0.4,incorrect
['graham'],da vinci,0,0.14,incorrect,daedalus,0,0.29,incorrect,daedalus,0,0.29,incorrect
['graham'],heathcliff,0,0.25,incorrect,marlboro,0,0.14,incorrect,marlboro,0,0.14,incorrect
['graham'],marcel,0,0.17,incorrect,freud,0,0.18,incorrect,freud,0,0.18,incorrect
['graham'],ernest,0,0.17,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['graham'],nineteen-sixteen,0,0.0,incorrect,world trade,0,0.24,incorrect,world trade,0,0.24,incorrect
['adela'],god,0,0.25,incorrect,shakespeare,0,0.38,incorrect,shakespeare,0,0.38,incorrect
['adela'],gilda,0,0.4,incorrect,angelina,0,0.62,incorrect,angelina,0,0.62,incorrect
['graham'],harry,0,0.36,incorrect,hitler,0,0.17,incorrect,hitler,0,0.17,incorrect
['margaret'],the bartender,0,0.29,incorrect,oliver,0,0.14,incorrect,oliver,0,0.14,incorrect
['graham'],dean moriarty,0,0.21,incorrect,robinson,0,0.14,incorrect,robinson,0,0.14,incorrect
['margaret'],granny,0,0.29,incorrect,abigail,0,0.4,incorrect,abigail,0,0.4,incorrect
['margaret'],martha,0,0.57,incorrect,brigadier,0,0.47,incorrect,brigadier,0,0.47,incorrect
['margaret'],abel,0,0.33,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect
['graham'],putin,0,0.0,incorrect,putin,0,0.0,incorrect,putin,0,0.0,incorrect
['graham'],god,0,0.22,incorrect,hitler,0,0.17,incorrect,hitler,0,0.17,incorrect
['adela'],winston churchill,0,0.09,incorrect,marie,0,0.4,incorrect,marie,0,0.4,incorrect
['adela'],barbie,0,0.36,incorrect,freud,0,0.2,incorrect,freud,0,0.2,incorrect
['adela'],emily,0,0.4,incorrect,clinton,0,0.17,incorrect,clinton,0,0.17,incorrect
['graham'],mr. darcy,0,0.27,incorrect,darcy,0,0.18,incorrect,darcy,0,0.18,incorrect
['graham'],spenser,0,0.15,incorrect,heathcliff,0,0.25,incorrect,heathcliff,0,0.25,incorrect
['adela'],control,0,0.17,incorrect,einstein,0,0.15,incorrect,einstein,0,0.15,incorrect
['graham'],winston churchill,0,0.17,incorrect,dr. jekyll,0,0.12,incorrect,dr. jekyll,0,0.12,incorrect
['graham'],england,0,0.31,incorrect,darwin,0,0.17,incorrect,darwin,0,0.17,incorrect
['graham'],hitler,0,0.17,incorrect,cram,0,0.6,incorrect,cram,0,0.6,incorrect
['margaret'],shakespeare,0,0.42,incorrect,shakespeare,0,0.42,incorrect,shakespeare,0,0.42,incorrect
['salese'],crowley,0,0.31,incorrect,lucifer,0,0.31,incorrect,lucifer,0,0.31,incorrect
['adela'],defence,0,0.33,incorrect,general,0,0.33,incorrect,general,0,0.33,incorrect
['graham'],i,0,0.0,incorrect,barack,0,0.33,incorrect,barack,0,0.33,incorrect
['salese'],james bond,0,0.38,incorrect,general,0,0.31,incorrect,general,0,0.31,incorrect
['arthur'],wales,0,0.18,incorrect,macpherson,0,0.38,incorrect,macpherson,0,0.38,incorrect
['graham'],handel,0,0.33,incorrect,freud,0,0.18,incorrect,freud,0,0.18,incorrect
['graham'],giulio,0,0.17,incorrect,marie,0,0.18,incorrect,marie,0,0.18,incorrect
['margaret'],stevie nicks,0,0.1,incorrect,cher,0,0.17,incorrect,cher,0,0.17,incorrect
['arthur'],james,0,0.18,incorrect,sheldon,0,0.15,incorrect,sheldon,0,0.15,incorrect
['graham'],starbuck,0,0.14,incorrect,newton,0,0.0,incorrect,newton,0,0.0,incorrect
['arthur'],hemingway,0,0.13,incorrect,james,0,0.18,incorrect,james,0,0.18,incorrect
['margaret'],grandmother,0,0.32,incorrect,marie,0,0.62,incorrect,marie,0,0.62,incorrect
['graham'],hemingway,0,0.27,incorrect,freud,0,0.18,incorrect,freud,0,0.18,incorrect
