Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['atila', 'magyard', 'attila']",attila,1,1.0,correct,attila,1,1.0,correct,carpathia,0,0.57,incorrect,herodotus,0,0.25,incorrect,attila,1,1.0,correct,stephen,0,0.17,incorrect,attila,1,1.0,correct,transylvania,0,0.35,incorrect,slavs,0,0.4,incorrect,attila,1,1.0,correct,attila,1,1.0,correct,attila,1,1.0,correct,herodotus,0,0.25,incorrect,stephen,0,0.17,incorrect,transylvania,0,0.35,incorrect,attila,1,1.0,correct,attila,1,1.0,correct,attila,1,1.0,correct,drakula,0,0.5,incorrect,attila,1,1.0,correct,magyar,0,0.92,correct,attila,1,1.0,correct,los dacios,0,0.27,incorrect,attila,1,1.0,correct,attila,1,1.0,correct,attila,1,1.0,correct,attila,1,1.0,correct,attila,1,1.0,correct
"['kont', 'conde drácula', 'drácula', 'dracula', 'conde', 'kont dracula']",count thun,0,0.45,incorrect,count,0,0.67,incorrect,abel,0,0.36,incorrect,abraham,0,0.43,incorrect,adam,0,0.36,incorrect,abraham,0,0.43,incorrect,count,0,0.67,incorrect,goethe,0,0.4,incorrect,montecuccoli,0,0.5,incorrect,count,0,0.67,incorrect,count,0,0.67,incorrect,count,0,0.67,incorrect,abraham,0,0.43,incorrect,abraham,0,0.43,incorrect,goethe,0,0.4,incorrect,count,0,0.67,incorrect,dracula,1,1.0,correct,dracula,1,1.0,correct,goethe,0,0.4,incorrect,alman,0,0.5,incorrect,duc,0,0.4,incorrect,duc,0,0.4,incorrect,dracula,1,1.0,correct,maria,0,0.33,incorrect,dracula,1,1.0,correct,alman,0,0.5,incorrect,duc,0,0.4,incorrect,maria,0,0.33,incorrect
"['kont', 'conde drácula', 'drácula', 'dracula', 'conde', 'kont dracula']",count thun,0,0.45,incorrect,countess of segur,0,0.4,incorrect,abel,0,0.36,incorrect,abel,0,0.36,incorrect,adam,0,0.36,incorrect,abraham lincoln,0,0.36,incorrect,count,0,0.67,incorrect,marx,0,0.18,incorrect,montecuccoli,0,0.5,incorrect,adolf hitler,0,0.25,incorrect,leeto,0,0.22,incorrect,countess of segur,0,0.4,incorrect,abel,0,0.36,incorrect,abraham lincoln,0,0.36,incorrect,marx,0,0.18,incorrect,adolf hitler,0,0.25,incorrect,dracula,1,1.0,correct,landlord,0,0.31,incorrect,goethe,0,0.4,incorrect,almancami,0,0.38,incorrect,duc,0,0.4,incorrect,duc,0,0.4,incorrect,dracula,1,1.0,correct,maria,0,0.33,incorrect,landlord,0,0.31,incorrect,almancami,0,0.38,incorrect,duc,0,0.4,incorrect,maria,0,0.33,incorrect
"['mr', 'hawkins', 'mr hawkins']",jesus,0,0.17,incorrect,mo,0,0.5,incorrect,god,0,0.0,incorrect,seleka,0,0.15,incorrect,adam,0,0.33,incorrect,adam,0,0.33,incorrect,shakespeare,0,0.44,incorrect,keats,0,0.33,incorrect,adam,0,0.33,incorrect,adam,0,0.33,incorrect,abel,0,0.18,incorrect,mo,0,0.5,incorrect,seleka,0,0.15,incorrect,adam,0,0.33,incorrect,keats,0,0.33,incorrect,adam,0,0.33,incorrect,napoleon,0,0.27,incorrect,epistoleary,0,0.22,incorrect,voltaire,0,0.27,incorrect,voltaire,0,0.27,incorrect,nguyen tat to,0,0.17,incorrect,nguyen dinh chieu,0,0.22,incorrect,emperador,0,0.36,incorrect,walter scott,0,0.27,incorrect,epistoleary,0,0.22,incorrect,voltaire,0,0.27,incorrect,nguyen dinh chieu,0,0.22,incorrect,walter scott,0,0.27,incorrect
"['kont', 'dracula', 'drácula', 'kont dracula']",dracula,1,1.0,correct,countess,0,0.5,incorrect,job,0,0.29,incorrect,abel,0,0.36,incorrect,adam,0,0.36,incorrect,abraham lincoln,0,0.36,incorrect,dracula,1,1.0,correct,emily,0,0.17,incorrect,waldeck,0,0.29,incorrect,hevitra,0,0.32,incorrect,senekal,0,0.32,incorrect,countess,0,0.5,incorrect,abel,0,0.36,incorrect,abraham lincoln,0,0.36,incorrect,emily,0,0.17,incorrect,hevitra,0,0.32,incorrect,dracula,1,1.0,correct,dracula,1,1.0,correct,drakula,0,0.86,correct,boynuz,0,0.4,incorrect,dracula,1,1.0,correct,jesus,0,0.17,incorrect,dracula,1,1.0,correct,sancho,0,0.31,incorrect,dracula,1,1.0,correct,boynuz,0,0.4,incorrect,jesus,0,0.17,incorrect,sancho,0,0.31,incorrect
['lucy'],abrahami,0,0.0,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,abraham,0,0.0,incorrect,abraham,0,0.0,incorrect,heidi,0,0.0,incorrect,shakespeare,0,0.0,incorrect,adam,0,0.0,incorrect,abrahamy,0,0.17,incorrect,abel,0,0.25,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,abraham,0,0.0,incorrect,shakespeare,0,0.0,incorrect,abrahamy,0,0.17,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect,manastir,0,0.0,incorrect,hz. meryem,0,0.14,incorrect,nguyen tuong tam,0,0.2,incorrect,nguyen tat thanh,0,0.2,incorrect,emma,0,0.0,incorrect,maria,0,0.0,incorrect,emily,0,0.44,incorrect,hz. meryem,0,0.14,incorrect,nguyen tat thanh,0,0.2,incorrect,maria,0,0.0,incorrect
['lucy'],abrahamu lincoln,0,0.2,incorrect,jesus,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,robinson crusoe,0,0.11,incorrect,nahea,0,0.0,incorrect,swift,0,0.0,incorrect,heathcliff,0,0.14,incorrect,robinson crusoe,0,0.11,incorrect,abrahamy,0,0.17,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,god,0,0.0,incorrect,nahea,0,0.0,incorrect,heathcliff,0,0.14,incorrect,abrahamy,0,0.17,incorrect,esther,0,0.0,incorrect,heathcliff,0,0.14,incorrect,robinson crusoe,0,0.11,incorrect,mezar,0,0.0,incorrect,thay,0,0.25,incorrect,nguyen dinh chieu,0,0.19,incorrect,senor,0,0.0,incorrect,homero,0,0.0,incorrect,heathcliff,0,0.14,incorrect,mezar,0,0.0,incorrect,nguyen dinh chieu,0,0.19,incorrect,homero,0,0.0,incorrect
['renfield'],olutoju,0,0.13,incorrect,jesus,0,0.15,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect,noah,0,0.17,incorrect,abraham lincoln,0,0.26,incorrect,doctor,0,0.14,incorrect,dr. house,0,0.24,incorrect,god,0,0.18,incorrect,facebook,0,0.25,incorrect,abel,0,0.33,incorrect,jesus,0,0.15,incorrect,god,0,0.18,incorrect,abraham lincoln,0,0.26,incorrect,dr. house,0,0.24,incorrect,facebook,0,0.25,incorrect,macduff,0,0.13,incorrect,dr. williams,0,0.3,incorrect,pinokyo,0,0.13,incorrect,pinokyo,0,0.13,incorrect,dong tu,0,0.13,incorrect,dong trang,0,0.22,incorrect,papa,0,0.0,incorrect,freud,0,0.46,incorrect,dr. williams,0,0.3,incorrect,pinokyo,0,0.13,incorrect,dong trang,0,0.22,incorrect,freud,0,0.46,incorrect
['olgaren'],abraham adesanya,0,0.35,incorrect,keji,0,0.18,incorrect,esther,0,0.15,incorrect,jesus,0,0.17,incorrect,adam,0,0.18,incorrect,adam,0,0.18,incorrect,edgar allan poe,0,0.36,incorrect,robinson crusoe,0,0.27,incorrect,albert einstein,0,0.36,incorrect,adriamahiliva,0,0.2,incorrect,phupu,0,0.0,incorrect,keji,0,0.18,incorrect,jesus,0,0.17,incorrect,adam,0,0.18,incorrect,robinson crusoe,0,0.27,incorrect,adriamahiliva,0,0.2,incorrect,archibald,0,0.25,incorrect,odysseus,0,0.27,incorrect,dracula,0,0.29,incorrect,odysseus,0,0.27,incorrect,dai uy,0,0.15,incorrect,dong hoi,0,0.27,incorrect,william legrand,0,0.36,incorrect,noe,0,0.4,incorrect,odysseus,0,0.27,incorrect,odysseus,0,0.27,incorrect,dong hoi,0,0.27,incorrect,noe,0,0.4,incorrect
"['jona', 'jonathan']",oliver,0,0.2,incorrect,oliver,0,0.2,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect,adam,0,0.33,incorrect,abraham,0,0.4,incorrect,robinson crusoe,0,0.26,incorrect,robinson crusoe,0,0.26,incorrect,job,0,0.57,incorrect,abrahamy,0,0.38,incorrect,abel,0,0.25,incorrect,oliver,0,0.2,incorrect,god,0,0.29,incorrect,abraham,0,0.4,incorrect,robinson crusoe,0,0.26,incorrect,abrahamy,0,0.38,incorrect,philip,0,0.14,incorrect,god,0,0.29,incorrect,ann,0,0.36,incorrect,odysseus,0,0.17,incorrect,phuong,0,0.4,incorrect,trinh,0,0.31,incorrect,el,0,0.0,incorrect,homero,0,0.2,incorrect,god,0,0.29,incorrect,odysseus,0,0.17,incorrect,trinh,0,0.31,incorrect,homero,0,0.2,incorrect
