Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['mum'],kardashian,0,0.0,incorrect,mum,1,1.0,correct,mum,1,1.0,correct
['eden'],rg's sister,0,0.13,incorrect,mum,0,0.0,incorrect,mum,0,0.0,incorrect
"['gopal', 'gopal das', 'das']",brimmer,0,0.0,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect
"['gopal', 'gopal das', 'das']",jesus,0,0.25,incorrect,shiva,0,0.25,incorrect,shiva,0,0.25,incorrect
['thomas'],dr. mccoy,0,0.13,incorrect,arm,0,0.22,incorrect,arm,0,0.22,incorrect
['arabella'],augusta,0,0.27,incorrect,augusta,0,0.27,incorrect,augusta,0,0.27,incorrect
['thomas'],martha stewart,0,0.4,incorrect,martha,0,0.5,incorrect,martha,0,0.5,incorrect
['arabella'],queen elizabeth,0,0.26,incorrect,victoria,0,0.25,incorrect,victoria,0,0.25,incorrect
['eden'],carrie,0,0.2,incorrect,carrie,0,0.2,incorrect,carrie,0,0.2,incorrect
['eden'],god,0,0.29,incorrect,arabella,0,0.17,incorrect,arabella,0,0.17,incorrect
['arabella'],beatrice,0,0.38,incorrect,beatrice,0,0.38,incorrect,beatrice,0,0.38,incorrect
['arabella'],lawson,0,0.29,incorrect,emily,0,0.31,incorrect,emily,0,0.31,incorrect
['arabella'],ching-he huang,0,0.18,incorrect,confucius,0,0.0,incorrect,confucius,0,0.0,incorrect
['arabella'],olivia,0,0.29,incorrect,isabella,0,0.75,correct,isabella,0,0.75,correct
"['thomas tong', 'thomas', 'tong']",watson,0,0.6,incorrect,watson,0,0.6,incorrect,watson,0,0.6,incorrect
['eden'],emily,0,0.22,incorrect,thrush,0,0.0,incorrect,thrush,0,0.0,incorrect
['eden'],she,0,0.29,incorrect,matilda,0,0.18,incorrect,matilda,0,0.18,incorrect
['eden'],emily,0,0.22,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['eden'],emily,0,0.22,incorrect,jane,0,0.25,incorrect,jane,0,0.25,incorrect
['rufus'],eden,0,0.0,incorrect,wolseley,0,0.15,incorrect,wolseley,0,0.15,incorrect
['rufus'],obama,0,0.0,incorrect,prince,0,0.18,incorrect,prince,0,0.18,incorrect
['rufus'],he,0,0.0,incorrect,mauna loa,0,0.14,incorrect,mauna loa,0,0.14,incorrect
['rufus'],jack,0,0.0,incorrect,obama,0,0.0,incorrect,obama,0,0.0,incorrect
['arabella'],bridget,0,0.27,incorrect,rufus,0,0.15,incorrect,rufus,0,0.15,incorrect
['bea'],marie,0,0.25,incorrect,marie,0,0.25,incorrect,marie,0,0.25,incorrect
['eden'],she,0,0.29,incorrect,monet,0,0.22,incorrect,monet,0,0.22,incorrect
['eden'],georgia,0,0.18,incorrect,elizabeth,0,0.31,incorrect,elizabeth,0,0.31,incorrect
['rufus'],isaac,0,0.2,incorrect,island,0,0.18,incorrect,island,0,0.18,incorrect
['eden'],emily,0,0.22,incorrect,thelma,0,0.2,incorrect,thelma,0,0.2,incorrect
['rufus'],charles,0,0.33,incorrect,hispaniola,0,0.13,incorrect,hispaniola,0,0.13,incorrect
['bea'],victoria,0,0.18,incorrect,opal,0,0.29,incorrect,opal,0,0.29,incorrect
['bea'],paris,0,0.25,incorrect,chanel,0,0.22,incorrect,chanel,0,0.22,incorrect
['arabella'],augusta,0,0.27,incorrect,augusta,0,0.27,incorrect,augusta,0,0.27,incorrect
['eden'],countess,0,0.17,incorrect,hebrides,0,0.5,incorrect,hebrides,0,0.5,incorrect
['rufus'],pele,0,0.0,incorrect,murphy,0,0.18,incorrect,murphy,0,0.18,incorrect
['eden'],emily,0,0.22,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['freddy'],putin,0,0.0,incorrect,ahab,0,0.0,incorrect,ahab,0,0.0,incorrect
['rufus'],freddy,0,0.18,incorrect,chanel,0,0.0,incorrect,chanel,0,0.0,incorrect
['farman'],armenian,0,0.71,correct,farallones,0,0.62,incorrect,farallones,0,0.62,incorrect
['solène'],madame bovary,0,0.11,incorrect,estella,0,0.31,incorrect,estella,0,0.31,incorrect
['laurel'],crane,0,0.36,incorrect,greenpeace,0,0.25,incorrect,greenpeace,0,0.25,incorrect
['rufus'],chris,0,0.4,incorrect,ahab,0,0.0,incorrect,ahab,0,0.0,incorrect
['solène'],marina abramovic,0,0.09,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['eden'],esther,0,0.4,incorrect,naomi,0,0.22,incorrect,naomi,0,0.22,incorrect
['tong'],livingstone,0,0.4,incorrect,seuss,0,0.0,incorrect,seuss,0,0.0,incorrect
['thomas'],spencer,0,0.15,incorrect,sushi,0,0.18,incorrect,sushi,0,0.18,incorrect
['thomas'],jack,0,0.2,incorrect,atlantis,0,0.43,incorrect,atlantis,0,0.43,incorrect
['arabella'],paparazzi,0,0.35,incorrect,sanibel,0,0.53,incorrect,sanibel,0,0.53,incorrect
['thomas'],mr. rochester,0,0.21,incorrect,heathcliff,0,0.25,incorrect,heathcliff,0,0.25,incorrect
['max'],thornton,0,0.0,incorrect,norway,0,0.22,incorrect,norway,0,0.22,incorrect
['kamehameha'],kamehameha,1,1.0,correct,kamehameha,1,1.0,correct,kamehameha,1,1.0,correct
['thomas'],jesus,0,0.18,incorrect,stonehenge,0,0.25,incorrect,stonehenge,0,0.25,incorrect
"['rene', 'tan', 'rene tan']",trump,0,0.25,incorrect,christ,0,0.29,incorrect,christ,0,0.29,incorrect
['eden'],she,0,0.29,incorrect,monica,0,0.2,incorrect,monica,0,0.2,incorrect
['thomas'],dr. lisa cuddy,0,0.1,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect
['thomas'],choi,0,0.4,incorrect,victoria,0,0.43,incorrect,victoria,0,0.43,incorrect
['eden'],gatsby,0,0.0,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['eden'],bea,0,0.29,incorrect,chanel,0,0.2,incorrect,chanel,0,0.2,incorrect
['thomas'],mark,0,0.4,incorrect,denver,0,0.0,incorrect,denver,0,0.0,incorrect
['arabella'],catherine,0,0.35,incorrect,diana,0,0.31,incorrect,diana,0,0.31,incorrect
['eden'],heidi,0,0.44,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['eden'],trump,0,0.0,incorrect,scandinavian,0,0.25,incorrect,scandinavian,0,0.25,incorrect
['eden'],emily,0,0.22,incorrect,starbucks,0,0.0,incorrect,starbucks,0,0.0,incorrect
['rufus'],mauna kea,0,0.14,incorrect,mauna kea,0,0.14,incorrect,mauna kea,0,0.14,incorrect
['arabella'],madame curie,0,0.3,incorrect,confucius,0,0.0,incorrect,confucius,0,0.0,incorrect
['eden'],isolde,0,0.4,incorrect,mauna kea,0,0.15,incorrect,mauna kea,0,0.15,incorrect
['eden'],heather,0,0.36,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['rufus'],peeta,0,0.0,incorrect,andromeda,0,0.14,incorrect,andromeda,0,0.14,incorrect
['eden'],emily,0,0.22,incorrect,beach,0,0.22,incorrect,beach,0,0.22,incorrect
['rufus'],phoebe,0,0.0,incorrect,qantas,0,0.18,incorrect,qantas,0,0.18,incorrect
['freddy'],frodo,0,0.55,incorrect,atlantis,0,0.0,incorrect,atlantis,0,0.0,incorrect
['rufus'],merlin,0,0.18,incorrect,guinevere,0,0.14,incorrect,guinevere,0,0.14,incorrect
['freddy'],adam,0,0.2,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect
['rufus'],john,0,0.0,incorrect,grand canyon,0,0.12,incorrect,grand canyon,0,0.12,incorrect
['arabella'],queen elizabeth,0,0.26,incorrect,queen,0,0.15,incorrect,queen,0,0.15,incorrect
"['courcy', 'de', 'solène de courcy', 'solène']",monica,0,0.33,incorrect,emily,0,0.29,incorrect,emily,0,0.29,incorrect
['rufus'],adam,0,0.0,incorrect,ariel,0,0.2,incorrect,ariel,0,0.2,incorrect
['rufus'],elizabeth,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['rufus'],wyeth,0,0.0,incorrect,picasso,0,0.17,incorrect,picasso,0,0.17,incorrect
['rufus'],jane,0,0.0,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect
['rufus'],sheldon,0,0.17,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['rufus'],harry,0,0.2,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect
"['soane', 'john', 'john soane']",soane,1,1.0,correct,soane,1,1.0,correct,soane,1,1.0,correct
['rufus'],mr. darcy,0,0.14,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['rufus'],wickham,0,0.0,incorrect,marx,0,0.22,incorrect,marx,0,0.22,incorrect
"['mary', 'gao', 'mary gao']",june,0,0.0,incorrect,lotus,0,0.25,incorrect,lotus,0,0.25,incorrect
['john'],feeney,0,0.2,incorrect,phineas,0,0.36,incorrect,phineas,0,0.36,incorrect
['john'],best man,0,0.17,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['martha'],diocesan,0,0.14,incorrect,diocesan,0,0.14,incorrect,diocesan,0,0.14,incorrect
['martha'],elizabeth bennet,0,0.27,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect
['martha'],leung,0,0.0,incorrect,warren buffett,0,0.3,incorrect,warren buffett,0,0.3,incorrect
['martha'],steve,0,0.18,incorrect,marshall,0,0.71,correct,marshall,0,0.71,correct
['gresham'],english,0,0.43,incorrect,marriage,0,0.27,incorrect,marriage,0,0.27,incorrect
['rene'],emily,0,0.22,incorrect,wayne,0,0.44,incorrect,wayne,0,0.44,incorrect
['jane'],cy twombly,0,0.0,incorrect,twombly,0,0.0,incorrect,twombly,0,0.0,incorrect
"['martha dung', 'martha', 'dung']",camilla,0,0.31,incorrect,heathcliff,0,0.38,incorrect,heathcliff,0,0.38,incorrect
['greshams'],osmonds,0,0.4,incorrect,god,0,0.18,incorrect,god,0,0.18,incorrect
['peter'],god,0,0.0,incorrect,harry,0,0.2,incorrect,harry,0,0.2,incorrect
['penelope'],frances,0,0.27,incorrect,trump,0,0.15,incorrect,trump,0,0.15,incorrect
['putter'],wid,0,0.0,incorrect,winston,0,0.15,incorrect,winston,0,0.15,incorrect
