Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['snape—', 'snape']",abameta,0,0.33,incorrect,heaven,0,0.36,incorrect,labotlhano,0,0.13,incorrect,labotlhano,0,0.13,incorrect,maohi,0,0.2,incorrect,samoa,0,0.4,incorrect,putin,0,0.2,incorrect,opportunity,0,0.12,incorrect,jesus,0,0.2,incorrect,order,0,0.2,incorrect,sebaka,0,0.36,incorrect,heaven,0,0.36,incorrect,labotlhano,0,0.13,incorrect,samoa,0,0.4,incorrect,opportunity,0,0.12,incorrect,order,0,0.2,incorrect,dumbledore,0,0.13,incorrect,home office,0,0.12,incorrect,yoldas,0,0.18,incorrect,yoldaslik,0,0.14,incorrect,granger,0,0.33,incorrect,phuong,0,0.18,incorrect,ministerio,0,0.27,incorrect,sabado,0,0.36,incorrect,home office,0,0.12,incorrect,yoldaslik,0,0.14,incorrect,phuong,0,0.18,incorrect,sabado,0,0.36,incorrect
"['snape—', 'snape']",god,0,0.0,incorrect,job,0,0.0,incorrect,shakespeare,0,0.5,incorrect,abraham,0,0.17,incorrect,david,0,0.2,incorrect,jesus,0,0.2,incorrect,thatcher,0,0.31,incorrect,napoleon,0,0.62,incorrect,minisitera,0,0.27,incorrect,united nations,0,0.21,incorrect,god,0,0.0,incorrect,job,0,0.0,incorrect,abraham,0,0.17,incorrect,jesus,0,0.2,incorrect,napoleon,0,0.62,incorrect,united nations,0,0.21,incorrect,reginald,0,0.31,incorrect,ministry,0,0.15,incorrect,yoldas,0,0.18,incorrect,ikisi,0,0.2,incorrect,minerva,0,0.33,incorrect,princess,0,0.31,incorrect,elric,0,0.2,incorrect,regulada,0,0.15,incorrect,ministry,0,0.15,incorrect,ikisi,0,0.2,incorrect,princess,0,0.31,incorrect,regulada,0,0.15,incorrect
"['lucius malfoy', 'malfoy', 'lucius']",yoruba,0,0.21,incorrect,job,0,0.22,incorrect,letlalo,0,0.46,incorrect,moses,0,0.36,incorrect,joseph,0,0.17,incorrect,ua,0,0.27,incorrect,dracula,0,0.31,incorrect,romeo,0,0.36,incorrect,jesus,0,0.36,incorrect,david,0,0.18,incorrect,joseph,0,0.17,incorrect,job,0,0.22,incorrect,moses,0,0.36,incorrect,ua,0,0.27,incorrect,romeo,0,0.36,incorrect,david,0,0.18,incorrect,grigori,0,0.2,incorrect,scrooge,0,0.2,incorrect,scarlett,0,0.29,incorrect,yusuf,0,0.36,incorrect,dracula,0,0.31,incorrect,lua,0,0.44,incorrect,heathcliff,0,0.38,incorrect,hamlet,0,0.33,incorrect,scrooge,0,0.2,incorrect,yusuf,0,0.36,incorrect,lua,0,0.44,incorrect,hamlet,0,0.33,incorrect
"['luciu', 'lucius']",eni,0,0.25,incorrect,god,0,0.0,incorrect,mma,0,0.0,incorrect,mma,0,0.0,incorrect,jesus,0,0.36,incorrect,ua,0,0.29,incorrect,israel,0,0.33,incorrect,independence,0,0.12,incorrect,nomeko,0,0.0,incorrect,david,0,0.2,incorrect,joseph,0,0.17,incorrect,god,0,0.0,incorrect,mma,0,0.0,incorrect,ua,0,0.29,incorrect,independence,0,0.12,incorrect,david,0,0.2,incorrect,scarlett,0,0.15,incorrect,nathaniel,0,0.14,incorrect,ev,0,0.0,incorrect,ali,0,0.5,incorrect,scarlett,0,0.15,incorrect,phuong,0,0.18,incorrect,edward,0,0.0,incorrect,libertad,0,0.31,incorrect,nathaniel,0,0.14,incorrect,ali,0,0.5,incorrect,phuong,0,0.18,incorrect,libertad,0,0.31,incorrect
"['malfoys', 'malfoy']",israel,0,0.33,incorrect,job,0,0.22,incorrect,moses,0,0.5,incorrect,moses,0,0.5,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,hamlet,0,0.33,incorrect,adam,0,0.2,incorrect,david,0,0.18,incorrect,jesus,0,0.17,incorrect,moses,0,0.5,incorrect,job,0,0.22,incorrect,moses,0,0.5,incorrect,god,0,0.22,incorrect,adam,0,0.2,incorrect,jesus,0,0.17,incorrect,napoleon,0,0.43,incorrect,nathaniel,0,0.27,incorrect,insanlar,0,0.29,incorrect,insanlar,0,0.29,incorrect,macbeth,0,0.31,incorrect,dinh,0,0.0,incorrect,napoleon,0,0.43,incorrect,hamlet,0,0.33,incorrect,nathaniel,0,0.27,incorrect,insanlar,0,0.29,incorrect,dinh,0,0.0,incorrect,hamlet,0,0.33,incorrect
"['draco', 'draco malfoy', 'malfoy']",yoruba,0,0.36,incorrect,abraham,0,0.33,incorrect,bill,0,0.2,incorrect,clinton,0,0.33,incorrect,joseph,0,0.18,incorrect,joseph,0,0.18,incorrect,ram,0,0.5,incorrect,macbeth,0,0.33,incorrect,lucy,0,0.4,incorrect,joseph,0,0.18,incorrect,jesus,0,0.0,incorrect,abraham,0,0.33,incorrect,clinton,0,0.33,incorrect,joseph,0,0.18,incorrect,macbeth,0,0.33,incorrect,joseph,0,0.18,incorrect,max,0,0.44,incorrect,cheshire,0,0.15,incorrect,rezalet,0,0.33,incorrect,murat,0,0.4,incorrect,cha,0,0.27,incorrect,pham,0,0.25,incorrect,tom,0,0.27,incorrect,la,0,0.29,incorrect,cheshire,0,0.15,incorrect,murat,0,0.4,incorrect,pham,0,0.25,incorrect,la,0,0.29,incorrect
"['hermione‘ye', 'hermione']",god,0,0.18,incorrect,hezekiah,0,0.38,incorrect,jesus,0,0.15,incorrect,god,0,0.18,incorrect,david,0,0.15,incorrect,ma,0,0.2,incorrect,harry,0,0.38,incorrect,pinocchio,0,0.35,incorrect,alain,0,0.31,incorrect,adaladala,0,0.0,incorrect,joseph,0,0.29,incorrect,hezekiah,0,0.38,incorrect,god,0,0.18,incorrect,ma,0,0.2,incorrect,pinocchio,0,0.35,incorrect,adaladala,0,0.0,incorrect,professor,0,0.35,incorrect,wemmick,0,0.4,incorrect,howe,0,0.5,incorrect,sinir,0,0.31,incorrect,harry,0,0.38,incorrect,ngoc,0,0.17,incorrect,minerva,0,0.53,incorrect,wiz,0,0.18,incorrect,wemmick,0,0.4,incorrect,sinir,0,0.31,incorrect,ngoc,0,0.17,incorrect,wiz,0,0.18,incorrect
['harry'],revulsion,0,0.14,incorrect,revulsion,0,0.14,incorrect,joseph,0,0.18,incorrect,joseph,0,0.18,incorrect,david,0,0.2,incorrect,ua,0,0.29,incorrect,dickens,0,0.0,incorrect,chandrabhaga,0,0.35,incorrect,nokapohiny,0,0.27,incorrect,paris,0,0.4,incorrect,joseph,0,0.18,incorrect,revulsion,0,0.14,incorrect,joseph,0,0.18,incorrect,ua,0,0.29,incorrect,chandrabhaga,0,0.35,incorrect,paris,0,0.4,incorrect,winston,0,0.0,incorrect,revulsion,0,0.14,incorrect,scarlett,0,0.31,incorrect,gazete,0,0.18,incorrect,nguoi,0,0.0,incorrect,phan,0,0.44,incorrect,winston,0,0.0,incorrect,la,0,0.29,incorrect,revulsion,0,0.14,incorrect,gazete,0,0.18,incorrect,phan,0,0.44,incorrect,la,0,0.29,incorrect
['harry'],oduduwa,0,0.17,incorrect,scrooge,0,0.17,incorrect,joseph,0,0.18,incorrect,joseph,0,0.18,incorrect,momoni,0,0.0,incorrect,jesus,0,0.0,incorrect,john,0,0.22,incorrect,wickfield,0,0.0,incorrect,lainga,0,0.18,incorrect,david,0,0.2,incorrect,joseph,0,0.18,incorrect,scrooge,0,0.17,incorrect,joseph,0,0.18,incorrect,jesus,0,0.0,incorrect,wickfield,0,0.0,incorrect,david,0,0.2,incorrect,john,0,0.22,incorrect,nathaniel,0,0.29,incorrect,yan komsu,0,0.14,incorrect,yanlis,0,0.18,incorrect,ong hang xom,0,0.24,incorrect,ong,0,0.0,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect,nathaniel,0,0.29,incorrect,yanlis,0,0.18,incorrect,ong,0,0.0,incorrect,tom,0,0.0,incorrect
"['dumbledore‘un', 'albus', 'albus dumbledore‘un', 'dumbledore', 'albus dumbledore']",adam,0,0.3,incorrect,god,0,0.15,incorrect,david,0,0.27,incorrect,moses,0,0.4,incorrect,harriet,0,0.26,incorrect,ua,0,0.29,incorrect,mr. darcy,0,0.32,incorrect,frankenstein,0,0.26,incorrect,jesus,0,0.4,incorrect,madagascar,0,0.3,incorrect,bonnete,0,0.35,incorrect,god,0,0.15,incorrect,moses,0,0.4,incorrect,ua,0,0.29,incorrect,frankenstein,0,0.26,incorrect,madagascar,0,0.3,incorrect,mr. kurtz,0,0.27,incorrect,dimmesdale,0,0.5,incorrect,mary,0,0.29,incorrect,hayal,0,0.4,incorrect,thay,0,0.22,incorrect,do,0,0.33,incorrect,mr. brown,0,0.36,incorrect,hamlet,0,0.38,incorrect,dimmesdale,0,0.5,incorrect,hayal,0,0.4,incorrect,do,0,0.33,incorrect,hamlet,0,0.38,incorrect
