Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['chad'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['chad'],charlie,0,0.55,incorrect,google,0,0.0,incorrect,google,0,0.0,incorrect
['chad'],mike,0,0.0,incorrect,hope,0,0.25,incorrect,hope,0,0.25,incorrect
['chad'],griff,0,0.0,incorrect,griffon,0,0.0,incorrect,griffon,0,0.0,incorrect
['maddy'],sarah,0,0.2,incorrect,iphone,0,0.0,incorrect,iphone,0,0.0,incorrect
['maddy'],she,0,0.0,incorrect,max,0,0.5,incorrect,max,0,0.5,incorrect
['maddy'],jess,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['brad'],dog,0,0.29,incorrect,david,0,0.44,incorrect,david,0,0.44,incorrect
['brad'],my best friend,0,0.33,incorrect,trader joe's,0,0.38,incorrect,trader joe's,0,0.38,incorrect
['brad'],charlie,0,0.18,incorrect,bill gates,0,0.29,incorrect,bill gates,0,0.29,incorrect
['brad'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['lutsen'],aspen,0,0.55,incorrect,october,0,0.31,incorrect,october,0,0.31,incorrect
['brad'],greg,0,0.25,incorrect,nurse nightingale,0,0.19,incorrect,nurse nightingale,0,0.19,incorrect
['brad'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['brad'],emily,0,0.0,incorrect,cupid,0,0.22,incorrect,cupid,0,0.22,incorrect
['brad'],emily,0,0.0,incorrect,tinder,0,0.2,incorrect,tinder,0,0.2,incorrect
['maddy'],google,0,0.0,incorrect,harvey weinstein,0,0.19,incorrect,harvey weinstein,0,0.19,incorrect
['maddy'],amy,0,0.5,incorrect,aloha,0,0.2,incorrect,aloha,0,0.2,incorrect
['emma'],hey,0,0.29,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['brad'],jess,0,0.0,incorrect,beelzebub,0,0.15,incorrect,beelzebub,0,0.15,incorrect
['brad'],nat,0,0.29,incorrect,jack,0,0.25,incorrect,jack,0,0.25,incorrect
['maddy'],emily,0,0.4,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect
['maddy'],sheila,0,0.18,incorrect,christie,0,0.0,incorrect,christie,0,0.0,incorrect
['maddy'],my father,0,0.29,incorrect,jennifer,0,0.0,incorrect,jennifer,0,0.0,incorrect
['amber'],lily,0,0.0,incorrect,justin bieber,0,0.33,incorrect,justin bieber,0,0.33,incorrect
['maddy'],dr. gregory house,0,0.18,incorrect,emma,0,0.44,incorrect,emma,0,0.44,incorrect
['maddy'],dad,0,0.5,incorrect,grandma,0,0.33,incorrect,grandma,0,0.33,incorrect
['muse'],queen elizabeth ii,0,0.18,incorrect,elizabeth bennet,0,0.1,incorrect,elizabeth bennet,0,0.1,incorrect
['maddy'],katniss,0,0.17,incorrect,christmas,0,0.29,incorrect,christmas,0,0.29,incorrect
['maddy'],he,0,0.0,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['maddy'],john,0,0.0,incorrect,atlanta,0,0.17,incorrect,atlanta,0,0.17,incorrect
['brad'],arthur,0,0.2,incorrect,reddit,0,0.4,incorrect,reddit,0,0.4,incorrect
['maddy'],emily,0,0.4,incorrect,super,0,0.0,incorrect,super,0,0.0,incorrect
['emma'],jess,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['alex'],brother,0,0.18,incorrect,bus,0,0.0,incorrect,bus,0,0.0,incorrect
['sarah'],home,0,0.22,incorrect,emma,0,0.22,incorrect,emma,0,0.22,incorrect
['mcdonald'],christmas lights,0,0.25,incorrect,emily,0,0.31,incorrect,emily,0,0.31,incorrect
['maddy'],jess,0,0.0,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['emma'],juanita,0,0.18,incorrect,juan,0,0.25,incorrect,juan,0,0.25,incorrect
['maddy'],sam,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],lily,0,0.22,incorrect,minnie,0,0.18,incorrect,minnie,0,0.18,incorrect
['maddy'],jess,0,0.0,incorrect,porch,0,0.0,incorrect,porch,0,0.0,incorrect
['maddy'],emily,0,0.4,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['maddy'],she,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['emma'],emily,0,0.44,incorrect,alice,0,0.22,incorrect,alice,0,0.22,incorrect
['maddy'],mark zuckerberg,0,0.2,incorrect,facebook,0,0.15,incorrect,facebook,0,0.15,incorrect
['maddy'],jane,0,0.22,incorrect,keurig,0,0.0,incorrect,keurig,0,0.0,incorrect
