Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['adela'],leila,0,0.6,incorrect,condoleezza rice,0,0.29,incorrect,condoleezza rice,0,0.29,incorrect
['adela'],dr. ellis,0,0.43,incorrect,deandre jordan,0,0.42,incorrect,deandre jordan,0,0.42,incorrect
"['graham', 'gore', 'graham gore']",james,0,0.38,incorrect,william broughton,0,0.36,incorrect,william broughton,0,0.36,incorrect
['gore'],frederick engels,0,0.2,incorrect,john atkinson,0,0.12,incorrect,john atkinson,0,0.12,incorrect
['mm'],milk,0,0.33,incorrect,refrigerator,0,0.0,incorrect,refrigerator,0,0.0,incorrect
['gore'],unnamed character,0,0.19,incorrect,marlene dietrich,0,0.2,incorrect,marlene dietrich,0,0.2,incorrect
['gore'],,0,0.0,incorrect,whale,0,0.22,incorrect,whale,0,0.22,incorrect
['gore'],captain hardcastle,0,0.18,incorrect,sail,0,0.0,incorrect,sail,0,0.0,incorrect
['gore'],charles,0,0.36,incorrect,john watson,0,0.13,incorrect,john watson,0,0.13,incorrect
['gore'],mr. ramsay,0,0.14,incorrect,telescope ports,0,0.21,incorrect,telescope ports,0,0.21,incorrect
['gore'],name,0,0.25,incorrect,norman,0,0.4,incorrect,norman,0,0.4,incorrect
['gore'],saladin,0,0.0,incorrect,,0,0.0,incorrect,,0,0.0,incorrect
['gore'],bill,0,0.0,incorrect,not,0,0.29,incorrect,not,0,0.29,incorrect
['stanley'],dr. clive briggs,0,0.17,incorrect,dr. livesey,0,0.33,incorrect,dr. livesey,0,0.33,incorrect
['gore'],yuri,0,0.25,incorrect,so,0,0.33,incorrect,so,0,0.33,incorrect
['gore'],john,0,0.25,incorrect,arctic,0,0.2,incorrect,arctic,0,0.2,incorrect
['gore'],harry potter,0,0.25,incorrect,ministry,0,0.17,incorrect,ministry,0,0.17,incorrect
['adela'],dr. kivlin,0,0.27,incorrect,,0,0.25,incorrect,,0,0.25,incorrect
['adela'],dr. kusanagi,0,0.24,incorrect,expats,0,0.36,incorrect,expats,0,0.36,incorrect
['gore'],philip,0,0.0,incorrect,shaft,0,0.0,incorrect,shaft,0,0.0,incorrect
['gore'],escoffier,0,0.31,incorrect,albert river,0,0.25,incorrect,albert river,0,0.25,incorrect
['gore'],lord peter wimsey,0,0.29,incorrect,john adams,0,0.14,incorrect,john adams,0,0.14,incorrect
['gore'],john,0,0.25,incorrect,mr. darcy,0,0.15,incorrect,mr. darcy,0,0.15,incorrect
['ralph'],bridge,0,0.18,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect
['ralph'],defence,0,0.0,incorrect,defence's,0,0.0,incorrect,defence's,0,0.0,incorrect
['negro'],argentina,0,0.14,incorrect,george,0,0.36,incorrect,george,0,0.36,incorrect
['black'],disabled,0,0.31,incorrect,woman,0,0.2,incorrect,woman,0,0.2,incorrect
['graham'],phayvanh,0,0.29,incorrect,pol pot,0,0.0,incorrect,pol pot,0,0.0,incorrect
['graham'],charles,0,0.31,incorrect,simon,0,0.18,incorrect,simon,0,0.18,incorrect
['arthur'],brigadier,0,0.27,incorrect,television,0,0.12,incorrect,television,0,0.12,incorrect
['stokes'],flinders,0,0.29,incorrect,matthew flinders,0,0.27,incorrect,matthew flinders,0,0.27,incorrect
['graham'],leonardo da vinci,0,0.17,incorrect,william shakespeare,0,0.24,incorrect,william shakespeare,0,0.24,incorrect
['graham'],jonathan franzen,0,0.27,incorrect,marlboro,0,0.14,incorrect,marlboro,0,0.14,incorrect
['graham'],abdulrazak gurnah,0,0.35,incorrect,philip morris,0,0.21,incorrect,philip morris,0,0.21,incorrect
['graham'],yoneda,0,0.17,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['graham'],sixteen-forty-five,0,0.08,incorrect,hiroshima,0,0.4,incorrect,hiroshima,0,0.4,incorrect
['adela'],marie curie,0,0.25,incorrect,norma,0,0.2,incorrect,norma,0,0.2,incorrect
['adela'],joan,0,0.22,incorrect,bulldog,0,0.17,incorrect,bulldog,0,0.17,incorrect
['graham'],draco malfoy,0,0.33,incorrect,john bridges,0,0.11,incorrect,john bridges,0,0.11,incorrect
['margaret'],the waitress,0,0.3,incorrect,olivia,0,0.14,incorrect,olivia,0,0.14,incorrect
['graham'],john lennon,0,0.12,incorrect,garrett,0,0.31,incorrect,garrett,0,0.31,incorrect
['margaret'],martha,0,0.57,incorrect,forty-seven,0,0.21,incorrect,forty-seven,0,0.21,incorrect
['margaret'],mrs. hudson,0,0.21,incorrect,brigadier,0,0.47,incorrect,brigadier,0,0.47,incorrect
['margaret'],samwell,0,0.27,incorrect,mr. darcy,0,0.47,incorrect,mr. darcy,0,0.47,incorrect
['graham'],yasser arafat,0,0.32,incorrect,government,0,0.38,incorrect,government,0,0.38,incorrect
['graham'],unspecified,0,0.0,incorrect,shower doors,0,0.11,incorrect,shower doors,0,0.11,incorrect
['adela'],umbridge,0,0.31,incorrect,ministry's,0,0.0,incorrect,ministry's,0,0.0,incorrect
['adela'],angelina jolie,0,0.42,incorrect,dr. mengele,0,0.38,incorrect,dr. mengele,0,0.38,incorrect
['adela'],carolyn,0,0.33,incorrect,condoleezza rice,0,0.29,incorrect,condoleezza rice,0,0.29,incorrect
['graham'],simon,0,0.18,incorrect,tea,0,0.22,incorrect,tea,0,0.22,incorrect
['graham'],albus dumbledore,0,0.18,incorrect,walter,0,0.17,incorrect,walter,0,0.17,incorrect
['adela'],control,0,0.17,incorrect,albert einstein,0,0.2,incorrect,albert einstein,0,0.2,incorrect
['graham'],thomas hardy,0,0.33,incorrect,victorian,0,0.27,incorrect,victorian,0,0.27,incorrect
['graham'],england,0,0.31,incorrect,england,0,0.31,incorrect,england,0,0.31,incorrect
['graham'],arthur weasley,0,0.3,incorrect,ministry of magic,0,0.17,incorrect,ministry of magic,0,0.17,incorrect
['margaret'],mr. dinkle,0,0.33,incorrect,king's,0,0.14,incorrect,king's,0,0.14,incorrect
['salese'],brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect
['adela'],john alexander,0,0.32,incorrect,john foster dulles,0,0.17,incorrect,john foster dulles,0,0.17,incorrect
['graham'],me,0,0.25,incorrect,not found in the passage,0,0.13,incorrect,not found in the passage,0,0.13,incorrect
['salese'],brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect
['arthur'],robert louis stevenson,0,0.21,incorrect,john wilson,0,0.12,incorrect,john wilson,0,0.12,incorrect
['graham'],ministry therapist,0,0.25,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['graham'],marco polo,0,0.12,incorrect,martha stewart,0,0.3,incorrect,martha stewart,0,0.3,incorrect
['margaret'],cher,0,0.17,incorrect,disco,0,0.0,incorrect,disco,0,0.0,incorrect
['arthur'],dr. john rivers,0,0.29,incorrect,william golding,0,0.1,incorrect,william golding,0,0.1,incorrect
['graham'],malcolm,0,0.31,incorrect,calvin o'keefe,0,0.1,incorrect,calvin o'keefe,0,0.1,incorrect
['arthur'],colonel prothero,0,0.36,incorrect,hand glass,0,0.12,incorrect,hand glass,0,0.12,incorrect
['margaret'],flora,0,0.31,incorrect,scotland,0,0.12,incorrect,scotland,0,0.12,incorrect
['graham'],michel,0,0.17,incorrect,twenty-first century,0,0.08,incorrect,twenty-first century,0,0.08,incorrect
['margaret'],naomi campbell,0,0.27,incorrect,soho,0,0.0,incorrect,soho,0,0.0,incorrect
['arthur'],lord alvanley,0,0.11,incorrect,mr. darcy,0,0.27,incorrect,mr. darcy,0,0.27,incorrect
['margaret'],waltz king,0,0.22,incorrect,waltz,0,0.31,incorrect,waltz,0,0.31,incorrect
['arthur'],fred astaire,0,0.33,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect
['margaret'],lucy,0,0.0,incorrect,,0,0.18,incorrect,,0,0.18,incorrect
['margaret'],britney,0,0.27,incorrect,kim kardashian,0,0.36,incorrect,kim kardashian,0,0.36,incorrect
['margaret'],naomi campbell,0,0.27,incorrect,elizabeth arden,0,0.35,incorrect,elizabeth arden,0,0.35,incorrect
['margaret'],mr. tumnus,0,0.33,incorrect,he,0,0.2,incorrect,he,0,0.2,incorrect
['graham'],arthur,0,0.33,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['arthur'],malcolm,0,0.15,incorrect,walter,0,0.5,incorrect,walter,0,0.5,incorrect
['graham'],julia,0,0.18,incorrect,dictionary,0,0.12,incorrect,dictionary,0,0.12,incorrect
['adela'],mark,0,0.22,incorrect,gp,0,0.0,incorrect,gp,0,0.0,incorrect
['graham'],henry,0,0.18,incorrect,sigmund freud,0,0.21,incorrect,sigmund freud,0,0.21,incorrect
['graham'],margaret,0,0.29,incorrect,stephenie meyer,0,0.19,incorrect,stephenie meyer,0,0.19,incorrect
['graham'],severus snape,0,0.21,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['adela'],anna,0,0.44,incorrect,yukari,0,0.18,incorrect,yukari,0,0.18,incorrect
['graham'],moody,0,0.18,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['graham'],jonathan,0,0.43,incorrect,mark zuckerberg,0,0.1,incorrect,mark zuckerberg,0,0.1,incorrect
['graham'],paul,0,0.2,incorrect,yong zhao,0,0.4,incorrect,yong zhao,0,0.4,incorrect
['adela'],london,0,0.18,incorrect,london,0,0.18,incorrect,london,0,0.18,incorrect
['graham'],david,0,0.18,incorrect,paul mccartney,0,0.2,incorrect,paul mccartney,0,0.2,incorrect
['graham'],harry potter,0,0.22,incorrect,anna,0,0.4,incorrect,anna,0,0.4,incorrect
