Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['chad'],not provided,0,0.12,incorrect,adam,0,0.5,incorrect,adam,0,0.5,incorrect
['chad'],mike,0,0.0,incorrect,bradley cooper,0,0.22,incorrect,bradley cooper,0,0.22,incorrect
['chad'],eric,0,0.25,incorrect,hope,0,0.25,incorrect,hope,0,0.25,incorrect
['chad'],walter,0,0.2,incorrect,griffon,0,0.0,incorrect,griffon,0,0.0,incorrect
['maddy'],unanswerable,0,0.12,incorrect,kim,0,0.25,incorrect,kim,0,0.25,incorrect
['maddy'],deb,0,0.25,incorrect,boomer,0,0.18,incorrect,boomer,0,0.18,incorrect
['maddy'],name unknown,0,0.12,incorrect,shower,0,0.0,incorrect,shower,0,0.0,incorrect
['brad'],faith,0,0.22,incorrect,worm,0,0.25,incorrect,worm,0,0.25,incorrect
['brad'],mike,0,0.0,incorrect,joe's,0,0.0,incorrect,joe's,0,0.0,incorrect
['brad'],jon,0,0.0,incorrect,kevin,0,0.0,incorrect,kevin,0,0.0,incorrect
['brad'],yuki,0,0.0,incorrect,chris,0,0.22,incorrect,chris,0,0.22,incorrect
['lutsen'],whistler,0,0.29,incorrect,unknown,0,0.31,incorrect,unknown,0,0.31,incorrect
['brad'],mike,0,0.0,incorrect,nurse,0,0.22,incorrect,nurse,0,0.22,incorrect
['brad'],patrick,0,0.18,incorrect,shawn mendes,0,0.25,incorrect,shawn mendes,0,0.25,incorrect
['brad'],greg,0,0.25,incorrect,,0,0.29,incorrect,,0,0.29,incorrect
['brad'],unknown,0,0.0,incorrect,stan,0,0.25,incorrect,stan,0,0.25,incorrect
['maddy'],cyberstalked,0,0.24,incorrect,anthony,0,0.33,incorrect,anthony,0,0.33,incorrect
['maddy'],not provided,0,0.24,incorrect,kauai,0,0.2,incorrect,kauai,0,0.2,incorrect
['emma'],john,0,0.0,incorrect,creepy,0,0.2,incorrect,creepy,0,0.2,incorrect
['brad'],devil,0,0.22,incorrect,devil's advocate,0,0.2,incorrect,devil's advocate,0,0.2,incorrect
['brad'],emily,0,0.0,incorrect,hang,0,0.25,incorrect,hang,0,0.25,incorrect
['maddy'],my mom,0,0.36,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect
['maddy'],not provided,0,0.24,incorrect,bill,0,0.0,incorrect,bill,0,0.0,incorrect
['maddy'],mother,0,0.18,incorrect,my mother,0,0.29,incorrect,my mother,0,0.29,incorrect
['amber'],brittany,0,0.31,incorrect,florida,0,0.17,incorrect,florida,0,0.17,incorrect
['maddy'],unknown,0,0.0,incorrect,hester prynne,0,0.11,incorrect,hester prynne,0,0.11,incorrect
['maddy'],mom,0,0.25,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['muse'],beatrice,0,0.17,incorrect,angel,0,0.22,incorrect,angel,0,0.22,incorrect
['maddy'],not provided,0,0.24,incorrect,my mom,0,0.36,incorrect,my mom,0,0.36,incorrect
['maddy'],mark,0,0.44,incorrect,unknown,0,0.0,incorrect,unknown,0,0.0,incorrect
['maddy'],brad pitt,0,0.29,incorrect,atlanta,0,0.17,incorrect,atlanta,0,0.17,incorrect
['brad'],unnamed,0,0.36,incorrect,reddit,0,0.4,incorrect,reddit,0,0.4,incorrect
['maddy'],julia,0,0.2,incorrect,justin bieber,0,0.0,incorrect,justin bieber,0,0.0,incorrect
['emma'],unknown,0,0.0,incorrect,brittany,0,0.17,incorrect,brittany,0,0.17,incorrect
['alex'],chris,0,0.0,incorrect,need,0,0.25,incorrect,need,0,0.25,incorrect
['sarah'],my sister,0,0.29,incorrect,trayvon martin,0,0.21,incorrect,trayvon martin,0,0.21,incorrect
['mcdonald'],someone's,0,0.35,incorrect,tracy,0,0.15,incorrect,tracy,0,0.15,incorrect
['maddy'],anna,0,0.22,incorrect,,0,0.25,incorrect,,0,0.25,incorrect
['emma'],isabel,0,0.2,incorrect,maria,0,0.44,incorrect,maria,0,0.44,incorrect
['maddy'],unnamed,0,0.33,incorrect,unspecified,0,0.12,incorrect,unspecified,0,0.12,incorrect
['maddy'],maya,0,0.67,incorrect,minnesota,0,0.29,incorrect,minnesota,0,0.29,incorrect
['maddy'],unnamed,0,0.33,incorrect,white,0,0.0,incorrect,white,0,0.0,incorrect
['maddy'],emma,0,0.44,incorrect,marble,0,0.36,incorrect,marble,0,0.36,incorrect
['maddy'],not provided,0,0.24,incorrect,four,0,0.0,incorrect,four,0,0.0,incorrect
['emma'],emily,0,0.44,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['maddy'],mark zuckerberg,0,0.2,incorrect,facebook,0,0.15,incorrect,facebook,0,0.15,incorrect
['maddy'],myra,0,0.44,incorrect,starbucks,0,0.14,incorrect,starbucks,0,0.14,incorrect
['maddy'],dick,0,0.22,incorrect,dock,0,0.22,incorrect,dock,0,0.22,incorrect
['maddy'],anna,0,0.22,incorrect,name_of_the_yacht_or_captain,0,0.12,incorrect,name_of_the_yacht_or_captain,0,0.12,incorrect
['maddy'],dock worker,0,0.12,incorrect,point pleasant,0,0.11,incorrect,point pleasant,0,0.11,incorrect
['maddy'],trisha,0,0.18,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['benny'],unknown,0,0.33,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect
['jane'],brad pitt,0,0.15,incorrect,harry,0,0.22,incorrect,harry,0,0.22,incorrect
['maddy'],bob,0,0.0,incorrect,her,0,0.0,incorrect,her,0,0.0,incorrect
['maddy'],unnamed,0,0.33,incorrect,martha,0,0.36,incorrect,martha,0,0.36,incorrect
['emma'],officer,0,0.18,incorrect,coach klein,0,0.13,incorrect,coach klein,0,0.13,incorrect
['maddy'],anna,0,0.22,incorrect,unknown,0,0.0,incorrect,unknown,0,0.0,incorrect
['emma'],britney,0,0.18,incorrect,amber,0,0.22,incorrect,amber,0,0.22,incorrect
['emma'],julia,0,0.22,incorrect,uber,0,0.25,incorrect,uber,0,0.25,incorrect
['maddy'],malcolm,0,0.33,incorrect,agnes,0,0.2,incorrect,agnes,0,0.2,incorrect
['maddy'],victoria,0,0.15,incorrect,armageddon,0,0.53,incorrect,armageddon,0,0.53,incorrect
['maddy'],isabella,0,0.15,incorrect,julia,0,0.2,incorrect,julia,0,0.2,incorrect
['maddy'],beach,0,0.2,incorrect,chris,0,0.0,incorrect,chris,0,0.0,incorrect
['maddy'],she,0,0.0,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['maddy'],the pontoon,0,0.0,incorrect,lucy,0,0.22,incorrect,lucy,0,0.22,incorrect
['maddy'],tom,0,0.25,incorrect,david beckham,0,0.22,incorrect,david beckham,0,0.22,incorrect
['amber'],harry potter,0,0.35,incorrect,tracy,0,0.2,incorrect,tracy,0,0.2,incorrect
['amber'],tommy,0,0.2,incorrect,nonna,0,0.2,incorrect,nonna,0,0.2,incorrect
['maddy'],martha,0,0.36,incorrect,britney,0,0.17,incorrect,britney,0,0.17,incorrect
['amber'],god,0,0.0,incorrect,not specified,0,0.11,incorrect,not specified,0,0.11,incorrect
['maddy'],becky,0,0.2,incorrect,agnes,0,0.2,incorrect,agnes,0,0.2,incorrect
['amber'],bob,0,0.25,incorrect,harry,0,0.4,incorrect,harry,0,0.4,incorrect
['maddy'],emily,0,0.4,incorrect,bomb,0,0.22,incorrect,bomb,0,0.22,incorrect
['emma'],julia,0,0.22,incorrect,not available,0,0.12,incorrect,not available,0,0.12,incorrect
['emma'],julia,0,0.22,incorrect,grace,0,0.22,incorrect,grace,0,0.22,incorrect
['amber'],jack dawson,0,0.12,incorrect,not found,0,0.0,incorrect,not found,0,0.0,incorrect
['emma'],not provided,0,0.12,incorrect,mom,0,0.57,incorrect,mom,0,0.57,incorrect
['emma'],georgia,0,0.36,incorrect,leah,0,0.5,incorrect,leah,0,0.5,incorrect
['emma'],emma,1,1.0,correct,y/n,0,0.0,incorrect,y/n,0,0.0,incorrect
['emma'],christina,0,0.15,incorrect,wheat,0,0.44,incorrect,wheat,0,0.44,incorrect
['emma'],my mother,0,0.31,incorrect,my,0,0.33,incorrect,my,0,0.33,incorrect
['emma'],debbie,0,0.2,incorrect,martha stewart,0,0.22,incorrect,martha stewart,0,0.22,incorrect
['emma'],chris,0,0.0,incorrect,none,0,0.25,incorrect,none,0,0.25,incorrect
['emma'],julia,0,0.22,incorrect,paris hilton,0,0.12,incorrect,paris hilton,0,0.12,incorrect
['sarah'],lucas,0,0.2,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['emma'],brandon,0,0.18,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['amber'],kim kardashian,0,0.21,incorrect,yoo seung-woo,0,0.11,incorrect,yoo seung-woo,0,0.11,incorrect
['amber'],britney,0,0.33,incorrect,not provided,0,0.12,incorrect,not provided,0,0.12,incorrect
['alex'],mark,0,0.25,incorrect,doctor's name,0,0.24,incorrect,doctor's name,0,0.24,incorrect
['sarah'],charlotte,0,0.29,incorrect,heidi,0,0.2,incorrect,heidi,0,0.2,incorrect
['emma'],wanda,0,0.22,incorrect,yoshiko,0,0.0,incorrect,yoshiko,0,0.0,incorrect
['sarah'],unnamed,0,0.17,incorrect,she'll,0,0.36,incorrect,she'll,0,0.36,incorrect
['sarah'],veronica,0,0.31,incorrect,britney,0,0.17,incorrect,britney,0,0.17,incorrect
['sarah'],phoebe,0,0.18,incorrect,little girl,0,0.12,incorrect,little girl,0,0.12,incorrect
['emma'],mom,0,0.57,incorrect,blanket,0,0.18,incorrect,blanket,0,0.18,incorrect
['amber'],house,0,0.2,incorrect,middle manager,0,0.32,incorrect,middle manager,0,0.32,incorrect
['amber'],brittany,0,0.31,incorrect,hood,0,0.0,incorrect,hood,0,0.0,incorrect
['alex'],uber,0,0.25,incorrect,uber,0,0.25,incorrect,uber,0,0.25,incorrect
['alex'],output,0,0.0,incorrect,edward,0,0.2,incorrect,edward,0,0.2,incorrect
['sarah'],julia,0,0.2,incorrect,myra,0,0.44,incorrect,myra,0,0.44,incorrect
