Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['mauricio lorry', 'mauricio', 'mr jarvis lorry', 'mr', 'jarvis', 'lorr', 'jarvis lorry', 'jarvis lorr', 'lorry']",mr. lorry,0,0.71,correct,jeremiah,0,0.43,incorrect,mr. lorry,0,0.71,correct,jeremiah,0,0.43,incorrect,london,0,0.4,incorrect,carton,0,0.43,incorrect,telemann,0,0.25,incorrect,telemann,0,0.25,incorrect,jeremiah flintwinch,0,0.33,incorrect,bank of england,0,0.28,incorrect,tellson,0,0.36,incorrect,jeremiah,0,0.43,incorrect,jeremiah,0,0.43,incorrect,carton,0,0.43,incorrect,telemann,0,0.25,incorrect,bank of england,0,0.28,incorrect,jarvis lorry,1,1.0,correct,miss manette,0,0.3,incorrect,jarvis lorry,1,1.0,correct,mr. lorry,0,0.71,correct,jarvis lorry,1,1.0,correct,ngan,0,0.2,incorrect,senor lorry,0,0.62,incorrect,jarvis,1,1.0,correct,miss manette,0,0.3,incorrect,mr. lorry,0,0.71,correct,ngan,0,0.2,incorrect,jarvis,1,1.0,correct
"['mr', 'mr lorry', 'lorry']",david copperfield,0,0.24,incorrect,jesus,0,0.0,incorrect,god,0,0.25,incorrect,job,0,0.25,incorrect,robinson crusoe,0,0.26,incorrect,job,0,0.25,incorrect,hamish,0,0.25,incorrect,canterbury,0,0.4,incorrect,david copperfield,0,0.24,incorrect,dover,0,0.4,incorrect,charles dickens,0,0.17,incorrect,jesus,0,0.0,incorrect,job,0,0.25,incorrect,job,0,0.25,incorrect,canterbury,0,0.4,incorrect,dover,0,0.4,incorrect,david,0,0.0,incorrect,calais,0,0.18,incorrect,david copperfield,0,0.24,incorrect,deniz,0,0.0,incorrect,david copperfield,0,0.24,incorrect,dover,0,0.4,incorrect,senor,0,0.4,incorrect,dover,0,0.4,incorrect,calais,0,0.18,incorrect,deniz,0,0.0,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect
"['manette', 'miss', 'miss manette']",marlow,0,0.31,incorrect,abraham,0,0.18,incorrect,jesus,0,0.44,incorrect,god,0,0.0,incorrect,abraham,0,0.18,incorrect,abraham,0,0.18,incorrect,wells,0,0.22,incorrect,mr. smith,0,0.38,incorrect,scrooge,0,0.21,incorrect,job,0,0.0,incorrect,god,0,0.0,incorrect,abraham,0,0.18,incorrect,god,0,0.0,incorrect,abraham,0,0.18,incorrect,mr. smith,0,0.38,incorrect,job,0,0.0,incorrect,redlaw,0,0.15,incorrect,manager,0,0.57,incorrect,watson,0,0.31,incorrect,bay,0,0.2,incorrect,diep,0,0.25,incorrect,thu ky,0,0.15,incorrect,beatriz,0,0.29,incorrect,miss,1,1.0,correct,manager,0,0.57,incorrect,bay,0,0.2,incorrect,thu ky,0,0.15,incorrect,miss,1,1.0,correct
"['mr', 'mr lorry', 'lorry']",god,0,0.25,incorrect,abraham,0,0.22,incorrect,god,0,0.25,incorrect,israel,0,0.29,incorrect,jesus,0,0.0,incorrect,noah,0,0.22,incorrect,godfrey,0,0.5,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,israel,0,0.29,incorrect,abraham,0,0.22,incorrect,israel,0,0.29,incorrect,noah,0,0.22,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,arthur,0,0.36,incorrect,gentleman,0,0.18,incorrect,heathcliff,0,0.13,incorrect,yakup,0,0.2,incorrect,emily,0,0.46,incorrect,jesus,0,0.0,incorrect,don quijote,0,0.21,incorrect,ulises,0,0.18,incorrect,gentleman,0,0.18,incorrect,yakup,0,0.2,incorrect,jesus,0,0.0,incorrect,ulises,0,0.18,incorrect
"['mr', 'mr lorry', 'lorry']",god,0,0.25,incorrect,hezekiah,0,0.0,incorrect,lincoln,0,0.33,incorrect,abraham,0,0.22,incorrect,abraham,0,0.22,incorrect,abraham,0,0.22,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,israel,0,0.29,incorrect,hezekiah,0,0.0,incorrect,abraham,0,0.22,incorrect,abraham,0,0.22,incorrect,heathcliff,0,0.13,incorrect,god,0,0.25,incorrect,mr. rogers,0,0.56,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect,banker,0,0.25,incorrect,dong phong,0,0.22,incorrect,emily,0,0.46,incorrect,banquero,0,0.25,incorrect,maria,0,0.57,incorrect,heathcliff,0,0.13,incorrect,banker,0,0.25,incorrect,emily,0,0.46,incorrect,maria,0,0.57,incorrect
"['madame', 'madame defarge', 'señora defarge', 'defarge', 'señora', 'madam defarge', 'madam']",madam,1,1.0,correct,jesus,0,0.18,incorrect,abel,0,0.4,incorrect,esther,0,0.5,incorrect,josephine,0,0.4,incorrect,trump,0,0.2,incorrect,madame loisel,0,0.63,incorrect,macteague,0,0.55,incorrect,emily,0,0.2,incorrect,teo,0,0.44,incorrect,senka,0,0.73,correct,jesus,0,0.18,incorrect,esther,0,0.5,incorrect,trump,0,0.2,incorrect,macteague,0,0.55,incorrect,teo,0,0.44,incorrect,mrs. merdle,0,0.42,incorrect,madame loisel,0,0.63,incorrect,bayan,0,0.4,incorrect,adam,0,0.89,correct,nguoi vo,0,0.29,incorrect,nguyen,0,0.33,incorrect,la tabernera,0,0.44,incorrect,tabitha,0,0.33,incorrect,madame loisel,0,0.63,incorrect,adam,0,0.89,correct,nguyen,0,0.33,incorrect,tabitha,0,0.33,incorrect
"['madame', 'madame defarge', 'señora defarge', 'defarge', 'señora', 'madam defarge', 'madam']",jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,christ,0,0.17,incorrect,christ,0,0.17,incorrect,jesus,0,0.18,incorrect,noah,0,0.6,incorrect,adam,0,0.89,correct,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,christ,0,0.17,incorrect,jesus,0,0.18,incorrect,adam,0,0.89,correct,mrs. sparsit,0,0.32,incorrect,christian,0,0.27,incorrect,hamlet,0,0.5,incorrect,pinokyo,0,0.31,incorrect,dau,0,0.5,incorrect,ngoc,0,0.4,incorrect,duquesa,0,0.43,incorrect,maria,0,0.6,incorrect,christian,0,0.27,incorrect,pinokyo,0,0.31,incorrect,ngoc,0,0.4,incorrect,maria,0,0.6,incorrect
"['monsieur defarge', 'monsieur', 'defarge', 'mösyö defarge', 'mösyö']",abraham,0,0.29,incorrect,abraham,0,0.29,incorrect,joseph,0,0.43,incorrect,israel,0,0.36,incorrect,abraham,0,0.29,incorrect,adam,0,0.36,incorrect,abraham,0,0.29,incorrect,adam,0,0.36,incorrect,samy,0,0.44,incorrect,adama,0,0.33,incorrect,adam,0,0.36,incorrect,abraham,0,0.29,incorrect,israel,0,0.36,incorrect,adam,0,0.36,incorrect,adam,0,0.36,incorrect,adama,0,0.33,incorrect,defarge,1,1.0,correct,mr. woodhouse,0,0.38,incorrect,odip,0,0.33,incorrect,bay,0,0.25,incorrect,dac-xti-e-ep,0,0.32,incorrect,duc,0,0.2,incorrect,el tabernero,0,0.42,incorrect,don quijote,0,0.42,incorrect,mr. woodhouse,0,0.38,incorrect,bay,0,0.25,incorrect,duc,0,0.2,incorrect,don quijote,0,0.42,incorrect
['defarge'],lucifer,0,0.29,incorrect,god,0,0.2,incorrect,long gone demo,0,0.19,incorrect,cummings,0,0.13,incorrect,job,0,0.0,incorrect,diabolo,0,0.29,incorrect,heathcliff,0,0.24,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,long,0,0.18,incorrect,god,0,0.2,incorrect,cummings,0,0.13,incorrect,diabolo,0,0.29,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,heathcliff,0,0.24,incorrect,god,0,0.2,incorrect,iblis,0,0.0,incorrect,seytan,0,0.31,incorrect,ivan,0,0.18,incorrect,duc,0,0.2,incorrect,don quijote,0,0.22,incorrect,mefistofeles,0,0.32,incorrect,god,0,0.2,incorrect,seytan,0,0.31,incorrect,duc,0,0.2,incorrect,mefistofeles,0,0.32,incorrect
"['mr', 'mr lorry', 'lorry']",oliver twist,0,0.24,incorrect,abraham,0,0.22,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,frankenstein,0,0.14,incorrect,abraham,0,0.22,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect,andriamanitra,0,0.27,incorrect,adam,0,0.33,incorrect,adam,0,0.33,incorrect,abraham,0,0.22,incorrect,jesus,0,0.0,incorrect,abraham,0,0.22,incorrect,heathcliff,0,0.13,incorrect,adam,0,0.33,incorrect,dimmesdale,0,0.22,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect,hamlet,0,0.29,incorrect,nguoi dan ong,0,0.19,incorrect,thuy kieu,0,0.14,incorrect,padre,0,0.29,incorrect,hamlet,0,0.29,incorrect,heathcliff,0,0.13,incorrect,hamlet,0,0.29,incorrect,thuy kieu,0,0.14,incorrect,hamlet,0,0.29,incorrect
