Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['snape—', 'snape']",jesus,0,0.2,incorrect,abraham,0,0.17,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,abraham lincoln,0,0.1,incorrect,abraham,0,0.17,incorrect,harry,0,0.2,incorrect,shakespeare,0,0.5,incorrect,harry,0,0.2,incorrect,minister,0,0.31,incorrect,sebaka,0,0.36,incorrect,abraham,0,0.17,incorrect,god,0,0.0,incorrect,abraham,0,0.17,incorrect,shakespeare,0,0.5,incorrect,minister,0,0.31,incorrect,harry,0,0.2,incorrect,home,0,0.22,incorrect,harry,0,0.2,incorrect,stalin,0,0.36,incorrect,severus snape,0,0.56,incorrect,phap thuat,0,0.27,incorrect,harry,0,0.2,incorrect,salazar,0,0.33,incorrect,home,0,0.22,incorrect,stalin,0,0.36,incorrect,phap thuat,0,0.27,incorrect,salazar,0,0.33,incorrect
"['snape—', 'snape']",god,0,0.0,incorrect,newton,0,0.36,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,job,0,0.0,incorrect,adam,0,0.22,incorrect,hamlet,0,0.36,incorrect,government,0,0.27,incorrect,paul,0,0.22,incorrect,minisitera,0,0.27,incorrect,jesus,0,0.2,incorrect,newton,0,0.36,incorrect,god,0,0.0,incorrect,adam,0,0.22,incorrect,government,0,0.27,incorrect,minisitera,0,0.27,incorrect,harry,0,0.2,incorrect,ministry,0,0.15,incorrect,winston,0,0.33,incorrect,ulastirma,0,0.29,incorrect,harry,0,0.2,incorrect,phap,0,0.44,incorrect,harry,0,0.2,incorrect,ley,0,0.25,incorrect,ministry,0,0.15,incorrect,ulastirma,0,0.29,incorrect,phap,0,0.44,incorrect,ley,0,0.25,incorrect
"['lucius malfoy', 'malfoy', 'lucius']",olodumare,0,0.36,incorrect,olodumare,0,0.36,incorrect,jesus,0,0.36,incorrect,god,0,0.22,incorrect,samson,0,0.33,incorrect,abraham,0,0.15,incorrect,frankenstein,0,0.11,incorrect,macbeth,0,0.31,incorrect,herodoto,0,0.14,incorrect,adama,0,0.36,incorrect,letlalo,0,0.46,incorrect,olodumare,0,0.36,incorrect,god,0,0.22,incorrect,abraham,0,0.15,incorrect,macbeth,0,0.31,incorrect,adama,0,0.36,incorrect,heathcliff,0,0.38,incorrect,ichabod,0,0.31,incorrect,ivan,0,0.24,incorrect,odin,0,0.2,incorrect,quasimodo,0,0.36,incorrect,duc,0,0.44,incorrect,scrooge,0,0.2,incorrect,marlowe,0,0.62,incorrect,ichabod,0,0.31,incorrect,odin,0,0.2,incorrect,duc,0,0.44,incorrect,marlowe,0,0.62,incorrect
"['luciu', 'lucius']",heathcliff,0,0.27,incorrect,abraham,0,0.0,incorrect,morena,0,0.0,incorrect,abraham,0,0.0,incorrect,abraham,0,0.0,incorrect,god,0,0.0,incorrect,heathcliff,0,0.27,incorrect,india,0,0.2,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,israel,0,0.33,incorrect,abraham,0,0.0,incorrect,abraham,0,0.0,incorrect,god,0,0.0,incorrect,india,0,0.2,incorrect,god,0,0.0,incorrect,heathcliff,0,0.27,incorrect,heathcliff,0,0.27,incorrect,heathcliff,0,0.27,incorrect,karim,0,0.2,incorrect,thay,0,0.0,incorrect,duc,0,0.5,incorrect,esopo,0,0.18,incorrect,libertad,0,0.31,incorrect,heathcliff,0,0.27,incorrect,karim,0,0.2,incorrect,duc,0,0.5,incorrect,libertad,0,0.31,incorrect
"['malfoys', 'malfoy']",israelites,0,0.35,incorrect,abraham,0,0.15,incorrect,israel,0,0.33,incorrect,abraham,0,0.15,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,macbeth,0,0.31,incorrect,god,0,0.22,incorrect,job,0,0.22,incorrect,moana,0,0.36,incorrect,israel,0,0.33,incorrect,abraham,0,0.15,incorrect,abraham,0,0.15,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,moana,0,0.36,incorrect,israelites,0,0.35,incorrect,god,0,0.22,incorrect,insanlar,0,0.29,incorrect,drakula,0,0.31,incorrect,stark,0,0.18,incorrect,dong,0,0.2,incorrect,judios,0,0.31,incorrect,ambiciones,0,0.35,incorrect,god,0,0.22,incorrect,drakula,0,0.31,incorrect,dong,0,0.2,incorrect,ambiciones,0,0.35,incorrect
"['draco', 'draco malfoy', 'malfoy']",abraham,0,0.33,incorrect,abraham,0,0.33,incorrect,she,0,0.0,incorrect,bill,0,0.2,incorrect,abraham,0,0.33,incorrect,abraham,0,0.33,incorrect,estella,0,0.17,incorrect,god,0,0.25,incorrect,pinocchio,0,0.29,incorrect,adama,0,0.47,incorrect,sheba,0,0.2,incorrect,abraham,0,0.33,incorrect,bill,0,0.2,incorrect,abraham,0,0.33,incorrect,god,0,0.25,incorrect,adama,0,0.47,incorrect,laurence,0,0.31,incorrect,emily,0,0.55,incorrect,cocuk,0,0.4,incorrect,recep,0,0.4,incorrect,con,0,0.5,incorrect,ngoc,0,0.22,incorrect,el nino,0,0.31,incorrect,maria,0,0.4,incorrect,emily,0,0.55,incorrect,recep,0,0.4,incorrect,ngoc,0,0.22,incorrect,maria,0,0.4,incorrect
"['hermione‘ye', 'hermione']",god,0,0.18,incorrect,shakespeare,0,0.42,incorrect,god,0,0.18,incorrect,adam,0,0.17,incorrect,adam,0,0.17,incorrect,abraham,0,0.27,incorrect,harry potter,0,0.4,incorrect,harry potter,0,0.4,incorrect,harry,0,0.38,incorrect,adalbert,0,0.25,incorrect,samuel,0,0.29,incorrect,shakespeare,0,0.42,incorrect,adam,0,0.17,incorrect,abraham,0,0.27,incorrect,harry potter,0,0.4,incorrect,adalbert,0,0.25,incorrect,professor dumbledore,0,0.36,incorrect,harry,0,0.38,incorrect,hermione,1,1.0,correct,harry,0,0.38,incorrect,harry,0,0.38,incorrect,freud,0,0.31,incorrect,snape,0,0.31,incorrect,harry,0,0.38,incorrect,harry,0,0.38,incorrect,harry,0,0.38,incorrect,freud,0,0.31,incorrect,harry,0,0.38,incorrect
['harry'],heathcliff,0,0.27,incorrect,charles darwin,0,0.42,incorrect,samson,0,0.18,incorrect,job,0,0.0,incorrect,samson,0,0.18,incorrect,abraham,0,0.33,incorrect,heathcliff,0,0.27,incorrect,shakespeare,0,0.38,incorrect,robinson crusoe,0,0.2,incorrect,facebook,0,0.15,incorrect,samuel,0,0.18,incorrect,charles darwin,0,0.42,incorrect,job,0,0.0,incorrect,abraham,0,0.33,incorrect,shakespeare,0,0.38,incorrect,facebook,0,0.15,incorrect,winston,0,0.0,incorrect,heathcliff,0,0.27,incorrect,hamlet,0,0.36,incorrect,wallace,0,0.17,incorrect,do ba van,0,0.14,incorrect,thoreau,0,0.33,incorrect,winston,0,0.0,incorrect,hamlet,0,0.36,incorrect,heathcliff,0,0.27,incorrect,wallace,0,0.17,incorrect,thoreau,0,0.33,incorrect,hamlet,0,0.36,incorrect
['harry'],abraham,0,0.33,incorrect,abraham,0,0.33,incorrect,joseph,0,0.18,incorrect,joseph,0,0.18,incorrect,abraham,0,0.33,incorrect,jesus,0,0.0,incorrect,heathcliff,0,0.27,incorrect,edgar allan poe,0,0.2,incorrect,herodoto,0,0.31,incorrect,god,0,0.0,incorrect,adam,0,0.22,incorrect,abraham,0,0.33,incorrect,joseph,0,0.18,incorrect,jesus,0,0.0,incorrect,edgar allan poe,0,0.2,incorrect,god,0,0.0,incorrect,mr. jones,0,0.14,incorrect,wilson,0,0.0,incorrect,bayan,0,0.4,incorrect,araba,0,0.4,incorrect,ong,0,0.0,incorrect,duc,0,0.0,incorrect,wilson,0,0.0,incorrect,wilson,0,0.0,incorrect,wilson,0,0.0,incorrect,araba,0,0.4,incorrect,duc,0,0.0,incorrect,wilson,0,0.0,incorrect
"['dumbledore‘un', 'albus', 'albus dumbledore‘un', 'dumbledore', 'albus dumbledore']",abraham lincoln,0,0.35,incorrect,abraham,0,0.33,incorrect,joseph,0,0.25,incorrect,god,0,0.15,incorrect,adam,0,0.3,incorrect,adam,0,0.3,incorrect,hitler,0,0.38,incorrect,god,0,0.15,incorrect,antoka,0,0.18,incorrect,andriamanitra,0,0.28,incorrect,god,0,0.15,incorrect,abraham,0,0.33,incorrect,god,0,0.15,incorrect,adam,0,0.3,incorrect,god,0,0.15,incorrect,andriamanitra,0,0.28,incorrect,albus dumbledore,1,1.0,correct,harry,0,0.2,incorrect,olum,0,0.44,incorrect,hamlet,0,0.38,incorrect,thay hieu truong,0,0.34,incorrect,thay,0,0.22,incorrect,el director,0,0.44,incorrect,alumno,0,0.55,incorrect,harry,0,0.2,incorrect,hamlet,0,0.38,incorrect,thay,0,0.22,incorrect,alumno,0,0.55,incorrect
