Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['john', 'dashwood', 'mr john dashwood', 'john daswood', 'daswood', 'mr', 'john dashwood']",abraham,0,0.27,incorrect,samson,0,0.46,incorrect,jesus,0,0.24,incorrect,god,0,0.4,incorrect,abraham,0,0.27,incorrect,adam,0,0.36,incorrect,macbeth,0,0.27,incorrect,god,0,0.4,incorrect,robinson crusoe,0,0.39,incorrect,adama,0,0.33,incorrect,job,0,0.57,incorrect,samson,0,0.46,incorrect,god,0,0.4,incorrect,adam,0,0.36,incorrect,god,0,0.4,incorrect,adama,0,0.33,incorrect,edward,0,0.46,incorrect,mr. bennet,0,0.33,incorrect,ogul,0,0.25,incorrect,babasi,0,0.31,incorrect,ong,0,0.57,incorrect,thoreau,0,0.27,incorrect,hijo,0,0.5,incorrect,isa,0,0.2,incorrect,mr. bennet,0,0.33,incorrect,babasi,0,0.31,incorrect,thoreau,0,0.27,incorrect,isa,0,0.2,incorrect
"['john', 'dashwood', 'john daswood', 'mrs john dashwood', 'daswood', 'john dashwood', 'mrs']",samuel,0,0.22,incorrect,samson,0,0.46,incorrect,abraham,0,0.27,incorrect,abraham,0,0.27,incorrect,adam,0,0.36,incorrect,adam,0,0.36,incorrect,mr. darcy,0,0.38,incorrect,oliver twist,0,0.27,incorrect,peter,0,0.25,incorrect,job,0,0.57,incorrect,esther,0,0.29,incorrect,samson,0,0.46,incorrect,abraham,0,0.27,incorrect,adam,0,0.36,incorrect,oliver twist,0,0.27,incorrect,job,0,0.57,incorrect,she,0,0.36,incorrect,mr. darcy,0,0.38,incorrect,karisi,0,0.44,incorrect,beatrix,0,0.2,incorrect,nguoi dan ong,0,0.4,incorrect,nguyen du,0,0.29,incorrect,su esposa,0,0.31,incorrect,darcy,0,0.33,incorrect,mr. darcy,0,0.38,incorrect,beatrix,0,0.2,incorrect,nguyen du,0,0.29,incorrect,darcy,0,0.33,incorrect
"['harry', 'henry']",noah,0,0.22,incorrect,abraham,0,0.33,incorrect,abraham,0,0.33,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,abraham,0,0.33,incorrect,adam,0,0.22,incorrect,shakespeare,0,0.38,incorrect,andriamanitra,0,0.33,incorrect,adriana,0,0.33,incorrect,job,0,0.0,incorrect,abraham,0,0.33,incorrect,god,0,0.0,incorrect,abraham,0,0.33,incorrect,shakespeare,0,0.38,incorrect,adriana,0,0.33,incorrect,mr. bennet,0,0.27,incorrect,wife,0,0.22,incorrect,bayan,0,0.4,incorrect,ali,0,0.25,incorrect,ong,0,0.25,incorrect,dong,0,0.22,incorrect,ella,0,0.22,incorrect,marido,0,0.36,incorrect,wife,0,0.22,incorrect,ali,0,0.25,incorrect,dong,0,0.22,incorrect,marido,0,0.36,incorrect
"['dashwood', 'norland', 'señora dashwood', 'señora', 'daswood', 'mrs', 'mrs dashwood norland']",elizabeth bennet,0,0.28,incorrect,willoughby,0,0.24,incorrect,mr. reed,0,0.36,incorrect,mr. rochester,0,0.38,incorrect,jane eyre,0,0.27,incorrect,heathcliff,0,0.25,incorrect,ellen,0,0.36,incorrect,norway,0,0.67,incorrect,jane eyre,0,0.27,incorrect,heathcliff,0,0.25,incorrect,matilda,0,0.3,incorrect,willoughby,0,0.24,incorrect,mr. rochester,0,0.38,incorrect,heathcliff,0,0.25,incorrect,norway,0,0.67,incorrect,heathcliff,0,0.25,incorrect,mrs. dashwood,0,0.76,correct,marianne,0,0.4,incorrect,elizabeth bennet,0,0.28,incorrect,norland,1,1.0,correct,mar,0,0.67,incorrect,marianne,0,0.4,incorrect,senora,1,1.0,correct,norland,1,1.0,correct,marianne,0,0.4,incorrect,norland,1,1.0,correct,marianne,0,0.4,incorrect,norland,1,1.0,correct
"['elinor', 'elinor—']",oliver twist,0,0.33,incorrect,michelangelo,0,0.44,incorrect,jesus,0,0.18,incorrect,job,0,0.22,incorrect,job,0,0.22,incorrect,abraham,0,0.15,incorrect,ann,0,0.22,incorrect,michelangelo,0,0.44,incorrect,mr. rochester,0,0.21,incorrect,god,0,0.22,incorrect,job,0,0.22,incorrect,michelangelo,0,0.44,incorrect,job,0,0.22,incorrect,abraham,0,0.15,incorrect,michelangelo,0,0.44,incorrect,god,0,0.22,incorrect,emma,0,0.2,incorrect,mr. darcy,0,0.13,incorrect,emma,0,0.2,incorrect,michelangelo,0,0.44,incorrect,natasha,0,0.15,incorrect,michelangelo,0,0.44,incorrect,edward ferrars,0,0.2,incorrect,rembrandt,0,0.27,incorrect,mr. darcy,0,0.13,incorrect,michelangelo,0,0.44,incorrect,michelangelo,0,0.44,incorrect,rembrandt,0,0.27,incorrect
['elinor'],abraham lincoln,0,0.38,incorrect,abraham,0,0.15,incorrect,moremi,0,0.33,incorrect,god,0,0.22,incorrect,job,0,0.22,incorrect,god,0,0.22,incorrect,heathcliff,0,0.38,incorrect,god,0,0.22,incorrect,job,0,0.22,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,abraham,0,0.15,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,elizabeth,0,0.4,incorrect,elizabeth,0,0.4,incorrect,bay hammar,0,0.12,incorrect,hamlet,0,0.17,incorrect,elizabeth,0,0.4,incorrect,thuy,0,0.0,incorrect,elizabeth bennet,0,0.36,incorrect,isa,0,0.22,incorrect,elizabeth,0,0.4,incorrect,hamlet,0,0.17,incorrect,thuy,0,0.0,incorrect,isa,0,0.22,incorrect
['edward'],god,0,0.22,incorrect,abraham,0,0.31,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,adam,0,0.4,incorrect,elizabeth bennet,0,0.18,incorrect,heathcliff,0,0.25,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,abraham,0,0.31,incorrect,god,0,0.22,incorrect,adam,0,0.4,incorrect,heathcliff,0,0.25,incorrect,god,0,0.22,incorrect,mr. darcy,0,0.4,incorrect,mr. darcy,0,0.4,incorrect,emma,0,0.4,incorrect,sen,0,0.22,incorrect,anh,0,0.22,incorrect,thien,0,0.18,incorrect,el,0,0.25,incorrect,europa,0,0.33,incorrect,mr. darcy,0,0.4,incorrect,sen,0,0.22,incorrect,thien,0,0.18,incorrect,europa,0,0.33,incorrect
"['albay', 'albay brandon', 'brandon']",forster,0,0.14,incorrect,colonel,0,0.3,incorrect,abraham,0,0.5,incorrect,joseph,0,0.15,incorrect,forster,0,0.14,incorrect,colonel,0,0.3,incorrect,forster,0,0.14,incorrect,hamilton,0,0.4,incorrect,david,0,0.33,incorrect,salomonina,0,0.4,incorrect,colonel,0,0.3,incorrect,colonel,0,0.3,incorrect,joseph,0,0.15,incorrect,colonel,0,0.3,incorrect,hamilton,0,0.4,incorrect,salomonina,0,0.4,incorrect,brandon,1,1.0,correct,colonel,0,0.3,incorrect,annem,0,0.5,incorrect,on,0,0.44,incorrect,dai ta,0,0.36,incorrect,dai me,0,0.21,incorrect,aureliano,0,0.5,incorrect,simon,0,0.33,incorrect,colonel,0,0.3,incorrect,on,0,0.44,incorrect,dai me,0,0.21,incorrect,simon,0,0.33,incorrect
"['marianne', 'marianne—']",dr. benjamin rush,0,0.24,incorrect,colics,0,0.14,incorrect,winston churchill,0,0.24,incorrect,shirt,0,0.15,incorrect,job,0,0.0,incorrect,adam,0,0.33,incorrect,woolmark,0,0.38,incorrect,arthritis,0,0.35,incorrect,dr. johnson,0,0.32,incorrect,god,0,0.0,incorrect,flannel,0,0.53,incorrect,colics,0,0.14,incorrect,shirt,0,0.15,incorrect,adam,0,0.33,incorrect,arthritis,0,0.35,incorrect,god,0,0.0,incorrect,mr. woodhouse,0,0.29,incorrect,mr. woodhouse,0,0.29,incorrect,bay ham,0,0.27,incorrect,revmatizma,0,0.44,incorrect,phileas fogg,0,0.2,incorrect,flanen,0,0.43,incorrect,miss bates,0,0.44,incorrect,reumatismo,0,0.33,incorrect,mr. woodhouse,0,0.29,incorrect,revmatizma,0,0.44,incorrect,flanen,0,0.43,incorrect,reumatismo,0,0.33,incorrect
['marianne'],job,0,0.0,incorrect,abraham,0,0.4,incorrect,jesus,0,0.15,incorrect,adam,0,0.33,incorrect,god,0,0.0,incorrect,adam,0,0.33,incorrect,heathcliff,0,0.22,incorrect,scarlett,0,0.38,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,february,0,0.25,incorrect,abraham,0,0.4,incorrect,adam,0,0.33,incorrect,adam,0,0.33,incorrect,scarlett,0,0.38,incorrect,god,0,0.0,incorrect,lucy,0,0.0,incorrect,heathcliff,0,0.22,incorrect,bay,0,0.18,incorrect,elizabeth,0,0.35,incorrect,heathcliff,0,0.22,incorrect,dong,0,0.17,incorrect,emma,0,0.33,incorrect,emily,0,0.31,incorrect,heathcliff,0,0.22,incorrect,elizabeth,0,0.35,incorrect,dong,0,0.17,incorrect,emily,0,0.31,incorrect
"['elinor', 'elino']",noah,0,0.44,incorrect,abraham,0,0.15,incorrect,god,0,0.25,incorrect,israel,0,0.36,incorrect,eve,0,0.25,incorrect,adam,0,0.0,incorrect,pitaa,0,0.2,incorrect,zephyr,0,0.33,incorrect,noa,0,0.5,incorrect,andriamanitra,0,0.32,incorrect,israel,0,0.36,incorrect,abraham,0,0.15,incorrect,israel,0,0.36,incorrect,adam,0,0.0,incorrect,zephyr,0,0.33,incorrect,andriamanitra,0,0.32,incorrect,mr. woodhouse,0,0.11,incorrect,children,0,0.31,incorrect,babalarini,0,0.4,incorrect,zeus,0,0.22,incorrect,con,0,0.25,incorrect,dong,0,0.22,incorrect,su padre,0,0.15,incorrect,angeles,0,0.33,incorrect,children,0,0.31,incorrect,zeus,0,0.22,incorrect,dong,0,0.22,incorrect,angeles,0,0.33,incorrect
