Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['adela'],emily,0,0.4,incorrect,vice,0,0.22,incorrect,vice,0,0.22,incorrect
['adela'],the wellness team,0,0.27,incorrect,their,0,0.2,incorrect,their,0,0.2,incorrect
"['graham', 'gore', 'graham gore']",commander,0,0.31,incorrect,commander,0,0.31,incorrect,commander,0,0.31,incorrect
['gore'],ministry,0,0.17,incorrect,two,0,0.29,incorrect,two,0,0.29,incorrect
['mm'],someone,0,0.22,incorrect,white,0,0.0,incorrect,white,0,0.0,incorrect
['gore'],someone,0,0.36,incorrect,mark,0,0.25,incorrect,mark,0,0.25,incorrect
['gore'],someone,0,0.36,incorrect,theodore,0,0.5,incorrect,theodore,0,0.5,incorrect
['gore'],he,0,0.33,incorrect,sail,0,0.0,incorrect,sail,0,0.0,incorrect
['gore'],he,0,0.33,incorrect,hunting,0,0.18,incorrect,hunting,0,0.18,incorrect
['gore'],he,0,0.33,incorrect,heidelberg,0,0.14,incorrect,heidelberg,0,0.14,incorrect
['gore'],him,0,0.0,incorrect,sister,0,0.2,incorrect,sister,0,0.2,incorrect
['gore'],he,0,0.33,incorrect,tamarind,0,0.17,incorrect,tamarind,0,0.17,incorrect
['gore'],he,0,0.33,incorrect,boatswain,0,0.15,incorrect,boatswain,0,0.15,incorrect
['stanley'],he,0,0.22,incorrect,his,0,0.2,incorrect,his,0,0.2,incorrect
['gore'],he,0,0.33,incorrect,his,0,0.0,incorrect,his,0,0.0,incorrect
['gore'],the ship's cat,0,0.11,incorrect,his,0,0.0,incorrect,his,0,0.0,incorrect
['gore'],he,0,0.33,incorrect,mask,0,0.0,incorrect,mask,0,0.0,incorrect
['adela'],complex,0,0.17,incorrect,expat,0,0.4,incorrect,expat,0,0.4,incorrect
['adela'],someone,0,0.17,incorrect,expats,0,0.36,incorrect,expats,0,0.36,incorrect
['gore'],weird,0,0.22,incorrect,skull,0,0.0,incorrect,skull,0,0.0,incorrect
['gore'],he,0,0.33,incorrect,albert,0,0.2,incorrect,albert,0,0.2,incorrect
['gore'],he,0,0.33,incorrect,a friend,0,0.33,incorrect,a friend,0,0.33,incorrect
['gore'],he,0,0.33,incorrect,the,0,0.29,incorrect,the,0,0.29,incorrect
['ralph'],he,0,0.29,incorrect,agent,0,0.2,incorrect,agent,0,0.2,incorrect
['ralph'],mask,0,0.22,incorrect,defence,0,0.0,incorrect,defence,0,0.0,incorrect
['negro'],american,0,0.31,incorrect,him,0,0.0,incorrect,him,0,0.0,incorrect
['black'],caucasian,0,0.29,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['graham'],he,0,0.25,incorrect,cambodia,0,0.29,incorrect,cambodia,0,0.29,incorrect
['graham'],tom,0,0.22,incorrect,housemates,0,0.25,incorrect,housemates,0,0.25,incorrect
['arthur'],auntie,0,0.33,incorrect,brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect
['stokes'],captain cook,0,0.33,incorrect,captain,0,0.15,incorrect,captain,0,0.15,incorrect
['graham'],maskell,0,0.15,incorrect,red,0,0.22,incorrect,red,0,0.22,incorrect
['graham'],he,0,0.25,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect
['graham'],mask,0,0.2,incorrect,citizen,0,0.0,incorrect,citizen,0,0.0,incorrect
['graham'],mask,0,0.2,incorrect,name,0,0.4,incorrect,name,0,0.4,incorrect
['graham'],sixteen-forty-five,0,0.08,incorrect,twin towers,0,0.12,incorrect,twin towers,0,0.12,incorrect
['adela'],she,0,0.25,incorrect,she,0,0.25,incorrect,she,0,0.25,incorrect
['adela'],jane,0,0.44,incorrect,clip,0,0.22,incorrect,clip,0,0.22,incorrect
['graham'],bridges,0,0.15,incorrect,bridges,0,0.15,incorrect,bridges,0,0.15,incorrect
['margaret'],garnishes,0,0.47,incorrect,front,0,0.31,incorrect,front,0,0.31,incorrect
['graham'],he,0,0.25,incorrect,parsley,0,0.15,incorrect,parsley,0,0.15,incorrect
['margaret'],she,0,0.18,incorrect,she,0,0.18,incorrect,she,0,0.18,incorrect
['margaret'],she,0,0.18,incorrect,brigadier,0,0.47,incorrect,brigadier,0,0.47,incorrect
['margaret'],cod,0,0.0,incorrect,sir,0,0.18,incorrect,sir,0,0.18,incorrect
['graham'],someone,0,0.15,incorrect,government,0,0.38,incorrect,government,0,0.38,incorrect
['graham'],him,0,0.44,incorrect,the movement,0,0.22,incorrect,the movement,0,0.22,incorrect
['adela'],she,0,0.25,incorrect,ministry,0,0.0,incorrect,ministry,0,0.0,incorrect
['adela'],jane,0,0.44,incorrect,she,0,0.25,incorrect,she,0,0.25,incorrect
['adela'],she,0,0.25,incorrect,stage,0,0.4,incorrect,stage,0,0.4,incorrect
['graham'],he,0,0.25,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect
['graham'],he,0,0.25,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect
['adela'],i,0,0.0,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect
['graham'],he,0,0.25,incorrect,victorian,0,0.27,incorrect,victorian,0,0.27,incorrect
['graham'],he,0,0.25,incorrect,his,0,0.22,incorrect,his,0,0.22,incorrect
['graham'],i,0,0.0,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['margaret'],rhubarb,0,0.4,incorrect,rhubarb,0,0.4,incorrect,rhubarb,0,0.4,incorrect
['salese'],the person,0,0.25,incorrect,satan,0,0.36,incorrect,satan,0,0.36,incorrect
['adela'],vice secretary nancy,0,0.16,incorrect,vice secretary,0,0.21,incorrect,vice secretary,0,0.21,incorrect
['graham'],the lieutenants,0,0.19,incorrect,lieutenants',0,0.11,incorrect,lieutenants',0,0.11,incorrect
['salese'],brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect
['arthur'],mask,0,0.2,incorrect,one,0,0.0,incorrect,one,0,0.0,incorrect
['graham'],he,0,0.25,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect
['graham'],he,0,0.25,incorrect,naval,0,0.36,incorrect,naval,0,0.36,incorrect
['margaret'],jane,0,0.33,incorrect,she,0,0.18,incorrect,she,0,0.18,incorrect
['arthur'],he,0,0.25,incorrect,oxford,0,0.17,incorrect,oxford,0,0.17,incorrect
['graham'],sixteen,0,0.0,incorrect,sixteen,0,0.0,incorrect,sixteen,0,0.0,incorrect
['arthur'],grimace,0,0.15,incorrect,glass,0,0.18,incorrect,glass,0,0.18,incorrect
['margaret'],mary,0,0.5,incorrect,own,0,0.0,incorrect,own,0,0.0,incorrect
