en_first_half,en_second_half,en_results,en_word_count,en_results_raw
"Peter said this felt like an invitation. Laughed, almost self-deprecatingly,","as he added, “I’d never believed in fate before that.”","he added, his eyes crinkling at the corners as he gestured",20,"he added, his eyes crinkling at the corners as he gestured expansively with his hands, drawing the attention of the entire room to the peculiar situation unfolding before them."
"My hat landed atop a pile of discarded lo mein, the lip of the can smashed into","my rib cage, and I did a wheezing pratfall into the grass. Peter described this as “adorably clumsy.”","The remnants of last night's Chinese takeout, a tangled mess of noodles and sauce that had been carelessly",35,"The remnants of last night's Chinese takeout, a tangled mess of noodles and sauce that had been carelessly tossed aside by the street performer who had been juggling clubs just moments before. The smell of grease and stale air wafted up, a pungent mix that clashed with the sweet scent of blooming flowers from the nearby vendor, drawing a swarm of flies that buzzed angrily around the discarded food. As I stood there, frozen in surprise, the performer began to pack up his equipment, his eyes fixed on me with a mixture of curiosity and annoyance, no doubt wondering what I was doing staring at his trash."
“I fell in love with Daphne the moment I looked up from,"her hat,” he’d say, no mention of the trash-noodles in my hair.","output>my book and saw her standing in the doorway, her long, curly",24,"<output>my book and saw her standing in the doorway, her long, curly brown hair cascading down her back like a waterfall, her bright blue eyes sparkling with a hint of mischief, and her radiant smile illuminating the entire room, leaving me breathless and utterly captivated by her enchanting presence, which seemed to fill the space around her with an otherworldly energy that drew me in like a magnet, and I knew in that instant that I was hopelessly smitten, my heart racing with excitement and my mind reeling with thoughts of what it would be like to be with her, to hold her in my arms and feel her warmth and love, to explore the depths of her soul and uncover the secrets that lay hidden beneath her captivating exterior, and as I stood there, frozen in awe, she took a step closer, her eyes locked on mine, and I felt my entire world come to a standstill, as if time itself had stopped, and all that existed was the two of us, suspended in a moment of pure magic, where anything seemed possible, and I knew that I would never forget this moment, this feeling, this sense of being completely and utterly swept up in the whirlwind of her presence, and I knew that I would do anything to be with her, to be a part of her life, to be the one she turned to when she needed someone to lean on, to be the safe haven where she could find solace and comfort, and I knew that I would love her with every fiber of my being, with every beat of my heart, with every breath I took, and I knew that I would cherish her, protect her, and adore her, for all the days of my life, and I knew that I would never let her go, no matter what the future held, no matter what challenges we might face, I would stand by her side, through thick and thin, through laughter and tears, through joy and sorrow, and I would love her, with all my heart, and all my soul, and all my being, and I knew that I would make her happy, that I would be the one to bring a smile to her face, to wipe away her tears, to be her rock, her shelter, her safe haven, and I knew that I would love her, more and more, with each passing day, and I knew that I would never let her go, no matter what, and I knew that I would love her, forever and always, and I knew that I would be hers, and she would be mine, and we would be together, forever, in this life, and in the next, and I knew that I would love her, until the end of time, and beyond, and I knew that I would never let her go, no matter what, and I knew that I would love her, with all my heart, and all my soul, and all my being, and I knew that I would cherish her, protect her, and adore her, for all the days of my life, and I knew that I would never let her go, no matter what, and I knew that I would love her, forever and always, and I knew that I would be hers, and she would be mine, and we would be together, forever, in this life, and in the next, and I knew that I would love her, until the end of time, and beyond, and I knew that I would never let her go, no matter what, and I knew that I would love her, with all my heart, and all my soul, and all my being, and I knew that I would cherish her, protect her, and adore her, for all the days of my life, and I knew that I would never let her go, no matter what, and I knew that I would love her, forever and always, and I knew that I would be hers, and she would be mine, and we would be together, forever, in this life, and in the next, and I knew that I would love her, until the end of time, and beyond, and I knew that I would never let her go, no matter what, and I knew that I would love her, with all my heart, and all my soul, and all my being, and I knew that I would cherish her, protect her, and adore her, for all the days of my life, and I knew that I would never let her go, no matter what, and I knew that I would love her, forever and always, and I knew that I would be hers, and she would be mine, and we would be together, forever, in this life, and in the next, and I knew that I would love her, until the end of time, and beyond, and I knew that I would never let her go, no matter what, and I knew that"
"Over the last three years, Peter dusted off Our Story every chance he got.",I was sure he’d work it into both our vows and his wedding reception speech.,"He would take it down from the shelf, blowing off the dust that had accumulated",29,"He would take it down from the shelf, blowing off the dust that had accumulated on its worn cover, and sit in his favorite armchair, reminiscing about the good old days when he and his wife, Sarah, first started writing it together."
“Could you just turn it down?” I say. “All the plates are rattling,in the cabinets and Mr. Dorner’s trying to bust down the living room wall.”,"The music is so loud that I can feel the vibrations beneath my feet, and I'm",27,"The music is so loud that I can feel the vibrations beneath my feet, and I'm starting to get a headache from the constant thumping. I try to speak above the din, hoping the person playing the music will hear me, but they just keep on going, lost in their own world of beats and melodies. I take a deep breath and try again, this time a bit more firmly, ""Seriously, could you please turn it down? I'm trying to concentrate on my work."" The music finally starts to fade, and I let out a sigh of relief, grateful for the temporary reprieve from the noise."
"Petra is also a stoner without a college degree, but I guess it’s different when you’re a perfect",ten with a picturesque family and well-padded bank account. Then you’re not a stoner; you’re a free spirit.,"example of a successful entrepreneur who has built a business empire from scratch, creating jobs and opportunities",36,"example of a successful entrepreneur who has built a business empire from scratch, creating jobs and opportunities for countless people, whereas I'm just a struggling artist trying to make ends meet."
"When I jolted awake at the click of the front door, it was full","bright in the living room, so I could see Peter’s surprise at finding me there.","moonlight that streamed through the window, casting an eerie glow on the walls as",29,"moonlight that streamed through the window, casting an eerie glow on the walls as I sat up in bed, my heart racing with a mix of fear and confusion, trying to recall the events of the previous night, but my memories seemed shrouded in a thick fog, and I couldn't shake off the feeling that something was off, that something had changed, and I was left with only one thought: I was not alone in the house."
"“No!” he said. “I mean, it wasn’t like that. We’re . . . She told me she’s in","love with me, Daphne. And I realized I am too. In love. With her. Fuck, I’m so sorry.”","deep trouble, that her life is in danger, and she needs my help to get out of the city.",36,"deep trouble, that her life is in danger, and she needs my help to get out of the city. I didn't believe her at first, but then I saw the look in her eyes, the desperation and fear, and I knew I had to trust her. She said her name is Sophia, and she's been on the run for weeks, ever since she stumbled upon something she wasn't supposed to see. She thinks it's connected to a powerful organization that will stop at nothing to keep their secrets buried, and she needs my expertise to stay one step ahead of them. I agreed to help her, and now we're hiding in this dingy motel room, trying to come up with a plan to get her to safety. But the more I learn about Sophia and her situation, the more I realize that I'm in over my head, and I'm not sure if I'm doing the right thing by getting involved."
"“Are you fucking kidding me, Peter?” I jumped up. I didn’t",feel hurt then. That would come later. First it was all rage.,"think he was serious, but his deadpan expression told me otherwise.",23,"think he was serious, but his deadpan expression told me otherwise. His eyes were fixed on the old, dusty map spread out on the table in front of us, the creases and folds a testament to its age and use. I could see the faint outline of a small island in the center, surrounded by a series of cryptic symbols and markings that seemed to dance across the page. Peter's finger was tracing the edge of the island, his brow furrowed in concentration, as if trying to decipher some hidden code. I felt a shiver run down my spine as I realized that this was more than just a simple treasure map – it was a key to unlocking a long-forgotten secret, one that could change everything."
"“Of course she fucking meant for this to happen, Peter! She had twenty-five",years to tell you she was in love with you and chose last night!”,"years of experience in the field, and she knew exactly what she was",27,"years of experience in the field, and she knew exactly what she was doing. The way she manipulated people, the way she played on their emotions, it was a delicate art form, one that she had mastered long ago. And now, she had finally set her sights on Peter, the one person who could bring her the recognition she so desperately craved. She had been waiting for the perfect moment to strike, and now that it had finally arrived, she was not going to let it slip through her fingers. With a sly smile spreading across her face, she reached out and touched Peter's arm, her voice dripping with sweetness as she spoke the words that would change everything."
