en_first_half,en_second_half,en_word_count,en_results_raw
"Aside from Eager Beaver, there are fourteen of us starting today. Fourteen of us fresh out of top-five graduate programs, and prestigious internships, and CV-beefing industry","jobs accepted exclusively to look more attractive during NASA’s next round of recruitment. There’re fourteen of us, and the thirteen that aren’t me are all nodding enthusiastically.",53,completion>
"The truth, though, is quite the opposite. I hated school at first sight—with the direct consequence that school hated the sullen, listless child that I was right back. In the first grade, I refused to learn how to write my name, even though Hannah is only three letters repeated twice. In junior high, I set a school record for the highest number of consecutive detention days—what happens when","you decide to take a stand and not do homework for any of your classes because they are too boring, too difficult, too useless, or all of the above. Until the end of my sophomore year, I couldn’t wait to graduate and leave all of school behind: the books, the teachers, the grades, the cliques. Everything. I didn’t really have a plan for after, except for leaving now behind.",137,"when a student consistently disregards the rules and refuses to participate in class, leading to a series of disciplinary actions. My teachers would often try to reason with me, but I was too stubborn to listen. They would explain the importance of education and how it would benefit me in the long run, but I just couldn't see the point. I felt like I was wasting my time, stuck in a place where I didn't belong. The other kids seemed to be having so much fun, making friends and learning new things, but I just felt like an outsider looking in. My parents were at their wit's end, trying to figure out how to reach me and get me to take my education seriously. They would sit me down and have long talks with me, trying to understand what was going on in my head, but I just couldn't put into words the feelings of frustration and disconnection that I was experiencing. It wasn't until I hit high school that things started to change for me. I was given the opportunity to take a class that interested me, and for the first time, I felt like I was learning something that mattered. The teacher was passionate and engaging, and the subject was fascinating. I found myself looking forward to class every day, eager to learn and participate. It was a small spark, but it was enough to ignite a fire within me. I began to see the value in education, and slowly but surely, I started to turn my grades around. It wasn't easy, and there were still times when I felt like giving up, but I persisted. I started to see the world in a different light, and I realized that I wasn't alone in my struggles. Many of my classmates were going through similar experiences, and we formed a support system that helped us navigate the ups and downs of high school. By the time I graduated, I had transformed from a sullen, listless child into a confident, motivated individual. I had finally found my place in the world, and I was grateful for the journey that had brought me there. Looking back, I realize that my struggles in school were not a reflection of my intelligence or potential, but rather a reflection of my own personal struggles and insecurities. I was a child who needed guidance, patience, and understanding, and I was lucky to have found it. I hope that my story can serve as a reminder that it's never too late to turn things around, and that with the right support and mindset, anyone can achieve their goals and find their place in the world. As I moved on to college, I was determined to make the most of my time and to never take my education for granted. I worked hard to stay on top of my coursework, and I was proud of the person I was becoming. I knew that I still had a lot to learn, but I was excited for the journey ahead. I was no longer the same child who had once refused to write her name, and I was grateful for the transformation that had taken place within me. I was ready to take on the world, and I knew that I would always be grateful for the lessons I had learned along the way. With a newfound sense of purpose and determination, I embarked on the next chapter of my life, eager to see what the future held. And as I looked back on my journey, I knew that I had come a long way from that sullen, listless child who had once struggled to find her place in the world. I had found my voice, my passion, and my purpose, and I was ready to make my mark on the world. I was no longer just a student, but a confident, motivated individual with a bright future ahead of me. I was ready to take on whatever challenges came my way, knowing that I had the strength and resilience to overcome them. And as I looked to the future, I knew that I would always be grateful for the journey that had brought me to this place. It had been a long and winding road, but it had been worth it. I had found myself, and I was ready to take on the world. I was no longer the same person who had once refused to write her name, and I was grateful for the transformation that had taken place within me. I was ready to make my mark on the world, and I knew that I would always be grateful for the lessons I had learned along the way. With a newfound sense of purpose and determination, I was ready to take on the next chapter of my life, eager to see what the future held. And as I looked back on my journey, I knew that I had come a long way from that sullen, listless child who had once struggled to find her place in the world. I had found my voice, my passion, and my purpose, and I was ready to make my mark on the world. I was no longer just a student, but a"
"“It’s like space is your whole personality,” the girl I casually hooked up with during most of my sophomore year of undergrad told me. It was after I explained that no, thank you, I wasn’t interested in going out for coffee to meet her friends because of a lecture on","Kalpana Chawla I was planning to attend. “Do you have any other interests?” she asked. I threw her a quick “Nope,” waved good-bye, and wasn’t too surprised when, the following week, she didn’t reply to my offer to meet up. After all, I clearly couldn’t give her what she wanted.",100,"the societal pressures of social media and how it affects our self-perception. She looked at me with a mixture of confusion and amusement, as if I was speaking a foreign language. I couldn't blame her, really. I had always been a bit of an outsider, content to spend my free time reading about the intricacies of quantum mechanics or watching documentaries on the history of ancient civilizations. My friends would often joke that I was a time-traveler, stuck in the wrong era, and they weren't far off. But it was moments like these that made me realize just how little I understood the world around me. The girl, whose name was Emily, was a psychology major, and she had a way of seeing people that I could only dream of. She would often tell me about the different personality types and how they interacted with each other, and I would listen intently, trying to make sense of it all. But it wasn't until that conversation about space and personality that I began to see the world in a different light. It was as if she had opened a door in my mind, and a flood of new ideas and perspectives came pouring in. I left that conversation feeling like I had been given a new pair of glasses, and everything looked different. The way people interacted with each other, the way they presented themselves to the world, it all seemed so... calculated. And I couldn't help but wonder, was it all just an act? Was everyone just playing a role, waiting for the curtain to fall? The more I thought about it, the more I realized that I had been living in a bubble, oblivious to the complexities of human nature. And it was Emily who had shown me that there was more to life than just the surface level. She had shown me that there was a whole universe of thoughts and emotions and experiences that lay just beneath the surface, waiting to be explored. And I was eager to dive in, to learn more about this strange and wonderful world that I had been living in for so long without even realizing it."
"“Yeah, I’m not sure.” She shrugs and continues to make her way through a Tupperware of broccoli, an apple, and approximately two fucktons of Cheez-Its. “I don’t really know much about him. His parents divorced, then people in my family had arguments and stopped talking to each other. There was a lot of","prime Floyd dysfunction happening, so I haven’t actually spoken to him in years. But I heard from one of my other cousins that he was working on that thing that landed on Mars back when we were in high school. It was called something like . . . Contingency, or Carpentry, or Crudity—”",106,"unresolved tension, but I guess that's not exactly relevant. His mom remarried, and he moved to the city with her. I've seen him a few times at family gatherings, but we never really talked. He's always been kind of...off, I guess. Like, he's really smart and all, but there's something about him that just doesn't click. Maybe it's because he's always been so quiet and reserved, but I've never really felt like we connected. My mom says he's a good person, though, and that he's really into science and stuff. I'm not really sure what to make of him, but I'm trying to be more open-minded. I mean, it's not like I have a choice, right? We're going to be related now, whether I like it or not. I just hope we can get along, for my mom's sake, if nothing else. She's really happy about this, and I don't want to ruin it for her. But at the same time, I'm a little worried about how this is going to affect our family dynamics. I mean, we're already pretty close-knit, and I'm not sure I want to rock the boat. But I guess that's just part of life, right? Change is inevitable, and sometimes it's not always easy to adapt. I just hope we can all come out of this okay in the end."
"“I think so. Do the dates add up? Maybe it was some kind of summer internship? But honestly, it might just be Floyd family lore. I have an aunt who insists that we’re related to","the Finnish royals, and according to Wikipedia there are no Finnish royals. So.” She shrugs and pops another handful of Cheez-Its in her mouth. “Would you like me to ask around, though? For the assignment?”",70,"the infamous pirate, Calico Jack Rackham. She swears it's a family secret, but I'm pretty sure she's just making it up. I've done some research, and I couldn't find any credible sources to support the claim. Still, it's a fun story to tell at family gatherings, and it's always good for a laugh. But when I started digging deeper into our family history, I stumbled upon some interesting information that made me wonder if there might be some truth to the legend. It started with an old diary that my great-grandmother had left behind, filled with cryptic notes and sketches of ships and maps. I spent hours poring over the pages, trying to decipher the code, and I think I might have cracked it. The dates and symbols seem to point to a specific time period and location, which could be connected to the story my aunt told me. I'm not sure what to make of it, but it's definitely piqued my interest. I've decided to do some more research and see if I can uncover any more information about our family's past. Maybe I'll even find out if we really are related to a pirate or not. The thought of it is exciting and a little intimidating at the same time. I'm not sure what I'll find, but I'm eager to start digging deeper and see where it takes me. It's going to be a wild adventure, and I'm not sure if I'm ready for it, but I'm willing to take the risk. Who knows what secrets our family's past holds? Maybe we're not just ordinary people after all. Maybe we're the descendants of a swashbuckling pirate, and the thought of it sends shivers down my spine. I can only imagine the stories I'll be able to tell my own children and grandchildren one day. The possibilities are endless, and I'm excited to see where this journey takes me. It's going to be a wild ride, and I'm ready to set sail. I've already started making a list of all the places I want to visit and the people I want to talk to. I'm going to follow every lead, no matter how small it seems, and see where it takes me. I'm not sure what I'll find, but I'm ready for whatever comes next. The thrill of the unknown is exhilarating, and I'm eager to see what secrets our family's past holds. It's going to be a journey of discovery, and I'm honored to be a part of it. I'm not sure what the future holds, but I'm excited to find out. The thought of uncovering a family secret is a tantalizing one, and I'm determined to get to the bottom of it. I'm ready to uncover the truth, no matter what it takes. The adventure has begun, and I'm ready to see where it takes me. I'm not sure what I'll find, but I'm excited to find out. The journey of a lifetime has started, and I'm honored to be a part of it. I'm ready to uncover the secrets of our family's past and see what lies ahead. It's going to be a wild ride, and I'm ready to take the helm. I'm not sure what the future holds, but I'm excited to find out. The thrill of the unknown is exhilarating, and I'm eager to see what secrets our family's past holds. It's going to be a journey of discovery, and I'm honored to be a part of it. I'm ready to uncover the truth, no matter what it takes. The adventure has begun, and I'm ready to see where it takes me. I'm not sure what I'll find, but I'm excited to find out. The journey of a lifetime has started, and I'm honored to be a part of it. I'm ready to uncover the secrets of our family's past and see what lies ahead. It's going to be a wild ride, and I'm ready to take the helm. I'm not sure what the future holds, but I'm excited to find out. The thrill of the unknown is exhilarating, and I'm eager to see what secrets our family's past holds. It's going to be a journey of discovery, and I'm honored to be a part of it. I'm ready to uncover the truth, no matter what it takes. The adventure has begun, and I'm ready to see where it takes me. I'm not sure what I'll find, but I'm excited to find out. The journey of a lifetime has started, and I'm honored to be a part of it. I'm ready to uncover the secrets of our family's past and see what lies ahead. It's going to be a wild ride, and I'm ready to take the helm. I'm not sure what the future holds"
"“By the way, I sent you my cousin-or-something’s contact info a while ago,” Mara tells me one night. We’re at the",cheapest grad bar we’ve been able to find. She’s on her second Midori sour of the night. “Did you get it?”,42,"restaurant, sipping wine and trying to catch up on each other's lives. I vaguely remember receiving a text from her, but I'm not sure if I saved the number or if it's still in my phone. I pull out my phone and start scrolling through my contacts, but it's not there. I ask her if she remembers the name she sent me, and she thinks for a moment before responding, ""Uh, I think it was Alex? Or was it Emily? I'm so sorry, I'm really bad with names."" I chuckle and tell her not to worry about it, and we move on to other topics, but the conversation leaves me wondering who this Alex or Emily is and why Mara thought I needed their contact info in the first place."
"He frowns, as if momentarily blanking on Mara’s name. “Ah, yes.” He nods. Only once. “Apparently,” he adds, which makes me laugh. He waits for me to take a seat","across from him before folding back in his chair. I notice that he doesn’t hold out his hand, nor does he smile. Interesting. “Thank you for agreeing to meet with me.”",61,"before he begins to pace around the room, his eyes fixed on some point beyond my shoulder. I take a seat, trying to appear nonchalant despite the growing sense of unease that's starting to build inside me. He stops pacing and turns to face me, a hint of a smile playing on his lips. ""So, I'm sure you're aware of the reason I asked you here today,"" he says, his voice low and even. ""I've been going over the files, and I think I've found something that might interest you."" He pauses, studying me intently, as if waiting for some kind of reaction. I remain silent, my mind racing with possibilities. ""It seems that Mara's disappearance may not have been as random as we initially thought,"" he continues, his words sending a shiver down my spine. ""There are some... inconsistencies in the evidence that suggest she may have been in contact with someone, or something, before she vanished."" He leans forward, his eyes locked on mine. ""And I think that someone, or something, might still be out there."" I feel a chill run down my spine as he hands me a folder filled with documents and photographs, his expression serious. ""I want you to take a look at this and see if you can make sense of it all."" I take the folder, my mind reeling with questions and theories, and begin to flip through the pages, my heart pounding in my chest."
"“Officially: unclear. But I’m fairly sure my brother made CDs of it. Sent them to local TV stations and whatnot.” He gestures vaguely, and his forearm is dusted with freckles and pale-red hair. I want to grab his wrist, hold it in front","of my eyes, study it at my leisure. Trace, smell, touch. “I haven’t spent a holiday with the Floyd side of the family in twenty years, but I’m told that the video is a source of great entertainment for all age groups at Thanksgiving.”",87,"hold it in front of the light to see if the freckles are more pronounced, but I resist the urge, not wanting to startle him. He's been talking for a while now, and I'm starting to piece together the fragments of his story. He mentions something about a VHS tape, and how it was recorded from an old TV broadcast. I'm not sure what to make of it, but I'm intrigued. He leans in, his eyes taking on a conspiratorial tone, and I lean in closer, my heart beating slightly faster with anticipation. ""It was a news report,"" he says, his voice barely above a whisper. ""About a... a creature, I guess you'd call it. People were talking about it like it was real, but I'm not sure if it was just a hoax or what."" He pauses, looking around the room as if checking to make sure we're alone. ""I think it was filmed in these woods,"" he says, his eyes locking onto mine. ""These very woods."" I feel a shiver run down my spine as I glance out the window, the trees looming outside like sentinels, their branches creaking ominously in the wind. I'm not sure what to believe, but I'm starting to feel like I'm getting close to something. Something big. Something that could change everything."
"The section is in C++. Which happens to be the very first language I taught myself back in high school, when every single Google search for “Skills + Necessary + NASA” led to the sad result of “Programming.” Python came after. Then SQL. Then HAL/S. For each language, I started out convinced that chewing on","glass would surely be preferable. Then, at some point along the way, I began thinking in terms of functions, variables, conditional loops. A little after that, reading code became a bit like inspecting the label on the back of the conditioner bottle while showering: not particularly fun, but overall easy. I do have some talents, apparently.",111,"chewing on a piece of gum would somehow magically grant me an instant grasp of the syntax and semantics. It didn't work, but I persisted. I spent countless hours poring over tutorials, practicing coding exercises, and participating in coding challenges. I remember the sense of accomplishment I felt when I finally grasped the concept of object-oriented programming in C++. It was like a lightbulb had gone off in my head, and suddenly everything made sense. From that moment on, I was hooked. I devoured every resource I could find, from online forums to textbooks, and even attended coding meetups in my local community. My friends and family thought I was crazy, but I didn't care - I was on a mission to become a proficient programmer. As I delved deeper into the world of programming, I began to see the connections between different languages and how they could be used to solve real-world problems. I started to envision myself working on projects that would make a tangible impact, whether it was developing software for a non-profit organization or creating a mobile app that would change people's lives. The possibilities seemed endless, and I was eager to explore every avenue. I spent hours brainstorming ideas, sketching out prototypes, and experimenting with different programming languages. I even started a personal project to build a simple game using C++, which eventually evolved into a full-fledged game with its own storyline and characters. The experience taught me the value of perseverance, creativity, and collaboration. It also showed me that programming wasn't just about writing code - it was about bringing ideas to life and making a difference in the world. As I continued to learn and grow as a programmer, I began to realize that the skills I had acquired were not only applicable to software development but also to other areas of my life. I started to see patterns and connections between seemingly unrelated concepts, and I became more confident in my ability to approach problems from different angles. This newfound perspective allowed me to tackle complex challenges with ease and to think outside the box. I was no longer just a programmer - I was a problem-solver, a creative thinker, and a lifelong learner. And it all started with that first language, C++, which had sparked a passion within me that I never knew I had. As I look back on my journey, I am grateful for the struggles, the setbacks, and the triumphs. They all contributed to the person I am today, and I am excited to see where my programming journey will take me next. With each new language I learn, I feel a sense of excitement and trepidation, knowing that there is always more to discover, more to explore, and more to create. The world of programming is vast and ever-changing, and I am eager to be a part of it. Whether I am working on a solo project or collaborating with others, I know that I have the skills, the passion, and the determination to make a meaningful contribution. And that's what it's all about - making a difference, one line of code at a time. "
"My heart rate picks up. Warmth twists in my lower stomach. I lean forward with a smile, feeling like I’m finally in my element. This, this, is what I know best. Depending on how busy I am with school, or work, or binge-watching K-dramas,","I do this about once a week. Which amounts to quite a bit of practice. “Maybe I could come to your place?” I say, finding the sweet spot between comically suggestive and Let’s get together to play Cards Against Humanity. “And you could show me?”",89,"it's not often that I get to indulge in my passion for cooking. The sizzle of the pan, the aroma of spices, the satisfaction of watching a dish come together - it's a feeling like no other. As I chop the vegetables and marinate the meat, my mind begins to wander to the countless meals I've prepared over the years. From family gatherings to dinner parties, my cooking has brought people together and created unforgettable memories. But today, it's just me, the kitchen, and the thrill of experimentation. I'm making something new, something I've never tried before - a fusion of Korean and Italian flavors that I've been dreaming about for months. The possibilities are endless, and my excitement grows with each passing minute. I take a deep breath, feeling the anticipation build up inside me. It's showtime, and I'm ready to put on a culinary show like never before."
