Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['chad'],adam,0,0.5,incorrect,adam,0,0.5,incorrect,adam,0,0.5,incorrect
['chad'],good luck charm,0,0.32,incorrect,love,0,0.0,incorrect,love,0,0.0,incorrect
['chad'],hope,0,0.25,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['chad'],my ex,0,0.0,incorrect,griffon,0,0.0,incorrect,griffon,0,0.0,incorrect
['maddy'],sharon,0,0.18,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['maddy'],she,0,0.0,incorrect,marley,0,0.55,incorrect,marley,0,0.55,incorrect
['maddy'],he,0,0.0,incorrect,giada,0,0.4,incorrect,giada,0,0.4,incorrect
['brad'],lucas,0,0.22,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['brad'],joe,0,0.0,incorrect,joe,0,0.0,incorrect,joe,0,0.0,incorrect
['brad'],barack obama,0,0.38,incorrect,trump,0,0.22,incorrect,trump,0,0.22,incorrect
['brad'],god,0,0.29,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['lutsen'],aspen,0,0.55,incorrect,disney,0,0.33,incorrect,disney,0,0.33,incorrect
['brad'],spencer,0,0.18,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['brad'],sam,0,0.29,incorrect,shakespeare,0,0.13,incorrect,shakespeare,0,0.13,incorrect
['brad'],taylor swift,0,0.12,incorrect,adam,0,0.5,incorrect,adam,0,0.5,incorrect
['brad'],shakespeare,0,0.13,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['maddy'],facebook,0,0.15,incorrect,facebook,0,0.15,incorrect,facebook,0,0.15,incorrect
['maddy'],emily,0,0.4,incorrect,obama,0,0.4,incorrect,obama,0,0.4,incorrect
['emma'],jason,0,0.22,incorrect,walmart,0,0.36,incorrect,walmart,0,0.36,incorrect
['brad'],god,0,0.29,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['brad'],god,0,0.29,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['maddy'],my wife,0,0.33,incorrect,netflix,0,0.0,incorrect,netflix,0,0.0,incorrect
['maddy'],sheila,0,0.18,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['maddy'],her,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['amber'],britney,0,0.33,incorrect,florida,0,0.17,incorrect,florida,0,0.17,incorrect
['maddy'],sheldon,0,0.17,incorrect,harriet,0,0.17,incorrect,harriet,0,0.17,incorrect
['maddy'],dad,0,0.5,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['muse'],princess,0,0.17,incorrect,beatrice,0,0.17,incorrect,beatrice,0,0.17,incorrect
['maddy'],she,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['maddy'],he,0,0.0,incorrect,monet,0,0.2,incorrect,monet,0,0.2,incorrect
['maddy'],obama,0,0.4,incorrect,will,0,0.0,incorrect,will,0,0.0,incorrect
['brad'],reddit,0,0.4,incorrect,nostradamus,0,0.4,incorrect,nostradamus,0,0.4,incorrect
['maddy'],emily,0,0.4,incorrect,michael jackson,0,0.2,incorrect,michael jackson,0,0.2,incorrect
['emma'],my child,0,0.17,incorrect,iphone,0,0.2,incorrect,iphone,0,0.2,incorrect
['alex'],charlie,0,0.55,incorrect,adam,0,0.25,incorrect,adam,0,0.25,incorrect
['sarah'],mom,0,0.0,incorrect,mcdonald,0,0.15,incorrect,mcdonald,0,0.15,incorrect
['mcdonald'],christmas,0,0.24,incorrect,christ,0,0.14,incorrect,christ,0,0.14,incorrect
['maddy'],carrie,0,0.18,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['emma'],maria,0,0.44,incorrect,mexico,0,0.2,incorrect,mexico,0,0.2,incorrect
['maddy'],john,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['maddy'],sheila,0,0.18,incorrect,minneapolis,0,0.25,incorrect,minneapolis,0,0.25,incorrect
['maddy'],martha,0,0.36,incorrect,adirondack,0,0.4,incorrect,adirondack,0,0.4,incorrect
['maddy'],emily,0,0.4,incorrect,marie,0,0.4,incorrect,marie,0,0.4,incorrect
['maddy'],ed,0,0.29,incorrect,martha,0,0.36,incorrect,martha,0,0.36,incorrect
['emma'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['maddy'],caesar,0,0.18,incorrect,facebook,0,0.15,incorrect,facebook,0,0.15,incorrect
['maddy'],god,0,0.25,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['maddy'],john,0,0.0,incorrect,snail,0,0.2,incorrect,snail,0,0.2,incorrect
['maddy'],she,0,0.0,incorrect,queen,0,0.0,incorrect,queen,0,0.0,incorrect
['maddy'],john,0,0.0,incorrect,mark twain,0,0.27,incorrect,mark twain,0,0.27,incorrect
['maddy'],madison,0,0.5,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['benny'],britney,0,0.5,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['jane'],heather,0,0.36,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['maddy'],emily,0,0.4,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['maddy'],emily,0,0.4,incorrect,agatha,0,0.18,incorrect,agatha,0,0.18,incorrect
['emma'],james,0,0.22,incorrect,chanel,0,0.2,incorrect,chanel,0,0.2,incorrect
['maddy'],emily,0,0.4,incorrect,sheila,0,0.18,incorrect,sheila,0,0.18,incorrect
['emma'],amber,0,0.22,incorrect,amber,0,0.22,incorrect,amber,0,0.22,incorrect
['emma'],emily,0,0.44,incorrect,uber,0,0.25,incorrect,uber,0,0.25,incorrect
['maddy'],spencer,0,0.0,incorrect,shirley,0,0.17,incorrect,shirley,0,0.17,incorrect
['maddy'],she,0,0.0,incorrect,cleopatra,0,0.14,incorrect,cleopatra,0,0.14,incorrect
['maddy'],isabella,0,0.15,incorrect,crustacea,0,0.14,incorrect,crustacea,0,0.14,incorrect
['maddy'],dad,0,0.5,incorrect,trump,0,0.2,incorrect,trump,0,0.2,incorrect
['maddy'],she,0,0.0,incorrect,dad,0,0.5,incorrect,dad,0,0.5,incorrect
['maddy'],grandma,0,0.33,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect
['maddy'],adonis,0,0.36,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect
['amber'],god,0,0.0,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['amber'],madonna,0,0.17,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['maddy'],emily,0,0.4,incorrect,thoreau,0,0.17,incorrect,thoreau,0,0.17,incorrect
['amber'],elijah,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['maddy'],matilda,0,0.5,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['amber'],his wife,0,0.15,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['maddy'],he,0,0.0,incorrect,macgyver,0,0.46,incorrect,macgyver,0,0.46,incorrect
['emma'],janet,0,0.22,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['emma'],jesus,0,0.22,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['amber'],destiny,0,0.17,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['emma'],dad,0,0.29,incorrect,therapist,0,0.31,incorrect,therapist,0,0.31,incorrect
['emma'],emily,0,0.44,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['emma'],britney,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['emma'],emily,0,0.44,incorrect,ziploc,0,0.0,incorrect,ziploc,0,0.0,incorrect
['emma'],jessica,0,0.36,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['emma'],olivia,0,0.2,incorrect,martha stewart,0,0.22,incorrect,martha stewart,0,0.22,incorrect
['emma'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['emma'],emily,0,0.44,incorrect,britney,0,0.18,incorrect,britney,0,0.18,incorrect
['sarah'],dean,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['emma'],jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect
['amber'],god,0,0.0,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['amber'],god,0,0.0,incorrect,she,0,0.25,incorrect,she,0,0.25,incorrect
['alex'],ethan,0,0.22,incorrect,dr. smith,0,0.0,incorrect,dr. smith,0,0.0,incorrect
['sarah'],emily,0,0.0,incorrect,godzilla,0,0.15,incorrect,godzilla,0,0.15,incorrect
['emma'],elizabeth,0,0.31,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['sarah'],god,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['sarah'],emily,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['sarah'],wonder woman,0,0.24,incorrect,cinderella,0,0.27,incorrect,cinderella,0,0.27,incorrect
['emma'],dad,0,0.29,incorrect,disney,0,0.2,incorrect,disney,0,0.2,incorrect
['amber'],christina yang,0,0.11,incorrect,joe,0,0.25,incorrect,joe,0,0.25,incorrect
['amber'],matilda,0,0.17,incorrect,windshield,0,0.13,incorrect,windshield,0,0.13,incorrect
['alex'],uber,0,0.25,incorrect,lyft,0,0.25,incorrect,lyft,0,0.25,incorrect
['alex'],mom,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['sarah'],mom,0,0.0,incorrect,mom,0,0.0,incorrect,mom,0,0.0,incorrect
