Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['atila', 'magyard', 'attila']",attila,1,1.0,correct,vlad,0,0.44,incorrect,attila,1,1.0,correct,szekelys,0,0.15,incorrect,transylvania,0,0.35,incorrect,huns,0,0.0,incorrect,attila,1,1.0,correct,transylvania,0,0.35,incorrect,attila,1,1.0,correct,wallachia,0,0.43,incorrect,attila,1,1.0,correct,saxons,0,0.18,incorrect,attila,1,1.0,correct,magyars,0,0.86,correct,sekeller,0,0.15,incorrect,macar,0,0.67,incorrect,magyar,0,0.92,correct,attila,1,1.0,correct,atila,1,1.0,correct,leo,0,0.25,incorrect,vlad,0,0.44,incorrect,szekelys,0,0.15,incorrect,huns,0,0.0,incorrect,transylvania,0,0.35,incorrect,wallachia,0,0.43,incorrect,saxons,0,0.18,incorrect,magyars,0,0.86,correct,macar,0,0.67,incorrect,attila,1,1.0,correct,leo,0,0.25,incorrect
"['kont', 'conde drácula', 'drácula', 'dracula', 'conde', 'kont dracula']",dracula,1,1.0,correct,count dracula,0,0.88,correct,dracula,1,1.0,correct,count,0,0.67,incorrect,balepodi,0,0.31,incorrect,may,0,0.2,incorrect,aora'i,0,0.33,incorrect,hau,0,0.4,incorrect,dracula,1,1.0,correct,count,0,0.67,incorrect,dracula,1,1.0,correct,count,0,0.67,incorrect,dracula,1,1.0,correct,count,0,0.67,incorrect,drakula,0,0.86,correct,franz,0,0.33,incorrect,dracula,1,1.0,correct,duc,0,0.4,incorrect,conde,1,1.0,correct,conde,1,1.0,correct,count dracula,0,0.88,correct,count,0,0.67,incorrect,may,0,0.2,incorrect,hau,0,0.4,incorrect,count,0,0.67,incorrect,count,0,0.67,incorrect,count,0,0.67,incorrect,franz,0,0.33,incorrect,duc,0,0.4,incorrect,conde,1,1.0,correct
"['kont', 'conde drácula', 'drácula', 'dracula', 'conde', 'kont dracula']",dracula,1,1.0,correct,count,0,0.67,incorrect,dracula,1,1.0,correct,count,0,0.67,incorrect,balepodi,0,0.31,incorrect,may,0,0.2,incorrect,aora'i,0,0.33,incorrect,aora'i,0,0.33,incorrect,dracula,1,1.0,correct,count,0,0.67,incorrect,dracula,1,1.0,correct,mey,0,0.25,incorrect,dracula,1,1.0,correct,count,0,0.67,incorrect,drakula,0,0.86,correct,kont,1,1.0,correct,dracula,1,1.0,correct,duc,0,0.4,incorrect,conde dracula,1,1.0,correct,dracula,1,1.0,correct,count,0,0.67,incorrect,count,0,0.67,incorrect,may,0,0.2,incorrect,aora'i,0,0.33,incorrect,count,0,0.67,incorrect,mey,0,0.25,incorrect,count,0,0.67,incorrect,kont,1,1.0,correct,duc,0,0.4,incorrect,dracula,1,1.0,correct
"['mr', 'hawkins', 'mr hawkins']",thabo,0,0.33,incorrect,mary,0,0.67,incorrect,john,0,0.36,incorrect,david,0,0.33,incorrect,thabo,0,0.33,incorrect,bonyana,0,0.29,incorrect,paul,0,0.18,incorrect,ua,0,0.22,incorrect,ramesh,0,0.38,incorrect,ramesh,0,0.38,incorrect,maria,0,0.57,incorrect,nosy,0,0.36,incorrect,emily,0,0.29,incorrect,he,0,0.22,incorrect,ali,0,0.4,incorrect,kont,0,0.36,incorrect,ngoc,0,0.18,incorrect,trang,0,0.4,incorrect,rey,0,0.4,incorrect,el,0,0.0,incorrect,mary,0,0.67,incorrect,david,0,0.33,incorrect,bonyana,0,0.29,incorrect,ua,0,0.22,incorrect,ramesh,0,0.38,incorrect,nosy,0,0.36,incorrect,he,0,0.22,incorrect,kont,0,0.36,incorrect,trang,0,0.4,incorrect,el,0,0.0,incorrect
"['kont', 'dracula', 'drácula', 'kont dracula']",dracula,1,1.0,correct,dracula,1,1.0,correct,dracula,1,1.0,correct,count,0,0.67,incorrect,jehovah,0,0.21,incorrect,jehovah,0,0.21,incorrect,dracula,1,1.0,correct,bistritz,0,0.2,incorrect,dracula,1,1.0,correct,count,0,0.67,incorrect,dracula,1,1.0,correct,dracula,1,1.0,correct,dracula,1,1.0,correct,count dracula,0,0.88,correct,kont,1,1.0,correct,dracula,1,1.0,correct,dracula,1,1.0,correct,bistritz,0,0.2,incorrect,dracula,1,1.0,correct,dracula,1,1.0,correct,dracula,1,1.0,correct,count,0,0.67,incorrect,jehovah,0,0.21,incorrect,bistritz,0,0.2,incorrect,count,0,0.67,incorrect,dracula,1,1.0,correct,count dracula,0,0.88,correct,dracula,1,1.0,correct,bistritz,0,0.2,incorrect,dracula,1,1.0,correct
['lucy'],mohahla,0,0.18,incorrect,abbey,0,0.22,incorrect,mary,0,0.25,incorrect,abbey,0,0.22,incorrect,it's gonna be a,0,0.0,incorrect,pitse,0,0.0,incorrect,horo,0,0.0,incorrect,teva,0,0.0,incorrect,abhay,0,0.22,incorrect,abhay,0,0.22,incorrect,mary,0,0.25,incorrect,abbey,0,0.22,incorrect,lucy,1,1.0,correct,abbey,0,0.22,incorrect,ahmet,0,0.0,incorrect,manastir,0,0.0,incorrect,lan,0,0.29,incorrect,ong,0,0.0,incorrect,lucia,0,0.67,incorrect,los,0,0.29,incorrect,abbey,0,0.22,incorrect,abbey,0,0.22,incorrect,pitse,0,0.0,incorrect,teva,0,0.0,incorrect,abhay,0,0.22,incorrect,abbey,0,0.22,incorrect,abbey,0,0.22,incorrect,manastir,0,0.0,incorrect,ong,0,0.0,incorrect,los,0,0.29,incorrect
['lucy'],stean,0,0.0,incorrect,stean,0,0.0,incorrect,thruff,0,0.2,incorrect,lati,0,0.25,incorrect,jalo,0,0.25,incorrect,o,0,0.0,incorrect,thruff-stean,0,0.12,incorrect,thruff-shean,0,0.12,incorrect,thrf-steen,0,0.0,incorrect,throf-steen,0,0.0,incorrect,thruff,0,0.2,incorrect,thruff,0,0.2,incorrect,lucy,1,1.0,correct,heathcliff,0,0.14,incorrect,ahmet,0,0.0,incorrect,ali,0,0.29,incorrect,lan,0,0.29,incorrect,co,0,0.33,incorrect,pedro,0,0.0,incorrect,senalo,0,0.2,incorrect,stean,0,0.0,incorrect,lati,0,0.25,incorrect,o,0,0.0,incorrect,thruff-shean,0,0.12,incorrect,throf-steen,0,0.0,incorrect,thruff,0,0.2,incorrect,heathcliff,0,0.14,incorrect,ali,0,0.29,incorrect,co,0,0.33,incorrect,senalo,0,0.2,incorrect
['renfield'],joseph,0,0.14,incorrect,tumelo,0,0.29,incorrect,doctor,0,0.14,incorrect,olutoju,0,0.13,incorrect,ngaka,0,0.15,incorrect,joseph,0,0.14,incorrect,taote,0,0.15,incorrect,taote,0,0.15,incorrect,dracula,0,0.27,incorrect,doctor,0,0.14,incorrect,ratsy,0,0.15,incorrect,ny,0,0.2,incorrect,renfield,1,1.0,correct,johnson,0,0.13,incorrect,doktor,0,0.14,incorrect,sabah,0,0.0,incorrect,gregor,0,0.29,incorrect,thua,0,0.0,incorrect,doctor molina,0,0.19,incorrect,doctor,0,0.14,incorrect,tumelo,0,0.29,incorrect,olutoju,0,0.13,incorrect,joseph,0,0.14,incorrect,taote,0,0.15,incorrect,doctor,0,0.14,incorrect,ny,0,0.2,incorrect,johnson,0,0.13,incorrect,sabah,0,0.0,incorrect,thua,0,0.0,incorrect,doctor,0,0.14,incorrect
['olgaren'],dracula,0,0.29,incorrect,philip,0,0.15,incorrect,dracula,0,0.29,incorrect,o,0,0.25,incorrect,hamilton,0,0.27,incorrect,phukwi,0,0.0,incorrect,cannot determine,0,0.26,incorrect,te uati,0,0.14,incorrect,dracula,0,0.29,incorrect,dracula,0,0.29,incorrect,dracula,0,0.29,incorrect,jolay,0,0.5,incorrect,dracula,0,0.29,incorrect,dracula,0,0.29,incorrect,dracula,0,0.29,incorrect,drakula,0,0.29,incorrect,john,0,0.36,incorrect,ngay,0,0.36,incorrect,carlos,0,0.31,incorrect,julio,0,0.17,incorrect,philip,0,0.15,incorrect,o,0,0.25,incorrect,phukwi,0,0.0,incorrect,te uati,0,0.14,incorrect,dracula,0,0.29,incorrect,jolay,0,0.5,incorrect,dracula,0,0.29,incorrect,drakula,0,0.29,incorrect,ngay,0,0.36,incorrect,julio,0,0.17,incorrect
"['jona', 'jonathan']",dracula,0,0.27,incorrect,hosea,0,0.44,incorrect,mary,0,0.25,incorrect,moses,0,0.22,incorrect,mask,0,0.25,incorrect,moses,0,0.22,incorrect,hiona,0,0.67,incorrect,teihea,0,0.43,incorrect,dracula,0,0.27,incorrect,karim,0,0.22,incorrect,dracula,0,0.27,incorrect,raha,0,0.5,incorrect,dracula,0,0.27,incorrect,dracula,0,0.27,incorrect,dracula,0,0.27,incorrect,ahmet,0,0.31,incorrect,anh,0,0.36,incorrect,hai,0,0.36,incorrect,dracula,0,0.27,incorrect,gabriel,0,0.18,incorrect,hosea,0,0.44,incorrect,moses,0,0.22,incorrect,moses,0,0.22,incorrect,teihea,0,0.43,incorrect,karim,0,0.22,incorrect,raha,0,0.5,incorrect,dracula,0,0.27,incorrect,ahmet,0,0.31,incorrect,hai,0,0.36,incorrect,gabriel,0,0.18,incorrect
