Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['mauricio lorry', 'mr', 'jarvis lorr', 'jarvis', 'lorry', 'jarvis lorry', 'lorr', 'mauricio', 'mr jarvis lorry']",tellson,0,0.36,incorrect,tellson,0,0.36,incorrect,tellson,0,0.36,incorrect,moore,0,0.57,incorrect,tellson,0,0.36,incorrect,tsweetswee,0,0.12,incorrect,tellson,0,0.36,incorrect,fare,0,0.4,incorrect,telson,0,0.4,incorrect,telson,0,0.4,incorrect,charles,0,0.46,incorrect,tellson,0,0.36,incorrect,mr. lorry,0,0.71,correct,tellson,0,0.36,incorrect,lucy,0,0.44,incorrect,tellson,0,0.36,incorrect,lucie,0,0.46,incorrect,ngan,0,0.2,incorrect,lorry,1,1.0,correct,tellson,0,0.36,incorrect,tellson,0,0.36,incorrect,moore,0,0.57,incorrect,tsweetswee,0,0.12,incorrect,fare,0,0.4,incorrect,telson,0,0.4,incorrect,tellson,0,0.36,incorrect,tellson,0,0.36,incorrect,tellson,0,0.36,incorrect,ngan,0,0.2,incorrect,tellson,0,0.36,incorrect
"['mr', 'mr lorry', 'lorry']",dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,rile,0,0.33,incorrect,motse,0,0.31,incorrect,charles,0,0.27,incorrect,dover,0,0.4,incorrect,mary,0,0.67,incorrect,doha,0,0.22,incorrect,charles,0,0.27,incorrect,dover,0,0.4,incorrect,david,0,0.0,incorrect,dover,0,0.4,incorrect,mary,0,0.67,incorrect,dover,0,0.4,incorrect,charles,0,0.27,incorrect,dover,0,0.4,incorrect,almirante,0,0.36,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,motse,0,0.31,incorrect,dover,0,0.4,incorrect,doha,0,0.22,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect
"['miss', 'manette', 'miss manette']",john,0,0.18,incorrect,john,0,0.18,incorrect,okowo,0,0.0,incorrect,emi,0,0.57,incorrect,kabelo,0,0.31,incorrect,kgwebo,0,0.15,incorrect,paul,0,0.18,incorrect,hoani,0,0.33,incorrect,miss,1,1.0,correct,miss,1,1.0,correct,rambe,0,0.33,incorrect,hifandray,0,0.29,incorrect,scrooge,0,0.21,incorrect,william,0,0.21,incorrect,bayram,0,0.2,incorrect,ayse,0,0.36,incorrect,lan,0,0.4,incorrect,thu,0,0.2,incorrect,julia,0,0.24,incorrect,maria,0,0.44,incorrect,john,0,0.18,incorrect,emi,0,0.57,incorrect,kgwebo,0,0.15,incorrect,hoani,0,0.33,incorrect,miss,1,1.0,correct,hifandray,0,0.29,incorrect,william,0,0.21,incorrect,ayse,0,0.36,incorrect,thu,0,0.2,incorrect,maria,0,0.44,incorrect
"['mr', 'mr lorry', 'lorry']",santa claus,0,0.21,incorrect,ho,0,0.29,incorrect,dake,0,0.0,incorrect,tleman,0,0.25,incorrect,moo,0,0.4,incorrect,moo,0,0.4,incorrect,maru,0,0.67,incorrect,ua,0,0.0,incorrect,karna,0,0.29,incorrect,priya,0,0.4,incorrect,jean,0,0.0,incorrect,ny,0,0.29,incorrect,jarvis,0,0.25,incorrect,jonathan,0,0.15,incorrect,ahmet,0,0.29,incorrect,deniz,0,0.0,incorrect,hamlet,0,0.29,incorrect,ro,0,0.5,incorrect,don quijote,0,0.21,incorrect,conoce,0,0.18,incorrect,ho,0,0.29,incorrect,tleman,0,0.25,incorrect,moo,0,0.4,incorrect,ua,0,0.0,incorrect,priya,0,0.4,incorrect,ny,0,0.29,incorrect,jonathan,0,0.15,incorrect,deniz,0,0.0,incorrect,ro,0,0.5,incorrect,conoce,0,0.18,incorrect
"['mr', 'mr lorry', 'lorry']",mask,0,0.33,incorrect,na,0,0.0,incorrect,michael,0,0.27,incorrect,brown,0,0.31,incorrect,john,0,0.22,incorrect,tsididi,0,0.0,incorrect,ia,0,0.0,incorrect,moni,0,0.33,incorrect,banker,0,0.25,incorrect,piilaa,0,0.18,incorrect,john,0,0.22,incorrect,moana,0,0.31,incorrect,mr. brown,0,0.47,incorrect,banker,0,0.25,incorrect,ahmet,0,0.29,incorrect,haline,0,0.18,incorrect,bao,0,0.25,incorrect,ngoc,0,0.22,incorrect,banquero,0,0.25,incorrect,palida,0,0.18,incorrect,na,0,0.0,incorrect,brown,0,0.31,incorrect,tsididi,0,0.0,incorrect,moni,0,0.33,incorrect,piilaa,0,0.18,incorrect,moana,0,0.31,incorrect,banker,0,0.25,incorrect,haline,0,0.18,incorrect,ngoc,0,0.22,incorrect,palida,0,0.18,incorrect
"['señora', 'defarge', 'madam defarge', 'señora defarge', 'madame', 'madame defarge', 'madam']",mary,0,0.44,incorrect,john,0,0.2,incorrect,ada,0,0.75,correct,wole,0,0.22,incorrect,mary,0,0.44,incorrect,olebogeng,0,0.38,incorrect,john,0,0.2,incorrect,te ariki,0,0.4,incorrect,sophia,0,0.5,incorrect,ed,0,0.29,incorrect,mary,0,0.44,incorrect,teo,0,0.44,incorrect,mrs. sparsit,0,0.32,incorrect,mary,0,0.44,incorrect,fatma,0,0.4,incorrect,adam,0,0.89,correct,lien,0,0.4,incorrect,khong,0,0.21,incorrect,mercedes,0,0.43,incorrect,maria,0,0.6,incorrect,john,0,0.2,incorrect,wole,0,0.22,incorrect,olebogeng,0,0.38,incorrect,te ariki,0,0.4,incorrect,ed,0,0.29,incorrect,teo,0,0.44,incorrect,mary,0,0.44,incorrect,adam,0,0.89,correct,khong,0,0.21,incorrect,maria,0,0.6,incorrect
"['señora', 'defarge', 'madam defarge', 'señora defarge', 'madame', 'madame defarge', 'madam']",john,0,0.2,incorrect,christian,0,0.27,incorrect,kristeni,0,0.43,incorrect,kristeni,0,0.43,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,rekha,0,0.36,incorrect,john,0,0.2,incorrect,rava,0,0.44,incorrect,estella,0,0.46,incorrect,christian,0,0.27,incorrect,ahmet,0,0.55,incorrect,onlar,0,0.36,incorrect,lan,0,0.25,incorrect,nghe,0,0.36,incorrect,maria,0,0.6,incorrect,no,0,0.5,incorrect,christian,0,0.27,incorrect,kristeni,0,0.43,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,rekha,0,0.36,incorrect,rava,0,0.44,incorrect,christian,0,0.27,incorrect,onlar,0,0.36,incorrect,nghe,0,0.36,incorrect,no,0,0.5,incorrect
"['mösyö', 'defarge', 'monsieur', 'monsieur defarge', 'mösyö defarge']",john,0,0.33,incorrect,john,0,0.33,incorrect,jesus,0,0.31,incorrect,oju,0,0.36,incorrect,matlho,0,0.36,incorrect,matlho,0,0.36,incorrect,john,0,0.33,incorrect,noa,0,0.25,incorrect,john,0,0.33,incorrect,rajesh,0,0.31,incorrect,andry,0,0.33,incorrect,rami,0,0.33,incorrect,charles,0,0.43,incorrect,william,0,0.17,incorrect,ahmet,0,0.33,incorrect,ahmet,0,0.33,incorrect,nam,0,0.25,incorrect,ba,0,0.22,incorrect,la tabernera,0,0.32,incorrect,don,0,0.36,incorrect,john,0,0.33,incorrect,oju,0,0.36,incorrect,matlho,0,0.36,incorrect,noa,0,0.25,incorrect,rajesh,0,0.31,incorrect,rami,0,0.33,incorrect,william,0,0.17,incorrect,ahmet,0,0.33,incorrect,ba,0,0.22,incorrect,don,0,0.36,incorrect
['defarge'],demo,0,0.36,incorrect,long,0,0.18,incorrect,devil,0,0.33,incorrect,devil,0,0.33,incorrect,e,0,0.25,incorrect,let's,0,0.17,incorrect,diabolo,0,0.29,incorrect,diabolo,0,0.29,incorrect,shaitan,0,0.14,incorrect,akash,0,0.17,incorrect,ratsimilaho,0,0.11,incorrect,jesus,0,0.17,incorrect,sydney,0,0.31,incorrect,devil,0,0.33,incorrect,seytan,0,0.31,incorrect,seytan,0,0.31,incorrect,quang,0,0.33,incorrect,quy,0,0.0,incorrect,don quijote,0,0.22,incorrect,demonio,0,0.29,incorrect,long,0,0.18,incorrect,devil,0,0.33,incorrect,let's,0,0.17,incorrect,diabolo,0,0.29,incorrect,akash,0,0.17,incorrect,jesus,0,0.17,incorrect,devil,0,0.33,incorrect,seytan,0,0.31,incorrect,quy,0,0.0,incorrect,demonio,0,0.29,incorrect
"['mr', 'mr lorry', 'lorry']",rong,0,0.33,incorrect,john,0,0.22,incorrect,ade,0,0.0,incorrect,rong,0,0.33,incorrect,mmotlana,0,0.25,incorrect,gago,0,0.22,incorrect,teie,0,0.0,incorrect,tera,0,0.33,incorrect,ram,0,0.4,incorrect,ajay,0,0.22,incorrect,john,0,0.22,incorrect,ilay,0,0.44,incorrect,mr. darcy,0,0.59,incorrect,emily,0,0.46,incorrect,ali,0,0.25,incorrect,ali,0,0.25,incorrect,nguoi dan ong,0,0.19,incorrect,hai,0,0.0,incorrect,hombre,0,0.5,incorrect,era,0,0.4,incorrect,john,0,0.22,incorrect,rong,0,0.33,incorrect,gago,0,0.22,incorrect,tera,0,0.33,incorrect,ajay,0,0.22,incorrect,ilay,0,0.44,incorrect,emily,0,0.46,incorrect,ali,0,0.25,incorrect,hai,0,0.0,incorrect,era,0,0.4,incorrect
