Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['moses', 'musa', 'moisés']",mary,0,0.5,incorrect,john,0,0.22,incorrect,snuff,0,0.22,incorrect,femi,0,0.4,incorrect,john,0,0.22,incorrect,mary,0,0.5,incorrect,joseph,0,0.55,incorrect,mai,0,0.57,incorrect,snuff,0,0.22,incorrect,shakti,0,0.4,incorrect,snuff,0,0.22,incorrect,john,0,0.22,incorrect,huck,0,0.25,incorrect,pretty,0,0.18,incorrect,nuh,0,0.29,incorrect,nuh,0,0.29,incorrect,nguyen van tam,0,0.22,incorrect,ba,0,0.33,incorrect,tomas,0,0.44,incorrect,maria,0,0.44,incorrect,john,0,0.22,incorrect,femi,0,0.4,incorrect,mary,0,0.5,incorrect,mai,0,0.57,incorrect,shakti,0,0.4,incorrect,john,0,0.22,incorrect,pretty,0,0.18,incorrect,nuh,0,0.29,incorrect,ba,0,0.33,incorrect,maria,0,0.44,incorrect
"['sawyer', 'tom sawyer', 'tom']",john,0,0.29,incorrect,ke,0,0.25,incorrect,moses,0,0.4,incorrect,harp,0,0.4,incorrect,jesus,0,0.18,incorrect,jaanong,0,0.2,incorrect,john,0,0.29,incorrect,noa,0,0.33,incorrect,krishna,0,0.31,incorrect,veena,0,0.18,incorrect,heaven,0,0.33,incorrect,tamiko,0,0.44,incorrect,huck,0,0.0,incorrect,mary,0,0.43,incorrect,ahmet,0,0.36,incorrect,ali,0,0.22,incorrect,thang ti,0,0.22,incorrect,co,0,0.4,incorrect,dios,0,0.29,incorrect,juan,0,0.2,incorrect,ke,0,0.25,incorrect,harp,0,0.4,incorrect,jaanong,0,0.2,incorrect,noa,0,0.33,incorrect,veena,0,0.18,incorrect,tamiko,0,0.44,incorrect,mary,0,0.43,incorrect,ali,0,0.22,incorrect,co,0,0.4,incorrect,juan,0,0.2,incorrect
"['bayan', 'bayan watson', 'watson']",unknown,0,0.32,incorrect,mor'a,0,0.2,incorrect,omidan,0,0.36,incorrect,adewale,0,0.33,incorrect,ole,0,0.22,incorrect,keabetswe,0,0.4,incorrect,marama,0,0.36,incorrect,james,0,0.36,incorrect,miss havisham,0,0.24,incorrect,john,0,0.4,incorrect,ramatoakely,0,0.35,incorrect,ramatoakely,0,0.35,incorrect,watson,1,1.0,correct,miss watson,0,0.71,correct,huckleberry finn,0,0.29,incorrect,aziz,0,0.22,incorrect,co hong,0,0.32,incorrect,lang,0,0.44,incorrect,watson,1,1.0,correct,fario,0,0.36,incorrect,mor'a,0,0.2,incorrect,adewale,0,0.33,incorrect,keabetswe,0,0.4,incorrect,james,0,0.36,incorrect,john,0,0.4,incorrect,ramatoakely,0,0.35,incorrect,miss watson,0,0.71,correct,aziz,0,0.22,incorrect,lang,0,0.44,incorrect,fario,0,0.36,incorrect
"['sawyer', 'tom sawyer', 'tom']",mary,0,0.43,incorrect,ho,0,0.4,incorrect,mary,0,0.43,incorrect,mi-yow,0,0.25,incorrect,john,0,0.29,incorrect,yo-yo,0,0.27,incorrect,corrie,0,0.25,incorrect,corrie,0,0.25,incorrect,meyo,0,0.29,incorrect,mio,0,0.33,incorrect,tom,1,1.0,correct,hahaha,0,0.17,incorrect,tom,1,1.0,correct,widow,0,0.27,incorrect,tom,1,1.0,correct,miyav,0,0.27,incorrect,nam,0,0.33,incorrect,meo,0,0.33,incorrect,tom,1,1.0,correct,esteban,0,0.31,incorrect,ho,0,0.4,incorrect,mi-yow,0,0.25,incorrect,yo-yo,0,0.27,incorrect,corrie,0,0.25,incorrect,mio,0,0.33,incorrect,hahaha,0,0.17,incorrect,widow,0,0.27,incorrect,miyav,0,0.27,incorrect,meo,0,0.33,incorrect,esteban,0,0.31,incorrect
['tom'],tom,1,1.0,correct,unknown,0,0.2,incorrect,"a lo si akojopo igbo, **ade** si je ki gbogbo eniyan bura lati pa asiri naa mo, leyin naa a fi iho kan han won ninu oke...",0,0.03,incorrect,abela,0,0.0,incorrect,john,0,0.29,incorrect,re,0,0.0,incorrect,unknown,0,0.2,incorrect,te,0,0.4,incorrect,ram,0,0.33,incorrect,rama,0,0.29,incorrect,tom,1,1.0,correct,joseph,0,0.22,incorrect,tom,1,1.0,correct,tom,1,1.0,correct,ahmet,0,0.25,incorrect,ahmet,0,0.25,incorrect,nam,0,0.33,incorrect,chung,0,0.0,incorrect,tom,1,1.0,correct,antonio,0,0.4,incorrect,unknown,0,0.2,incorrect,abela,0,0.0,incorrect,re,0,0.0,incorrect,te,0,0.4,incorrect,rama,0,0.29,incorrect,joseph,0,0.22,incorrect,tom,1,1.0,correct,ahmet,0,0.25,incorrect,chung,0,0.0,incorrect,antonio,0,0.4,incorrect
['tom'],john,0,0.29,incorrect,michael,0,0.2,incorrect,odin,0,0.29,incorrect,michael,0,0.2,incorrect,joseph,0,0.22,incorrect,mongwe,0,0.22,incorrect,joseph,0,0.22,incorrect,john,0,0.29,incorrect,tom,1,1.0,correct,band,0,0.0,incorrect,tom,1,1.0,correct,unknown,0,0.2,incorrect,tom,1,1.0,correct,everybody,0,0.17,incorrect,ahmet,0,0.25,incorrect,cete,0,0.29,incorrect,tom,1,1.0,correct,nguyen,0,0.0,incorrect,tomas,0,0.75,correct,diego,0,0.25,incorrect,michael,0,0.2,incorrect,michael,0,0.2,incorrect,mongwe,0,0.22,incorrect,john,0,0.29,incorrect,band,0,0.0,incorrect,unknown,0,0.2,incorrect,everybody,0,0.17,incorrect,cete,0,0.29,incorrect,nguyen,0,0.0,incorrect,diego,0,0.25,incorrect
['tom'],john,0,0.29,incorrect,no clear answer,0,0.11,incorrect,ola,0,0.33,incorrect,ola,0,0.33,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,unknown,0,0.2,incorrect,ua,0,0.0,incorrect,ram,0,0.33,incorrect,ram,0,0.33,incorrect,robin,0,0.25,incorrect,nilaza,0,0.0,incorrect,tom,1,1.0,correct,tom,1,1.0,correct,andreas,0,0.0,incorrect,cetin,0,0.25,incorrect,tom,1,1.0,correct,hai,0,0.0,incorrect,tom,1,1.0,correct,juan,0,0.0,incorrect,no clear answer,0,0.11,incorrect,ola,0,0.33,incorrect,john,0,0.29,incorrect,ua,0,0.0,incorrect,ram,0,0.33,incorrect,nilaza,0,0.0,incorrect,tom,1,1.0,correct,cetin,0,0.25,incorrect,hai,0,0.0,incorrect,juan,0,0.0,incorrect
"['sawyer', 'tom sawyer', 'tom']",robin hood,0,0.2,incorrect,john,0,0.29,incorrect,someone,0,0.4,incorrect,alake,0,0.36,incorrect,rona,0,0.29,incorrect,rona,0,0.29,incorrect,jonah,0,0.27,incorrect,iona,0,0.29,incorrect,robin,0,0.25,incorrect,highwayman,0,0.25,incorrect,andry,0,0.36,incorrect,mpandeha,0,0.33,incorrect,tom,1,1.0,correct,robin,0,0.25,incorrect,robin,0,0.25,incorrect,robin,0,0.25,incorrect,ti,0,0.4,incorrect,ho,0,0.4,incorrect,rodriguez,0,0.21,incorrect,bah,0,0.22,incorrect,john,0,0.29,incorrect,alake,0,0.36,incorrect,rona,0,0.29,incorrect,iona,0,0.29,incorrect,highwayman,0,0.25,incorrect,mpandeha,0,0.33,incorrect,robin,0,0.25,incorrect,robin,0,0.25,incorrect,ho,0,0.4,incorrect,bah,0,0.22,incorrect
"['tommy barnes', 'barnes', 'tommy']",hanyane,0,0.46,incorrect,hanyane,0,0.46,incorrect,adebayo,0,0.31,incorrect,olu,0,0.25,incorrect,thabo,0,0.4,incorrect,kgosi,0,0.24,incorrect,maui,0,0.25,incorrect,te,0,0.29,incorrect,ram,0,0.25,incorrect,mama,0,0.44,incorrect,rasoa,0,0.36,incorrect,mary,0,0.44,incorrect,tom,0,0.75,correct,little,0,0.22,incorrect,minik ali,0,0.29,incorrect,minik,0,0.24,incorrect,cuoi,0,0.22,incorrect,thang,0,0.36,incorrect,juan,0,0.4,incorrect,elena,0,0.18,incorrect,hanyane,0,0.46,incorrect,olu,0,0.25,incorrect,kgosi,0,0.24,incorrect,te,0,0.29,incorrect,mama,0,0.44,incorrect,mary,0,0.44,incorrect,little,0,0.22,incorrect,minik,0,0.24,incorrect,thang,0,0.36,incorrect,elena,0,0.18,incorrect
['tom'],palesa,0,0.0,incorrect,unknown,0,0.2,incorrect,funmilayo,0,0.17,incorrect,sola,0,0.29,incorrect,keletso,0,0.4,incorrect,john,0,0.29,incorrect,tahiti,0,0.22,incorrect,no proper name is clearly identifiable from the passage provided.,0,0.09,incorrect,unknown,0,0.2,incorrect,saint,0,0.25,incorrect,tom,1,1.0,correct,mahitsy,0,0.2,incorrect,tom,1,1.0,correct,john,0,0.29,incorrect,tom,1,1.0,correct,ama,0,0.33,incorrect,hai,0,0.0,incorrect,ca,0,0.0,incorrect,tom,1,1.0,correct,juan,0,0.0,incorrect,unknown,0,0.2,incorrect,sola,0,0.29,incorrect,john,0,0.29,incorrect,no proper name is clearly identifiable from the passage provided.,0,0.09,incorrect,saint,0,0.25,incorrect,mahitsy,0,0.2,incorrect,john,0,0.29,incorrect,ama,0,0.33,incorrect,ca,0,0.0,incorrect,juan,0,0.0,incorrect
