Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['snape—', 'snape']",order,0,0.2,incorrect,ke sebaka,0,0.29,incorrect,unknown,0,0.17,incorrect,abameta,0,0.33,incorrect,taelo,0,0.4,incorrect,nayang,0,0.36,incorrect,john,0,0.22,incorrect,te,0,0.29,incorrect,dumbledore,0,0.13,incorrect,shanidin,0,0.31,incorrect,dumbledore,0,0.13,incorrect,order,0,0.2,incorrect,snape,1,1.0,correct,magic,0,0.2,incorrect,hermione,0,0.31,incorrect,yoldaslik,0,0.14,incorrect,snape,1,1.0,correct,hoang,0,0.2,incorrect,snape,1,1.0,correct,severus,0,0.33,incorrect,ke sebaka,0,0.29,incorrect,abameta,0,0.33,incorrect,nayang,0,0.36,incorrect,te,0,0.29,incorrect,shanidin,0,0.31,incorrect,order,0,0.2,incorrect,magic,0,0.2,incorrect,yoldaslik,0,0.14,incorrect,hoang,0,0.2,incorrect,severus,0,0.33,incorrect
"['snape—', 'snape']",taelo,0,0.4,incorrect,hailey,0,0.36,incorrect,olu,0,0.0,incorrect,oun,0,0.25,incorrect,taelo,0,0.4,incorrect,taelo,0,0.4,incorrect,pierre,0,0.36,incorrect,hau,0,0.25,incorrect,ramesh,0,0.36,incorrect,ministry,0,0.15,incorrect,andry,0,0.2,incorrect,minister,0,0.31,incorrect,hermione,0,0.31,incorrect,ministry,0,0.15,incorrect,o'brien,0,0.17,incorrect,bakan,0,0.2,incorrect,harry,0,0.2,incorrect,phap,0,0.44,incorrect,hermione,0,0.31,incorrect,orden,0,0.2,incorrect,hailey,0,0.36,incorrect,oun,0,0.25,incorrect,taelo,0,0.4,incorrect,hau,0,0.25,incorrect,ministry,0,0.15,incorrect,minister,0,0.31,incorrect,ministry,0,0.15,incorrect,bakan,0,0.2,incorrect,phap,0,0.44,incorrect,orden,0,0.2,incorrect
"['lucius malfoy', 'malfoy', 'lucius']",john,0,0.2,incorrect,letlalo,0,0.46,incorrect,orunmila,0,0.29,incorrect,sango,0,0.36,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect,hi'o,0,0.24,incorrect,mori,0,0.4,incorrect,ram,0,0.22,incorrect,chhaya,0,0.33,incorrect,andry,0,0.36,incorrect,ravelo,0,0.5,incorrect,john,0,0.2,incorrect,his,0,0.44,incorrect,ahmet,0,0.18,incorrect,ali,0,0.44,incorrect,han,0,0.22,incorrect,hung,0,0.2,incorrect,juan,0,0.24,incorrect,chimenea,0,0.38,incorrect,letlalo,0,0.46,incorrect,sango,0,0.36,incorrect,john,0,0.2,incorrect,mori,0,0.4,incorrect,chhaya,0,0.33,incorrect,ravelo,0,0.5,incorrect,his,0,0.44,incorrect,ali,0,0.44,incorrect,hung,0,0.2,incorrect,chimenea,0,0.38,incorrect
"['luciu', 'lucius']",maria,0,0.2,incorrect,hao,0,0.0,incorrect,ola,0,0.25,incorrect,mo,0,0.0,incorrect,unknown,0,0.17,incorrect,keletso,0,0.31,incorrect,peter,0,0.0,incorrect,maororaa,0,0.0,incorrect,gandhi,0,0.18,incorrect,independence,0,0.12,incorrect,jesus,0,0.36,incorrect,nomeko,0,0.0,incorrect,john,0,0.0,incorrect,liberty,0,0.33,incorrect,ali,0,0.5,incorrect,ahmet,0,0.0,incorrect,huyen,0,0.2,incorrect,mi,0,0.29,incorrect,sirius,0,0.5,incorrect,libertad,0,0.31,incorrect,hao,0,0.0,incorrect,mo,0,0.0,incorrect,keletso,0,0.31,incorrect,maororaa,0,0.0,incorrect,independence,0,0.12,incorrect,nomeko,0,0.0,incorrect,liberty,0,0.33,incorrect,ahmet,0,0.0,incorrect,mi,0,0.29,incorrect,libertad,0,0.31,incorrect
"['malfoys', 'malfoy']",adam,0,0.2,incorrect,unknown,0,0.15,incorrect,olorun,0,0.33,incorrect,se,0,0.22,incorrect,kgosi,0,0.33,incorrect,boa,0,0.22,incorrect,te atua,0,0.15,incorrect,to'u,0,0.2,incorrect,ram,0,0.22,incorrect,shiv,0,0.18,incorrect,andry,0,0.36,incorrect,ny,0,0.25,incorrect,people,0,0.17,incorrect,why,0,0.22,incorrect,gregor,0,0.17,incorrect,kafka,0,0.36,incorrect,hamlet,0,0.33,incorrect,chinh,0,0.0,incorrect,nobles,0,0.31,incorrect,desconocido,0,0.12,incorrect,unknown,0,0.15,incorrect,se,0,0.22,incorrect,boa,0,0.22,incorrect,to'u,0,0.2,incorrect,shiv,0,0.18,incorrect,ny,0,0.25,incorrect,why,0,0.22,incorrect,kafka,0,0.36,incorrect,chinh,0,0.0,incorrect,desconocido,0,0.12,incorrect
"['draco', 'draco malfoy', 'malfoy']",sheba,0,0.2,incorrect,sheba,0,0.2,incorrect,babatunde,0,0.19,incorrect,baba,0,0.25,incorrect,hilary,0,0.33,incorrect,hilary,0,0.33,incorrect,tane,0,0.22,incorrect,ua,0,0.29,incorrect,ravi,0,0.44,incorrect,ram,0,0.5,incorrect,john,0,0.22,incorrect,hilarion,0,0.31,incorrect,tom,0,0.27,incorrect,mary,0,0.6,incorrect,ayse,0,0.4,incorrect,rezalet,0,0.33,incorrect,lan,0,0.25,incorrect,ba,0,0.29,incorrect,juan,0,0.22,incorrect,ella,0,0.22,incorrect,sheba,0,0.2,incorrect,baba,0,0.25,incorrect,hilary,0,0.33,incorrect,ua,0,0.29,incorrect,ram,0,0.5,incorrect,hilarion,0,0.31,incorrect,mary,0,0.6,incorrect,rezalet,0,0.33,incorrect,ba,0,0.29,incorrect,ella,0,0.22,incorrect
"['hermione‘ye', 'hermione']",dumbledore,0,0.33,incorrect,mohale,0,0.43,incorrect,ade,0,0.18,incorrect,michael,0,0.4,incorrect,harry,0,0.38,incorrect,kgosi,0,0.15,incorrect,merlin,0,0.57,incorrect,sophie,0,0.43,incorrect,harry,0,0.38,incorrect,alok,0,0.17,incorrect,merlin,0,0.57,incorrect,adaladala,0,0.0,incorrect,hermione,1,1.0,correct,harry,0,0.38,incorrect,hermione,1,1.0,correct,sinir harry,0,0.27,incorrect,hermione,1,1.0,correct,ghi,0,0.36,incorrect,hermione,1,1.0,correct,era,0,0.36,incorrect,mohale,0,0.43,incorrect,michael,0,0.4,incorrect,kgosi,0,0.15,incorrect,sophie,0,0.43,incorrect,alok,0,0.17,incorrect,adaladala,0,0.0,incorrect,harry,0,0.38,incorrect,sinir harry,0,0.27,incorrect,ghi,0,0.36,incorrect,era,0,0.36,incorrect
['harry'],james,0,0.2,incorrect,khalefo,0,0.33,incorrect,revulsion,0,0.14,incorrect,revulsion,0,0.14,incorrect,michael,0,0.33,incorrect,kgalefo,0,0.17,incorrect,francis,0,0.17,incorrect,ua,0,0.29,incorrect,ramesh,0,0.18,incorrect,author,0,0.36,incorrect,john,0,0.22,incorrect,rindrina,0,0.31,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,ahmet,0,0.2,incorrect,makale,0,0.18,incorrect,nam,0,0.25,incorrect,su,0,0.0,incorrect,juan,0,0.22,incorrect,juan,0,0.22,incorrect,khalefo,0,0.33,incorrect,revulsion,0,0.14,incorrect,kgalefo,0,0.17,incorrect,ua,0,0.29,incorrect,author,0,0.36,incorrect,rindrina,0,0.31,incorrect,john,0,0.22,incorrect,makale,0,0.18,incorrect,su,0,0.0,incorrect,juan,0,0.22,incorrect
['harry'],john,0,0.22,incorrect,john,0,0.22,incorrect,bolaji,0,0.18,incorrect,olu,0,0.0,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,momoni,0,0.0,incorrect,momoni,0,0.0,incorrect,ramesh,0,0.18,incorrect,ram,0,0.25,incorrect,john,0,0.22,incorrect,lainga,0,0.18,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,ahmet,0,0.2,incorrect,ali,0,0.25,incorrect,nam,0,0.25,incorrect,nam,0,0.25,incorrect,juan,0,0.22,incorrect,juan,0,0.22,incorrect,john,0,0.22,incorrect,olu,0,0.0,incorrect,john,0,0.22,incorrect,momoni,0,0.0,incorrect,ram,0,0.25,incorrect,lainga,0,0.18,incorrect,john,0,0.22,incorrect,ali,0,0.25,incorrect,nam,0,0.25,incorrect,juan,0,0.22,incorrect
"['dumbledore‘un', 'albus', 'albus dumbledore‘un', 'dumbledore', 'albus dumbledore']",john,0,0.24,incorrect,michael,0,0.33,incorrect,michael,0,0.33,incorrect,ti ronu,0,0.23,incorrect,john,0,0.24,incorrect,fa,0,0.29,incorrect,sophia,0,0.18,incorrect,ua,0,0.29,incorrect,john,0,0.24,incorrect,neela,0,0.27,incorrect,andriana,0,0.3,incorrect,mary,0,0.29,incorrect,dumbledore,1,1.0,correct,dumbledore,1,1.0,correct,ahmet,0,0.29,incorrect,ahmet,0,0.29,incorrect,dumbledore,1,1.0,correct,thay,0,0.22,incorrect,javier,0,0.27,incorrect,director,0,0.44,incorrect,michael,0,0.33,incorrect,ti ronu,0,0.23,incorrect,fa,0,0.29,incorrect,ua,0,0.29,incorrect,neela,0,0.27,incorrect,mary,0,0.29,incorrect,dumbledore,1,1.0,correct,ahmet,0,0.29,incorrect,thay,0,0.22,incorrect,director,0,0.44,incorrect
